ID,gene,dbeta,feature
cg01806590,ABHD4,0.339101,TSS1500
cg16968596,ACAN,0.357761,TSS200
cg18061904,ACVR1C,0.353617,TSS200
cg02725069,ADAM19,0.311313,TSS200
cg16508480,ADAMTS16,0.399622,TSS1500
cg19619405,ADAMTS20,0.325429,TSS200
cg11243196,ADAMTS3,0.351035,TSS1500
cg08190291,ADAMTS5,0.326862,TSS200
cg23684973,ADARB2,0.368885,TSS1500
cg23179456,ADCY4,0.452366,TSS200
cg15170605,ADD2,0.511222,TSS200
cg01588438,ADHFE1,0.541815,TSS200
cg02263377,ADSSL1,-0.362061,TSS1500
cg18356276,AHR,0.462582,TSS1500
cg13495205,AJAP1,0.3789,TSS1500
cg11630242,AKAP10,0.316223,TSS1500
cg02888131,ALDH1A2,0.331002,TSS200
cg17014785,ANKRD45,0.312947,TSS200
cg08251901,ARHGDIB,0.374948,TSS1500
cg19096475,ASAM,0.332297,TSS1500
cg11014463,BEND6,0.329371,TSS1500
cg26492446,BHLHE23,0.416286,TSS200
cg26917673,BMP3,0.379923,TSS200
cg18952647,BNC1,0.326822,TSS1500
cg24589459,BOLL,0.425328,TSS1500
cg05964918,C10orf129,0.333857,TSS200
cg03882242,C12orf42,0.380714,TSS200
cg26702670,C15orf38,-0.372037,TSS1500
cg12374721,C17orf93,0.347778,TSS1500
cg23051392,C1QTNF3,0.403107,TSS200
cg11256132,C1orf100,0.379589,TSS200
cg08047907,C1orf114,0.31177,TSS200
cg04787024,C2orf55,0.357318,TSS1500
cg16204414,C3orf42,0.325701,TSS1500
cg12861945,C4orf39,0.401493,TSS200
cg26377880,C5orf49,0.346728,TSS1500
cg20737185,C6orf186,0.391824,TSS200
cg19019537,C8orf42,0.365151,TSS1500
cg21328033,CA10,0.338399,TSS1500
cg02974928,CACNA1E,0.353719,TSS1500
cg18143243,CACNA2D3,0.353606,TSS1500
cg16245265,CALCA,0.345592,TSS1500
cg00260012,CAPN13,0.319695,TSS1500
cg00410895,CCDC23,0.373346,TSS1500
cg24939733,CCDC89,0.388061,TSS1500
cg01031032,CD200,0.382086,TSS200
cg05655806,CD96,0.382957,TSS200
cg16201038,CDX2,0.313813,TSS1500
cg08436313,CH25H,0.322576,TSS1500
cg04044684,CHFR,0.339145,TSS1500
cg06523556,CHRNA6,-0.34532,TSS200
cg03853987,CHST10,0.363127,TSS200
cg16232183,CLDN10,0.333215,TSS200
cg14461434,CLDN18,0.329405,TSS1500
cg25737323,CLIP4,0.344563,TSS1500
cg02315940,CLSTN2,0.327036,TSS200
cg03127713,CNIH3,0.312779,TSS200
cg14186641,CNR1,0.509615,TSS1500
cg06122148,CNTN5,0.3303,TSS1500
cg12919006,CNTNAP5,0.313269,TSS200
cg25437410,COL23A1,0.348279,TSS200
cg07095995,COL25A1,0.341072,TSS200
cg17054969,COL2A1,0.331031,TSS200
cg19461621,COLEC12,0.378799,TSS1500
cg21773872,CRHR2,0.413949,TSS200
cg04991805,CRTAC1,0.33621,TSS1500
cg07896832,CSPP1,-0.316288,TSS1500
cg26450106,CST7,-0.328944,TSS1500
cg07195011,CTNND2,0.436628,TSS200
cg14267754,CYP3A43,0.319322,TSS1500
cg12821278,DBC1,0.310323,TSS200
cg01687040,DCD,-0.319889,TSS1500
cg23727983,DDX25,0.32819,TSS200
cg05291374,DIXDC1,0.316599,TSS1500
cg07700514,DKFZP434H168,0.351303,TSS200
cg19962750,DLX5,0.383077,TSS1500
cg26489108,DMRT3,0.323773,TSS1500
cg16303846,DOCK10,0.328884,TSS1500
cg27347269,DOK6,0.365534,TSS1500
cg17029156,DPYSL5,0.335042,TSS1500
cg00556112,DRD4,0.312578,TSS200
cg16886987,DSCR6,0.33887,TSS1500
cg11939071,DTX1,0.317742,TSS1500
cg13434989,EDNRB,0.398178,TSS1500
cg16317273,EGFLAM,0.325304,TSS1500
cg14185025,EML1,0.321525,TSS1500
cg16971668,EOMES,0.311379,TSS1500
cg11090352,EPHA6,0.37546,TSS1500
cg21784383,ESRRG,0.328684,TSS200
cg27100227,EVX1,0.412065,TSS1500
cg20286200,EYA4,0.503227,TSS1500
cg11279444,FAM159A,0.377538,TSS200
cg13631916,FAM162B,0.324619,TSS200
cg03686593,FAM38B,0.358296,TSS1500
cg04463607,FAM55B,-0.318577,TSS200
cg23010538,FAM5C,0.333324,TSS1500
cg06636971,FAM65B,0.314135,TSS1500
cg11965976,FBN2,0.414215,TSS1500
cg09293816,FCGRT,-0.32269,TSS200
cg08002883,FGF12,0.49207,TSS1500
cg25209842,FGF8,0.341971,TSS1500
cg04744713,FLJ43860,-0.360966,TSS200
cg09107912,FNDC1,0.37538,TSS1500
cg16642284,FOXI2,0.361014,TSS200
cg23539933,FOXI3,0.399777,TSS200
cg17495719,FREM3,0.331142,TSS200
cg04037038,FRZB,0.429531,TSS1500
cg05424970,FSCN3,0.36553,TSS200
cg26597242,GABRA1,0.312016,TSS1500
cg00733780,GAD2,0.336221,TSS200
cg10486998,GALR1,0.343798,TSS1500
cg10451078,GATA4,-0.353696,TSS1500
cg24636477,GDF10,0.310868,TSS200
cg21319053,GDNF,0.358334,TSS1500
cg14768785,GHSR,0.345486,TSS1500
cg02597299,GLRA1,0.3336,TSS200
cg06728579,GNAO1,0.363494,TSS1500
cg23848712,GNRH2,0.310313,TSS1500
cg17219660,GPR37L1,0.34111,TSS200
cg02584498,GREB1,-0.333,TSS200
cg03884132,GREM1,0.353597,TSS1500
cg01229798,GRID1,0.326865,TSS1500
cg23774356,GSC2,0.317023,TSS200
cg16335858,GYLTL1B,0.363232,TSS1500
cg04336836,HDGFRP3,0.312712,TSS1500
cg19743103,HES3,0.322137,TSS200
cg19643053,HOXA5,0.391414,TSS1500
cg10364040,HOXD10,0.352495,TSS1500
cg07802350,HOXD13,0.332076,TSS1500
cg27160395,HOXD4,0.383118,TSS1500
cg18448949,HOXD8,0.350909,TSS1500
cg09578028,HOXD9,0.376112,TSS200
cg03713642,HS3ST2,0.39525,TSS1500
cg12503102,HS3ST3A1,0.318788,TSS1500
cg12177001,IFI27,0.423568,TSS1500
cg07589773,IKZF1,0.517735,TSS1500
cg08282819,IL21R,-0.383851,TSS1500
cg21342392,IMMP2L,-0.342073,TSS1500
cg24680586,INA,0.372469,TSS200
cg05534710,IRX1,0.348799,TSS1500
cg07882671,IRX4,0.357814,TSS200
cg26104297,ITGA8,0.332965,TSS1500
cg10119075,ITIH5,0.327896,TSS1500
cg04891086,KCNA1,0.324989,TSS1500
cg04144226,KCND2,0.32037,TSS1500
cg04431946,KCNK12,0.497472,TSS200
cg16430072,KCNN2,0.425431,TSS1500
cg27365825,KCNS3,0.358367,TSS1500
cg04398581,KHDRBS2,0.361225,TSS1500
cg26541867,KIAA1239,0.336164,TSS200
cg07639900,KLF6,-0.319315,TSS1500
cg10043865,LHX1,0.337369,TSS200
cg23971170,LMX1A,0.394505,TSS1500
cg06908618,LOC100129637,0.406683,TSS200
cg06528559,LOC100132215,0.342278,TSS1500
cg02029665,LOC100271722,0.343748,TSS1500
cg19664945,LOC100302652,0.337804,TSS200
cg08535928,LOC149134,0.344085,TSS1500
cg01709312,LOC282997,0.377035,TSS200
cg03278146,LOC642597,0.325134,TSS200
cg16606320,LOC644145,0.403791,TSS1500
cg26266842,LPPR5,0.318776,TSS1500
cg04171065,LRFN5,0.334246,TSS1500
cg07871590,LRRC4,0.469006,TSS200
cg23915769,LVRN,0.334145,TSS1500
cg24021956,MAGI2,0.354204,TSS1500
cg02749784,MAL2,-0.316312,TSS1500
cg19418951,MAP3K13,0.331043,TSS200
cg18856581,MDGA2,0.384178,TSS1500
cg20522370,MEI1,0.317341,TSS200
cg03985727,MEOX2,0.372363,TSS1500
cg24603926,MIR1178,0.41272,TSS200
cg11201447,MIR1204,-0.40488,TSS200
cg01940297,MIR1207,0.343941,TSS1500
cg05474726,MIR124-2,0.326173,TSS200
cg02650317,MIR124-3,0.398195,TSS1500
cg14416371,MIR129-2,0.502098,TSS200
cg22333214,MIR137,0.319533,TSS200
cg02329038,MIR196A1,0.3939,TSS200
cg17419731,MIR589,0.33048,TSS200
cg06007966,MIR663,0.319865,TSS200
cg03275648,MIRLET7D,0.358022,TSS1500
cg03648334,MME,0.318761,TSS1500
cg12296772,MTMR7,0.346493,TSS200
cg22287064,MYO15B,0.360784,TSS200
cg10677144,MYOM1,0.353714,TSS200
cg20185454,MYST2,0.320838,TSS1500
cg15202954,NALCN,0.330951,TSS200
cg19178853,NBLA00301,0.339353,TSS1500
cg04942472,NDRG4,0.392167,TSS1500
cg22881914,NID2,0.442544,TSS1500
cg13426829,NKAIN2,0.334292,TSS200
cg08111446,NKAIN4,0.327367,TSS200
cg05227131,NKX2-4,0.359267,TSS200
cg03694713,NKX2-6,0.336811,TSS1500
cg15531403,NPBWR1,0.390859,TSS1500
cg24194775,NPR2,0.330976,TSS1500
cg07663789,NPR3,0.387195,TSS1500
cg13314145,NPTX2,0.323803,TSS1500
cg00355281,NPY,0.479757,TSS200
cg09561125,NRCAM,0.343936,TSS1500
cg03430846,NRG1,0.412119,TSS200
cg16785690,NTNG2,0.363474,TSS200
cg05901579,NTRK3,0.353801,TSS1500
cg13877670,ONECUT1,0.31515,TSS1500
cg08260406,OR2L13,0.362007,TSS200
cg14081924,PAQR9,0.340846,TSS1500
cg23655970,PAX9,0.40205,TSS200
cg15112032,PCDH17,0.311626,TSS1500
cg16678602,PCDH21,0.355915,TSS200
cg04511041,PCDHB18,0.316298,TSS200
cg22488256,PDE4B,0.332738,TSS200
cg05131623,PEX5L,0.348015,TSS1500
cg23080354,PHF21B,0.310263,TSS1500
cg19148281,PHLDB2,-0.338641,TSS200
cg26239391,PIK3R5,0.344502,TSS1500
cg16244664,PIWIL1,-0.324976,TSS1500
cg19513834,POU3F3,0.320558,TSS1500
cg25056460,PPAPDC1A,0.312245,TSS1500
cg11172693,PPP1R16B,0.415465,TSS200
cg19742470,PPP1R1C,0.387503,TSS1500
cg25344503,PPYR1,0.336905,TSS200
cg20945566,PRAC,0.399071,TSS200
cg13267264,PRDM14,0.39091,TSS200
cg00922376,PRDM2,0.359503,TSS200
cg27467929,PREX2,0.387735,TSS200
cg19623717,PROKR2,0.325455,TSS1500
cg27107171,PRR16,0.312353,TSS200
cg04124457,PRTG,0.401671,TSS1500
cg13062406,PTPN5,0.323818,TSS200
cg17339905,RAB3GAP1,0.354421,TSS1500
cg15227848,RAB5A,-0.376015,TSS1500
cg27189087,RAX,0.346438,TSS1500
cg16425038,REC8,0.313512,TSS200
cg01950845,RGMA,0.320733,TSS1500
cg10861751,RGS1,0.349068,TSS200
cg17264670,RGS17,0.352799,TSS1500
cg00090261,RGS22,0.360348,TSS1500
cg11092616,RIMS1,0.346051,TSS200
cg20129213,RIMS2,0.434865,TSS1500
cg21500133,RIMS4,0.324623,TSS1500
cg02853497,RPS15AP10,0.425123,TSS1500
cg19365062,RSPO3,0.392607,TSS200
cg25470148,RUNX3,0.334804,TSS1500
cg13349651,RXFP3,0.33387,TSS200
cg05151154,SALL1,0.404028,TSS1500
cg13634602,SALL3,0.361432,TSS1500
cg25774643,SCT,0.345991,TSS200
cg19022006,SERPINB5,-0.32675,TSS200
cg10406295,SFRP1,0.36661,TSS200
cg14270293,SH3D19,0.418945,TSS1500
cg04779631,SH3GL3,0.33559,TSS200
cg26667946,SIAH3,0.361589,TSS200
cg12146546,SLC13A5,0.325897,TSS200
cg10523671,SLC15A2,0.328836,TSS1500
cg23987444,SLC18A3,0.377255,TSS1500
cg24766334,SLC24A4,0.311465,TSS200
cg00095976,SLC35F1,0.385659,TSS1500
cg03064067,SLC6A15,0.408756,TSS1500
cg03226000,SLC6A2,0.34507,TSS200
cg24970620,SLC7A7,-0.316278,TSS1500
cg04621020,SLCO4C1,0.364032,TSS200
cg02380585,SLFN13,0.347881,TSS1500
cg23412793,SLIT2,0.317423,TSS1500
cg26110710,SLITRK5,0.369156,TSS1500
cg01034396,SMAD9,0.360525,TSS1500
cg01281718,SMAP1,0.386297,TSS1500
cg13971154,SMO,0.323824,TSS1500
cg11218434,SNORA31,0.319932,TSS200
cg01769968,SNORA42,0.333854,TSS1500
cg22060153,SNORD89,0.354481,TSS200
cg11198128,SNX32,0.334726,TSS200
cg07894334,SOCS5,-0.377961,TSS1500
cg27301032,SOX1,0.327726,TSS1500
cg24928391,SOX17,0.362739,TSS200
cg17853504,SOX5,0.327242,TSS200
cg27515369,SPSB4,0.396537,TSS200
cg18197392,SSTR4,0.335215,TSS200
cg26501107,ST5,0.321559,TSS1500
cg13823136,ST6GALNAC5,0.398758,TSS200
cg17079833,ST8SIA1,0.436223,TSS200
cg09275869,ST8SIA5,0.416323,TSS200
cg06463958,T,0.320717,TSS1500
cg17437939,TAC1,0.382123,TSS200
cg00741410,TAS1R1,0.317614,TSS200
cg04515996,TBX18,0.34421,TSS200
cg18011916,TBX20,0.330381,TSS1500
cg26196480,TBX5,0.370642,TSS200
cg23632875,TCERG1L,0.378601,TSS1500
cg23482397,TCF4,0.346617,TSS1500
cg14207728,TCTEX1D1,0.335807,TSS1500
cg01808545,TMEFF2,0.365267,TSS200
cg17385936,TMEM108,0.333916,TSS200
cg06406157,TMEM132A,0.336577,TSS1500
cg12122146,TMEM132D,0.337913,TSS200
cg03227184,TMEM155,0.353301,TSS200
cg26530341,TNFRSF10A,-0.339939,TSS1500
cg06962944,TOX2,0.375269,TSS200
cg23528400,TRIM71,0.409575,TSS200
cg01610488,TRPA1,0.322022,TSS200
cg27296293,TRPC6,0.350911,TSS200
cg04917181,TSPYL5,0.317169,TSS200
cg05401069,TTC39C,0.314166,TSS200
cg03507241,TUBB6,0.346578,TSS1500
cg12584684,UNC5C,0.329643,TSS1500
cg13879483,USP44,0.489112,TSS1500
cg02589501,USP46,0.316218,TSS1500
cg08708684,UTF1,0.318319,TSS1500
cg07821427,VAT1L,0.397159,TSS200
cg23572908,VIPR2,0.392623,TSS1500
cg04904331,VWC2,0.444268,TSS1500
cg02300154,WBSCR17,0.342687,TSS1500
cg18443378,WDR17,0.342445,TSS200
cg04021697,WDR8,0.382697,TSS1500
cg10770742,WDR86,0.333701,TSS200
cg24166864,WIF1,0.362233,TSS200
cg02789515,WSB1,-0.389068,TSS1500
cg25963041,ZFP28,0.386087,TSS1500
cg18579862,ZIK1,0.391309,TSS200
cg07878486,ZNF132,0.37992,TSS1500
cg06454760,ZNF135,0.360386,TSS200
cg12506930,ZNF154,0.460247,TSS200
cg07952047,ZNF331,0.379164,TSS200
cg15167155,ZNF347,0.313433,TSS1500
cg06695611,ZNF385B,0.335749,TSS200
cg27545919,ZNF461,0.328338,TSS1500
cg00674365,ZNF471,0.347921,TSS200
cg02587316,ZNF529,0.429857,TSS200
cg26309134,ZNF542,0.483654,TSS200
cg19655456,ZNF570,0.3598,TSS200
cg20984085,ZNF582,0.483363,TSS200
cg01808171,ZNF626,0.442322,TSS200
cg14732998,ZNF793,0.368879,TSS200
cg09591286,ZNF804B,0.361379,TSS1500
cg03252986,ZNF805,0.311953,TSS1500
cg20154403,ZNF829,0.369743,TSS1500
cg07836142,ZSCAN23,0.353103,TSS200
cg05907046,ZSWIM2,0.383249,TSS200
