ID,gene,dbeta,feature
cg25710107,A2LD1,0.280462,TSS1500
cg00134295,A2M,-0.278411,TSS1500
cg23669440,A4GNT,0.149841,TSS1500
cg10765909,AAAS,-0.071944,TSS200
cg21473545,AACSL,-0.029573,TSS200
cg13001012,AADAC,0.07452,TSS1500
cg19620994,AADACL3,-0.180741,TSS1500
cg06751920,AADACL4,0.227096,TSS1500
cg18716979,AADAT,-0.106732,TSS1500
cg12283482,AASDH,-0.120786,TSS1500
cg16937333,ABCA11P,0.000165,TSS1500
cg01517431,ABCA9,-0.07561,TSS1500
cg18313106,ABCB10,-0.055287,TSS200
cg23153680,ABCB6,-0.109389,TSS1500
cg25545088,ABCC10,0.175973,TSS1500
cg09448875,ABCC2,-0.260804,TSS200
cg06289735,ABCC6P1,-0.0244,TSS1500
cg25781162,ABCG8,0.164847,TSS200
cg25101396,ABHD1,-0.109545,TSS1500
cg22488352,ABHD10,-0.038713,TSS1500
cg01806590,ABHD4,0.339101,TSS1500
cg13927605,ABL2,0.101286,TSS1500
cg13603551,ABP1,-0.214244,TSS200
cg08837344,ABRA,-0.172493,TSS200
cg01353464,ACAA1,-0.069883,TSS1500
cg12178147,ACACB,0.096589,TSS1500
cg01958008,ACAD9,0.082375,TSS1500
cg19427188,ACADL,0.190684,TSS200
cg20003976,ACADM,0.089956,TSS1500
cg21721566,ACADS,0.114652,TSS1500
cg16968596,ACAN,0.357761,TSS200
cg13295242,ACAP1,-0.065743,TSS200
cg25959527,ACAP2,-0.024948,TSS200
cg06314646,ACBD3,-0.025979,TSS200
cg16358350,ACBD6,-0.125544,TSS1500
cg12009856,ACBD7,-0.095577,TSS1500
cg18265608,ACCS,0.092743,TSS1500
cg08834429,ACD,-0.016642,TSS200
cg25054907,ACE,-0.109883,TSS1500
cg02208432,ACER3,-0.127982,TSS1500
cg02499308,ACMSD,-0.270267,TSS1500
cg00555456,ACN9,-0.109595,TSS1500
cg10266490,ACOT11,0.298549,TSS200
cg26398848,ACP1,-0.053966,TSS1500
cg27542552,ACP5,0.16634,TSS1500
cg09264377,ACP6,0.076944,TSS1500
cg15782391,ACPT,-0.146507,TSS1500
cg26034629,ACR,-0.095664,TSS1500
cg09588284,ACRV1,0.224521,TSS1500
cg27274989,ACSBG2,-0.11774,TSS1500
cg18733757,ACSL5,-0.18749,TSS1500
cg18254147,ACSL6,0.18839,TSS1500
cg10078415,ACSM3,-0.041787,TSS1500
cg03612990,ACSM4,-0.118743,TSS1500
cg20772593,ACTBL2,-0.230914,TSS200
cg25198545,ACTL6A,-0.024473,TSS200
cg22482658,ACTL7A,-0.018363,TSS200
cg19863405,ACTL7B,-0.085402,TSS1500
cg19611002,ACTL9,-0.132258,TSS1500
cg06698844,ACTR1B,-0.09889,TSS1500
cg07998951,ACTR3B,0.051851,TSS1500
cg11740103,ACTR3C,-0.119957,TSS200
cg06203251,ACTR8,-0.036182,TSS1500
