ID,gene,dbeta,feature
cg25710107,A2LD1,0.118095,TSS1500
cg00134295,A2M,-0.105615,TSS1500
cg05399607,AAA1,-0.114466,TSS1500
cg19620994,AADACL3,-0.124124,TSS1500
cg06751920,AADACL4,0.133077,TSS1500
cg12283482,AASDH,-0.113722,TSS1500
cg16937333,ABCA11P,-0.001066,TSS1500
cg12878183,ABCA17P,-0.108292,TSS1500
cg22093121,ABCA9,0.160233,TSS200
cg06716437,ABCB6,-0.133777,TSS1500
cg25545088,ABCC10,0.057634,TSS1500
cg09448875,ABCC2,-0.276672,TSS200
cg00126959,ABCC3,-0.187205,TSS200
cg26751094,ABCC4,-0.112202,TSS1500
cg06289735,ABCC6P1,-0.037619,TSS1500
cg22213622,ABCC9,-0.061504,TSS1500
cg05629195,ABCF3,-0.03697,TSS1500
cg20214535,ABCG1,0.070841,TSS1500
cg25101396,ABHD1,-0.197786,TSS1500
cg27279460,ABHD10,0.009479,TSS200
cg11491074,ABHD14A,0.012086,TSS200
cg01806590,ABHD4,0.144484,TSS1500
cg24267699,ABO,-0.154801,TSS1500
cg13603551,ABP1,-0.146733,TSS200
cg17049320,ABRA,-0.102556,TSS1500
cg06808967,ACAA1,0.026749,TSS200
cg22875332,ACADM,-0.094932,TSS1500
cg16358350,ACBD6,-0.107559,TSS1500
cg12009856,ACBD7,-0.023203,TSS1500
cg05385306,ACCN5,-0.132695,TSS1500
cg02208432,ACER3,-0.033409,TSS1500
cg02607340,ACHE,-0.197294,TSS1500
cg25687894,ACLY,-0.029438,TSS1500
cg02499308,ACMSD,-0.162171,TSS1500
cg00555456,ACN9,-0.210952,TSS1500
cg13572911,ACO1,-0.069459,TSS1500
cg00836542,ACOT6,-0.017481,TSS200
cg08101264,ACOT8,-0.075512,TSS1500
cg13354988,ACP1,-0.078312,TSS1500
cg17658002,ACP5,-0.153676,TSS1500
cg15782391,ACPT,-0.128502,TSS1500
cg26034629,ACR,-0.04179,TSS1500
cg07153965,ACRV1,-0.028005,TSS1500
cg27274989,ACSBG2,-0.108865,TSS1500
cg03919657,ACSF2,-0.119896,TSS1500
cg18733757,ACSL5,-0.1574,TSS1500
cg01185278,ACSL6,-0.062473,TSS1500
cg02009395,ACSM1,-0.145086,TSS200
cg03612990,ACSM4,-0.122109,TSS1500
cg25358039,ACSS3,0.14309,TSS200
cg26657920,ACTBL2,-0.135908,TSS1500
cg14088161,ACTL6B,-0.158107,TSS1500
cg19863405,ACTL7B,-0.056015,TSS1500
cg19611002,ACTL9,-0.151864,TSS1500
cg06698844,ACTR1B,-0.140889,TSS1500
cg11740103,ACTR3C,-0.091623,TSS200
cg20879770,ACTR8,-0.050177,TSS1500
cg18061904,ACVR1C,0.22727,TSS200
cg12075442,ACYP1,-0.00753,TSS1500
cg01705811,ADAD2,-0.18487,TSS1500
cg17603321,ADAM17,0.006839,TSS1500
cg02725069,ADAM19,0.214689,TSS200
cg03716937,ADAM2,-0.049456,TSS200
cg03512208,ADAM21,-0.079311,TSS1500
cg20576094,ADAM21P1,-0.08529,TSS1500
cg07319626,ADAM23,0.179474,TSS200
cg07927909,ADAM3A,-0.042382,TSS200
cg14742937,ADAM5P,0.114546,TSS200
cg17897391,ADAM7,-0.096594,TSS1500
cg18968090,ADAMTS14,-0.244682,TSS200
cg23214308,ADAMTS15,-0.190712,TSS200
cg15409013,ADAMTS16,0.185891,TSS1500
cg12270485,ADAMTS8,-0.107127,TSS1500
cg11427510,ADAMTS9,-0.187098,TSS200
cg08242070,ADAP2,-0.066199,TSS1500
cg02350320,ADC,-0.094898,TSS1500
cg10790979,ADCK2,-0.1395,TSS1500
cg16888658,ADCY3,-0.192496,TSS200
cg25556905,ADCY4,0.180375,TSS200
cg22060073,ADCY8,0.180527,TSS200
cg18319029,ADCYAP1,0.165891,TSS1500
cg23427269,ADD2,0.267312,TSS200
cg15395354,ADH1B,0.121186,TSS1500
cg15785860,ADH1C,0.129085,TSS1500
