ID,gene,dbeta,feature
cg14222245,A1BG,0.064379,Body
cg03529595,A2BP1,-0.387715,5'UTR
cg00336946,A2LD1,-0.29138,TSS1500
cg12058490,A2M,0.128905,1stExon
cg13863204,A2ML1,0.191571,1stExon
cg18877862,A4GALT,0.034883,TSS200
cg09866565,A4GNT,0.142074,Body
cg03538079,AAA1,-0.046703,TSS1500
cg02812487,AACS,-0.088449,Body
cg21473545,AACSL,-0.118243,TSS200
cg15092772,AADACL3,-0.238318,Body
cg18716979,AADAT,0.014117,TSS1500
cg20940607,AAGAB,0.005103,1stExon
cg11423556,AAK1,0.226151,Body
cg14699839,AANAT,-0.118592,5'UTR
cg08750807,AARS,0.150341,3'UTR
cg10131297,AARS2,0.158278,3'UTR
cg00016255,AARSD1,-0.047096,TSS1500
cg02453779,AASDHPPT,0.013741,1stExon
cg04893558,AASS,0.02395,5'UTR
cg11684549,AATK,-0.2066,Body
cg00231389,ABAT,0.240595,5'UTR
cg14019050,ABCA1,0.320412,TSS1500
cg14019757,ABCA10,-0.033531,5'UTR
cg19237530,ABCA13,-0.187825,3'UTR
cg04119462,ABCA17P,0.26542,Body
cg13845858,ABCA2,0.18942,Body
cg10275969,ABCA3,0.155878,Body
cg01922613,ABCA4,0.1536,Body
cg24971957,ABCA5,0.014489,5'UTR
cg06169110,ABCA7,0.158992,Body
cg21660392,ABCA8,-0.164154,5'UTR
cg01517431,ABCA9,-0.108456,TSS1500
cg00862116,ABCB1,0.023318,5'UTR
cg00355656,ABCB10,0.079437,Body
cg06869512,ABCB4,-0.102316,Body
cg20966504,ABCB5,0.150804,TSS1500
cg02776283,ABCB6,0.175465,3'UTR
cg23719549,ABCB8,0.026305,Body
cg03131767,ABCB9,-0.156975,5'UTR
cg01332683,ABCC1,0.218572,Body
cg04388863,ABCC11,-0.315234,TSS1500
cg09648454,ABCC12,0.248554,Body
cg11429658,ABCC13,-0.233766,Body
cg09448875,ABCC2,-0.165032,TSS200
cg25928474,ABCC3,0.178338,Body
cg05228196,ABCC4,-0.237934,Body
cg13792075,ABCC5,0.031912,TSS200
cg10024478,ABCC6,-0.140445,3'UTR
cg13185308,ABCC8,0.200706,TSS1500
cg11237362,ABCD3,-0.263522,Body
cg05878073,ABCD4,0.146996,Body
cg25632840,ABCF1,0.17588,Body
cg13080927,ABCF2,-0.225303,3'UTR
cg27220130,ABCF3,0.006463,TSS200
cg27243685,ABCG1,0.237846,Body
cg24207176,ABCG2,0.025586,1stExon
cg06622994,ABCG4,-0.247302,3'UTR
cg00009421,ABCG5,-0.101324,Body
cg22207732,ABCG8,-0.22749,TSS1500
cg23795429,ABHD11,-0.047546,Body
cg24007254,ABHD12,0.143901,3'UTR
cg21052932,ABHD12B,-0.182967,5'UTR
cg16258721,ABHD13,0.011417,5'UTR
cg23527366,ABHD14A,0.24186,Body
cg19602773,ABHD14B,0.032095,Body
cg00574412,ABHD15,-0.113806,Body
cg10173620,ABHD2,-0.283466,5'UTR
cg05766064,ABHD3,0.091775,Body
cg02059996,ABHD5,0.014803,TSS200
cg16569813,ABHD6,0.099627,5'UTR
cg18888655,ABHD8,0.282706,3'UTR
cg20151668,ABI1,0.024061,TSS200
cg24747427,ABI2,0.123185,3'UTR
cg11133963,ABI3,0.163771,Body
cg14969542,ABI3BP,0.120924,Body
cg08951958,ABL1,0.203319,Body
cg03471346,ABL2,0.164148,Body
cg00950497,ABLIM1,0.20364,Body
cg17949969,ABLIM2,0.292523,Body
cg12302647,ABLIM3,-0.143987,Body
cg24267699,ABO,0.157899,TSS1500
cg13603551,ABP1,-0.254996,TSS200
cg05648510,ABR,0.279103,Body
cg08837344,ABRA,-0.118644,TSS200
cg06728252,ABT1,0.12619,Body
cg17644827,ABTB1,0.012103,1stExon
cg10835651,ABTB2,-0.221203,Body
cg17696234,ACAA1,0.01866,Body
cg06135495,ACAA2,0.174736,Body
cg17939040,ACACA,-0.302738,Body
cg15996769,ACACB,0.030864,Body
cg25200151,ACAD10,-0.140498,5'UTR
cg01692842,ACAD8,0.131487,Body
cg09068528,ACADL,0.107205,5'UTR
cg22875332,ACADM,0.051894,TSS1500
cg21721566,ACADS,0.152529,TSS1500
cg18474502,ACADSB,-0.064835,Body
cg17355042,ACADVL,0.14332,3'UTR
cg07884251,ACAN,-0.253934,Body
cg13295242,ACAP1,0.0363,TSS200
cg26111327,ACAP2,-0.22032,TSS1500
cg03003335,ACAP3,0.149232,Body
cg05903298,ACAT1,0.011295,TSS200
cg23500094,ACAT2,-0.003691,TSS200
cg27395066,ACBD4,0.153723,3'UTR
cg00507135,ACBD5,-0.22891,Body
cg02317321,ACBD7,0.008612,TSS1500
cg24613080,ACCN1,0.364237,TSS1500
cg16615454,ACCN2,0.115307,Body
cg27070808,ACCN3,0.047827,1stExon
cg16259571,ACCN4,-0.222207,Body
cg15736994,ACCN5,-0.221931,Body
cg18265608,ACCS,0.148513,TSS1500
cg08403064,ACCSL,-0.225412,TSS1500
