ID,gene,dbeta,feature
cg25710107,A2LD1,0.264627,TSS1500
cg00134295,A2M,-0.269646,TSS1500
cg05399607,AAA1,-0.072941,TSS1500
cg19620994,AADACL3,-0.186481,TSS1500
cg06751920,AADACL4,0.224481,TSS1500
cg18716979,AADAT,-0.11261,TSS1500
cg00910127,AARS2,-0.104497,TSS1500
cg12283482,AASDH,-0.117304,TSS1500
cg16937333,ABCA11P,-3.8e-05,TSS1500
cg01517431,ABCA9,-0.056281,TSS1500
cg23153680,ABCB6,-0.115319,TSS1500
cg25545088,ABCC10,0.16351,TSS1500
cg09448875,ABCC2,-0.255157,TSS200
cg06289735,ABCC6P1,-0.018467,TSS1500
cg20214535,ABCG1,0.099116,TSS1500
cg25781162,ABCG8,0.167806,TSS200
cg11491074,ABHD14A,0.000591,TSS200
cg01806590,ABHD4,0.323172,TSS1500
cg06818865,ABO,-0.008775,TSS1500
cg13603551,ABP1,-0.19981,TSS200
cg08837344,ABRA,-0.162492,TSS200
cg25525163,ACAA1,0.021907,TSS200
cg05258079,ACADM,-0.023435,TSS1500
cg16968596,ACAN,0.340565,TSS200
cg20786939,ACBD3,-0.006735,TSS200
cg16358350,ACBD6,-0.120108,TSS1500
cg12009856,ACBD7,-0.093768,TSS1500
cg12513221,ACCN3,-0.076875,TSS1500
cg02208432,ACER3,-0.110665,TSS1500
cg25687894,ACLY,-0.056673,TSS1500
cg02499308,ACMSD,-0.247342,TSS1500
cg00555456,ACN9,-0.098239,TSS1500
cg10266490,ACOT11,0.275522,TSS200
cg24966682,ACOT13,-0.010642,TSS1500
cg13354988,ACP1,-0.056785,TSS1500
cg27542552,ACP5,0.168963,TSS1500
cg15782391,ACPT,-0.147602,TSS1500
cg26034629,ACR,-0.09126,TSS1500
cg27274989,ACSBG2,-0.119307,TSS1500
cg03919657,ACSF2,-0.17364,TSS1500
cg18733757,ACSL5,-0.16227,TSS1500
cg03612990,ACSM4,-0.115936,TSS1500
cg20772593,ACTBL2,-0.223868,TSS200
cg19863405,ACTL7B,-0.084086,TSS1500
cg19611002,ACTL9,-0.132044,TSS1500
cg06698844,ACTR1B,-0.089617,TSS1500
cg11740103,ACTR3C,-0.127188,TSS200
cg06203251,ACTR8,-0.035434,TSS1500
cg15211996,ACTRT2,-0.157197,TSS1500
cg18061904,ACVR1C,0.355465,TSS200
cg12075442,ACYP1,-0.000355,TSS1500
cg02725069,ADAM19,0.31579,TSS200
cg03716937,ADAM2,-0.025747,TSS200
cg03512208,ADAM21,-0.15885,TSS1500
cg19992629,ADAM21P1,-0.000929,TSS1500
cg27078562,ADAM29,-0.172923,TSS1500
cg10327428,ADAM5P,0.226635,TSS200
cg17897391,ADAM7,-0.198969,TSS1500
cg13758712,ADAMTS1,0.190353,TSS1500
cg23236370,ADAMTS12,0.236565,TSS1500
cg16508480,ADAMTS16,0.386209,TSS1500
cg19619405,ADAMTS20,0.30588,TSS200
cg08324945,ADAMTS3,0.2397,TSS1500
cg02462195,ADAMTS5,0.290337,TSS1500
cg23684973,ADARB2,0.362636,TSS1500
cg08949490,ADAT1,-0.068708,TSS1500
cg10790979,ADCK2,-0.026302,TSS1500
cg21151432,ADCY3,-0.245568,TSS200
cg23179456,ADCY4,0.439738,TSS200
cg15170605,ADD2,0.50457,TSS200
cg15395354,ADH1B,0.092176,TSS1500
cg15785860,ADH1C,0.197279,TSS1500
cg12011299,ADH4,-0.190683,TSS200
cg01588438,ADHFE1,0.521081,TSS200
cg14584085,ADIPOQ,-0.070157,TSS1500
cg12318501,ADM2,0.066748,TSS1500
cg11096441,ADNP,0.074909,TSS1500
cg24959938,ADNP2,-0.203752,TSS200
cg15499799,ADORA2A,-0.152596,TSS1500
cg07011172,ADRA1B,0.276867,TSS200
cg05238375,ADRA2A,-0.168949,TSS200
cg21542793,ADRA2B,0.160735,TSS200
cg06065164,ADRA2C,0.004265,TSS1500
cg14519515,ADRBK1,0.054417,TSS1500
cg13472656,ADRBK2,0.101777,TSS200
cg02263377,ADSSL1,-0.359248,TSS1500
cg04979599,AFAP1L1,-0.057113,TSS1500
cg10778295,AFP,-0.040223,TSS1500
cg14209784,AGAP11,0.153443,TSS1500
cg22505898,AGAP2,-0.132259,TSS1500
cg09205595,AGAP3,0.230415,TSS1500
