estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
DecisionTree,FNDC1,MIR1178,SALL1,"[0.0, 0.0, 0.011904761904761904, 0.03571428571428571, 0.05952380952380952, 1.0]","[0.0, 0.9848484848484849, 0.990909090909091, 0.996969696969697, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.33333333 0.        ]
DecisionTree,SERPINB5,MIR1178,SALL1,"[0.0, 0.0, 0.011904761904761904, 0.03571428571428571, 0.05952380952380952, 0.15476190476190477, 0.19047619047619047, 1.0]","[0.0, 0.9515151515151515, 0.9636363636363636, 0.9757575757575757, 0.9848484848484849, 0.996969696969697, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.6        0.33333333
 0.25       0.        ]"
DecisionTree,FNDC1,KLF6,PIK3R5,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,FNDC1,PRDM2,PIK3R5,"[0.0, 0.0, 0.011904761904761904, 0.08333333333333333, 0.10714285714285714, 0.13095238095238096, 0.17857142857142858, 0.2261904761904762, 1.0]","[0.0, 0.9303030303030303, 0.9393939393939394, 0.9757575757575757, 0.9848484848484849, 0.990909090909091, 0.996969696969697, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.6        0.5
 0.33333333 0.2        0.        ]"
DecisionTree,DLX5,MIR1178,SERPINB5,"[0.0, 0.0, 0.023809523809523808, 0.07142857142857142, 0.11904761904761904, 0.15476190476190477, 1.0]","[0.0, 0.9424242424242424, 0.9666666666666667, 0.990909090909091, 0.996969696969697, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.33333333 0.25
 0.        ]"
DecisionTree,SALL1,MIR1178,SERPINB5,"[0.0, 0.0, 0.011904761904761904, 0.03571428571428571, 0.05952380952380952, 0.15476190476190477, 0.19047619047619047, 1.0]","[0.0, 0.9515151515151515, 0.9636363636363636, 0.9757575757575757, 0.9848484848484849, 0.996969696969697, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.6        0.33333333
 0.25       0.        ]"
DecisionTree,IMMP2L,KLF6,SERPINB5,"[0.0, 0.0, 0.05952380952380952, 0.11904761904761904, 0.15476190476190477, 1.0]","[0.0, 0.9363636363636364, 0.9818181818181818, 0.996969696969697, 1.0, 1.0]",[ inf 1.   0.75 0.5  0.25 0.  ]
DecisionTree,IMMP2L,SALL1,SERPINB5,"[0.0, 0.0, 0.011904761904761904, 0.023809523809523808, 0.03571428571428571, 0.05952380952380952, 0.10714285714285714, 0.17857142857142858, 0.2261904761904762, 1.0]","[0.0, 0.9515151515151515, 0.9636363636363636, 0.9727272727272728, 0.9787878787878788, 0.9848484848484849, 0.990909090909091, 0.996969696969697, 1.0, 1.0]","[       inf 1.         0.8        0.75       0.66666667 0.5
 0.33333333 0.25       0.2        0.        ]"
DecisionTree,KLF6,MIR196A1,SERPINB5,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,ZNF529,MIR196A1,SERPINB5,"[0.0, 0.0, 0.03571428571428571, 0.05952380952380952, 0.08333333333333333, 0.11904761904761904, 1.0]","[0.0, 0.9696969696969697, 0.9878787878787879, 0.9939393939393939, 0.996969696969697, 1.0, 1.0]","[       inf 1.         0.66666667 0.5        0.33333333 0.25
 0.        ]"
DecisionTree,CSPP1,MIR137,ZNF793,"[0.0, 0.0, 0.011904761904761904, 0.047619047619047616, 0.07142857142857142, 1.0]","[0.0, 0.9787878787878788, 0.9878787878787879, 0.996969696969697, 1.0, 1.0]",[       inf 1.         0.75       0.5        0.33333333 0.        ]
