estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
DecisionTree,HOXA5,IMMP2L,SH3D19,"[0.0, 0.0, 0.019230769230769232, 1.0]","[0.0, 0.9957627118644068, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,SALL1,IMMP2L,SH3D19,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,HOXD10,IMMP2L,TUBB6,"[0.0, 0.0, 0.019230769230769232, 0.15384615384615385, 0.23076923076923078, 1.0]","[0.0, 0.9533898305084746, 0.961864406779661, 0.9915254237288136, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.33333333 0.        ]
DecisionTree,ZNF542,IMMP2L,TUBB6,"[0.0, 0.0, 0.019230769230769232, 0.038461538461538464, 0.07692307692307693, 0.1346153846153846, 0.25, 1.0]","[0.0, 0.940677966101695, 0.9576271186440678, 0.9661016949152542, 0.9788135593220338, 0.9872881355932204, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.6        0.4
 0.33333333 0.        ]"
DecisionTree,CD96,HOXD9,KCNK12,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,CD96,ZNF542,KCNK12,"[0.0, 0.0, 0.038461538461538464, 0.11538461538461539, 0.15384615384615385, 0.23076923076923078, 1.0]","[0.0, 0.9322033898305084, 0.9576271186440678, 0.9915254237288136, 0.9957627118644068, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.33333333 0.2
 0.        ]"
DecisionTree,ADD2,HOXD9,IMMP2L,"[0.0, 0.0, 0.019230769230769232, 0.07692307692307693, 1.0]","[0.0, 0.9915254237288136, 0.9957627118644068, 1.0, 1.0]",[ inf 1.   0.5  0.25 0.  ]
DecisionTree,ADD2,ZNF542,IMMP2L,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,DDX25,PIK3R5,SALL1,"[0.0, 0.0, 0.019230769230769232, 0.1346153846153846, 0.17307692307692307, 1.0]","[0.0, 0.9279661016949152, 0.9449152542372882, 0.9957627118644068, 1.0, 1.0]",[       inf 1.         0.8        0.66666667 0.33333333 0.        ]
DecisionTree,ST8SIA1,PIK3R5,SALL1,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,SALL1,ST8SIA5,WSB1,"[0.0, 0.0, 0.019230769230769232, 0.07692307692307693, 0.11538461538461539, 0.17307692307692307, 1.0]","[0.0, 0.9491525423728814, 0.9661016949152542, 0.9915254237288136, 0.9957627118644068, 1.0, 1.0]","[       inf 1.         0.8        0.66666667 0.33333333 0.25
 0.        ]"
DecisionTree,ZNF626,ST8SIA5,WSB1,"[0.0, 0.0, 0.11538461538461539, 1.0]","[0.0, 0.9745762711864406, 1.0, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,ZNF829,ST8SIA5,WSB1,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,IMMP2L,NPBWR1,SALL1,"[0.0, 0.0, 0.09615384615384616, 0.1346153846153846, 0.17307692307692307, 0.25, 1.0]","[0.0, 0.9279661016949152, 0.9703389830508474, 0.9830508474576272, 0.9915254237288136, 1.0, 1.0]","[       inf 1.         0.66666667 0.6        0.5        0.33333333
 0.        ]"
DecisionTree,IMMP2L,NPBWR1,SMAD9,"[0.0, 0.0, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,IMMP2L,NPBWR1,SALL1,"[0.0, 0.0, 0.09615384615384616, 0.1346153846153846, 0.17307692307692307, 0.25, 1.0]","[0.0, 0.9279661016949152, 0.9703389830508474, 0.9830508474576272, 0.9915254237288136, 1.0, 1.0]","[       inf 1.         0.66666667 0.6        0.5        0.33333333
 0.        ]"
