ID,gene,dbeta,feature
cg04508114,ABLIM1,0.342903,TSS200
cg24267699,ABO,0.341948,TSS1500
cg24613080,ACCN1,0.434244,TSS1500
cg10266490,ACOT11,0.409651,TSS200
cg12193731,ACVRL1,0.332164,TSS1500
cg10327428,ADAM5P,0.3659,TSS200
cg26573704,ADAMTS12,0.407496,TSS200
cg19619405,ADAMTS20,0.454846,TSS200
cg23179456,ADCY4,0.428719,TSS200
cg09651145,AFAP1L1,0.415544,TSS1500
cg16204509,ALDH1L2,0.358972,TSS1500
cg10227358,ALOX15,0.357778,TSS200
cg11052143,ALS2CR11,0.387534,TSS200
cg08076018,ANGPTL2,0.482661,TSS200
cg06825512,APCDD1,0.346613,TSS1500
cg02693127,ARHGAP10,0.342668,TSS1500
cg11772171,ASCL2,0.345071,TSS1500
cg12024292,ASTN2,0.340812,TSS1500
cg04418091,ATP5G2,0.410361,TSS1500
cg18868483,B3GAT2,0.367271,TSS1500
cg11823511,BARHL2,0.49122,TSS1500
cg20539474,BASE,-0.369489,TSS200
cg21048162,BATF,-0.432478,TSS1500
cg11718030,BDNF,0.408406,TSS1500
cg26492446,BHLHE23,0.351474,TSS200
cg18759209,BMP7,0.401452,TSS1500
cg18952647,BNC1,0.386745,TSS1500
cg10616411,C10orf82,-0.333738,TSS1500
cg26459819,C11orf93,0.387695,TSS1500
cg10082647,C12orf23,0.346412,TSS1500
cg09695735,C17orf64,0.3892,TSS1500
cg12374721,C17orf93,0.41001,TSS1500
cg08047907,C1orf114,0.58616,TSS200
cg19366877,C1orf157,0.403842,TSS1500
cg20727124,C21orf130,-0.363844,TSS1500
cg21838979,C2orf40,0.379991,TSS200
cg14856606,C4BPA,-0.352969,TSS200
cg13577149,C5orf20,-0.338793,TSS1500
cg11208222,C5orf49,-0.330948,TSS1500
cg21097036,C6orf174,0.368696,TSS200
cg23348723,C7orf16,-0.362691,TSS1500
cg18674980,CA3,0.451532,TSS1500
cg05863502,CACNA1B,0.402394,TSS1500
cg16678467,CACNG3,-0.384634,TSS1500
cg06203976,CADM3,-0.407623,TSS1500
cg02313130,CAPN8,-0.39032,TSS1500
cg13480357,CCDC108,0.330654,TSS200
cg03685774,CCDC19,-0.362058,TSS1500
cg03576469,CCDC8,0.511988,TSS200
cg07145284,CD248,0.346001,TSS200
cg22232207,CD40,0.476861,TSS200
cg22222281,CD9,0.351432,TSS1500
cg15323528,CDH23,0.377162,TSS1500
cg00044665,CDH5,0.415286,TSS200
cg07469637,CDK6,0.409612,TSS1500
cg02792792,CDO1,0.386359,TSS200
cg00735923,CFTR,0.443626,TSS200
cg20539142,CHRNA6,-0.333339,TSS200
cg13879776,CLDN11,0.33533,TSS1500
cg07285673,CLIP4,0.355332,TSS1500
cg08523865,CNTNAP5,0.378053,TSS1500
cg03520644,COL11A1,0.368065,TSS1500
cg08481075,COL11A2,0.42712,TSS1500
cg26996818,COL23A1,0.335662,TSS1500
cg24335895,COX7A1,0.449453,TSS200
cg24319381,CPEB1,0.361291,TSS200
cg15811515,CSDAP1,0.496467,TSS200
cg02694099,CT62,-0.343237,TSS1500
cg08260891,CTSA,0.43491,TSS1500
cg11256607,DAB1,0.336249,TSS200
cg10808936,DARC,-0.332673,TSS1500
cg03625109,DBC1,0.381109,TSS1500
cg17983217,DDAH2,0.352868,TSS200
cg25071651,DDIT4L,0.405379,TSS1500
