ID,gene,dbeta,feature
cg03630821,A1BG,0.253155,Body
cg27394794,A1CF,-0.294116,Body
cg07027430,A2BP1,0.328562,Body
cg01723761,A2LD1,-0.043872,TSS200
cg11139127,A2M,-0.155606,Body
cg04884118,A2ML1,-0.235307,Body
cg02454750,A4GALT,-0.065208,Body
cg23669440,A4GNT,-0.165524,TSS1500
cg05399607,AAA1,-0.176053,TSS1500
cg02299189,AAAS,0.008118,1stExon
cg02766259,AACS,-0.194406,3'UTR
cg21473545,AACSL,-0.11501,TSS200
cg13001012,AADAC,-0.006571,TSS1500
cg25159668,AADACL2,-0.015956,TSS1500
cg04291383,AADACL3,-0.215388,3'UTR
cg06751920,AADACL4,-0.104451,TSS1500
cg00150882,AADAT,0.078042,TSS1500
cg20940607,AAGAB,0.00895,1stExon
cg01604601,AAK1,0.118497,Body
cg01851632,AAMP,-0.030874,Body
cg14699839,AANAT,-0.142131,5'UTR
cg05523882,AARS,-0.135095,TSS1500
cg00910127,AARS2,-0.151358,TSS1500
cg00016255,AARSD1,-0.073222,TSS1500
cg12283482,AASDH,-0.113609,TSS1500
cg02453779,AASDHPPT,0.018307,1stExon
cg03238396,AASS,-0.065441,Body
cg04703476,AATF,-0.114617,Body
cg11684549,AATK,-0.3185,Body
cg00231389,ABAT,0.186731,5'UTR
cg14170545,ABCA1,-0.074636,5'UTR
cg14019757,ABCA10,-0.006129,5'UTR
cg04530015,ABCA12,-0.126581,3'UTR
cg04077417,ABCA13,-0.214126,Body
cg02847766,ABCA17P,-0.12824,Body
cg13806966,ABCA2,-0.285852,TSS1500
cg06780216,ABCA3,0.254305,Body
cg09168805,ABCA4,0.21114,Body
cg10187674,ABCA5,-0.187379,TSS1500
cg02253236,ABCA7,-0.190378,Body
cg20561863,ABCA8,-0.194599,Body
cg01517431,ABCA9,-0.192522,TSS1500
cg12270822,ABCB1,0.244335,5'UTR
cg00355656,ABCB10,-0.077878,Body
cg18912768,ABCB11,-0.097898,5'UTR
cg06869512,ABCB4,-0.123753,Body
cg22426329,ABCB5,-0.111724,Body
cg06716437,ABCB6,0.06927,TSS1500
cg26175729,ABCB8,-0.079994,Body
cg22341471,ABCB9,-0.116337,5'UTR
cg00649632,ABCC1,0.197651,Body
cg00050375,ABCC10,-0.151653,Body
cg04388863,ABCC11,-0.157851,TSS1500
cg09648454,ABCC12,-0.244445,Body
cg12162424,ABCC13,0.087639,Body
cg13617376,ABCC2,-0.16837,Body
cg01054938,ABCC3,-0.287359,Body
cg24476569,ABCC4,-0.125789,TSS1500
cg05044414,ABCC5,-0.262758,5'UTR
cg07965331,ABCC6,-0.076015,Body
cg06535308,ABCC8,0.239301,Body
cg19527799,ABCC9,-0.17128,Body
cg25116882,ABCD2,0.011715,1stExon
cg11237362,ABCD3,-0.135468,Body
cg05878073,ABCD4,0.121293,Body
cg21253282,ABCE1,-0.008877,TSS200
cg22409504,ABCF1,-0.096155,Body
cg02148324,ABCF2,-0.168894,TSS1500
cg13491563,ABCF3,-0.207062,TSS1500
cg01881899,ABCG1,-0.160966,Body
cg02016771,ABCG2,-0.042192,5'UTR
cg06622994,ABCG4,-0.156173,3'UTR
cg18303215,ABCG5,0.150878,Body
cg13724820,ABCG8,-0.217634,Body
cg03315230,ABHD1,-0.201759,Body
cg22488352,ABHD10,0.015706,TSS1500
cg00966780,ABHD11,-0.03423,TSS1500
cg06082906,ABHD12,-0.134965,Body
cg07628705,ABHD12B,0.192422,5'UTR
