ID,gene,dbeta,feature
cg22286978,A1BG,0.415617,Body
cg27394794,A1CF,-0.004378,Body
cg06035708,A2BP1,-0.439404,5'UTR
cg19815813,A2LD1,0.143907,TSS200
cg15688197,A2M,-0.223678,Body
cg04884118,A2ML1,-0.372571,Body
cg09744051,A4GALT,0.21272,5'UTR
cg19734045,A4GNT,-0.341856,TSS1500
cg05399607,AAA1,-0.2147,TSS1500
cg22861965,AAAS,-0.024575,TSS1500
cg02766259,AACS,-0.212197,3'UTR
cg21473545,AACSL,-0.114982,TSS200
cg25159668,AADACL2,0.004429,TSS1500
cg04505750,AADACL3,-0.311504,TSS1500
cg22455725,AADACL4,-0.202956,3'UTR
cg00150882,AADAT,-0.10082,TSS1500
cg14437562,AAGAB,-0.032502,Body
cg24171555,AAK1,-0.203238,Body
cg21613754,AAMP,0.070267,Body
cg04582695,AANAT,-0.157123,5'UTR
cg06733215,AARS,0.117762,5'UTR
cg00910127,AARS2,-0.178879,TSS1500
cg16981346,AARSD1,0.190807,Body
cg12283482,AASDH,-0.154213,TSS1500
cg19292625,AASDHPPT,0.03933,Body
cg03238396,AASS,-0.29465,Body
cg11857445,AATF,-0.039507,TSS1500
cg07971007,AATK,-0.332096,Body
cg05372963,ABAT,-0.115437,5'UTR
cg14019050,ABCA1,0.097176,TSS1500
cg14019757,ABCA10,-0.038936,5'UTR
cg04530015,ABCA12,-0.314904,3'UTR
cg00772192,ABCA13,-0.393538,Body
cg02847766,ABCA17P,-0.173769,Body
cg14485901,ABCA2,-0.221059,Body
cg00644103,ABCA3,-0.279599,Body
cg18377941,ABCA4,-0.343459,3'UTR
cg17302455,ABCA5,-0.046759,5'UTR
cg10406526,ABCA7,-0.123189,Body
cg20561863,ABCA8,-0.272664,Body
cg01517431,ABCA9,-0.112657,TSS1500
cg19861260,ABCB1,-0.267167,Body
cg00355656,ABCB10,-0.063573,Body
cg21346679,ABCB11,-0.109657,TSS1500
cg06869512,ABCB4,-0.213017,Body
cg25840822,ABCB5,-0.22606,Body
cg06716437,ABCB6,-0.104877,TSS1500
cg22134611,ABCB8,-0.095161,Body
cg03212620,ABCB9,-0.144856,3'UTR
cg01332683,ABCC1,0.269687,Body
cg00050375,ABCC10,-0.080025,Body
cg07383076,ABCC11,-0.246202,5'UTR
cg09648454,ABCC12,-0.404481,Body
cg12162424,ABCC13,-0.073985,Body
cg14947634,ABCC2,-0.354006,1stExon
cg18426477,ABCC3,-0.239566,Body
cg18016288,ABCC4,-0.085114,Body
cg05044414,ABCC5,-0.039497,5'UTR
cg06289735,ABCC6P1,-0.001158,TSS1500
cg06535308,ABCC8,0.290769,Body
cg20025970,ABCC9,-0.297281,1stExon
cg11790681,ABCD2,-0.012572,1stExon
cg11237362,ABCD3,-0.085186,Body
cg05878073,ABCD4,-0.209403,Body
cg00375964,ABCE1,-0.01445,TSS200
cg03020891,ABCF1,-0.094769,TSS1500
cg11799480,ABCF2,-0.111011,Body
cg09866366,ABCF3,-0.201662,TSS1500
cg01176028,ABCG1,-0.107956,Body
cg02016771,ABCG2,-0.103306,5'UTR
cg06622994,ABCG4,-0.236028,3'UTR
cg13591352,ABCG5,0.09059,Body
cg25029903,ABCG8,-0.167509,3'UTR
cg25101396,ABHD1,-0.158851,TSS1500
cg10672681,ABHD10,-0.101136,TSS1500
cg05221465,ABHD11,0.062718,3'UTR
cg24626310,ABHD12,0.080863,Body
cg21052932,ABHD12B,-0.36773,5'UTR
cg13922111,ABHD13,-0.014606,5'UTR
cg23527366,ABHD14A,0.042573,Body
cg12623930,ABHD14B,0.024772,TSS200
cg04528771,ABHD15,-0.06321,Body
cg10173620,ABHD2,-0.088508,5'UTR
cg05948372,ABHD3,-0.055303,Body
cg20000047,ABHD4,-0.018649,TSS1500
cg24595152,ABHD5,-0.060843,Body
cg27143326,ABHD6,0.171506,5'UTR
cg17941109,ABHD8,-0.137721,Body
cg06020978,ABI1,-0.215018,Body
cg24747427,ABI2,-0.059073,3'UTR
cg14009013,ABI3,-0.23836,3'UTR
cg14571619,ABI3BP,-0.28649,Body
cg14102055,ABL1,0.231289,Body
cg12639574,ABL2,0.201384,TSS1500
cg00997917,ABLIM1,-0.319257,TSS1500
cg23928713,ABLIM2,-0.308575,Body
cg02306139,ABLIM3,-0.298751,3'UTR
cg06818865,ABO,0.127145,TSS1500
cg14909495,ABP1,-0.116743,TSS200
cg19816938,ABR,0.313435,Body
cg08837344,ABRA,-0.318583,TSS200
cg05185573,ABT1,-0.071395,Body
cg11031714,ABTB1,-0.102172,Body
cg16661143,ABTB2,-0.386486,Body
cg10548708,ACAA1,-0.132156,Body
cg06135495,ACAA2,-0.167788,Body
cg07375836,ACACA,-0.254592,5'UTR
cg06002638,ACACB,0.073363,Body
cg10458080,ACAD10,0.104237,Body
cg12293095,ACAD11,0.014492,Body
cg01692842,ACAD8,-0.044041,Body
cg11901034,ACAD9,-0.024534,TSS200
cg09308336,ACADL,0.166401,TSS200
cg05258079,ACADM,-0.026729,TSS1500
cg14666369,ACADS,0.46438,Body
cg00057700,ACADSB,-0.013815,1stExon
cg24825722,ACADVL,-0.106937,TSS1500
cg27621340,ACAN,0.297223,TSS1500
cg08324090,ACAP1,0.100966,Body
cg05141059,ACAP2,0.083077,Body
cg27185793,ACAP3,-0.064075,Body
cg04180462,ACAT1,0.106763,Body
cg25736982,ACAT2,-0.084711,TSS1500
cg19243883,ACBD3,0.196603,Body
cg27395066,ACBD4,0.09609,3'UTR
cg14240646,ACBD5,-0.044846,TSS1500
cg17475583,ACBD6,-0.099447,Body
cg25695166,ACBD7,-0.02262,TSS1500
cg25172185,ACCN1,-0.410672,Body
cg21235960,ACCN2,-0.326132,3'UTR
cg01650776,ACCN3,0.114375,Body
cg19485911,ACCN4,-0.355789,Body
cg15736994,ACCN5,-0.2155,Body
cg00452199,ACCS,-0.038812,5'UTR
cg23980760,ACCSL,-0.301805,1stExon
cg08834429,ACD,-0.011151,TSS200
cg21657705,ACE,-0.042173,Body
cg25221254,ACER1,-0.246968,1stExon
cg14628274,ACER2,-0.072475,Body
cg27121309,ACER3,-0.161755,3'UTR
cg11385616,ACHE,-0.117432,Body
cg16502747,ACIN1,-0.179291,Body
cg27470486,ACLY,0.078939,5'UTR
cg02499308,ACMSD,-0.502593,TSS1500
cg12965421,ACN9,-0.052985,TSS1500
cg01130192,ACO1,-0.021833,5'UTR
cg08172947,ACO2,0.143879,Body
cg18180407,ACOT11,0.289714,Body
cg09568774,ACOT13,-0.062467,Body
cg13785718,ACOT4,-0.002804,5'UTR
cg23657782,ACOT6,-0.003083,Body
cg06834177,ACOT7,-0.524039,Body
cg08101264,ACOT8,-0.178571,TSS1500
cg24096680,ACOX1,-0.231724,3'UTR
cg13705284,ACOX2,-0.077669,TSS1500
cg26261563,ACOX3,-0.251168,Body
cg09756855,ACOXL,-0.282866,5'UTR
cg27226618,ACP1,-0.08753,Body
cg22207207,ACP2,-0.018412,Body
cg27542552,ACP5,0.186512,TSS1500
cg01834614,ACP6,-0.038861,TSS1500
cg24187645,ACPL2,-0.039295,5'UTR
cg19541865,ACPP,-0.159001,TSS1500
cg21050637,ACPT,-0.173699,TSS1500
cg05615487,ACR,-0.272068,TSS1500
cg25683185,ACRBP,-0.17512,Body
cg09588284,ACRV1,-0.01816,TSS1500
cg10633664,ACSBG1,-0.188623,Body
cg27274989,ACSBG2,-0.295378,TSS1500
cg03919657,ACSF2,-0.159594,TSS1500
cg08551036,ACSF3,-0.306344,Body
cg01714284,ACSL1,-0.31211,Body
cg14157824,ACSL3,-0.260325,5'UTR
cg20707765,ACSL5,-0.159674,TSS1500
cg09547173,ACSL6,0.26791,Body
cg01555300,ACSM1,-0.304205,3'UTR
cg06478823,ACSM3,-0.105251,TSS1500
cg21343895,ACSM4,-0.300626,TSS1500
cg06686156,ACSM5,-0.343465,TSS1500
cg03321508,ACSS1,-0.115941,TSS200
cg22989379,ACSS2,-0.194457,TSS200
cg25358039,ACSS3,0.332481,TSS200
cg04568492,ACTA1,0.370557,Body
cg03755566,ACTA2,0.161697,Body
cg04490349,ACTB,-0.171657,TSS1500
cg20772593,ACTBL2,-0.400823,TSS200
cg03490703,ACTC1,-0.150826,TSS1500
cg05036147,ACTG1,-0.011636,TSS200
cg12039197,ACTG2,0.085638,1stExon
cg25958740,ACTL6A,-0.030175,5'UTR
cg03369957,ACTL6B,-0.293156,Body
cg14480594,ACTL7A,-0.004523,1stExon
cg19863405,ACTL7B,-0.086348,TSS1500
cg03220543,ACTL8,-0.201314,5'UTR
cg02339243,ACTL9,-0.296586,TSS1500
cg13666041,ACTN1,-0.183641,Body
