ID,gene,dbeta,feature
cg22286978,A1BG,0.187536,Body
cg24411946,A1CF,-0.127063,5'UTR
cg03623568,A2BP1,-0.220377,5'UTR
cg25710107,A2LD1,0.118095,TSS1500
cg00134295,A2M,-0.105615,TSS1500
cg04884118,A2ML1,-0.187244,Body
cg03328754,A4GALT,-0.056713,5'UTR
cg05399607,AAA1,-0.114466,TSS1500
cg02766259,AACS,-0.145305,3'UTR
cg04196933,AACSL,-0.055194,Body
cg19620994,AADACL3,-0.124124,TSS1500
cg06751920,AADACL4,0.133077,TSS1500
cg12506971,AADAT,-0.188722,5'UTR
cg07462279,AAGAB,0.128249,3'UTR
cg24171555,AAK1,-0.195026,Body
cg04582695,AANAT,-0.1106,5'UTR
cg09029538,AARS,-0.059047,Body
cg10131297,AARS2,-0.156426,3'UTR
cg18658096,AARSD1,0.004611,Body
cg12283482,AASDH,-0.113722,TSS1500
cg09688422,AASDHPPT,-0.014855,Body
cg03238396,AASS,-0.122365,Body
cg02975268,AATF,-0.107701,Body
cg24924502,AATK,-0.104079,Body
cg07431888,ABAT,-0.248139,5'UTR
cg13571501,ABCA1,-0.033923,Body
cg14019757,ABCA10,-0.017621,5'UTR
cg16937333,ABCA11P,-0.001066,TSS1500
cg04530015,ABCA12,-0.114277,3'UTR
cg03372042,ABCA13,-0.21082,Body
cg12878183,ABCA17P,-0.108292,TSS1500
cg14341551,ABCA2,-0.114617,Body
cg09954729,ABCA3,-0.132554,Body
cg18185648,ABCA4,-0.167839,Body
cg03805929,ABCA5,-0.071601,5'UTR
cg22081096,ABCA6,-0.024803,1stExon
cg12082025,ABCA7,-0.195913,Body
cg17334372,ABCA8,-0.013315,Body
cg22093121,ABCA9,0.160233,TSS200
cg00862116,ABCB1,0.259186,5'UTR
cg00355656,ABCB10,-0.064411,Body
cg18912768,ABCB11,-0.123333,5'UTR
cg06869512,ABCB4,-0.110514,Body
cg22426329,ABCB5,-0.117657,Body
cg06716437,ABCB6,-0.133777,TSS1500
cg22134611,ABCB8,-0.103908,Body
cg03212620,ABCB9,-0.078429,3'UTR
cg16702014,ABCC1,0.151288,Body
cg25545088,ABCC10,0.057634,TSS1500
cg07383076,ABCC11,-0.140258,5'UTR
cg09648454,ABCC12,-0.173327,Body
cg12162424,ABCC13,-0.108216,Body
cg09448875,ABCC2,-0.276672,TSS200
cg00126959,ABCC3,-0.187205,TSS200
cg26751094,ABCC4,-0.112202,TSS1500
cg09230938,ABCC5,0.147828,Body
cg06289735,ABCC6P1,-0.037619,TSS1500
cg04674590,ABCC8,-0.111261,5'UTR
cg22213622,ABCC9,-0.061504,TSS1500
cg13406085,ABCD2,-0.140042,Body
cg11689700,ABCD3,0.113007,3'UTR
cg05878073,ABCD4,-0.135568,Body
cg01713095,ABCE1,-0.049196,3'UTR
cg11606826,ABCF1,0.145673,Body
cg27147545,ABCF2,-0.053341,Body
cg05629195,ABCF3,-0.03697,TSS1500
cg20214535,ABCG1,0.070841,TSS1500
cg24207176,ABCG2,-0.081675,1stExon
cg17168875,ABCG4,-0.139195,Body
cg18303215,ABCG5,-0.140441,Body
cg13724820,ABCG8,-0.178781,Body
cg25101396,ABHD1,-0.197786,TSS1500
cg27279460,ABHD10,0.009479,TSS200
cg23795429,ABHD11,-0.100966,Body
cg24626310,ABHD12,0.073473,Body
cg01270593,ABHD12B,0.121479,5'UTR
cg04942640,ABHD13,-0.020885,5'UTR
cg11491074,ABHD14A,0.012086,TSS200
cg18328933,ABHD14B,-0.065025,1stExon
cg23473955,ABHD15,-0.099496,1stExon
cg10173620,ABHD2,-0.113958,5'UTR
cg05766064,ABHD3,-0.098865,Body
cg01806590,ABHD4,0.144484,TSS1500
cg24595152,ABHD5,-0.073085,Body
cg27143326,ABHD6,0.226586,5'UTR
cg02307597,ABHD8,-0.20741,3'UTR
cg10311020,ABI1,0.153155,Body
cg24747427,ABI2,-0.03574,3'UTR
cg14009013,ABI3,-0.224819,3'UTR
cg14969542,ABI3BP,-0.174578,Body
cg14362370,ABL1,-0.131165,5'UTR
cg22335155,ABL2,-0.137704,Body
