ID,gene,dbeta,feature
cg22286978,A1BG,0.418212,Body
cg27394794,A1CF,-0.011566,Body
cg06035708,A2BP1,-0.445007,5'UTR
cg19815813,A2LD1,0.161625,TSS200
cg15688197,A2M,-0.224231,Body
cg04884118,A2ML1,-0.378046,Body
cg09744051,A4GALT,0.20866,5'UTR
cg19734045,A4GNT,-0.345372,TSS1500
cg05399607,AAA1,-0.214595,TSS1500
cg22861965,AAAS,-0.021697,TSS1500
cg02591564,AACS,0.211679,Body
cg21473545,AACSL,-0.120938,TSS200
cg25159668,AADACL2,-0.000992,TSS1500
cg04505750,AADACL3,-0.312307,TSS1500
cg22455725,AADACL4,-0.203466,3'UTR
cg00150882,AADAT,-0.09683,TSS1500
cg14437562,AAGAB,-0.032202,Body
cg24171555,AAK1,-0.189264,Body
cg21613754,AAMP,0.06766,Body
cg04582695,AANAT,-0.151545,5'UTR
cg06733215,AARS,0.117221,5'UTR
cg00910127,AARS2,-0.180814,TSS1500
cg16981346,AARSD1,0.198492,Body
cg12283482,AASDH,-0.159191,TSS1500
cg19292625,AASDHPPT,0.039011,Body
cg03238396,AASS,-0.296897,Body
cg11857445,AATF,-0.041496,TSS1500
cg07971007,AATK,-0.342181,Body
cg01881182,ABAT,-0.121232,5'UTR
cg14019050,ABCA1,0.092823,TSS1500
cg14019757,ABCA10,-0.038524,5'UTR
cg04530015,ABCA12,-0.319616,3'UTR
cg00772192,ABCA13,-0.388033,Body
cg02847766,ABCA17P,-0.180362,Body
cg14485901,ABCA2,-0.21989,Body
cg00644103,ABCA3,-0.281496,Body
cg18377941,ABCA4,-0.341933,3'UTR
cg17302455,ABCA5,-0.048476,5'UTR
cg10406526,ABCA7,-0.125896,Body
cg20561863,ABCA8,-0.26793,Body
cg01517431,ABCA9,-0.115259,TSS1500
cg19861260,ABCB1,-0.266077,Body
cg00355656,ABCB10,-0.072134,Body
cg21346679,ABCB11,-0.111166,TSS1500
cg06869512,ABCB4,-0.21465,Body
cg25840822,ABCB5,-0.223336,Body
cg06716437,ABCB6,-0.101751,TSS1500
cg22134611,ABCB8,-0.096641,Body
cg03212620,ABCB9,-0.148002,3'UTR
cg01332683,ABCC1,0.274828,Body
cg00050375,ABCC10,-0.070195,Body
cg07383076,ABCC11,-0.243621,5'UTR
cg09648454,ABCC12,-0.406778,Body
cg12162424,ABCC13,-0.066439,Body
cg14947634,ABCC2,-0.371432,1stExon
cg18426477,ABCC3,-0.239039,Body
cg18016288,ABCC4,-0.089346,Body
cg05044414,ABCC5,-0.043276,5'UTR
cg06289735,ABCC6P1,-0.001416,TSS1500
cg06535308,ABCC8,0.293574,Body
cg20025970,ABCC9,-0.300776,1stExon
cg11790681,ABCD2,-0.010115,1stExon
cg11237362,ABCD3,-0.088303,Body
cg05878073,ABCD4,-0.213458,Body
