ID,gene,dbeta,feature
cg22286978,A1BG,0.353481,Body
cg03817621,A1CF,-0.048752,5'UTR
cg08160063,A2BP1,-0.25645,Body
cg25710107,A2LD1,0.264627,TSS1500
cg00134295,A2M,-0.269646,TSS1500
cg03490200,A2ML1,-0.214015,1stExon
cg00241712,A4GALT,0.094086,5'UTR
cg05399607,AAA1,-0.072941,TSS1500
cg02766259,AACS,-0.203614,3'UTR
cg04196933,AACSL,0.001172,Body
cg19620994,AADACL3,-0.186481,TSS1500
cg06751920,AADACL4,0.224481,TSS1500
cg18716979,AADAT,-0.11261,TSS1500
cg07462279,AAGAB,0.340603,3'UTR
cg24171555,AAK1,-0.197142,Body
cg14699839,AANAT,-0.057255,5'UTR
cg08750807,AARS,-0.060466,3'UTR
cg00910127,AARS2,-0.104497,TSS1500
cg12283482,AASDH,-0.117304,TSS1500
cg09688422,AASDHPPT,-0.053068,Body
cg04893558,AASS,0.20901,5'UTR
cg11414044,AATF,-0.046083,Body
cg20558091,AATK,-0.176608,Body
cg05007180,ABAT,-0.179196,Body
cg13571501,ABCA1,-0.075411,Body
cg16937333,ABCA11P,-3.8e-05,TSS1500
cg04530015,ABCA12,-0.059531,3'UTR
cg03372042,ABCA13,-0.192529,Body
cg02847766,ABCA17P,-0.054319,Body
cg14151317,ABCA2,-0.219651,Body
cg00644103,ABCA3,-0.194124,Body
cg18800235,ABCA4,0.272776,Body
cg17302455,ABCA5,-0.015952,5'UTR
cg12082025,ABCA7,-0.180068,Body
cg03850529,ABCA8,-0.052612,5'UTR
cg01517431,ABCA9,-0.056281,TSS1500
cg12270822,ABCB1,0.403418,5'UTR
cg00355656,ABCB10,-0.037035,Body
cg24334048,ABCB11,-0.092342,Body
cg06869512,ABCB4,-0.154094,Body
cg23626475,ABCB5,-0.098943,Body
cg23153680,ABCB6,-0.115319,TSS1500
cg22134611,ABCB8,-0.033561,Body
cg03212620,ABCB9,-0.047748,3'UTR
cg03653601,ABCC1,0.145931,Body
cg25545088,ABCC10,0.16351,TSS1500
cg09228051,ABCC11,-0.194451,1stExon
cg09648454,ABCC12,-0.205887,Body
cg01335663,ABCC13,-0.048436,Body
cg09448875,ABCC2,-0.255157,TSS200
cg13725958,ABCC3,-0.163093,5'UTR
cg05228196,ABCC4,-0.016354,Body
cg09230938,ABCC5,0.266993,Body
cg06289735,ABCC6P1,-0.018467,TSS1500
cg04674590,ABCC8,-0.093168,5'UTR
cg05878073,ABCD4,-0.180154,Body
cg11606826,ABCF1,0.159604,Body
cg07824710,ABCF2,-0.044991,Body
cg20214535,ABCG1,0.099116,TSS1500
cg24207176,ABCG2,-0.134586,1stExon
cg17168875,ABCG4,-0.143586,Body
cg16451365,ABCG5,-0.044499,Body
cg25781162,ABCG8,0.167806,TSS200
cg17345276,ABHD1,-0.119489,Body
cg23795429,ABHD11,-0.136831,Body
cg24626310,ABHD12,0.19973,Body
cg07628705,ABHD12B,0.202495,5'UTR
cg27040463,ABHD13,-0.009187,5'UTR
cg11491074,ABHD14A,0.000591,TSS200
cg18328933,ABHD14B,-0.08431,1stExon
cg04528771,ABHD15,-0.072752,Body
cg13460556,ABHD2,-0.025646,Body
cg05766064,ABHD3,-0.22067,Body
cg01806590,ABHD4,0.323172,TSS1500
cg24595152,ABHD5,-0.043387,Body
cg27143326,ABHD6,0.292479,5'UTR
cg13352717,ABHD8,-0.257035,Body
cg10311020,ABI1,0.270344,Body
cg24747427,ABI2,-0.026043,3'UTR
cg14009013,ABI3,-0.211729,3'UTR
cg14969542,ABI3BP,-0.123747,Body
cg13670057,ABL1,0.162601,Body
cg22335155,ABL2,-0.092182,Body
cg19226626,ABLIM1,0.212243,Body
cg15688324,ABLIM2,-0.280553,Body
cg21614682,ABLIM3,0.134527,Body
cg06818865,ABO,-0.008775,TSS1500
cg13603551,ABP1,-0.19981,TSS200
cg19029445,ABR,0.445802,3'UTR
cg08837344,ABRA,-0.162492,TSS200
cg05185573,ABT1,-0.158049,Body
cg24768999,ABTB1,-0.194315,Body
cg03360728,ABTB2,-0.166871,Body
cg25525163,ACAA1,0.021907,TSS200
cg06135495,ACAA2,-0.249386,Body
cg10295552,ACACA,0.287078,Body
cg04777824,ACACB,-0.072057,Body
cg09427417,ACAD10,0.198783,3'UTR
cg18718461,ACAD11,-0.029103,Body
cg05949667,ACAD8,-0.060353,Body
cg09068528,ACADL,0.049311,5'UTR
cg05258079,ACADM,-0.023435,TSS1500
cg06196801,ACADS,-0.04812,Body
cg16968596,ACAN,0.340565,TSS200
cg02506501,ACAP3,-0.177661,Body
cg09900253,ACAT2,0.264446,Body
cg20786939,ACBD3,-0.006735,TSS200
cg00677574,ACBD4,0.223924,3'UTR
cg00507135,ACBD5,-0.207267,Body
cg16358350,ACBD6,-0.120108,TSS1500
cg12009856,ACBD7,-0.093768,TSS1500
cg08579420,ACCN1,-0.215834,Body
cg21235960,ACCN2,-0.016055,3'UTR
cg12513221,ACCN3,-0.076875,TSS1500
cg06175981,ACCN4,0.203497,Body
cg15736994,ACCN5,-0.177688,Body
cg09920268,ACCS,-0.065327,3'UTR
cg23980760,ACCSL,-0.151996,1stExon
cg21657705,ACE,-0.034657,Body
cg25221254,ACER1,-0.186894,1stExon
cg02208432,ACER3,-0.110665,TSS1500
cg04156293,ACHE,0.229665,Body
cg26960833,ACIN1,0.128813,Body
cg25687894,ACLY,-0.056673,TSS1500
cg02499308,ACMSD,-0.247342,TSS1500
cg00555456,ACN9,-0.098239,TSS1500
cg01130192,ACO1,-0.067154,5'UTR
cg08172947,ACO2,0.21725,Body
cg10266490,ACOT11,0.275522,TSS200
cg24966682,ACOT13,-0.010642,TSS1500
cg23657782,ACOT6,-0.021047,Body
cg06834177,ACOT7,-0.289817,Body
cg24096680,ACOX1,-0.060411,3'UTR
cg23652987,ACOX2,0.323421,Body
cg17949316,ACOX3,-0.196915,Body
cg21469370,ACOXL,-0.139046,Body
cg13354988,ACP1,-0.056785,TSS1500
cg27542552,ACP5,0.168963,TSS1500
cg22893494,ACPL2,-0.005454,5'UTR
cg05409131,ACPP,0.383323,Body
cg15782391,ACPT,-0.147602,TSS1500
cg26034629,ACR,-0.09126,TSS1500
cg25683185,ACRBP,-0.213259,Body
cg10633664,ACSBG1,-0.10652,Body
cg27274989,ACSBG2,-0.119307,TSS1500
cg03919657,ACSF2,-0.17364,TSS1500
cg10398761,ACSF3,-0.171637,Body
cg01714284,ACSL1,-0.210563,Body
cg25947773,ACSL3,0.332974,5'UTR
cg18733757,ACSL5,-0.16227,TSS1500
cg10200391,ACSL6,-0.02065,Body
cg01555300,ACSM1,-0.179736,3'UTR
cg03612990,ACSM4,-0.115936,TSS1500
cg27514874,ACSM5,-0.187367,Body
cg15988792,ACSS1,0.173122,1stExon
cg13777294,ACSS2,-0.012708,Body
cg10789281,ACSS3,0.287182,1stExon
cg04568492,ACTA1,0.277725,Body
cg14145074,ACTB,0.153362,Body
cg20772593,ACTBL2,-0.223868,TSS200
cg05432213,ACTC1,0.164333,Body
cg03369957,ACTL6B,-0.141763,Body
cg14561444,ACTL7A,-0.003914,1stExon
cg19863405,ACTL7B,-0.084086,TSS1500
cg19685066,ACTL8,-0.115899,5'UTR
cg19611002,ACTL9,-0.132044,TSS1500
cg20505457,ACTN1,0.219174,Body
cg21376883,ACTN2,0.253925,Body
cg22851250,ACTN3,-0.107812,3'UTR
cg26831416,ACTN4,-0.196384,Body
cg06698844,ACTR1B,-0.089617,TSS1500
cg08053057,ACTR2,0.109991,Body
cg20713790,ACTR3B,3.9e-05,Body
cg11740103,ACTR3C,-0.127188,TSS200
cg02920992,ACTR6,-0.061788,Body
cg06203251,ACTR8,-0.035434,TSS1500
cg15211996,ACTRT2,-0.157197,TSS1500
cg16326402,ACVR1,0.131644,5'UTR
cg00318865,ACVR1B,-0.044296,Body
cg18061904,ACVR1C,0.355465,TSS200
cg00532455,ACVR2A,0.257674,Body
cg02147316,ACVR2B,0.214452,Body
cg13899814,ACVRL1,-0.190597,Body
cg16159313,ACY1,-0.136811,Body
cg23879118,ACY3,-0.1976,Body
cg12075442,ACYP1,-0.000355,TSS1500
cg18959907,ACYP2,0.217677,Body
cg00152611,ADAD1,-0.111755,5'UTR
cg08897778,ADAD2,-0.075321,Body
cg27481594,ADAL,-0.06537,5'UTR
cg02816525,ADAM10,-0.126965,Body
cg01160311,ADAM11,-0.181327,Body
cg05181041,ADAM12,0.281244,1stExon
cg03379131,ADAM15,-0.051764,Body
cg02725069,ADAM19,0.31579,TSS200
cg03716937,ADAM2,-0.025747,TSS200
cg01576450,ADAM20,-0.067593,5'UTR
cg03512208,ADAM21,-0.15885,TSS1500
cg19992629,ADAM21P1,-0.000929,TSS1500
cg14825462,ADAM22,0.197284,Body
cg09553380,ADAM23,0.31228,Body
cg27078562,ADAM29,-0.172923,TSS1500
cg16166968,ADAM30,0.155201,1stExon
cg25765819,ADAM32,0.002951,Body
cg08424491,ADAM33,-0.118142,Body
cg10327428,ADAM5P,0.226635,TSS200
cg17897391,ADAM7,-0.198969,TSS1500
cg17214902,ADAM8,-0.144659,Body
cg05945984,ADAM9,-0.043935,Body
cg13758712,ADAMTS1,0.190353,TSS1500
cg27015773,ADAMTS10,0.172918,5'UTR
cg23236370,ADAMTS12,0.236565,TSS1500
cg13413996,ADAMTS13,-0.079064,Body
cg00618155,ADAMTS14,-0.078234,Body
cg12444117,ADAMTS15,0.145885,1stExon
cg16508480,ADAMTS16,0.386209,TSS1500
cg00587665,ADAMTS17,-0.123121,Body
cg02084561,ADAMTS18,-0.119039,3'UTR
cg18319921,ADAMTS19,0.253807,Body
cg14409941,ADAMTS2,0.265139,Body
cg19619405,ADAMTS20,0.30588,TSS200
cg08324945,ADAMTS3,0.2397,TSS1500
cg02462195,ADAMTS5,0.290337,TSS1500
cg00299603,ADAMTS6,-0.062975,Body
cg21242079,ADAMTS7,-0.18731,Body
cg04099138,ADAMTS8,0.208576,Body
cg27203924,ADAMTS9,-0.095119,Body
cg14502847,ADAMTSL1,-0.204852,Body
cg03654920,ADAMTSL2,-0.106794,Body
cg08115297,ADAMTSL3,-0.250212,3'UTR
cg16612995,ADAMTSL4,-0.062305,Body
cg22994198,ADAMTSL5,-0.177527,Body
cg03807842,ADAP1,-0.311231,Body
cg05052633,ADAP2,0.23487,Body
cg03920003,ADAR,-0.130728,5'UTR
cg16358576,ADARB1,-0.054951,3'UTR
cg23684973,ADARB2,0.362636,TSS1500
cg08949490,ADAT1,-0.068708,TSS1500
cg23949519,ADAT2,0.001848,Body
cg05127548,ADC,0.115333,Body
cg23997365,ADCK1,-0.006366,Body
cg10790979,ADCK2,-0.026302,TSS1500
cg25602159,ADCK4,-0.032292,5'UTR
cg23075260,ADCK5,-0.111181,Body
cg25322847,ADCY1,-0.300537,Body
cg26344392,ADCY10,-0.172723,Body
cg26129110,ADCY2,-0.298503,Body
cg21151432,ADCY3,-0.245568,TSS200
cg23179456,ADCY4,0.439738,TSS200
cg11803871,ADCY5,-0.149626,Body
cg11661914,ADCY6,0.298864,5'UTR
cg10341242,ADCY7,-0.047061,Body
cg22304522,ADCY8,-0.322727,Body
cg10371483,ADCY9,0.446633,Body
cg11859607,ADCYAP1,0.302901,Body
cg11218385,ADCYAP1R1,0.249367,5'UTR
cg07134632,ADD1,-0.024023,Body
cg15170605,ADD2,0.50457,TSS200
cg14742187,ADD3,-0.067124,5'UTR
cg15395354,ADH1B,0.092176,TSS1500
cg15785860,ADH1C,0.197279,TSS1500
cg12011299,ADH4,-0.190683,TSS200
cg01588438,ADHFE1,0.521081,TSS200
cg04392387,ADI1,-0.01765,3'UTR
cg16212341,ADIG,-0.232779,3'UTR
cg14584085,ADIPOQ,-0.070157,TSS1500
cg27392775,ADIPOR1,0.061959,5'UTR
cg16939112,ADIPOR2,-0.041783,5'UTR
cg24340640,ADK,-0.010729,Body
cg12318501,ADM2,0.066748,TSS1500
cg11096441,ADNP,0.074909,TSS1500
cg24959938,ADNP2,-0.203752,TSS200
cg19580792,ADO,0.005882,3'UTR
cg04398759,ADORA1,-0.098585,Body
cg15499799,ADORA2A,-0.152596,TSS1500
cg21501163,ADORA2B,-0.009289,Body
cg00543976,ADORA3,0.293674,Body
cg14597545,ADPGK,-0.029563,Body
cg23359401,ADPRHL1,0.348936,Body
cg09557462,ADRA1A,0.278266,1stExon
cg07011172,ADRA1B,0.276867,TSS200
cg01204060,ADRA1D,0.048103,Body
cg05238375,ADRA2A,-0.168949,TSS200
cg21542793,ADRA2B,0.160735,TSS200
cg06065164,ADRA2C,0.004265,TSS1500
cg24438644,ADRB3,0.260012,1stExon
cg14519515,ADRBK1,0.054417,TSS1500
cg13472656,ADRBK2,0.101777,TSS200
cg08178815,ADRM1,-0.105219,Body
cg02263377,ADSSL1,-0.359248,TSS1500
cg14249876,AEBP1,0.349989,1stExon
cg16822174,AEBP2,-0.145837,Body
cg12741645,AEN,0.150113,5'UTR
cg12423344,AES,0.044882,Body
cg14543780,AFAP1,0.19978,Body
cg04979599,AFAP1L1,-0.057113,TSS1500
cg04784635,AFAP1L2,0.206771,Body
cg15138236,AFARP1,0.077661,Body
cg01323104,AFF1,0.158514,Body
cg14793844,AFF3,-0.345231,Body
cg22212250,AFF4,0.288996,Body
cg06513470,AFG3L1,-0.23837,Body
cg18063659,AFG3L2,-0.099543,Body
cg00797183,AFM,-0.047893,3'UTR
cg10778295,AFP,-0.040223,TSS1500
cg11223893,AFTPH,0.059631,Body
cg14772412,AGA,-0.1449,3'UTR
cg02244431,AGAP1,0.341657,Body
cg14209784,AGAP11,0.153443,TSS1500
cg22505898,AGAP2,-0.132259,TSS1500
cg09205595,AGAP3,0.230415,TSS1500
cg16299440,AGAP7,-0.081473,TSS1500
cg16226785,AGBL1,-0.228587,Body
cg25800328,AGBL2,-0.131492,Body
cg18782488,AGBL3,0.285939,Body
cg03038003,AGBL4,0.286014,Body
cg08321684,AGER,0.280885,Body
cg03404211,AGFG1,-0.005753,Body
cg01338043,AGFG2,-0.051652,TSS1500
cg13928102,AGGF1,0.168475,3'UTR
cg18377446,AGL,0.270831,Body
cg10321393,AGMAT,-0.050786,Body
cg23588029,AGPAT1,0.323518,Body
cg13633679,AGPAT2,-0.079287,Body
cg09777775,AGPAT3,0.288148,5'UTR
cg11342941,AGPAT4,-0.242909,Body
cg10134963,AGPAT5,-0.006525,Body
cg22581629,AGPAT6,-0.095243,3'UTR
cg27414233,AGPAT9,-0.026,TSS200
cg03550352,AGPS,-0.029529,Body
cg12565635,AGR2,-0.064944,TSS1500
cg16702815,AGR3,-0.067354,5'UTR
cg09248054,AGRN,0.316639,Body
cg05382012,AGRP,-0.032303,TSS200
cg24474852,AGT,-0.05126,1stExon
