ID,gene,dbeta,feature
cg01723761,A2LD1,0.090523,TSS200
cg23570073,A2MP1,-0.187135,TSS1500
cg27629276,A3GALT2,-0.217356,TSS200
cg19734045,A4GNT,-0.367286,TSS1500
cg09712233,AA06,-0.217031,TSS1500
cg10765909,AAAS,0.044491,TSS200
cg03228145,AACSL,0.060506,TSS1500
cg04394119,AADACL2,-0.056577,TSS1500
cg12377113,AADACL3,-0.240275,TSS200
cg26827139,AADACP1,-0.027672,TSS1500
cg21047465,AAGAB,-0.089524,TSS1500
cg15447628,AARS2,-0.158864,TSS1500
cg04573661,AASDH,-0.023908,TSS1500
cg00058652,ABALON,-0.089155,TSS1500
cg17118435,ABAT,0.192622,TSS200
cg17546605,ABCA12,-0.345476,TSS200
cg06213598,ABCA9,-0.120367,TSS1500
cg07872519,ABCB1,-0.295221,TSS1500
cg27426127,ABCC10,0.136653,TSS1500
cg13582966,ABCC5-AS1,-0.119756,TSS200
cg17381377,ABCC8,0.220881,TSS200
cg05930438,ABCD4,-0.179522,TSS1500
cg26105143,ABCF2,0.192282,TSS1500
cg05629195,ABCF3,-0.091481,TSS1500
cg03394664,ABCG1,-0.181134,TSS1500
cg22207732,ABCG8,-0.133,TSS1500
cg22314619,ABHD10,-0.005549,TSS1500
cg27647810,ABHD11-AS1,-0.009474,TSS1500
cg01809435,ABHD16B,0.013931,TSS1500
cg21368590,ABHD17A,-0.003107,TSS200
cg19164487,ABHD3,0.132724,TSS1500
cg06813554,ABHD4,0.049024,TSS1500
cg12639574,ABL2,0.147797,TSS1500
cg00997917,ABLIM1,-0.358587,TSS1500
cg06818865,ABO,0.133466,TSS1500
cg08837344,ABRA,-0.286047,TSS200
cg01631732,ABTB1,0.105756,TSS1500
cg20003976,ACADM,0.052273,TSS1500
cg12009856,ACBD7,-0.054421,TSS1500
cg03187671,ACCSL,-0.245894,TSS1500
cg08834429,ACD,-0.006498,TSS200
cg26358225,ACKR3,0.117293,TSS1500
cg21056608,ACOT8,-0.07358,TSS1500
cg27542552,ACP5,0.112133,TSS1500
cg19541865,ACPP,-0.171637,TSS1500
cg15782391,ACPT,-0.12567,TSS1500
cg26034629,ACR,-0.225972,TSS1500
cg09588284,ACRV1,-0.042898,TSS1500
cg27274989,ACSBG2,-0.212469,TSS1500
cg04136123,ACSM4,-0.318516,TSS1500
