Probe_ID,import_level_in_forest,gene
cg09106903,0.0014828158085878997,ESRRG
cg18279094,0.002576079113727125,FOXD3
cg00097146,0.007886139590436336,SIX3
cg07974511,0.003155549280630714,OTX1
cg09238180,0.004695522642795959,HOXD8
cg10364040,0.012187239939257317,HOXD10
cg11546137,0.0,HOXD11
cg21185289,0.0003593540854921279,TLX2
cg22674699,0.0,HOXD9
cg04738965,0.006140742648513148,ZIC1
cg12702981,0.001559460255204375,NR1I2
cg16768018,0.04077707444271272,ZIC4
cg20072171,0.009694690202004625,FEZF2
cg05835105,0.0013590561187794815,PITX2
cg06083330,0.03498759731555734,POU4F2
cg00396667,0.020153842287424995,PITX1
cg03604011,0.002789457369232472,AHRR
cg10530883,0.0009449099802069618,IRX1
cg16126280,0.0017277829414967729,EBF1
cg26844246,0.0033745387928957914,TLX3
cg05452406,0.0020711097668549548,GCM2
cg06392169,6.829028743305228e-05,IRF4
cg17302155,0.02744148259266176,PRDM13
cg26422161,0.0014451224701287457,FOXQ1
cg27252696,0.0014793361987594355,SIM1
cg06173663,0.050968884614739224,CUX1
cg14625175,0.0019531673301452415,HOXA10
cg15564098,0.00400527419902361,EVX1
cg26521404,0.0006447898613387557,HOXA9
cg13267264,0.002691727649332903,PRDM14
cg13482308,0.0006762399704411604,PAX5
cg13791254,0.004754160646911224,FOXE1
cg14425564,0.011768751613936732,LHX2
cg11174855,0.036844865730774286,NKX6-2
cg14861089,0.0015130945383335815,TLX1
cg10244666,0.01717973706306088,WT1
cg18372607,0.002436584980921609,PAX6
cg05860723,0.02341420808481512,MYF6
cg20985450,0.0002472222222222222,ZIC5
cg24604013,0.03700120460365537,SOX1
cg26299169,0.019718792812602408,PDX1
cg00800229,0.007537682377850308,SALL2
cg04415798,0.006229144422689398,PAX9
cg07489048,0.021057803616233203,FOXG1
cg13019491,0.027176746141562513,SIX6
cg13023623,0.047270736597384316,OTX2
cg23906738,0.004064761058330846,NKX2-1
cg25547580,0.03330722074254084,ONECUT2
cg14231297,0.08999090693751134,ZSCAN18
cg03774514,0.0005914493716351114,FOXA2
cg18369516,0.004530717992323363,ZBTB46
cg22474464,0.0032240706780503423,NKX2-2
cg26492446,0.0,BHLHE23
cg02177231,0.0007234717536479376,TBX15
cg06215569,0.0025832737883486486,ALX3
cg06714480,0.011778801341696652,NEUROD1
cg07847030,0.00011884277583778182,TCF7L1
cg13713922,0.015501457587878275,GLI2
cg15133719,0.000767249718867812,PAX3
cg15540820,0.016335745428529252,EOMES
cg16428251,0.001267028935490367,SOX14
cg06274159,0.00783424932432293,ZFP42
cg06733419,0.0016985488904521476,TBX18
cg07317062,0.0008433176962758099,HOXA4
cg09420439,0.0,HOXA1
cg18091615,0.00660691003530721,CREB3L2
cg08044097,0.010685488098042421,SOX17
cg23710218,0.0008585997499011961,MSC
cg07084627,0.0011956275274078788,NFIL3
cg04436818,0.00022879544067153996,PAX2
cg06550984,0.006939707935966931,PTF1A
cg18722841,8.240604306894695e-05,PHOX2A
cg19897940,0.0013621216298317581,FLI1
cg24909660,0.0014850175485054459,NR1H3
cg07080050,0.0017251373156123883,HOXC4
cg08097882,0.0011255991871376484,POU4F1
cg18396984,0.0024197822438991956,NKX2-8
cg09180848,0.00012256420849686704,BNC1
cg01146232,0.0013451793551308444,SALL1
cg20388732,0.006415970484105395,STAT5A
cg10717463,0.0029813327908273703,SALL3
cg21183523,0.004731336433584064,ZNF521
cg18642503,0.011403737063815507,RFX1
