Probe_ID,import_level_in_forest,gene
cg18675097,0.05486789709756236,NKAPL
cg25352836,0.05276478270602859,TSSK6
cg05047401,0.04545315171770739,SEMA4A
cg26444528,0.03074454808289007,PCDH17
cg19811337,0.03028271832105943,MAP3K11
cg12377139,0.02911845866307207,SPAG6
cg24848035,0.020786174951048904,RGS22
cg05057720,0.019250181342593965,CLEC14A
cg07445246,0.014829408463687126,TCL1A
cg26870725,0.014055817812549293,MAST1
cg04191427,0.013554017023850335,RPTOR
cg02164046,0.012978272806736735,SST
cg17241776,0.012900585245373013,DLEU7
cg15215348,0.012246569387973038,PDE4C
cg12290311,0.009575003171615826,DAB2
cg26132320,0.009143347767960112,MMP9
cg16783744,0.008070062193539023,DPYS
cg23049458,0.007780818051896727,L1TD1
cg11859607,0.0070271601981003904,ADCYAP1
cg27494647,0.006524744563633826,RARRES2
cg07783282,0.006216067393536829,USP44
cg10974980,0.005870183810753448,LOXL1
cg24973993,0.005706394365603241,CIT
cg10896862,0.0057033092790515485,MPZ
cg01009664,0.00510451085973912,TRH
cg21179088,0.004412999566215588,VSTM2A
cg25032595,0.0040626195265327245,CLDN10
cg08680048,0.004050028583198983,ITPKA
cg25839439,0.004033984866880433,CAPZB
cg06571407,0.0037827461823455246,CD40
cg13870520,0.003682092793874155,SCARB2
cg22694191,0.003524634511454166,HAPLN4
cg03635766,0.0032954420943347874,IGFBP4
cg27360326,0.003242347624855364,PCDH8
cg13799919,0.0032261451932983866,POLR1D
cg16596604,0.0031286336591413943,CRYM
cg19619405,0.0030321547436488764,ADAMTS20
cg21514227,0.0029826241455555395,NOTCH3
cg26029902,0.0028797142620747835,RAB22A
cg17508991,0.002572819524056628,HCK
cg23290344,0.002496575663758326,NEFM
cg25774643,0.002448648461904028,SCT
cg15323528,0.002168387432839798,CDH23
cg02792792,0.002157733542038705,CDO1
cg09293816,0.0020204081149203103,FCGRT
cg16260298,0.001985956774515686,CAV2
cg03544320,0.0019396591085218103,CRMP1
cg00044665,0.0018614153786567582,CDH5
cg21637392,0.0018274677908298599,RNF216
cg08481075,0.0017148590907586402,COL11A2
cg00765705,0.0016680138895996497,NCOR2
cg02534363,0.0015448738745626885,NBEAL2
cg16751493,0.001511234403763964,PPP1R7
cg09651145,0.0014313859515097907,AFAP1L1
cg04842146,0.0013851715686274513,RALYL
cg09649610,0.0012875073764934616,GNG4
cg13667243,0.0012617402091086307,ADAM19
cg00840332,0.0011388496751450906,LEP
cg18582992,0.0011167855771230556,SHF
cg04037038,0.0010282272458801464,FRZB
cg13782615,0.0009488835734892515,STIM1
cg08076018,0.0009248955378986337,ANGPTL2
cg08351336,0.0009244560219622271,CARTPT
cg21739530,0.0009170764854946734,GALNT7
cg05905176,0.0008895202519378834,TNFAIP8L3
cg19678828,0.0008598537594264791,CYYR1
cg13670057,0.0008288896235460657,ABL1
cg12001304,0.0007563616938616939,SPHKAP
cg22784954,0.0007347367631055575,ADAMTS16
cg26841013,0.0007340069841741587,WNT3A
cg06169131,0.0007340069841741587,FGF8
cg13476133,0.0007011490178005195,GCK
cg03520644,0.0006927430524905981,COL11A1
cg13342435,0.0006785423753942413,MPPED2
cg00907288,0.0006752520714784871,SRGAP3
cg11718030,0.0006430880676436371,BDNF
cg07517893,0.0006160714646356189,PPP1R13L
cg17154724,0.0006037756569671463,DNM3
cg15341350,0.0006030672289003317,SRRM4
cg04918402,0.0005794270833333334,LIMD2
cg12425861,0.000563154806396908,PACS2
cg14156405,0.0005316037940624591,RGS7
cg26860604,0.0005173641032970556,WWP2
cg22877509,0.0005168408826945412,RUSC1
cg15031661,0.0004977147637364354,FMN2
cg06355129,0.0004577201179363529,NES
cg06304097,0.0004561834788127892,TCERG1L
cg20965743,0.0004342656539607397,ASPG
cg00875805,0.00043233564836893114,MAML3
cg20486569,0.00042086347945335056,CLDN5
cg09053680,0.0004140724038611332,UTF1
cg04946749,0.00040235081374321896,MGAT5B
cg07100000,0.00038034188034188036,FGF18
cg10588135,0.00038030829541503075,BCAS3
cg06970510,0.00037879067173803916,GRASP
cg22831607,0.00035334158880258136,SFRP5
cg23750206,0.0003488675958188154,AFAP1
cg27317046,0.0003281105990783412,LTBP2
cg22881914,0.00031942863732535137,NID2
cg07198552,0.0003169515669515668,CDH4
cg27083087,0.0003169515669515667,VGLL4
cg25272143,0.00028787886251750407,AHNAK
cg02732252,0.00027614391165946327,CLDN6
cg19053239,0.0002744238883479388,KIF5C
cg26573704,0.0002742338441039305,ADAMTS12
cg12161228,0.0002585299137023275,NOX4
cg24932457,0.00024002157497303152,TNR
cg24182521,0.00023942775613341484,PLTP
cg05164933,0.0002384780278670953,SFRP2
cg07469637,0.000232226921362485,CDK6
cg05741937,0.00022681845114847716,TXNRD1
cg03306374,0.00022266003690152292,PRKCB
cg18759209,0.00021120075937351696,BMP7
cg26186239,0.0002003827535742429,EEF1A2
cg12034943,0.0001964029570782302,CRTC1
cg06276663,0.00018368419077638957,SH3PXD2A
cg07810039,0.0001728826728826729,TGFB2
cg09535960,0.000137824235385211,LOXL2
cg03348397,0.0001366322953713891,RGS20
cg05385513,0.00012461023824660215,EFEMP1
cg17080882,5.244830172506187e-05,TGFBR3
cg19974227,3.843861653929232e-05,RGS12
cg02745847,2.866578556220894e-05,IGF2BP1
cg00164949,1.185855161601612e-05,C1QL1
cg15925365,0.0,GSTA4
cg09743950,0.0,ITGAM
cg17264670,0.0,RGS17
cg08862890,0.0,DOCK2
cg17265829,0.0,FAT4
cg20624391,0.0,BVES
cg11814235,0.0,DSC3
cg18877506,0.0,PDPN
cg05374271,0.0,RGS2
cg12338417,0.0,TRIM71
cg00489401,0.0,FLT4
cg21899596,0.0,HOPX
cg09211763,0.0,COL5A2
cg09499849,0.0,ACVR1
cg18770350,0.0,ACTN2
cg18952796,0.0,NPTX2
cg26405020,0.0,FES
cg24319381,0.0,CPEB1
cg23165899,0.0,ID4
cg07113642,0.0,CPXM1
cg01114088,0.0,CYTL1
cg24586039,0.0,RBPMS
cg14284618,0.0,TACC1
cg07581623,0.0,DPYSL2
cg04127342,0.0,PENK
cg13391820,0.0,CCND2
cg02874376,0.0,DLK1
cg19593767,0.0,TOX2
cg03338754,0.0,F7
cg24680586,0.0,INA
cg01537995,0.0,FLRT2
