Probe_ID,import_level_in_forest,gene
cg09106903,0.0020353433336704964,ESRRG
cg18279094,0.0035647285075202676,FOXD3
cg00097146,0.0009277668703356856,SIX3
cg07974511,0.007422342707686879,OTX1
cg09238180,0.00022266003690152292,HOXD8
cg10364040,0.001350797249478181,HOXD10
cg11546137,0.00066149424792848,HOXD11
cg21185289,0.003201187369685075,TLX2
cg22674699,0.0007151825245001606,HOXD9
cg04738965,0.013588083329342067,ZIC1
cg12702981,0.0028000129388391047,NR1I2
cg16768018,0.019018667693391937,ZIC4
cg20072171,0.0022644634800157927,FEZF2
cg05835105,0.0,PITX2
cg06083330,0.04672060523491009,POU4F2
cg00396667,0.02640314521558289,PITX1
cg03604011,0.004200493007346652,AHRR
cg10530883,0.0,IRX1
cg16126280,0.0004031083399986207,EBF1
cg26844246,0.0029231083935842067,TLX3
cg05452406,0.003076267204129045,GCM2
cg06392169,0.00034175091553685535,IRF4
cg17302155,0.0010333878666426925,PRDM13
cg26422161,0.0011888065183997864,FOXQ1
cg27252696,0.006117980401525454,SIM1
cg06173663,0.08193636093617396,CUX1
cg14625175,0.0007325642274341734,HOXA10
cg15564098,0.0035921638305599223,EVX1
cg26521404,0.004531434347464782,HOXA9
cg13267264,0.00021623125720152472,PRDM14
cg13482308,0.006059799613851096,PAX5
cg13791254,0.0006738954695774663,FOXE1
cg14425564,0.0650618459842064,LHX2
cg11174855,0.025827678740810326,NKX6-2
cg14861089,0.0006190984284532675,TLX1
cg10244666,0.008500891569932474,WT1
cg18372607,0.010062527111391419,PAX6
cg05860723,0.039492976208316384,MYF6
cg20985450,0.0004771286505032636,ZIC5
cg24604013,0.02930979539687731,SOX1
cg26299169,0.004762294268844827,PDX1
cg00800229,0.00017168209876543207,SALL2
cg04415798,0.014322541992039353,PAX9
cg07489048,0.010180291702944067,FOXG1
cg13019491,0.008647280209049934,SIX6
cg13023623,0.052067014223832,OTX2
cg23906738,0.001194348888017753,NKX2-1
cg25547580,0.05092019253198314,ONECUT2
cg14231297,0.09306832512891466,ZSCAN18
cg03774514,0.013396215587803306,FOXA2
cg18369516,0.012824062304869526,ZBTB46
cg22474464,0.0012940275908196281,NKX2-2
cg26492446,0.00030805915043362884,BHLHE23
cg02177231,0.01645526499038231,TBX15
cg06215569,0.0008771698136128489,ALX3
cg06714480,0.012034363213485439,NEUROD1
cg07847030,0.0,TCF7L1
cg13713922,0.00022695397169450473,GLI2
cg15133719,0.0001964029570782302,PAX3
cg15540820,0.01899853570807471,EOMES
cg16428251,0.0012447129281241431,SOX14
cg06274159,0.0034648196130610703,ZFP42
cg06733419,0.0005361791193082954,TBX18
cg07317062,0.005963412183234931,HOXA4
cg09420439,0.0005202776762879062,HOXA1
cg18091615,0.00914687159911407,CREB3L2
cg08044097,0.001747239263803681,SOX17
cg23710218,0.0006468932489613881,MSC
cg07084627,0.00020245677888989993,NFIL3
cg04436818,0.002783089343610401,PAX2
cg06550984,0.0006923534085454303,PTF1A
cg18722841,8.595953945647467e-05,PHOX2A
cg19897940,0.0009093640910620923,FLI1
cg24909660,0.0020305096016953596,NR1H3
cg07080050,0.0026030065585159728,HOXC4
cg08097882,0.0009542368175666476,POU4F1
cg18396984,0.0015760912763381834,NKX2-8
cg09180848,0.0012444078181143656,BNC1
cg01146232,0.0002746913580246912,SALL1
cg20388732,0.004822077040124795,STAT5A
cg10717463,0.00028960839109748443,SALL3
cg21183523,0.0016209559158314524,ZNF521
cg18642503,0.010587813068016262,RFX1
