Probe_ID,import_level_in_forest,gene
cg05047401,0.07687141504360205,SEMA4A
cg18675097,0.07657362656836211,NKAPL
cg26444528,0.04533406105229006,PCDH17
cg25839439,0.044028753718473666,CAPZB
cg25352836,0.03159753329723104,TSSK6
cg12377139,0.02379545484136404,SPAG6
cg13799919,0.022978500432549245,POLR1D
cg23049458,0.02180242110082573,L1TD1
cg07445246,0.021240699779530647,TCL1A
cg15215348,0.01619311427265785,PDE4C
cg24848035,0.014714986185369686,RGS22
cg02164046,0.014020872880789029,SST
cg27494647,0.01303101209486134,RARRES2
cg13870520,0.012211021680086866,SCARB2
cg24932457,0.010787391351664065,TNR
cg13667243,0.010676200165808985,ADAM19
cg17241776,0.010433665633279065,DLEU7
cg16783744,0.009349472609800133,DPYS
cg03635766,0.008928494329669709,IGFBP4
cg26132320,0.0071408489838026504,MMP9
cg03520644,0.007103807927660898,COL11A1
cg25032595,0.006816018486365028,CLDN10
cg27083087,0.006798348503883843,VGLL4
cg13670057,0.006191327811824231,ABL1
cg19811337,0.005499312004426297,MAP3K11
cg21637392,0.005397253734128153,RNF216
cg01009664,0.005278944139711028,TRH
cg07581623,0.004918191375179391,DPYSL2
cg17508991,0.004466981130306177,HCK
cg11718030,0.00431058420369647,BDNF
cg11859607,0.0041039138242940565,ADCYAP1
cg04191427,0.00406190128524217,RPTOR
cg04127342,0.00361087356754571,PENK
cg25774643,0.0032770468773191093,SCT
cg09211763,0.0032350293512466697,COL5A2
cg23290344,0.003203947339796022,NEFM
cg05905176,0.003012448845250683,TNFAIP8L3
cg07517893,0.0030009308073228056,PPP1R13L
cg18877506,0.002863580105292082,PDPN
cg22694191,0.002700644364868502,HAPLN4
cg10896862,0.0026285812966683497,MPZ
cg13476133,0.0026269506518910514,GCK
cg12034943,0.002579293318950512,CRTC1
cg26870725,0.0024846931560061716,MAST1
cg03348397,0.002231173731398409,RGS20
cg03338754,0.002137919386793984,F7
cg15031661,0.002095196621148291,FMN2
cg07783282,0.002077645459129121,USP44
cg04037038,0.0019684263340745533,FRZB
cg21179088,0.0019620811287477955,VSTM2A
cg24973993,0.0019604141099468205,CIT
cg16751493,0.0019429548087881135,PPP1R7
cg20486569,0.0016997682664587667,CLDN5
cg26029902,0.0016423992828901648,RAB22A
cg00875805,0.0015387452171355496,MAML3
cg17080882,0.0015310529173695278,TGFBR3
cg18759209,0.001438808925093954,BMP7
cg14284618,0.001388252401204461,TACC1
cg07469637,0.001233813448311959,CDK6
cg15341350,0.0011572112840722223,SRRM4
cg26573704,0.001147701312020067,ADAMTS12
cg02792792,0.00109850838331851,CDO1
cg05057720,0.0010954689000741479,CLEC14A
cg13782615,0.0010679188858706997,STIM1
cg10588135,0.001057704943988658,BCAS3
cg06169131,0.0009690766550522645,FGF8
cg08862890,0.0009339322800771398,DOCK2
cg24680586,0.000893356897488275,INA
cg24182521,0.0008838133068520358,PLTP
cg07810039,0.0008369905956112855,TGFB2
cg12338417,0.0008351928933567198,TRIM71
cg22784954,0.0008187847667950358,ADAMTS16
cg05385513,0.0007597766071198126,EFEMP1
cg02732252,0.0007478045096585786,CLDN6
cg12425861,0.0007111840433074555,PACS2
cg08680048,0.0007069237310152267,ITPKA
cg15873301,0.0006709227431095542,SYN2
cg23165899,0.0006678752020198945,ID4
cg25272143,0.0006584379854953608,AHNAK
cg09651145,0.0006570316290037635,AFAP1L1
cg16596604,0.0005463417373220567,CRYM
cg19053239,0.0004816017316017314,KIF5C
cg22877509,0.00047865297455760116,RUSC1
cg04946749,0.0004599799270380479,MGAT5B
cg09499849,0.0004570561132480637,ACVR1
cg20965743,0.00045541399159713795,ASPG
cg06304097,0.000450632911392405,TCERG1L
cg05741937,0.0004504903511546979,TXNRD1
cg00765705,0.0004425618765733406,NCOR2
cg06355129,0.0004274393660449853,NES
cg26841013,0.00041867864584168,WNT3A
cg16260298,0.00040464352946512826,CAV2
cg10974980,0.0004020338849065089,LOXL1
cg17154724,0.0003956968758683654,DNM3
cg26860604,0.00038156484458735246,WWP2
cg08351336,0.0003730628982319033,CARTPT
cg00164949,0.00035983827493261435,C1QL1
cg19593767,0.0003239771557739332,TOX2
cg00907288,0.00031214927048260377,SRGAP3
cg17264670,0.00030806507442021467,RGS17
cg06970510,0.00030720110454329725,GRASP
cg15323528,0.0002856770284774255,CDH23
cg04918402,0.00028387598367314397,LIMD2
cg09053680,0.0002816455696202531,UTF1
cg05374271,0.00028155646947168616,RGS2
cg11814235,0.00027872018372566406,DSC3
cg09649610,0.0002650125169143284,GNG4
cg12161228,0.0002612090923124423,NOX4
cg22881914,0.00024964936886395507,NID2
cg08481075,0.0002435603598672734,COL11A2
cg01537995,0.00024129458612217225,FLRT2
cg07100000,0.00022745831385382576,FGF18
cg18770350,0.00022266003690152287,ACTN2
cg22831607,0.00021596699830138305,SFRP5
cg18582992,0.00021398517331196158,SHF
cg07198552,0.00021398517331196155,CDH4
cg07113642,0.00019838026599301576,CPXM1
cg15925365,0.00019838026599301576,GSTA4
cg24319381,0.00019640295707823015,CPEB1
cg00044665,0.00019078242229367623,CDH5
cg27317046,0.00013225351066201052,LTBP2
cg23750206,8.919805096102308e-05,AFAP1
cg03306374,6.337025316455674e-05,PRKCB
cg05164933,3.8611173309449284e-05,SFRP2
cg17265829,2.4808426062344284e-05,FAT4
cg02745847,1.5241349095697928e-05,IGF2BP1
cg12001304,0.0,SPHKAP
cg19974227,0.0,RGS12
cg01114088,0.0,CYTL1
cg02534363,0.0,NBEAL2
cg00840332,0.0,LEP
cg14156405,0.0,RGS7
cg09293816,0.0,FCGRT
cg06276663,0.0,SH3PXD2A
cg09743950,0.0,ITGAM
cg21514227,0.0,NOTCH3
cg06571407,0.0,CD40
cg18952796,0.0,NPTX2
cg04842146,0.0,RALYL
cg26186239,0.0,EEF1A2
cg19678828,0.0,CYYR1
cg21739530,0.0,GALNT7
cg26405020,0.0,FES
cg21899596,0.0,HOPX
cg02874376,0.0,DLK1
cg00489401,0.0,FLT4
cg00630958,0.0,LEPR
cg18081258,0.0,NDRG2
cg12290311,0.0,DAB2
cg20624391,0.0,BVES
cg01158680,0.0,MAGI2
cg09535960,0.0,LOXL2
cg13391820,0.0,CCND2
cg19619405,0.0,ADAMTS20
cg24586039,0.0,RBPMS
cg08076018,0.0,ANGPTL2
cg27360326,0.0,PCDH8
cg13342435,0.0,MPPED2
cg03544320,0.0,CRMP1
