estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
XGBoost,AARS2,ADAMTS16,ASB18,CA14,0.9130434782608695,0.8125,0.9666666666666667,0.9285714285714286,0.8666666666666666,0.9541666666666666,0.8065141224813765,0.8333333333333334
XGBoost,AARS2,ADAMTS16,ASB18,KCNK16,0.9130434782608695,0.8125,0.9666666666666667,0.9285714285714286,0.8666666666666666,0.9604166666666667,0.8065141224813765,0.8333333333333334
XGBoost,AARS2,ADAMTS8,ASB18,CA14,0.782608695652174,0.5625,0.9,0.75,0.6428571428571429,0.875,0.5016516837056424,0.5921052631578947
XGBoost,AARS2,ADAMTS8,ASB18,KCNK16,0.782608695652174,0.5625,0.9,0.75,0.6428571428571429,0.85625,0.5016516837056424,0.5921052631578947
XGBoost,ACTL9,ADAMTS16,ASB18,CA14,0.9347826086956522,0.8125,1.0,1.0,0.896551724137931,0.9531250000000001,0.8594395636904107,0.8441558441558441
XGBoost,ACTL9,ADAMTS16,ASB18,KCNK16,0.9565217391304348,0.875,1.0,1.0,0.9333333333333333,0.9802083333333333,0.90571104663684,0.8974358974358975
XGBoost,ACTL9,ADAMTS8,ASB18,CA14,0.8260869565217391,0.75,0.8666666666666667,0.75,0.75,0.9208333333333334,0.6166666666666667,0.75
XGBoost,ACTL9,ADAMTS8,ASB18,KCNK16,0.8478260869565217,0.75,0.9,0.8,0.7741935483870969,0.9229166666666666,0.6604006604009905,0.7594936708860759
XGBoost,AARS2,ABCA4,ADAMTS16,ASB18,0.9130434782608695,0.8125,0.9666666666666667,0.9285714285714286,0.8666666666666666,0.9645833333333333,0.8065141224813765,0.8333333333333334
XGBoost,AARS2,HLA-DQA2,ADAMTS16,ASB18,0.9130434782608695,0.8125,0.9666666666666667,0.9285714285714286,0.8666666666666666,0.9645833333333333,0.8065141224813765,0.8333333333333334
XGBoost,AARS2,KCNK16,ADAMTS16,ASB18,0.9130434782608695,0.8125,0.9666666666666667,0.9285714285714286,0.8666666666666666,0.9604166666666667,0.8065141224813765,0.8333333333333334
XGBoost,AARS2,ABCA4,ASB18,C1QTNF4,0.8043478260869565,0.625,0.9,0.7692307692307693,0.6896551724137931,0.88125,0.5553301796153424,0.6493506493506493
XGBoost,AARS2,KCNK16,ASB18,C1QTNF4,0.782608695652174,0.5625,0.9,0.75,0.6428571428571429,0.8270833333333333,0.5016516837056424,0.5921052631578947
XGBoost,ACTL9,ABCA4,ASB18,C1QTNF4,0.9130434782608695,0.875,0.9333333333333333,0.875,0.875,0.9270833333333333,0.8083333333333333,0.875
XGBoost,ACTL9,KCNK16,ASB18,C1QTNF4,0.9347826086956522,0.875,0.9666666666666667,0.9333333333333333,0.9032258064516129,0.9395833333333333,0.8551341884679493,0.8860759493670888
XGBoost,ADAM28,ABCA4,ASB18,C1QTNF4,0.8043478260869565,0.6875,0.8666666666666667,0.7333333333333333,0.7096774193548386,0.89375,0.5630338963675112,0.6962025316455696
XGBoost,ADAM28,KCNK16,ASB18,C1QTNF4,0.7391304347826086,0.625,0.8,0.625,0.625,0.83125,0.425,0.625
XGBoost,AARS2,ABCA4,ASB18,COTL1,0.8043478260869565,0.5625,0.9333333333333333,0.8181818181818182,0.6666666666666666,0.7760416666666667,0.5536381051870902,0.6
XGBoost,AARS2,KCNK16,ASB18,COTL1,0.7608695652173914,0.5,0.9,0.7272727272727273,0.5925925925925926,0.7322916666666666,0.44663242099126604,0.5333333333333333
