Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05200:Pathways in cancer	436	5.5697496167603475	5.422708857486478E-56	RB1, SPI1, FZD10, TFG, AKT2, MYC, AKT3, AKT1, PRKACA, PRKACB, PRKCB, DAPK1, DAPK2, DAPK3, PRKCA, BCR, EML4, AGTR1, CTBP2, CTBP1, TERC, PDGFB, PDGFA, HIF1A, TERT, PLCG2, HMOX1, PLCG1, FZD1, JAG2, GSTM4, WNT10B, GSTM3, CREBBP, WNT10A, JUN, FZD3, GSTM2, JAG1, FZD2, JUP, FZD5, FZD4, FZD7, FZD6, FZD9, FN1, FZD8, BRAF, RET, CDKN1A, CDKN1B, GLI1, GLI3, BBC3, GLI2, IKBKB, SHH, MECOM, HEY1, HEY2, JAK2, JAK3, APPL1, JAK1, APC2, GSTO2, GSTO1, IFNGR1, IFNGR2, FOS, F2, DDB2, PLCB3, PAX8, CKS2, RARA, RARB, PPARG, PLCB1, PLCB2, PPARD, FH, GSTP1, ADCY3, ADCY8, PTGS2, EGFR, NRAS, STAT4, STAT6, IL12RB1, BID, IL12RB2, RUNX1T1, EGLN1, CDKN2B, EGLN3, EGLN2, CDKN2A, STAT1, WNT7B, STAT2, STAT3, WNT7A, AGT, HEYL, CCDC6, CSF3R, EPO, ITGA2B, IL5RA, FGF1, FGF2, FGF3, FGF4, FGF5, FGF6, FGF8, FGF9, CDH1, PIM1, IFNAR2, MAP2K1, MAP2K2, TPM3, F2R, MITF, PGF, RBX1, MSH6, MSH2, SMO, MSH3, IL6ST, IFNAR1, NOTCH2, CSF1R, NOTCH3, NOTCH1, MAX, NOTCH4, CUL2, CUL1, FOXO1, KNG1, BCL2L11, TPR, DVL1, ABL1, DVL2, DVL3, ZBTB17, ZBTB16, NFKB1, NFKB2, CXCL12, CDK6, SP1, CDK4, CDK2, MDM2, BCL2, BCL2L1, NFE2L2, ALK, ITGB1, HSP90AB1, FLT3, FLT4, PTEN, PIK3CD, FASLG, PIK3CB, ITGAV, NKX3-1, HSP90AA1, CHUK, APAF1, ITGA3, PLEKHG5, ITGA2, ARNT, TRAF2, TRAF1, PIK3CA, TRAF4, TRAF3, TRAF6, BIRC5, ITGA6, BIRC7, SOS1, MET, CRK, BIRC2, BIRC3, CEBPA, HDAC2, ROCK1, ROCK2, HDAC1, LRP5, LRP6, CDC42, E2F1, E2F2, E2F3, BAK1, NTRK1, TXNRD2, TXNRD1, PML, MTOR, RAD51, APC, IL2RA, IL2RB, IL23R, HHIP, KEAP1, CRKL, FRAT1, EDNRA, RASSF1, RPS6KA5, EDNRB, RASSF5, IL12B, IL12A, SKP2, SKP1, IL15RA, FLT3LG, RUNX1, IL23A, TP53, EPAS1, MGST1, LPAR1, PIK3R3, TGFA, LPAR2, LPAR3, PIK3R2, KLK3, PIK3R1, FADD, RALGDS, STAT5A, STAT5B, GADD45B, GADD45A, IGF2, IGF1, PTK2, GADD45G, LPAR5, LPAR6, CALM3, GRB2, CALM1, CALM2, BRCA2, IFNA8, SUFU, RAC2, RAC3, RAC1, HRAS, NCOA1, EDN1, IL15, NCOA3, IL13, NCOA4, KIF7, RHOA, KIT, ARHGEF1, PTGER4, PTGER2, PTGER3, CXCR4, GNAI1, RELA, GNAI2, RXRA, CTNNA1, CTNNA3, CTNNA2, RXRG, ARNT2, NQO1, VEGFB, VEGFC, MLH1, VEGFA, KITLG, GSTA4, FAS, CTNNB1, F2RL3, ETS1, IGF1R, CCND3, CCND2, CCND1, EP300, IL6R, PDGFRB, PDGFRA, RALBP1, IL4R, WNT5B, HGF, WNT5A, COL4A2, CCNE2, COL4A1, CCNE1, COL4A3, RAF1, TCF7, PLD1, STK4, RASGRP1, RASGRP3, PLD2, WNT6, PMAIP1, WNT1, WNT2, FGF23, WNT3, WNT4, FGF21, SMAD2, TGFB2, SMAD4, TGFB1, SMAD3, WNT3A, TGFB3, PTCH1, PTCH2, ESR1, ESR2, IL4, FGF17, BMP4, NFKBIA, IL3, IL6, BMP2, IL5, IL7, GNAQ, GNB2, FGF19, FGF18, GNB1, GNAS, GNB3, FGFR4, IL7R, FGFR3, FGFR2, FGF10, FGFR1, GSK3B, WNT2B, SLC2A1, LAMC2, LAMC1, CASP9, CASP7, CASP8, CASP3, BDKRB1, POLK, ARHGEF11, ARHGEF12, MMP1, DCC, MMP2, AXIN1, AXIN2, WNT16, MMP9, TGFBR1, TGFBR2, CCNA2, CCNA1, IFNG, CAMK2B, LAMA5, RALA, LAMA2, LAMA1, LAMA4, CAMK2A, LAMA3, LEF1, CBL, DLL1, DLL3, DLL4, GNA13, MAPK9, MAPK8, WNT11, GNG4, GNA11, GNG7, ERBB2, GNA12, MAPK1, HES1, VHL, HES5, MAPK3, TCF7L2, TCF7L1, NOS2, LAMB3, BAD, LAMB2, EGF, LAMB1, EPOR, MAPK10, RPS6KB1, RPS6KB2, BAX, KRAS	4332	531	8662	1.6418054751309834	1.930484353265186E-53	1.930484353265186E-53	1.0086238474924851E-53
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	288	3.6791006642820645	3.887782595656463E-33	ATF2, PPP2R2A, TCL1B, TCL1A, PPP2R1B, CREB3L4, PPP2R1A, MYC, AKT2, CREB3L1, CREB3L2, AKT3, MYB, KDR, AKT1, FLT3LG, PRKCA, EREG, CDC37, DDIT4, TP53, EPHA2, ATF4, PDGFB, LPAR1, PDGFA, PIK3R3, TGFA, LPAR2, LPAR3, PIK3R2, PIK3R1, PIK3R5, CD19, PDGFD, PDGFC, PCK1, PCK2, NGFR, INSR, FN1, IGF2, IGF1, PTK2, COL1A1, COL1A2, LPAR5, ARTN, LPAR6, COL9A1, COL9A3, GRB2, COL9A2, RET, CDKN1A, CDKN1B, BRCA1, PRL, IFNA8, RPTOR, IKBKB, RAC1, JAK2, JAK3, HRAS, JAK1, SYK, OSMR, COL2A1, KIT, SGK3, SGK1, TLR4, TLR2, PHLPP2, PHLPP1, TNXB, PKN3, RELA, EGFR, NTF4, PPP2CA, PPP2CB, NRAS, RELN, RXRA, NTF3, SPP1, VEGFB, OSM, VEGFC, VEGFA, KITLG, PKN2, CSF3, CRTC2, CHRM1, CSF3R, CSF1, EPO, IRS1, ITGA2B, TNC, FGF1, FGF2, FGF3, FGF4, IGF1R, FGF5, COMP, FGF6, STK11, CCND3, FGF8, CCND2, CCND1, FGF9, IBSP, TNN, TNR, NRTN, IL6R, MAGI1, PDGFRB, IFNAR2, PDGFRA, MAP2K1, MAP2K2, IL4R, HGF, RPS6, F2R, MAGI2, TSC2, TSC1, PRLR, PGF, COL4A2, CCNE2, COL4A1, CCNE1, COL4A3, RAF1, IFNAR1, CSF1R, FOXO3, EFNA5, EFNA4, VTN, BCL2L11, CHAD, EIF4EBP1, THEM4, FGF23, MCL1, FGF21, PSPN, BDNF, NFKB1, FGF17, GH2, EFNA1, IL4, NR4A1, IL3, EFNA3, IL6, EFNA2, CDK6, GDNF, RHEB, IL7, CDK4, GNB2, FGF19, ITGA10, FGF18, GNB1, ITGA11, CDK2, BCL2, MDM2, GNB3, FGFR4, IL7R, FGFR3, FGFR2, BCL2L1, FGF10, FGFR1, ITGB1, YWHAE, GSK3B, HSP90AB1, FLT1, ITGB5, ITGB4, FLT3, YWHAB, ITGB3, FLT4, PTEN, PIK3CD, LAMC2, FASLG, PIK3CB, LAMC1, PIK3CG, GHR, CASP9, YWHAQ, PPP2R5E, MLST8, ITGB8, ITGAV, ITGB6, YWHAG, YWHAH, HSP90AA1, ITGA4, CHUK, VWF, PDPK1, ITGA3, ITGA2, ITGA1, PPP2R5A, PPP2R5C, NGF, YWHAZ, RBL2, CREB3, CREB1, PIK3CA, COL6A1, ITGA7, COL6A3, ITGA6, COL6A6, ITGA5, EIF4E2, SOS1, MET, ITGA9, CREB5, LAMA5, PRKAA1, PRKAA2, LAMA2, LAMA1, LAMA4, LAMA3, THBS2, THBS1, THBS4, INS, ERBB3, ERBB4, GNG4, GNG7, ERBB2, MAPK1, EIF4E, EIF4B, MAPK3, NTRK1, ANGPT4, NTRK2, ANGPT2, ANGPT1, LAMB3, BAD, NOS3, LAMB2, EGF, LAMB1, PPP2R3A, EPOR, MTOR, RPS6KB1, PPP2R2C, IL2RA, PPP2R2D, RPS6KB2, IL2RB, KRAS, TEK, PIK3AP1	4332	359	8662	1.6040864512843465	1.3840506040537008E-30	6.920253020268504E-31	3.615637813960511E-31
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	180	2.2994379151762905	2.9786796845096364E-30	HPSE2, IHH, FZD10, FGF2, TNF, ACTB, ACTG1, IGF1R, PPP1CB, CCND1, PLAU, MYC, AKT2, AKT3, KDR, IL12B, AKT1, PLCE1, PRKACA, PRKACB, MAP2K1, MAP2K2, WNT5B, PRKCB, HGF, RPS6, WNT5A, FRS2, PRKCA, HSPG2, ANK1, TIAM1, SMO, RAF1, EZR, TP53, DDX5, SDC4, SDC2, PXN, TWIST2, ITPR1, PIK3R3, TWIST1, ITPR3, PIK3R2, IQGAP1, PIK3R1, HIF1A, SLC9A1, VTN, WNT6, RRAS, PLCG2, PLCG1, WNT1, WNT2, WNT3, WNT4, FZD1, SMAD2, WNT10B, FZD3, TGFB2, WNT10A, TGFB1, FZD2, CAV3, FZD5, CAV2, FZD4, WNT3A, CAV1, PTCH1, FZD7, RDX, FZD6, FN1, FZD9, IGF2, FZD8, BRAF, IGF1, ESR1, PTK2, COL1A1, COL1A2, MDM2, SDC1, NANOG, GRB2, HPSE, FGFR1, ITGB1, CDKN1A, MIR10B, WNT2B, MIR10A, ITGB5, ITGB3, HSPB2, PIK3CD, FASLG, PIK3CB, SHH, CASP3, ITGAV, RAC1, HRAS, VAV3, PPP1R12A, ARHGEF12, PDPK1, ITGA2, MMP2, PLAUR, GAB1, RRAS2, MIR21, WNT16, MMP9, DCN, RHOA, VAV1, VAV2, MRAS, PIK3CA, CTTN, HCLS1, ARHGEF1, ITGA5, PPP1R12B, SOS1, MET, TLR4, PPP1R12C, CD44, HBEGF, TLR2, CAMK2B, CD63, ROCK1, ROCK2, SRC, CAMK2A, CBL, THBS1, HOXD10, EGFR, CDC42, NRAS, PAK1, WNT11, ERBB3, ERBB4, GPC1, ERBB2, MAPK1, FLNB, FLNC, EIF4B, MAPK3, WNT7B, STAT3, WNT7A, PTPN11, MAPK14, MAPK12, MTOR, PPP1CA, VEGFA, MAPK11, TFAP4, RPS6KB1, RPS6KB2, PDCD4, FAS, CTNNB1, KRAS, PTPN6	4332	205	8662	1.7556921829606107	1.0604099676854306E-27	3.5346998922847684E-28	1.8467814043959748E-28
KEGG_PATHWAY	hsa05224:Breast cancer	135	1.7245784363822176	3.330785386262253E-27	RB1, FZD10, FGF1, FGF2, FGF3, IGF1R, FGF4, FGF5, FGF6, FRAT1, FGF8, CCND1, FGF9, MYC, AKT2, AKT3, TNFSF11, AKT1, MAP2K1, MAP2K2, WNT5B, WNT5A, PGR, RAF1, TP53, SHC4, NOTCH2, NOTCH3, SHC2, SHC3, NOTCH1, SHC1, NOTCH4, TCF7, PIK3R3, PIK3R2, PIK3R1, WNT6, DVL1, DVL2, DVL3, WNT1, WNT2, FGF23, WNT3, WNT4, FGF21, FZD1, JAG2, WNT10B, FZD3, JUN, WNT10A, JAG1, FZD2, GADD45B, FZD5, GADD45A, FZD4, WNT3A, FZD7, FZD6, FZD9, FZD8, BRAF, IGF1, ESR1, ESR2, GADD45G, NFKB2, FGF17, CDK6, SP1, CDK4, FGF19, FGF18, GRB2, FGF10, FGFR1, GSK3B, CDKN1A, WNT2B, FLT4, PTEN, PIK3CD, BRCA1, PIK3CB, BRCA2, HEY1, HEY2, POLK, HRAS, APC2, NCOA1, NCOA3, AXIN1, FOS, AXIN2, WNT16, DDB2, PIK3CA, KIT, SOS1, LEF1, LRP5, DLL1, EGFR, DLL3, LRP6, DLL4, NRAS, WNT11, ERBB2, E2F1, E2F2, MAPK1, E2F3, HES1, BAK1, HES5, MAPK3, TCF7L2, TCF7L1, EGF, CSNK1A1, WNT7B, WNT7A, MTOR, HEYL, RPS6KB1, APC, RPS6KB2, BAX, CTNNB1, KRAS	4332	147	8662	1.836310701565945	1.1857595975093621E-24	2.9643989937734052E-25	1.548815204611948E-25
KEGG_PATHWAY	hsa05226:Gastric cancer	136	1.7373530914665303	9.714850891875199E-27	RB1, FZD10, FGF1, FGF2, FGF3, FGF4, FGF5, FGF6, FRAT1, FGF8, CCND1, FGF9, CDH1, MYC, AKT2, AKT3, AKT1, MAP2K1, MAP2K2, WNT5B, HGF, WNT5A, CCNE2, CCNE1, RAF1, TP53, SHC4, SHC2, SHC3, ABCB1, SHC1, TERC, TCF7, PIK3R3, PIK3R2, PIK3R1, WNT6, TERT, DVL1, DVL2, DVL3, WNT1, WNT2, FGF23, WNT3, WNT4, FGF21, FZD1, SMAD2, WNT10B, FZD3, TGFB2, WNT10A, SMAD4, TGFB1, FZD2, SMAD3, GADD45B, JUP, FZD5, GADD45A, FZD4, TGFB3, WNT3A, REG4, FZD7, FZD6, FZD9, FZD8, BRAF, GADD45G, FGF17, FGF19, FGF18, CDK2, BCL2, GRB2, FGFR2, FGF10, GSK3B, CDKN1A, CDKN1B, WNT2B, PIK3CD, PIK3CB, SHH, POLK, HRAS, APC2, AXIN1, GAB1, AXIN2, WNT16, TGFBR1, DDB2, TGFBR2, PIK3CA, RARB, SOS1, MET, CDH17, LEF1, LRP5, EGFR, LRP6, NRAS, WNT11, RXRA, MUC2, ERBB2, E2F1, CTNNA1, E2F2, MAPK1, E2F3, CTNNA3, BAK1, CTNNA2, RXRG, MAPK3, TCF7L2, CDKN2B, TCF7L1, CDX2, EGF, CSNK1A1, WNT7B, WNT7A, MLH1, MTOR, RPS6KB1, APC, RPS6KB2, BAX, CTNNB1, KRAS	4332	149	8662	1.8250819560380995	3.458486917507571E-24	6.916973835015142E-25	3.613924531777574E-25
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	236	3.0148185998978025	1.4384399345095432E-24	ATF2, CRKL, RPS6KA4, ELK4, RPS6KA5, MYC, RPS6KA2, AKT2, RPS6KA1, AKT3, STMN1, KDR, AKT1, PRKACA, PRKACB, DAXX, MEF2C, PRKCB, IL1R1, CACNA2D3, CACNA2D2, FLT3LG, PRKCA, MAPK8IP2, MAPK8IP3, EREG, DDIT3, TP53, EPHA2, ATF4, PDGFB, PDGFA, TGFA, NLK, RRAS, PDGFD, PDGFC, CD14, NGFR, JUN, JUND, GADD45B, GADD45A, INSR, NFATC3, IGF2, BRAF, NFATC1, IGF1, GADD45G, PPP5C, ARTN, GRB2, RET, IKBKB, PPP3CA, PPP3CB, MECOM, RAC2, RAC3, RAC1, HRAS, DUSP4, MAP4K1, DUSP5, DUSP2, DUSP3, DUSP1, RRAS2, FOS, DUSP6, IL1A, MRAS, IL1B, KIT, MAPT, RELA, EGFR, RELB, NTF4, NRAS, PAK1, NTF3, FLNB, FLNC, PAK2, MAP4K3, MAP4K4, MAP3K2, MAP3K3, MAP3K1, VEGFB, VEGFC, VEGFA, KITLG, TAOK2, FAS, HSPA1B, HSPA1A, CSF1, IL1RAP, FGF1, FGF2, TNF, FGF3, FGF4, IGF1R, FGF5, FGF6, FGF8, FGF9, NRTN, MAP3K8, MAP3K6, MAP3K7, MAP3K5, PDGFRB, MAP2K3, PDGFRA, MAP2K4, MAP2K1, MAP2K2, HGF, PGF, CDC25B, CACNB3, MAPKAPK2, MAPKAPK5, RAF1, CSF1R, MAX, CACNA1B, CACNA1A, CACNA1D, CACNA1C, STK4, EFNA5, CACNA1E, RASGRP1, EFNA4, STK3, RASGRP3, CACNA1G, RAP1B, CACNA1I, RAP1A, MAP2K7, FGF23, MAP2K5, FGF21, MAP2K6, HSPA8, TGFB2, TGFB1, PSPN, BDNF, TGFB3, HSPA6, NFKB1, NFKB2, FGF17, EFNA1, NR4A1, EFNA3, EFNA2, GDNF, FGF19, FGF18, NF1, MAP3K10, FGFR4, MAP3K13, FGFR3, MAP3K14, MYD88, MAP3K11, FGFR2, MAP3K12, FGF10, FGFR1, FLT1, FLT3, TRADD, FLT4, RASGRF2, RASGRF1, HSPB1, FASLG, ARRB1, ARRB2, DUSP16, DUSP10, CASP3, CHUK, PLA2G4C, PLA2G4A, TRAF2, IRAK4, NGF, TGFBR1, TGFBR2, TNFRSF1A, PPM1A, TRAF6, RASA1, RASA2, SOS1, MET, CRK, SRF, INS, CDC42, MAPK9, MAPK8, MAPK7, ERBB3, ERBB4, MKNK1, ERBB2, GNA12, MKNK2, MAPK1, MAPK3, NTRK1, ANGPT4, NTRK2, ANGPT2, ANGPT1, EGF, MAPK14, MAPK12, MAPK10, MAPK11, KRAS, TEK, PTPN5	4332	301	8662	1.5677443302258094	5.120846166853974E-22	8.534743611423289E-23	4.459163796979584E-23
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	254	3.2447623914154318	5.918924959509495E-24	RB1, MAML2, MAML1, PPP2R2A, FZD10, RBPJ, TBK1, PPP2R1B, CREB3L4, PPP2R1A, AKT2, CREB3L1, CREB3L2, AKT3, AKT1, PRKACA, PRKACB, HES6, PRKCI, HLA-B, HLA-C, SCRIB, HLA-A, HLA-F, HLA-G, HLA-E, TBPL2, PARD3, TBPL1, MAML3, ATP6V0D1, ATP6V0D2, TP53, LLGL1, LLGL2, PIK3R3, PIK3R2, PIK3R1, PRKCZ, TERT, ATP6V0A2, FADD, ATP6V1C1, FZD1, WNT10B, FZD3, CREBBP, WNT10A, JAG1, FZD2, FZD5, FZD4, FZD7, FZD6, FZD9, FN1, FZD8, EIF2AK2, PTK2, COL1A1, COL1A2, COL9A1, COL9A3, GRB2, ATM, COL9A2, ATR, CDKN1A, CDKN1B, IFNA8, IKBKB, HEY1, HEY2, HRAS, IKBKE, JAK1, APC2, TYK2, COL2A1, ATP6V0C, TLR3, PTGER4, TNXB, PTGS2, RELA, EGFR, PPP2CA, PPP2CB, NRAS, RELN, SPP1, STAT1, CSNK1A1, STAT2, WNT7B, WNT7A, VEGFA, HEYL, FAS, CTNNB1, CRB3, ITGA2B, TNC, UBE3A, TNF, COMP, CCND3, CCND2, CCND1, IBSP, TNN, TNR, EP300, MAGI1, PDGFRB, IFNAR2, MAP2K1, MAP2K2, WNT5B, WNT5A, TSC2, TSC1, TICAM1, COL4A2, CCNE2, COL4A1, CCNE1, COL4A3, RAF1, IFNAR1, NOTCH2, NOTCH3, NOTCH1, NOTCH4, PXN, TCF7, PSEN1, FOXO1, VTN, WNT6, CHAD, DVL1, DVL2, EIF4EBP1, DVL3, WNT1, WNT2, WNT3, WNT4, WNT3A, ISG15, NFKB1, DLG1, DLG2, CDK6, RHEB, CDK4, ITGA10, TADA3, ITGA11, CDK2, MDM2, GNAS, ITGB1, GSK3B, WNT2B, ITGB5, ITGB4, TRADD, ITGB3, PTEN, PIK3CD, CHD4, LAMC2, FASLG, TCIRG1, PIK3CB, LAMC1, CASP8, PPP2R5E, CASP3, ITGB8, ITGAV, ITGB6, TBP, ITGA4, CHUK, VWF, ITGA3, ITGA2, ITGA1, AXIN1, PPP2R5A, AXIN2, PPP2R5C, WNT16, TNFRSF1A, RBL2, CCNA2, CCNA1, CREB3, RBL1, CREB1, IRF3, PIK3CA, TRAF3, IRF1, COL6A1, ITGA7, COL6A3, ITGA6, COL6A6, ITGA5, SOS1, IRF9, ITGA9, CREB5, LAMA5, HDAC2, LAMA2, LAMA1, HDAC1, LAMA4, LAMA3, PARD6G, THBS2, THBS1, THBS4, CDC42, WNT11, E2F1, MAPK1, HES1, BAK1, HES5, HES4, MAPK3, TCF7L2, TCF7L1, LAMB3, BAD, LAMB2, EGF, MX1, LAMB1, PPP2R3A, MTOR, RPS6KB1, APC, PPP2R2C, PPP2R2D, RPS6KB2, BAX, KRAS	4332	331	8662	1.5343889218992786	2.1071372855853803E-21	3.0101961222648286E-22	1.5727429178125232E-22
KEGG_PATHWAY	hsa04510:Focal adhesion	170	2.171691364333163	1.382560459902896E-23	ITGA2B, TNC, ACTB, MYLK, ACTG1, CRKL, IGF1R, COMP, PPP1CB, CCND3, CCND2, IBSP, CCND1, TNN, AKT2, AKT3, CAPN2, KDR, AKT1, TNR, PDGFRB, PDGFRA, MAP2K1, PRKCB, HGF, ACTN1, PRKCA, ACTN4, PGF, COL4A2, COL4A1, MYL2, COL4A3, RAF1, TLN1, MYL9, VCL, SHC4, SHC2, SHC3, SHC1, PXN, PDGFB, PDGFA, PIK3R3, PIK3R2, PIK3R1, MYL12A, MYL12B, RAP1B, VTN, RAP1A, PDGFD, CHAD, PDGFC, PIP5K1A, VASP, JUN, CAV3, CAV2, CAV1, FN1, BRAF, PARVB, IGF1, PTK2, COL1A1, DIAPH1, COL1A2, PARVG, ITGA10, ITGA11, COL9A1, BCL2, COL9A3, GRB2, COL9A2, ITGB1, GSK3B, FLT1, ITGB5, ITGB4, FLT4, ITGB3, RASGRF1, PTEN, ILK, PIK3CD, LAMC2, LAMC1, PIK3CB, ARHGAP5, RAC2, ITGB8, RAC3, ITGAV, ITGB6, RAC1, HRAS, VAV3, PPP1R12A, VWF, ITGA4, PDPK1, ITGA3, ITGA2, ITGA1, EMP1, EMP2, RHOA, VAV1, VAV2, COL2A1, PIK3CA, COL6A1, COL6A3, ITGA7, COL6A6, ITGA6, ITGA5, PPP1R12B, SOS1, DOCK1, CRK, MET, PPP1R12C, BIRC2, BIRC3, ITGA9, LAMA5, TNXB, LAMA2, ROCK1, ROCK2, SRC, LAMA1, LAMA4, LAMA3, THBS2, THBS1, THBS4, EGFR, CDC42, MAPK9, PAK1, MAPK8, RELN, ERBB2, SPP1, PAK6, MAPK1, FLNB, FYN, FLNC, PAK2, PAK4, MAPK3, LAMB3, BAD, LAMB2, EGF, VEGFB, VEGFC, LAMB1, PPP1CA, VEGFA, MAPK10, ZYX, CTNNB1, BCAR1	4332	203	8662	1.6744902182861874	4.92191523725431E-21	6.152394046567887E-22	3.214453069274234E-22
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	177	2.2611139499233524	5.683243358102423E-20	RB1, ATF2, CRTC2, CRTC3, SPI1, CSF2, CRTC1, TRRAP, BUB1B, ETS1, TNF, ETS2, ICAM1, ELK4, CDC20, ZFP36, CCND3, CCND2, CDC23, PTTG1, KAT5, CCND1, CREB3L4, MYC, CREB3L1, CHEK2, AKT2, AKT3, CHEK1, CDC27, CREB3L2, AKT1, EP300, HLA-DOA, PRKACA, B2M, PRKACB, MAP2K4, IL15RA, MAP2K1, MAP2K2, MSX2, IL1R1, IL1R2, HLA-B, HLA-C, HLA-A, HLA-F, HLA-G, HLA-E, CCNE2, CCNE1, TBPL2, VDAC3, TBPL1, VDAC2, VDAC1, TLN1, TP53, MAD1L1, ANAPC2, ATF4, PIK3R3, PIK3R2, PIK3R1, ANAPC10, ANAPC11, CCNB2, TERT, STAT5A, SMAD2, STAT5B, EGR1, FDPS, CREBBP, TGFB2, JUN, EGR2, SMAD4, TGFB1, SMAD3, TGFB3, NFATC3, NFATC2, NFATC1, NFKB1, NFATC4, NFKB2, FOSL1, NFKBIA, DLG1, IL6, CDK4, CDK2, ATM, TCF3, CALR, MAP3K14, ATR, BCL2L1, NRP1, CDKN1A, CD40, ITGB2, PTEN, SLC2A1, PIK3CD, CD3G, PIK3CB, TNFRSF13C, ITGAL, CD3E, CD3D, POLB, IKBKB, PPP3CA, PPP3CB, XPO1, TSPO, JAK3, HRAS, HLA-DPA1, JAK1, MMP7, TBP, CHUK, IL15, FOS, TGFBR1, TGFBR2, TNFRSF1A, CCNA2, KAT2B, CCNA1, CREB3, KAT2A, CREB1, PIK3CA, ESPL1, LCK, CANX, LTA, SLC25A4, HLA-DQB1, CREB5, VAC14, SRF, GPS2, ADCY3, ADCY8, RELA, RELB, MAPK9, NRAS, HLA-DMA, MAPK8, E2F1, E2F2, MAPK1, E2F3, MSX1, BUB3, MAPK3, MAP3K3, CDKN2B, CDKN2C, MAP3K1, CDKN2A, MAPK10, IL2RA, IL2RB, HLA-DPB1, BAX, KRAS, LTBR, RAN, MAD2L1	4332	222	8662	1.59422649796611	2.023234635484463E-17	2.2480384838716255E-18	1.174536960674501E-18
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	169	2.1589167092488504	7.171959573485667E-20	CSF1, ITGA2B, CTNND1, FGF1, FGF2, ACTB, FGF3, ACTG1, CRKL, IGF1R, FGF4, FGF5, FGF6, FGF8, FGF9, CDH1, RASSF5, AKT2, AKT3, KDR, AKT1, PLCE1, MAGI1, PDGFRB, MAP2K3, PDGFRA, PRKCI, MAP2K1, MAP2K2, PRKCB, HGF, MAGI3, F2R, MAGI2, PRKCA, PGF, TIAM1, PRKD3, PARD3, PRKD2, PRKD1, RAF1, PFN1, TLN1, SKAP1, EPHA2, CSF1R, PDGFB, FPR1, LPAR1, PDGFA, PIK3R3, LPAR2, LPAR3, PIK3R2, PIK3R1, EFNA5, EFNA4, PRKCZ, RAP1GAP, RASGRP3, RAP1B, GRIN2A, RAP1A, RRAS, PDGFD, PDGFC, PLCG1, DRD2, RALGDS, FGF23, FGF21, MAP2K6, VASP, NGFR, INSR, BRAF, IGF1, GRIN2B, FGF17, EFNA1, GNAO1, EFNA3, EFNA2, LPAR5, GNAQ, FGF19, ID1, FGF18, GNAS, CALM3, CALM1, FGFR4, CALM2, FGFR3, LAT, FGFR2, FGF10, FGFR1, ITGB1, DOCK4, FLT1, ITGAM, FLT4, ITGB3, ITGB2, PIK3CD, PIK3CB, ITGAL, RAC2, RAC3, RAC1, HRAS, VAV3, ARAP3, NGF, RHOA, VAV1, VAV2, ENAH, APBB1IP, PLCB3, MRAS, ADORA2A, PIK3CA, ADORA2B, KIT, RAPGEF5, PLCB1, CRK, MET, PLCB2, RAPGEF3, RALA, SRC, PARD6G, ADCY3, ADCY8, THBS1, EGFR, GNAI1, INS, GNAI2, CDC42, NRAS, CNR1, P2RY1, KRIT1, MAPK1, MAPK3, FARP2, ANGPT4, ANGPT2, ANGPT1, EGF, VEGFB, VEGFC, MAPK14, MAPK12, GRIN1, VEGFA, MAPK11, KITLG, CTNNB1, KRAS, TEK, BCAR1, SIPA1, F2RL3	4332	210	8662	1.609152266631491	2.5532176081608976E-17	2.5532176081608978E-18	1.3339844806683342E-18
