Probe_ID,import_level_in_forest,gene
cg07790615,0.0011056566438680266,RYR2
cg14669379,0.005287771364358349,ADORA3
cg18770350,0.001029274686416813,ACTN2
cg24932457,0.012578678399105488,TNR
cg09799983,0.0016868334763402496,CYP1B1
cg12338417,0.001274433155422499,TRIM71
cg17373442,0.0010053941088423847,CHST2
cg17265829,0.002293505760521855,FAT4
cg00582971,0.0009868529041177493,GRM6
cg13667243,0.031135464188652148,ADAM19
cg14502484,0.0026901322460785365,SLC6A3
cg22784954,0.001806814699962795,ADAMTS16
cg08958294,0.0010697081916666415,GRM1
cg18952796,0.004845490179689135,NPTX2
cg21637392,0.0009156378600823041,RNF216
cg22052659,0.011645969664287402,CSMD3
cg05863502,0.00027099358974358987,CACNA1B
cg13759674,0.0,GRIN1
cg17538572,0.015522039887840719,CYP26A1
cg19619405,0.003733822312591974,ADAMTS20
cg20399616,0.0019254829214994278,BCAT1
cg25136495,0.06797609987473473,LPAR5
cg26444528,0.06098032669788242,PCDH17
cg27360326,0.00160972716061731,PCDH8
cg02874376,0.0004833972993480645,DLK1
cg20965743,0.001042200864892266,ASPG
cg23248887,0.024206973747808513,SSTR1
cg27317046,0.0032177635909340103,LTBP2
cg26860604,0.0008565630473223884,WWP2
cg27267227,0.0030956031417337165,SEZ6L2
cg13545212,0.001656675118046948,SLC13A5
cg03502002,0.0012840259998244275,GALR1
cg13096208,0.01443881038840918,ST8SIA3
cg15215348,0.04399719798472047,PDE4C
cg07113642,0.005578524945576349,CPXM1
cg07676859,0.004424754988573495,SSTR4
cg26132320,0.006237517690241664,MMP9
cg10266490,0.008560060909690425,ACOT11
cg10976772,0.00013225351066201052,ACOT7
cg05385513,0.0005219331321155413,EFEMP1
cg19370054,0.0027606472669901936,CNGA3
cg14777768,0.0018755952421157856,SLC2A2
cg17152757,0.02364346236265409,GHSR
cg06482428,0.001210740539663946,KCNIP4
cg21739530,0.0002687572590011613,GALNT7
cg26043257,0.0024167063386594913,CD38
cg02792792,0.0023504426336841758,CDO1
cg04306063,0.0012361111111111108,CRHBP
cg08578734,0.001118226421498846,GRIA1
cg26573704,0.0005290140426480421,ADAMTS12
cg13315970,0.002426870087669677,NT5E
cg00735923,0.006380377823429699,CFTR
cg04849842,0.00018200408997955014,KCNK9
cg06998282,0.002545549491364731,ENPP2
cg09535960,0.0030423242705342572,LOXL2
cg18674980,0.0002399633314459812,CA3
cg15323528,0.000550424636253596,CDH23
cg04574090,0.00015776994837022755,KCNE3
cg13342435,0.0006166339923623879,MPPED2
cg13782615,0.0,STIM1
cg15603568,0.0009343262615323593,GRIA4
cg10646402,0.0005717153467830976,PTPRO
cg19256314,0.000368188509802434,SSH1
cg03338754,0.0,F7
cg22881914,0.0001489124372559956,NID2
cg10974980,0.0020256603582469042,LOXL1
cg00044665,0.0010028652244590008,CDH5
cg08214995,0.007606588304179117,HS3ST2
cg07563400,0.004413223829603215,ADORA2B
cg11814235,0.0003505263955161705,DSC3
cg02770054,0.0,ATP4A
cg06132069,0.007436080808826956,SLC12A5
cg07198552,0.0005359509755013265,CDH4
cg00058879,0.008670541327704383,CACNA1I
cg07879739,0.00020245677888989993,GALR3
