estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,CFTR,LAMA4,TMEM196,0.8659090909090909,0.9590909090909093,0.7727272727272726,0.8084045584045583,0.877295918367347,0.9566115702479339,0.744989440231862,0.9245995423340959
SVM,SYN2,LAMA4,TMEM196,0.8659090909090909,0.9590909090909093,0.7727272727272726,0.8084045584045583,0.877295918367347,0.9566115702479339,0.744989440231862,0.9245995423340959
SVM,HCK,SBK2,WISP1,0.8522727272727272,0.9772727272727273,0.7272727272727274,0.7816849816849817,0.8684761904761904,0.984090909090909,0.7283144031082176,0.9305978589652542
SVM,PTPRN,SBK2,WISP1,0.925,0.9863636363636363,0.8636363636363635,0.8785000000000001,0.9292321924144311,0.9888429752066115,0.8567210029730189,0.9626659292035397
SVM,HCK,LAMA4,SIM1,0.8795454545454546,0.9863636363636363,0.7727272727272726,0.8126210826210827,0.890973729917499,0.9576446280991735,0.7775783844172303,0.9458182296834815
SVM,HCK,LAMA4,MIR921,0.8295454545454547,0.9772727272727272,0.6818181818181818,0.7542464878671776,0.8512797118847539,0.9758264462809917,0.6906271233079038,0.9226108099796256
SVM,CFTR,LEP,MIR921,0.9545454545454548,1.0,0.909090909090909,0.9166666666666666,0.9565217391304348,0.9900826446280991,0.9128709291752768,0.9821428571428571
SVM,PTPRN,LEP,MIR921,0.9545454545454548,1.0,0.909090909090909,0.9166666666666666,0.9565217391304348,0.996900826446281,0.9128709291752768,0.9821428571428571
SVM,C7orf16,SYN2,WISP1,0.8522727272727272,0.9772727272727273,0.7272727272727274,0.7817460317460317,0.8685714285714285,0.9725206611570248,0.7280344940162298,0.9306596701649174
SVM,ZNF177,SYN2,WISP1,0.9022727272727273,0.9863636363636366,0.8181818181818181,0.8443076923076923,0.9097517730496454,0.9913223140495868,0.8164392545844636,0.9541996584381307
SVM,C7orf16,SFRP2,SLC4A11,0.8613636363636363,0.95,0.7727272727272726,0.8066880341880343,0.8722092167116615,0.8931818181818182,0.7354381243028236,0.9171901533846156
SVM,MIR921,SFRP2,SLC4A11,0.8795454545454545,0.940909090909091,0.8181818181818181,0.8378907469342252,0.8861943673553293,0.9719008264462812,0.7655248384767681,0.918170366120995
SVM,C7orf16,SYN2,WISP1,0.8522727272727272,0.9772727272727273,0.7272727272727274,0.7817460317460317,0.8685714285714285,0.9725206611570248,0.7280344940162298,0.9306596701649174
SVM,ZNF177,SYN2,WISP1,0.9022727272727273,0.9863636363636366,0.8181818181818181,0.8443076923076923,0.9097517730496454,0.9913223140495868,0.8164392545844636,0.9541996584381307
