Probe_ID,import_level_in_forest,gene
cg03520644,0.019550420650073567,COL11A1
cg05047401,0.0539774765298415,SEMA4A
cg06355129,0.0002804030594728269,NES
cg14156405,0.0006991732195271494,RGS7
cg15031661,0.0020303146523827312,FMN2
cg17154724,0.00041652974856858316,DNM3
cg23049458,0.021230470667774705,L1TD1
cg26841013,0.0009934219210248018,WNT3A
cg04037038,0.0,FRZB
cg19053239,0.001902770091136311,KIF5C
cg00907288,0.0026508379083162513,SRGAP3
cg02164046,0.005882807381948133,SST
cg27083087,0.00020718623481781368,VGLL4
cg00875805,0.0002469752469752472,MAML3
cg03544320,0.0005581978780118125,CRMP1
cg05164933,0.00034412457379872773,SFRP2
cg14866200,0.00027024291497975653,SHISA3
cg08862890,0.0014538791722177773,DOCK2
cg08481075,0.0018755292045401551,COL11A2
cg17264670,0.00047113316790736145,RGS17
cg18675097,0.08469670108416694,NKAPL
cg00840332,9.230538372554722e-05,LEP
cg04778012,0.004994117711931753,STAG3
cg13476133,0.00064242333731581,GCK
cg27494647,0.015713777137815455,RARRES2
cg04842146,0.0,RALYL
cg07792478,0.0028669846383808984,MIR124-2
cg16783744,0.004933219455090811,DPYS
cg23290344,0.004532618359111347,NEFM
cg24848035,0.042760874992465024,RGS22
cg14416311,0.0,GAS1
cg06304097,0.001571709914082281,TCERG1L
cg09053680,0.0002946044356173453,UTF1
cg12377139,0.026697415723495113,SPAG6
cg22831607,0.00030710835058661145,SFRP5
cg24680586,0.0,INA
cg12161228,0.00029224129843324887,NOX4
cg14416371,0.00018723702664796637,MIR129-2
cg19811337,0.017983676273325956,MAP3K11
cg25774643,0.0,SCT
cg00765705,0.000315882874889086,NCOR2
cg06947913,0.0008157210261599605,FAIM2
cg17241776,0.014751979117518682,DLEU7
cg25032595,0.0005854480013062372,CLDN10
cg05057720,0.006799919873416801,CLEC14A
cg07445246,0.019478524025928964,TCL1A
cg05905176,0.0018847075642087756,TNFAIP8L3
cg08680048,0.0008930517251230304,ITPKA
cg18582992,0.0009222281170629062,SHF
cg02732252,0.0011586227561382865,CLDN6
cg03306374,0.0,PRKCB
cg16596604,0.0,CRYM
