estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,AARS2,ABCA4,ASB18,C8orf85,0.5,1.0,0.0,0.5,0.6666666666666667,0.33837072018890196,0.0,0.8333333333333333
SVM,ACTL9,ABCA4,ASB18,C8orf85,0.5155844155844156,0.935064935064935,0.09610389610389611,0.5085834685734504,0.6587963418125518,0.7969640748861526,0.054314898111257816,0.800728604052351
SVM,ISG20,ABCA4,ASB18,C8orf85,0.5662337662337662,0.922077922077922,0.2103896103896104,0.5388311151816347,0.6801449220430947,0.8022938100860179,0.1876477502648842,0.8072033138334227
SVM,AARS2,ABCA4,ADAMTS16,ASB18,0.6577922077922077,0.8441558441558443,0.4714285714285714,0.6151331495315022,0.7116210984456371,0.7149603643110136,0.33998378553720576,0.7856090210487935
SVM,HK2,ABCA4,ADAMTS16,ASB18,0.4798701298701298,0.8831168831168832,0.07662337662337664,0.4888846306098794,0.6293530110016007,0.33326024624725925,-0.06890016853439127,0.7604604274513707
SVM,ISG20,ABCA4,ADAMTS16,ASB18,0.30974025974025976,0.5584415584415583,0.061038961038961045,0.37302537395504454,0.44725448786228095,0.20182155506830832,-0.43929566760404326,0.507922561781485
SVM,AARS2,ABCA4,ADAMTS16,C20orf118,0.5753246753246752,0.857142857142857,0.29350649350649355,0.5486297502982833,0.6689026044974722,0.6961882273570585,0.18073093955399377,0.770359883180623
SVM,AARS2,ABCA4,ADAMTS8,C20orf118,0.5,1.0,0.0,0.5,0.6666666666666667,0.4805700792713779,0.0,0.8333333333333333
SVM,C1orf106,ABCA4,ADAMTS16,C20orf118,0.4305194805194804,0.8311688311688312,0.029870129870129873,0.46143735942922676,0.5934220062952246,0.21895766571091246,-0.23268168212959317,0.7163659215755404
SVM,C1orf106,ABCA4,ADAMTS8,C20orf118,0.5,1.0,0.0,0.5,0.6666666666666667,0.20450328891887332,0.0,0.8333333333333333
SVM,ISG20,ABCA4,ADAMTS16,C20orf118,0.740909090909091,0.6623376623376622,0.8194805194805195,0.7865454312517776,0.7189544405075174,0.8102209478832856,0.48816046102803606,0.6838485463913778
SVM,ISG20,ABCA4,ADAMTS8,C20orf118,0.5,1.0,0.0,0.5,0.6666666666666667,0.3761342553550346,0.0,0.8333333333333333
SVM,AARS2,ABCA4,ADAMTS16,ASB18,0.6577922077922077,0.8441558441558443,0.4714285714285714,0.6151331495315022,0.7116210984456371,0.7149603643110136,0.33998378553720576,0.7856090210487935
SVM,CLIP4,ABCA4,ADAMTS16,ASB18,0.4779220779220778,0.9480519480519478,0.007792207792207793,0.4886263982102908,0.644879341935987,0.29485579355709224,-0.13126662396447614,0.797989546405741
SVM,ISG20,ABCA4,ADAMTS16,ASB18,0.30974025974025976,0.5584415584415583,0.061038961038961045,0.37302537395504454,0.44725448786228095,0.20182155506830832,-0.43929566760404326,0.507922561781485
