estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,APCDD1,INPP5B,PLAT,SLC2A2,0.8736842105263158,0.84375,0.9042553191489362,0.9,0.8709677419354839,0.944813829787234,0.7490019955659011,0.8544303797468354
SVM,APCDD1,INPP5B,SERPINE2,SLC2A2,0.8736842105263158,0.8645833333333334,0.8829787234042553,0.8829787234042553,0.8736842105263158,0.9399379432624114,0.7475620567375887,0.8682008368200836
SVM,APCDD1,NDRG2,PLAT,SLC2A2,0.868421052631579,0.8541666666666666,0.8829787234042553,0.8817204301075269,0.8677248677248677,0.9490248226950355,0.7372679514467911,0.859538784067086
SVM,APCDD1,NDRG2,SERPINE2,SLC2A2,0.8736842105263158,0.8541666666666666,0.8936170212765957,0.8913043478260869,0.8723404255319149,0.9527925531914894,0.7481153728954538,0.8613445378151261
SVM,ITPRIPL1,INPP5B,PLAT,SLC2A2,0.8947368421052632,0.8645833333333334,0.925531914893617,0.9222222222222223,0.8924731182795699,0.9523492907801417,0.7911680338347962,0.8755274261603375
SVM,ITPRIPL1,INPP5B,SERPINE2,SLC2A2,0.8736842105263158,0.8645833333333334,0.8829787234042553,0.8829787234042553,0.8736842105263158,0.9441489361702127,0.7475620567375887,0.8682008368200836
SVM,ITPRIPL1,NDRG2,PLAT,SLC2A2,0.8947368421052632,0.875,0.9148936170212766,0.9130434782608695,0.8936170212765957,0.9571143617021277,0.7902439801420857,0.8823529411764706
SVM,ITPRIPL1,NDRG2,SERPINE2,SLC2A2,0.8894736842105263,0.8541666666666666,0.925531914893617,0.9213483146067416,0.8864864864864865,0.956892730496454,0.7812150426831709,0.8668076109936576
SVM,LIMD2,INPP5B,PLAT,SLC2A2,0.8631578947368421,0.8541666666666666,0.8723404255319149,0.8723404255319149,0.8631578947368421,0.9419326241134751,0.7265070921985816,0.8577405857740585
SVM,LIMD2,INPP5B,SERPINE2,SLC2A2,0.8789473684210526,0.8645833333333334,0.8936170212765957,0.8924731182795699,0.8783068783068783,0.9481382978723405,0.7583264166865521,0.870020964360587
SVM,LIMD2,NDRG2,PLAT,SLC2A2,0.8736842105263158,0.84375,0.9042553191489362,0.9,0.8709677419354839,0.9479166666666666,0.7490019955659011,0.8544303797468354
SVM,LIMD2,NDRG2,SERPINE2,SLC2A2,0.8842105263157894,0.8541666666666666,0.9148936170212766,0.9111111111111111,0.8817204301075269,0.9541223404255319,0.7700850147003486,0.8649789029535865
SVM,RTN3,INPP5B,PLAT,SLC2A2,0.868421052631579,0.8333333333333334,0.9042553191489362,0.898876404494382,0.8648648648648649,0.9457003546099291,0.7390232126349041,0.8456659619450317
SVM,RTN3,INPP5B,SERPINE2,SLC2A2,0.8842105263157894,0.875,0.8936170212765957,0.8936170212765957,0.8842105263157894,0.9502437943262412,0.7686170212765957,0.8786610878661087
SVM,RTN3,NDRG2,PLAT,SLC2A2,0.8736842105263158,0.8645833333333334,0.8829787234042553,0.8829787234042553,0.8736842105263158,0.9389406028368794,0.7475620567375887,0.8682008368200836
SVM,RTN3,NDRG2,SERPINE2,SLC2A2,0.868421052631579,0.8645833333333334,0.8723404255319149,0.8736842105263158,0.8691099476439791,0.9439273049645389,0.736882930933204,0.8663883089770354
