estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,APCDD1,HOXA1,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,0.9555555555555555,0.447213595499958,0.8823529411764708
SVM,APCDD1,HOXA1,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,0.8666666666666668,0.447213595499958,0.8823529411764708
SVM,APCDD1,TCF15,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,APCDD1,TCF15,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,0.8666666666666666,0.447213595499958,0.8823529411764708
SVM,GEFT,HOXA1,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,GEFT,HOXA1,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,0.7000000000000002,0.447213595499958,0.8823529411764708
SVM,GEFT,TCF15,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,GEFT,TCF15,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,OR4F6,HOXA1,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,OR4F6,HOXA1,WISP1,TTBK1,0.5,1.0,0.0,0.5,0.6666666666666667,0.6333333333333333,0.0,0.8333333333333333
SVM,OR4F6,TCF15,SCT,TTBK1,0.8333333333333333,1.0,0.6666666666666667,0.75,0.857142857142857,1.0,0.7071067811865477,0.9375
SVM,OR4F6,TCF15,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,0.8666666666666666,0.447213595499958,0.8823529411764708
SVM,PTPRN,HOXA1,SCT,TTBK1,0.7666666666666667,0.8666666666666666,0.6666666666666667,0.7166666666666667,0.780952380952381,0.9555555555555555,0.5575974020452619,0.8291666666666666
SVM,PTPRN,HOXA1,WISP1,TTBK1,0.7666666666666667,0.8666666666666666,0.6666666666666667,0.7166666666666667,0.780952380952381,0.9111111111111112,0.5575974020452619,0.8291666666666666
SVM,PTPRN,TCF15,SCT,TTBK1,0.8333333333333333,1.0,0.6666666666666667,0.75,0.857142857142857,0.9555555555555555,0.7071067811865477,0.9375
SVM,PTPRN,TCF15,WISP1,TTBK1,0.8333333333333333,1.0,0.6666666666666667,0.75,0.857142857142857,0.9555555555555555,0.7071067811865477,0.9375
SVM,SLC4A11,HOXA1,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,SLC4A11,HOXA1,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,0.9555555555555555,0.447213595499958,0.8823529411764708
SVM,SLC4A11,TCF15,SCT,TTBK1,0.8333333333333333,1.0,0.6666666666666667,0.75,0.857142857142857,1.0,0.7071067811865477,0.9375
SVM,SLC4A11,TCF15,WISP1,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,TRIM67,HOXA1,SCT,TTBK1,0.5,1.0,0.0,0.5,0.6666666666666667,1.0,0.0,0.8333333333333333
SVM,TRIM67,HOXA1,WISP1,TTBK1,0.6,0.8666666666666666,0.33333333333333337,0.5599999999999999,0.6785714285714285,0.8000000000000002,0.2683281572999748,0.7794117647058825
SVM,TRIM67,TCF15,SCT,TTBK1,0.6666666666666667,1.0,0.33333333333333337,0.5999999999999999,0.75,1.0,0.447213595499958,0.8823529411764708
SVM,TRIM67,TCF15,WISP1,TTBK1,0.5,1.0,0.0,0.5,0.6666666666666667,0.888888888888889,0.0,0.8333333333333333
