estimator_name,gene_0,gene_1,gene_2,gene_3,fpr,tpr,threshold
SVM,APCDD1,HOXA1,SCT,TTBK1,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.90580174 0.79117558 0.7469548  0.73767128 0.30907414]
SVM,APCDD1,HOXA1,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.625, 0.625, 1.0, 1.0]",[       inf 0.82401837 0.7982685  0.78948743 0.74928575 0.64572818]
SVM,APCDD1,TCF15,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.8970413  0.83921389 0.270432  ]
SVM,APCDD1,TCF15,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.83479434 0.79513139 0.73279796 0.73207078 0.56043109]
SVM,GEFT,HOXA1,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.9874389  0.70433638 0.31612677]
SVM,GEFT,HOXA1,WISP1,TTBK1,"[0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.125, 1.0, 1.0]",[       inf 0.85320423 0.84498225 0.65625005 0.47655433]
SVM,GEFT,TCF15,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.95620027 0.83114499 0.41390847]
SVM,GEFT,TCF15,WISP1,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.91801417 0.81036254 0.41262275]
SVM,OR4F6,HOXA1,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.95310011 0.81143318 0.52207451]
SVM,OR4F6,HOXA1,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0]","[0.0, 0.125, 0.375, 0.375, 0.875, 0.875, 1.0]","[       inf 0.80524252 0.79137621 0.78907783 0.7717154  0.73076349
 0.73065457]"
SVM,OR4F6,TCF15,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.94867396 0.90233667 0.40879006]
SVM,OR4F6,TCF15,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.86170403 0.80679619 0.72268459 0.69658878 0.56437664]
SVM,PTPRN,HOXA1,SCT,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.94058825 0.81956757 0.67376652 0.52765434 0.38591801]
SVM,PTPRN,HOXA1,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.99999994 0.83728221 0.5691612  0.5        0.43612413]
SVM,PTPRN,TCF15,SCT,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.94126868 0.89139636 0.81407475 0.80705272 0.17133367]
SVM,PTPRN,TCF15,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.99999991 0.94113836 0.74445015 0.710653   0.36004617]
SVM,SLC4A11,HOXA1,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.99133905 0.75853764 0.35964755]
SVM,SLC4A11,HOXA1,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]",[       inf 0.99487718 0.76144934 0.73919954 0.60166665 0.36937441]
SVM,SLC4A11,TCF15,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.99187673 0.77679428 0.36839857]
SVM,SLC4A11,TCF15,WISP1,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.98976598 0.7177012  0.44643026]
SVM,TRIM67,HOXA1,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.99999998 0.6687148  0.61815766]
SVM,TRIM67,HOXA1,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.125, 0.375, 0.375, 0.875, 0.875, 1.0, 1.0]","[       inf 0.91766432 0.90151318 0.89192201 0.80999872 0.77338705
 0.54692819 0.54537282]"
SVM,TRIM67,TCF15,SCT,TTBK1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.125, 1.0, 1.0]",[       inf 0.99999984 0.6705069  0.54816762]
SVM,TRIM67,TCF15,WISP1,TTBK1,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.625, 0.625, 1.0, 1.0]",[       inf 0.9751974  0.90808161 0.8913526  0.79669103 0.64658173]
