ID,gene,dbeta,feature
cg01723761,A2LD1,0.112193,TSS200
cg23570073,A2MP1,-0.163132,TSS1500
cg27629276,A3GALT2,-0.20774,TSS200
cg19734045,A4GNT,-0.366356,TSS1500
cg09712233,AA06,-0.202934,TSS1500
cg10765909,AAAS,0.048755,TSS200
cg03228145,AACSL,0.05815,TSS1500
cg22484330,AADACL2,0.021392,TSS1500
cg12377113,AADACL3,-0.164363,TSS200
cg26827139,AADACP1,-0.051643,TSS1500
cg21047465,AAGAB,-0.093121,TSS1500
cg15447628,AARS2,-0.156378,TSS1500
cg04573661,AASDH,-0.028583,TSS1500
cg00058652,ABALON,-0.084602,TSS1500
cg17118435,ABAT,0.194295,TSS200
cg17546605,ABCA12,-0.331249,TSS200
cg06213598,ABCA9,-0.095928,TSS1500
cg07872519,ABCB1,-0.278791,TSS1500
cg23153680,ABCB6,-0.041285,TSS1500
cg00429758,ABCC10,0.147448,TSS1500
cg13582966,ABCC5-AS1,-0.103998,TSS200
cg17381377,ABCC8,0.231423,TSS200
cg05930438,ABCD4,-0.16594,TSS1500
cg26105143,ABCF2,0.198952,TSS1500
cg05629195,ABCF3,-0.094756,TSS1500
cg03394664,ABCG1,-0.191556,TSS1500
cg22207732,ABCG8,-0.126991,TSS1500
cg22314619,ABHD10,-0.000896,TSS1500
cg27647810,ABHD11-AS1,-0.014504,TSS1500
cg01809435,ABHD16B,0.017159,TSS1500
cg21368590,ABHD17A,-0.004115,TSS200
cg19164487,ABHD3,0.147127,TSS1500
cg06813554,ABHD4,0.046186,TSS1500
cg00997917,ABLIM1,-0.344548,TSS1500
cg06818865,ABO,0.141079,TSS1500
cg08837344,ABRA,-0.264378,TSS200
cg01631732,ABTB1,0.109918,TSS1500
cg20003976,ACADM,0.070876,TSS1500
cg27621340,ACAN,0.332367,TSS1500
cg12009856,ACBD7,-0.03902,TSS1500
cg03187671,ACCSL,-0.246305,TSS1500
cg08834429,ACD,-0.006559,TSS200
cg02616710,ACER2,0.119364,TSS1500
