ID,gene,dbeta,feature
cg19734045,A4GNT,-0.366356,TSS1500
cg20772593,ACTBL2,-0.394926,TSS200
cg16508480,ADAMTS16,0.428322,TSS1500
cg05031016,ADCY4,0.356912,TSS1500
cg01911745,ADCYAP1R1,-0.401941,TSS1500
cg15499265,AKNA,0.423182,TSS1500
cg19863073,ANGEL2,-0.35205,TSS1500
cg06175999,ANKRD1,-0.35197,TSS1500
cg24459951,APCDD1L,0.361726,TSS1500
cg04727614,ASB15,-0.354568,TSS1500
cg18342872,ASB5,-0.368304,TSS1500
cg26680675,AZGP1,-0.358453,TSS1500
cg00282195,B3GALT1,-0.358925,TSS1500
cg10881615,BMP10,-0.42439,TSS1500
cg12671811,BPIFB6,-0.402898,TSS1500
cg18515591,BTG4,0.350333,TSS1500
cg09621603,C10orf90,-0.376375,TSS200
cg24077102,C11orf85,0.38435,TSS200
cg03882242,C12orf42,0.394175,TSS200
cg03138124,C1D,-0.405199,TSS1500
cg12334987,C4BPB,-0.411809,TSS1500
cg26746540,C5orf66-AS1,0.386321,TSS200
cg20737185,C6orf186,0.481006,TSS200
cg04866380,C7orf16,-0.384268,TSS1500
cg08072082,C7orf76,-0.397901,TSS1500
cg27106681,C8orf34,0.357403,TSS1500
cg05142982,C8orf42,0.352776,TSS1500
cg22869944,C8orf85,-0.412081,TSS1500
cg04902729,CACNA1E,0.360706,TSS200
cg27235315,CAPN8,-0.37378,TSS1500
cg06672560,CBLN4,0.359001,TSS200
cg01763410,CCDC178,0.390415,TSS200
cg03576469,CCDC8,0.35849,TSS200
cg01520122,CCL7,-0.38603,TSS1500
cg11513637,CCNA1,0.428524,TSS1500
cg06571407,CD40,0.385795,TSS200
cg27417609,CDH3,0.360411,TSS1500
cg08290240,CDH4,0.443015,TSS1500
cg14040633,CDK3,0.374149,TSS1500
cg09861201,CHL1,0.387957,TSS200
cg18254089,CHODL,-0.363514,TSS1500
cg17628023,CLDN17,-0.376336,TSS1500
cg19159488,CLEC14A,-0.359088,TSS1500
cg26780908,CLEC1B,-0.357454,TSS1500
cg16118414,CLRN1,-0.386823,TSS200
cg11993539,CLSTN2,0.386984,TSS200
cg16681377,CMA1,-0.374066,TSS1500
cg16335762,CMTM3,0.427979,TSS1500
cg23708361,CNTNAP2,0.419104,TSS200
cg12919006,CNTNAP5,0.385797,TSS200
cg10730712,COL23A1,0.390867,TSS1500
cg01956420,COL4A1,0.401242,TSS200
cg24319381,CPEB1,0.392775,TSS200
cg21773872,CRHR2,0.444596,TSS200
cg09185643,CRMP1,0.402883,TSS200
cg14601444,DCTN1,0.355275,TSS200
cg00070680,DGKI,0.370012,TSS1500
cg12799689,DOK6,0.444457,TSS1500
cg12928379,DRD4,0.40505,TSS200
cg10670310,DTX1,0.375246,TSS1500
cg19916212,EDNRB,0.380235,TSS1500
cg14370314,EFS,0.365811,TSS200
cg25274376,EID3,0.351388,TSS1500
cg04454807,EIF3IP1,-0.371508,TSS200
cg07609788,EMILIN3,0.36329,TSS200
cg18892446,ENC1,-0.370226,TSS1500
cg21784383,ESRRG,0.366246,TSS200
cg16792062,ETS1,-0.373209,TSS1500
cg11664500,EYA4,0.429873,TSS200
cg19865826,F11R,-0.356386,TSS1500
cg17663556,FAM133CP,-0.367888,TSS1500
cg02108033,FAM184B,0.376759,TSS200
cg26958775,FAM19A1,-0.365495,TSS1500
cg04347354,FAM19A4,0.369092,TSS1500
cg17956775,FAM58B,-0.350787,TSS200
cg23010538,FAM5C,0.386389,TSS1500
cg13183369,FAM71C,-0.356574,TSS1500
cg17150168,FBLIM1,0.386855,TSS1500
cg25532099,FBN2,0.436135,TSS1500
cg18030283,FGF12-AS1,-0.397795,TSS1500
cg06862984,FGF14-AS1,-0.440985,TSS1500
cg06169131,FGF8,0.373001,TSS1500
cg11801640,FGL2,0.374855,TSS1500
cg03878133,FIGN,0.448518,TSS1500
cg10500702,FLG,-0.362835,TSS1500
cg10829451,FLJ22447,-0.355612,TSS1500
cg13564742,FOXE1,0.355376,TSS1500
cg08829841,FOXI2,0.423216,TSS200
cg11509404,GABBR2,0.418956,TSS200
cg11500467,GAD2,0.392843,TSS1500
cg12398124,GALNT13,0.365882,TSS1500
cg23385162,GAP43,-0.419595,TSS1500
cg13483882,GATA2,0.385003,TSS1500
cg20095233,GFRA1,0.403341,TSS1500
cg20650484,GFRAL,-0.373234,TSS1500
cg02597299,GLRA1,0.353172,TSS200
cg21845434,GPR139,0.355076,TSS200
cg04549162,GPR26,0.359815,TSS200
cg19206040,GRIK3,0.367233,TSS1500
cg06695663,GSC2,0.390456,TSS200
cg06841499,GSTP1,-0.370359,TSS1500
cg20785459,HBBP1,-0.430264,TSS1500
cg26581770,HBE1,-0.380965,TSS1500
cg23530543,HEPN1,-0.351269,TSS1500
cg14690980,HGF,-0.355655,TSS1500
cg11639651,HKDC1,-0.367012,TSS1500
cg07369569,HMGCLL1,-0.360751,TSS1500
cg21336434,HPVC1,-0.36675,TSS1500
cg18813270,HS1BP3-IT1,-0.356882,TSS1500
cg20191437,HSD11B1,-0.351075,TSS1500
cg16280141,HTR1A,0.36379,TSS1500
cg07589773,IKZF1,0.469398,TSS1500
cg16440429,IL12A-AS1,-0.359073,TSS1500
cg11924517,IL17A,-0.359365,TSS1500
cg23642747,INA,0.407532,TSS1500
cg24876960,IRX4,0.402456,TSS1500
cg08361126,ITGA8,0.382202,TSS1500
cg03874089,KAZN,0.373674,TSS200
cg04891086,KCNA1,0.372976,TSS1500
cg19705320,KCNAB1-AS1,-0.408733,TSS1500
cg15081220,KCNG1,0.360323,TSS1500
cg25104105,KIAA1026,0.436788,TSS200
cg09330153,KIAA1217,0.350631,TSS1500
cg27026192,KIFC3,0.411694,TSS1500
cg23842060,KRT73,-0.368468,TSS1500
cg16917506,KRTAP19-7,-0.370001,TSS1500
cg06100608,KRTAP20-3,-0.353509,TSS1500
cg25586973,KRTAP21-2,-0.356987,TSS1500
cg09944137,KRTAP22-2,-0.378406,TSS1500
cg09892262,KRTAP24-1,-0.365645,TSS1500
cg15794069,KRTAP7-1,-0.350479,TSS1500
cg12307306,KY,0.370173,TSS200
cg06520831,LANCL1-AS1,-0.397944,TSS200
cg09417355,LCE6A,-0.368592,TSS1500
cg08736070,LINC00113,-0.406363,TSS1500
cg18738344,LINC00159,-0.350072,TSS1500
cg27206863,LINC00347,-0.358344,TSS1500
cg11051161,LINC00359,-0.356384,TSS1500
cg25430793,LINC00381,-0.355592,TSS1500
cg24585676,LINC00871,-0.356849,TSS1500
cg23459047,LINC00924,-0.365732,TSS1500
cg15262365,LINC00929,-0.358745,TSS1500
cg02579547,LINC01111,-0.376632,TSS1500
cg03703184,LINC01231,0.366361,TSS200
cg13537363,LINC01265,-0.377607,TSS1500
cg00917651,LINC01493,-0.371397,TSS1500
cg26632665,LINC01524,-0.371822,TSS200
cg13226737,LINC01567,0.373479,TSS200
cg24911519,LMOD2,-0.375829,TSS1500
cg12937883,LOC100289473,-0.385658,TSS1500
cg16750752,LOC100506422,-0.350239,TSS1500
cg07326529,LOC100506470,-0.366129,TSS1500
cg26733561,LOC100996671,-0.363168,TSS1500
cg09475359,LOC101927244,-0.369172,TSS1500
cg13423100,LOC101928280,-0.369484,TSS1500
cg22659414,LOC101929073,0.373533,TSS1500
cg17231206,LOC101929268,-0.376247,TSS200
cg15828855,LOC102724053,-0.357823,TSS1500
cg01104961,LOC102724663,-0.350255,TSS1500
cg02062451,LOC102724874,-0.352862,TSS1500
cg27166491,LOC284825,-0.378791,TSS1500
cg18079534,LOC285627,-0.390742,TSS200
cg00937286,LOC286094,-0.371156,TSS1500
cg06785701,LOC407835,-0.384853,TSS1500
cg08967936,LOC441666,-0.384012,TSS1500
cg04295258,LOC642587,-0.353116,TSS1500
cg26164310,LPPR4,0.420527,TSS200
cg11915309,LRRC18,-0.391372,TSS1500
cg02367660,LRRFIP1,0.353533,TSS1500
cg16182986,MARCH11,0.355415,TSS1500
cg12645564,MBIP,-0.377746,TSS1500
cg27346707,MEGF10,0.350395,TSS200
cg22115706,MEST,-0.36999,TSS1500
cg24553547,MIR1180,0.386133,TSS200
cg05250467,MIR124-2HG,0.357857,TSS1500
cg03387135,MIR124-3,0.376177,TSS200
cg06138966,MIR2113,-0.412339,TSS1500
cg10886901,MIR3616,-0.369229,TSS1500
cg16341266,MIR548I4,-0.407067,TSS1500
cg24554839,MIR921,-0.373063,TSS1500
cg14543953,MMP1,-0.398934,TSS200
cg06943420,MMP23A,0.369841,TSS1500
cg12493906,MMP26,-0.373962,TSS200
cg25647648,MTHFD2P1,-0.35596,TSS1500
cg23509128,MTUS2,-0.440553,TSS1500
cg10774877,NALCN,0.436097,TSS200
cg15707093,NBLA00301,0.361505,TSS1500
cg20013672,NCAM1-AS1,-0.368082,TSS1500
cg04942472,NDRG4,0.366903,TSS1500
cg07232947,NDUFA5,-0.386361,TSS1500
cg10824063,NELL1,0.425188,TSS200
cg06028303,NPR3,0.39916,TSS200
cg13314145,NPTX2,0.3562,TSS1500
cg18253016,NR2E1,0.364085,TSS1500
cg23699196,NTM,0.397444,TSS1500
cg18973112,NTMT1,0.506311,TSS200
cg14384532,NTRK3,0.354922,TSS1500
cg15175143,NXPH2,0.389326,TSS1500
cg18932983,OPCML,0.407543,TSS1500
cg22794244,OR10G9,-0.351849,TSS1500
cg26043322,OR10J5,-0.363035,TSS1500
cg27510497,OR10K1,-0.410201,TSS1500
cg05024715,OR10S1,-0.352741,TSS1500
cg02105294,OR13C9,-0.375083,TSS1500
cg06116638,OR13G1,-0.415374,TSS1500
cg10213800,OR1C1,-0.37436,TSS1500
cg07124234,OR1L4,-0.363304,TSS1500
cg17256250,OR2A2,-0.368716,TSS1500
cg19151323,OR51B4,-0.443835,TSS1500
cg23708375,OR56A1,-0.398561,TSS1500
cg16215045,OR56B1,-0.375938,TSS1500
cg10909088,OR6K2,-0.383893,TSS1500
cg03168749,OR8B12,-0.358606,TSS200
cg01408654,PCDH10,0.41767,TSS200
cg10283798,PCDH9-AS3,-0.351297,TSS200
cg23749021,PCDH9-AS4,-0.366818,TSS1500
cg11286063,PCDHB18,0.373788,TSS200
cg10552807,PDE4B,0.353312,TSS1500
cg16465407,PER4,-0.379201,TSS200
cg05131623,PEX5L,0.389439,TSS1500
cg19991916,PIGB,-0.442966,TSS1500
cg20944970,PIK3C2G,-0.370787,TSS1500
cg26209005,PLXNA4,0.371995,TSS1500
cg04765848,PODN,0.374262,TSS1500
cg26885816,POLD3,-0.399252,TSS1500
cg18341491,POSTN,-0.369439,TSS1500
cg03561773,POU4F2,0.415145,TSS1500
cg11172693,PPP1R16B,0.421176,TSS200
cg27254259,PPP1R17,-0.442277,TSS1500
cg26293000,PRKG2,0.356483,TSS200
cg19623717,PROKR2,0.351246,TSS1500
cg06671842,PTPN5,0.381084,TSS200
cg22918875,RARB,-0.36971,TSS1500
cg04417677,RARRES2,0.38676,TSS1500
cg25673084,RASGRF1,0.352989,TSS1500
cg02658693,RBPMS2,0.371254,TSS1500
cg27361134,RIMS4,0.374069,TSS1500
cg14149503,RNASE12,-0.357091,TSS1500
cg03422911,RYR2,0.37346,TSS1500
cg14115575,SALL1,0.437297,TSS1500
cg06746492,SCN7A,-0.372046,TSS1500
cg03655752,SEMA3C,-0.392195,TSS1500
cg08498191,SEMA3E,-0.387573,TSS1500
cg17300544,SEPT9,0.433069,TSS200
cg09700683,SERTM1,0.38452,TSS200
cg10406295,SFRP1,0.440295,TSS200
cg08171091,SFTPD,-0.357531,TSS1500
cg16572375,SHISA2,0.367228,TSS1500
cg03057083,SHISA9,0.357318,TSS200
