ID,gene,dbeta,feature
cg03123289,A1BG,0.18972,Body
cg27540481,A1BG-AS1,-0.071339,Body
cg27535533,A1CF,0.140874,Body
cg00590139,A2BP1,0.354624,Body
cg01723761,A2LD1,0.112193,TSS200
cg11007201,A2M,-0.390822,Body
cg13863204,A2ML1,-0.321548,1stExon
cg23570073,A2MP1,-0.163132,TSS1500
cg27629276,A3GALT2,-0.20774,TSS200
cg25657413,A4GALT,0.104408,ExonBnd
cg19734045,A4GNT,-0.366356,TSS1500
cg09712233,AA06,-0.202934,TSS1500
cg23862011,AAA1,0.139616,Body
cg10765909,AAAS,0.048755,TSS200
cg01392656,AACS,0.271548,Body
cg03228145,AACSL,0.05815,TSS1500
cg10094930,AACSP1,-0.001149,Body
cg00060683,AADAC,-0.098804,1stExon
cg22484330,AADACL2,0.021392,TSS1500
cg12431505,AADACL2-AS1,-0.189015,Body
cg12377113,AADACL3,-0.164363,TSS200
cg22455725,AADACL4,-0.191727,3'UTR
cg26827139,AADACP1,-0.051643,TSS1500
cg08247450,AADAT,-0.052046,5'UTR
cg16275569,AAED1,0.150114,Body
cg21047465,AAGAB,-0.093121,TSS1500
cg24355908,AAK1,0.241886,Body
cg00071596,AAMDC,0.077219,5'UTR
cg05681376,AAMP,0.061619,Body
cg04582695,AANAT,-0.091814,5'UTR
cg05724986,AAR2,0.07439,5'UTR
cg20212252,AARD,0.26301,1stExon
cg06733215,AARS,0.135846,5'UTR
cg15447628,AARS2,-0.156378,TSS1500
cg16981346,AARSD1,0.186463,Body
cg04573661,AASDH,-0.028583,TSS1500
cg06083887,AASDHPPT,0.097867,Body
cg06320626,AASS,-0.339303,Body
cg01929505,AATBC,0.028766,Body
cg00871353,AATF,0.125699,Body
cg25460655,AATK,-0.235119,Body
cg20392110,AATK-AS1,-0.17346,Body
cg00058652,ABALON,-0.084602,TSS1500
cg17118435,ABAT,0.194295,TSS200
cg25894955,ABCA1,-0.240923,Body
cg11179454,ABCA10,0.101387,5'UTR
cg04146609,ABCA11P,0.007139,Body
cg17546605,ABCA12,-0.331249,TSS200
cg25191305,ABCA13,-0.297931,Body
cg07537563,ABCA17P,-0.279001,Body
cg14485901,ABCA2,-0.14662,Body
cg26289379,ABCA3,-0.207875,5'UTR
cg18377941,ABCA4,-0.319372,3'UTR
cg01083495,ABCA5,-0.07768,Body
cg05842846,ABCA6,0.176327,Body
cg02253236,ABCA7,0.11115,Body
cg17334372,ABCA8,-0.198769,Body
cg06213598,ABCA9,-0.095928,TSS1500
cg16531022,ABCA9-AS1,-0.182479,Body
cg07872519,ABCB1,-0.278791,TSS1500
cg00355656,ABCB10,0.049828,Body
cg04346909,ABCB11,-0.137893,Body
cg16366514,ABCB4,-0.149007,ExonBnd
cg16830520,ABCB5,-0.338304,Body
cg23153680,ABCB6,-0.041285,TSS1500
cg03550138,ABCB8,-0.100999,Body
cg01705312,ABCB9,0.139984,Body
cg01332683,ABCC1,0.315283,Body
cg00429758,ABCC10,0.147448,TSS1500
cg09301057,ABCC11,-0.253016,Body
cg11342296,ABCC12,-0.279923,ExonBnd
cg11429658,ABCC13,0.070913,Body
cg17044311,ABCC2,-0.252571,Body
cg18680920,ABCC3,-0.202086,Body
cg07237438,ABCC4,-0.269306,Body
cg20075575,ABCC5,0.18257,5'UTR
cg13582966,ABCC5-AS1,-0.103998,TSS200
cg14434498,ABCC6,0.110416,ExonBnd
cg17381377,ABCC8,0.231423,TSS200
cg20025970,ABCC9,-0.311063,1stExon
cg13432163,ABCD2,-0.289972,Body
cg11689700,ABCD3,0.106068,3'UTR
cg05930438,ABCD4,-0.16594,TSS1500
cg03223159,ABCE1,0.031391,Body
cg22953267,ABCF1,0.138459,Body
cg26105143,ABCF2,0.198952,TSS1500
cg05629195,ABCF3,-0.094756,TSS1500
cg03394664,ABCG1,-0.191556,TSS1500
cg25653848,ABCG2,-0.258767,5'UTR
cg06628823,ABCG4,0.221038,5'UTR
cg22395779,ABCG5,0.101527,Body
cg22207732,ABCG8,-0.126991,TSS1500
cg05668105,ABHD1,-0.121989,Body
cg22314619,ABHD10,-0.000896,TSS1500
cg07174085,ABHD11,0.13171,Body
cg27647810,ABHD11-AS1,-0.014504,TSS1500
cg05931415,ABHD12,0.288547,Body
cg21052932,ABHD12B,-0.173942,5'UTR
cg15039162,ABHD13,-0.113401,5'UTR
cg23527366,ABHD14A,0.099427,Body
cg11530593,ABHD14A-ACY1,0.042416,Body
cg25069476,ABHD14B,0.177382,Body
cg00574412,ABHD15,0.068415,Body
cg20149270,ABHD16A,0.220654,Body
cg01809435,ABHD16B,0.017159,TSS1500
cg21368590,ABHD17A,-0.004115,TSS200
cg11203680,ABHD17B,-0.045021,5'UTR
cg19623359,ABHD17C,0.144193,Body
cg17860366,ABHD2,-0.280794,5'UTR
cg19164487,ABHD3,0.147127,TSS1500
cg06813554,ABHD4,0.046186,TSS1500
cg24595152,ABHD5,0.022527,Body
cg27143326,ABHD6,0.222017,5'UTR
cg08145177,ABHD8,0.187485,5'UTR
cg26944978,ABI1,0.132872,Body
cg25163132,ABI2,0.141586,5'UTR
cg25616535,ABI3,-0.146073,Body
cg08184663,ABI3BP,-0.357809,ExonBnd
cg24545533,ABL1,0.311016,Body
cg22673230,ABL2,0.170453,Body
cg00997917,ABLIM1,-0.344548,TSS1500
cg23928713,ABLIM2,-0.251981,Body
cg26923597,ABLIM3,-0.21103,Body
cg06818865,ABO,0.141079,TSS1500
cg01104073,ABP1,0.061473,Body
cg06427816,ABR,0.260602,1stExon
cg08837344,ABRA,-0.264378,TSS200
cg00080663,ABRACL,0.01913,5'UTR
cg06728252,ABT1,0.127909,Body
cg01631732,ABTB1,0.109918,TSS1500
cg26761967,ABTB2,-0.241819,Body
cg12726679,ACAA1,0.106849,Body
cg27332188,ACAA2,0.039255,Body
cg04790857,ACACA,0.33082,Body
cg21165395,ACACB,0.105874,Body
cg05505660,ACAD10,0.237845,Body
cg12165180,ACAD11,0.080533,Body
cg01692842,ACAD8,-0.048959,Body
cg06246100,ACAD9,0.070621,ExonBnd
cg25145979,ACADL,-0.286343,Body
cg20003976,ACADM,0.070876,TSS1500
cg14666369,ACADS,0.314013,Body
cg26391229,ACADSB,0.02216,Body
cg17355042,ACADVL,0.147816,3'UTR
cg27621340,ACAN,0.332367,TSS1500
cg07925670,ACAP1,0.070794,Body
cg20615639,ACAP2,0.253864,Body
cg23310884,ACAP3,0.131097,Body
cg04180462,ACAT1,0.116949,Body
cg09900253,ACAT2,-0.01354,Body
cg25746764,ACBD3,0.219823,5'UTR
cg14825187,ACBD4,-0.269089,5'UTR
cg00507135,ACBD5,0.03704,Body
cg07787767,ACBD6,-0.27284,Body
cg12009856,ACBD7,-0.03902,TSS1500
cg01890568,ACCN1,-0.29926,Body
cg01043616,ACCN2,0.161202,Body
cg01650776,ACCN3,0.196374,Body
cg19485911,ACCN4,-0.276319,Body
cg15736994,ACCN5,-0.086869,Body
cg25408085,ACCS,-0.087398,Body
cg03187671,ACCSL,-0.246305,TSS1500
cg08834429,ACD,-0.006559,TSS200
cg04199256,ACE,0.125165,Body
cg07531577,ACER1,-0.180496,Body
cg02616710,ACER2,0.119364,TSS1500
cg12245921,ACER3,-0.116627,5'UTR
cg22488857,ACHE,0.219437,Body
cg05131434,ACIN1,0.183863,Body
cg23858714,ACKR2,-0.199762,5'UTR
cg26358225,ACKR3,0.146726,TSS1500
cg15387619,ACKR4,0.045704,1stExon
cg16879414,ACLY,0.128072,Body
cg02812142,ACMSD,-0.161044,TSS1500
cg12459759,ACN9,0.199932,Body
cg22022320,ACO1,0.257829,Body
cg08172947,ACO2,0.212043,Body
cg15796595,ACOT11,0.332881,Body
cg10066623,ACOT12,-0.165835,ExonBnd
cg03857732,ACOT13,0.01712,5'UTR
cg21703462,ACOT2,0.016906,TSS1500
cg09138368,ACOT4,-0.005885,Body
cg09535072,ACOT6,0.05517,5'UTR
cg12740725,ACOT7,-0.28325,Body
cg25680484,ACOT8,-0.056654,TSS1500
cg24096680,ACOX1,-0.186793,3'UTR
cg10418599,ACOX2,0.194028,ExonBnd
cg17949316,ACOX3,-0.174836,Body
cg04829197,ACOXL,-0.244727,5'UTR
cg27226618,ACP1,0.072178,Body
cg17002772,ACP2,0.039171,Body
cg27542552,ACP5,0.159736,TSS1500
cg05830480,ACP6,0.048286,Body
cg18685879,ACPL2,0.067924,3'UTR
cg19541865,ACPP,-0.142462,TSS1500
cg06211733,ACPT,-0.118643,TSS1500
cg26034629,ACR,-0.233781,TSS1500
cg08495950,ACRBP,0.118042,3'UTR
cg09588284,ACRV1,-0.032946,TSS1500
cg01887807,ACSBG1,0.137252,Body
cg27274989,ACSBG2,-0.202367,TSS1500
cg06958829,ACSF2,0.170729,Body
cg08551036,ACSF3,-0.220302,Body
cg07769574,ACSL1,-0.201341,5'UTR
cg23417714,ACSL3,0.285518,5'UTR
cg06724594,ACSL5,-0.176008,5'UTR
cg02257405,ACSL6,0.247758,Body
cg01555300,ACSM1,-0.270135,3'UTR
cg27095988,ACSM2B,-0.002424,Body
cg02142443,ACSM3,-0.102154,Body
cg04136123,ACSM4,-0.299179,TSS1500
cg06686156,ACSM5,-0.235527,TSS1500
cg15776783,ACSM6,-0.177082,Body
cg25987285,ACSS1,0.248455,TSS1500
cg22216302,ACSS2,0.13502,Body
cg13273396,ACSS3,0.33578,1stExon
cg02767613,ACTA1,0.323911,TSS200
cg03755566,ACTA2,0.195821,Body
cg06098342,ACTA2-AS1,0.125964,TSS1500
cg01741041,ACTB,0.131819,Body
cg20772593,ACTBL2,-0.394926,TSS200
cg05432213,ACTC1,0.147607,Body
cg19415364,ACTG1,0.06768,TSS200
cg03945123,ACTG1P17,-0.109163,Body
cg21914751,ACTG1P20,0.005913,Body
cg15166058,ACTG2,0.241319,5'UTR
cg15495046,ACTL10,0.0293,TSS1500
cg06650819,ACTL6A,0.118971,5'UTR
cg26990587,ACTL6B,0.276243,Body
cg14480594,ACTL7A,0.020873,1stExon
cg19863405,ACTL7B,-0.11747,TSS1500
cg19685066,ACTL8,-0.151614,5'UTR
cg20587168,ACTL9,0.200134,1stExon
cg02872054,ACTN1,0.246492,Body
cg14396377,ACTN1-AS1,0.155893,Body
cg21376883,ACTN2,0.283845,Body
cg20648847,ACTN3,0.186615,Body
cg01030321,ACTN4,-0.194235,Body
cg06317462,ACTR10,-0.029097,Body
cg02487842,ACTR1A,0.078932,Body
cg17180753,ACTR1B,-0.049794,TSS1500
cg07104583,ACTR2,0.126406,Body
cg14489030,ACTR3,0.212894,TSS1500
cg26993105,ACTR3B,0.010473,Body
cg01234517,ACTR3C,-0.063233,TSS1500
cg07276383,ACTR5,0.18214,TSS1500
cg21601160,ACTR6,0.131175,TSS1500
cg13672691,ACTR8,0.108265,3'UTR
cg02828779,ACTRT2,-0.21039,TSS1500
cg11287086,ACVR1,-0.159208,Body
cg08490555,ACVR1B,0.180681,Body
cg11081690,ACVR1C,0.242177,TSS200
cg01704939,ACVR2A,-0.055764,Body
cg22894424,ACVR2B,0.274083,Body
cg22497336,ACVRL1,0.1287,TSS1500
cg13151269,ACY1,0.083895,Body
cg23879118,ACY3,-0.13511,Body
