estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,CDX2,ITIH5,OR4K2,RARRES1,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.8465346534653465,0.5206781065746418,0.9664694280078896
SVM,GCM2,ITIH5,OR4K2,RARRES1,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.8495049504950495,0.5206781065746418,0.9664694280078896
SVM,HAAO,ITIH5,OR4K2,RARRES1,0.9279279279279279,0.9702970297029703,0.5,0.9514563106796117,0.9607843137254902,0.7613861386138614,0.5206781065746418,0.9664694280078896
SVM,RNF152,ITIH5,OR4K2,RARRES1,0.918918918918919,0.9702970297029703,0.4,0.9423076923076923,0.9560975609756097,0.7544554455445545,0.43615938888466016,0.9645669291338582
SVM,APCDD1,INPP5B,PLAT,SLC2A2,0.9239130434782609,0.9601593625498008,0.56,0.9563492063492064,0.9582504970178927,0.8980876494023905,0.5298310351617083,0.9593949044585988
SVM,APCDD1,INPP5B,SERPINE2,SLC2A2,0.9148550724637681,0.9362549800796812,0.7,0.9690721649484536,0.9523809523809523,0.9231872509960158,0.5591905001380184,0.9426393902928198
SVM,APCDD1,NDRG2,PLAT,SLC2A2,0.9293478260869565,0.9561752988047809,0.66,0.96579476861167,0.960960960960961,0.9334661354581674,0.5904479321764771,0.9580838323353293
SVM,APCDD1,NDRG2,SERPINE2,SLC2A2,0.9184782608695652,0.9282868525896414,0.82,0.9810526315789474,0.9539406345957011,0.9341035856573706,0.6198873988843916,0.9383809907370116
SVM,ITPRIPL1,INPP5B,PLAT,SLC2A2,0.927536231884058,0.9621513944223108,0.58,0.9583333333333334,0.9602385685884692,0.7547410358565737,0.5522319796630305,0.9613853503184714
SVM,ITPRIPL1,INPP5B,SERPINE2,SLC2A2,0.9184782608695652,0.9462151394422311,0.64,0.9634888438133874,0.9547738693467337,0.9115737051792828,0.5445583547780901,0.9496201519392243
SVM,ITPRIPL1,NDRG2,PLAT,SLC2A2,0.9365942028985508,0.9482071713147411,0.82,0.9814432989690721,0.9645390070921985,0.88800796812749,0.6751603771860533,0.9546730846369835
SVM,ITPRIPL1,NDRG2,SERPINE2,SLC2A2,0.9257246376811594,0.9422310756972112,0.76,0.9752577319587629,0.9584599797365755,0.932988047808765,0.6171754386620358,0.9486562374649017
SVM,LIMD2,INPP5B,PLAT,SLC2A2,0.9094202898550725,0.9382470119521913,0.62,0.9612244897959183,0.9495967741935484,0.8987051792828685,0.5074221056159708,0.9427542033626901
SVM,LIMD2,INPP5B,SERPINE2,SLC2A2,0.9057971014492754,0.9342629482071713,0.62,0.9610655737704918,0.9474747474747475,0.9121115537848605,0.4968814805052879,0.9395032051282052
SVM,LIMD2,NDRG2,PLAT,SLC2A2,0.9057971014492754,0.9282868525896414,0.68,0.966804979253112,0.9471544715447154,0.8784860557768924,0.5246537138181682,0.9357429718875502
SVM,LIMD2,NDRG2,SERPINE2,SLC2A2,0.9130434782608695,0.9262948207171314,0.78,0.976890756302521,0.950920245398773,0.9339043824701195,0.5883186416632734,0.9359903381642513
SVM,RTN3,INPP5B,PLAT,SLC2A2,0.9184782608695652,0.9402390438247012,0.7,0.9691991786447639,0.9544994944388271,0.9333067729083666,0.5701089475771285,0.9458917835671342
SVM,RTN3,INPP5B,SERPINE2,SLC2A2,0.9148550724637681,0.9362549800796812,0.7,0.9690721649484536,0.9523809523809523,0.9254581673306773,0.5591905001380184,0.9426393902928198
SVM,RTN3,NDRG2,PLAT,SLC2A2,0.9202898550724637,0.9282868525896414,0.84,0.9831223628691983,0.9549180327868853,0.9460956175298805,0.6330292678184933,0.9387590652699436
SVM,RTN3,NDRG2,SERPINE2,SLC2A2,0.9094202898550725,0.9143426294820717,0.86,0.9849785407725322,0.9483471074380165,0.9414741035856573,0.6128128250160735,0.9276475343573161
