ID,gene,dbeta,feature
cg00336946,A2LD1,-0.054812,TSS1500
cg05399607,AAA1,-0.173654,TSS1500
cg15296538,AACSL,-0.044746,TSS200
cg13001012,AADAC,-0.008932,TSS1500
cg25159668,AADACL2,-0.016407,TSS1500
cg06751920,AADACL4,-0.107708,TSS1500
cg00150882,AADAT,0.076542,TSS1500
cg00910127,AARS2,-0.150552,TSS1500
cg00016255,AARSD1,-0.07657,TSS1500
cg12283482,AASDH,-0.107939,TSS1500
cg13806966,ABCA2,-0.282799,TSS1500
cg10187674,ABCA5,-0.191598,TSS1500
cg01517431,ABCA9,-0.18979,TSS1500
cg23153680,ABCB6,0.071482,TSS1500
cg04388863,ABCC11,-0.151666,TSS1500
cg13461600,ABCF3,0.010355,TSS1500
cg24352530,ABCG2,-0.010518,TSS1500
cg06813554,ABHD4,-0.06272,TSS1500
cg14909495,ABP1,-0.172939,TSS200
cg18353563,ABTB1,-0.109024,TSS1500
cg06239037,ACAA1,0.002856,TSS1500
cg23825830,ACAA2,-0.049937,TSS1500
cg02022322,ACACB,-0.175391,TSS1500
cg01958008,ACAD9,-0.028126,TSS1500
cg05258079,ACADM,-0.050798,TSS1500
cg27621340,ACAN,0.263083,TSS1500
cg11807006,ACAP1,-0.186167,TSS200
cg26111327,ACAP2,-0.05293,TSS1500
cg03408893,ACBD7,0.001999,TSS200
cg24613080,ACCN1,0.430618,TSS1500
cg20240860,ACCS,-0.026375,TSS1500
cg08403064,ACCSL,-0.234834,TSS1500
cg04265926,ACD,0.004828,TSS1500
cg02812142,ACMSD,-0.196618,TSS1500
cg00555456,ACN9,-0.018363,TSS1500
cg10266490,ACOT11,0.319784,TSS200
cg08101264,ACOT8,0.107599,TSS1500
cg06768993,ACOX3,-0.191297,TSS1500
cg17658002,ACP5,-0.186768,TSS1500
cg09264377,ACP6,-0.179865,TSS1500
cg19541865,ACPP,-0.293875,TSS1500
cg15782391,ACPT,-0.180141,TSS1500
cg26034629,ACR,-0.158428,TSS1500
cg13996999,ACSBG2,-0.214499,TSS200
cg16066219,ACSL5,0.141786,TSS1500
cg07870237,ACSL6,0.208236,TSS1500
cg00394823,ACSM3,-0.236187,TSS200
cg21343895,ACSM4,-0.175179,TSS1500
cg11659501,ACSS3,0.150429,TSS200
cg04490349,ACTB,-0.100343,TSS1500
cg20772593,ACTBL2,-0.165458,TSS200
cg27350783,ACTG1,0.006086,TSS200
cg24691835,ACTG2,-0.006614,TSS1500
cg00065385,ACTL7A,-0.006569,TSS1500
cg03860650,ACTL7B,-0.017432,TSS200
cg06335773,ACTR10,0.003895,TSS1500
cg06698844,ACTR1B,-0.213616,TSS1500
cg11740103,ACTR3C,-0.132555,TSS200
cg21753290,ACTR5,0.002249,TSS200
cg12056857,ACTR6,0.018313,TSS1500
cg12193731,ACVRL1,0.289668,TSS1500
cg18509826,ACY1,0.010766,TSS200
cg07078329,ADAM17,-0.181386,TSS1500
