ID,gene,dbeta,feature
cg22286978,A1BG,-0.057195,Body
cg27394794,A1CF,0.000501,Body
cg01597629,A2BP1,-0.12629,5'UTR
cg07218357,A2LD1,0.057881,TSS200
cg00134295,A2M,-0.106726,TSS1500
cg27653134,A2ML1,-0.071694,Body
cg02454750,A4GALT,-0.06342,Body
cg23669440,A4GNT,-0.086762,TSS1500
cg23862011,AAA1,0.044165,Body
cg22861965,AAAS,-0.021146,TSS1500
cg06987292,AACS,-0.102955,Body
cg21473545,AACSL,-0.059975,TSS200
cg25159668,AADACL2,-0.009877,TSS1500
cg19620994,AADACL3,-0.062929,TSS1500
cg22455725,AADACL4,-0.0484,3'UTR
cg00150882,AADAT,-0.092492,TSS1500
cg14437562,AAGAB,-0.025831,Body
cg24171555,AAK1,-0.102314,Body
cg01851632,AAMP,-0.032957,Body
cg00912149,AANAT,-0.080643,5'UTR
cg06733215,AARS,0.097655,5'UTR
cg00910127,AARS2,-0.114824,TSS1500
cg22396850,AARSD1,-0.074109,3'UTR
cg12283482,AASDH,-0.099413,TSS1500
cg19292625,AASDHPPT,0.031081,Body
cg03238396,AASS,-0.042663,Body
cg11857445,AATF,-0.036611,TSS1500
cg26729913,AATK,-0.084164,Body
cg08241330,ABAT,0.050576,5'UTR
cg14019050,ABCA1,0.054552,TSS1500
cg14019757,ABCA10,-0.030932,5'UTR
cg04530015,ABCA12,-0.093528,3'UTR
cg07045469,ABCA13,0.085189,Body
cg02847766,ABCA17P,-0.047433,Body
cg14151317,ABCA2,-0.061296,Body
cg04058100,ABCA3,-0.060214,Body
cg06895831,ABCA4,-0.120163,TSS1500
cg17302455,ABCA5,-0.0498,5'UTR
cg02959678,ABCA7,-0.069465,Body
cg20561863,ABCA8,-0.083067,Body
cg01517431,ABCA9,-0.05025,TSS1500
cg19861260,ABCB1,-0.213352,Body
cg00355656,ABCB10,-0.035733,Body
cg18912768,ABCB11,-0.045512,5'UTR
cg06869512,ABCB4,-0.069343,Body
cg25840822,ABCB5,-0.063512,Body
cg06716437,ABCB6,-0.074958,TSS1500
cg22134611,ABCB8,-0.065903,Body
cg03131767,ABCB9,-0.060994,5'UTR
cg02010829,ABCC1,-0.092683,Body
cg00050375,ABCC10,-0.059234,Body
cg09147400,ABCC11,-0.080545,TSS1500
cg09648454,ABCC12,-0.072843,Body
cg12162424,ABCC13,-0.067644,Body
cg09448875,ABCC2,-0.068201,TSS200
cg18426477,ABCC3,-0.133658,Body
cg26751094,ABCC4,-0.046114,TSS1500
cg16378421,ABCC5,-0.026566,TSS1500
cg06289735,ABCC6P1,-0.014739,TSS1500
cg14051368,ABCC8,-0.084222,Body
cg20025970,ABCC9,-0.057342,1stExon
cg11790681,ABCD2,-0.004444,1stExon
cg11237362,ABCD3,-0.060414,Body
cg05878073,ABCD4,-0.038708,Body
cg15595551,ABCE1,-0.011812,TSS200
cg03020891,ABCF1,-0.0708,TSS1500
cg02148324,ABCF2,-0.08186,TSS1500
cg09866366,ABCF3,-0.075022,TSS1500
cg27243685,ABCG1,0.088089,Body
cg02016771,ABCG2,-0.033217,5'UTR
cg06622994,ABCG4,-0.066174,3'UTR
cg13591352,ABCG5,-0.063314,Body
cg25029903,ABCG8,-0.116096,3'UTR
cg17345276,ABHD1,-0.075035,Body
cg10672681,ABHD10,-0.075188,TSS1500
cg00966780,ABHD11,-0.035662,TSS1500
cg24626310,ABHD12,0.04865,Body
cg21052932,ABHD12B,-0.100374,5'UTR
cg13922111,ABHD13,-0.014322,5'UTR
cg23527366,ABHD14A,0.031226,Body
cg12623930,ABHD14B,0.024278,TSS200
cg04528771,ABHD15,-0.059463,Body
cg19178642,ABHD2,-0.071469,5'UTR
cg05948372,ABHD3,-0.055324,Body
cg20000047,ABHD4,-0.013527,TSS1500
cg24595152,ABHD5,-0.041793,Body
cg27143326,ABHD6,0.045647,5'UTR
cg17941109,ABHD8,-0.060624,Body
cg06020978,ABI1,-0.071775,Body
cg24747427,ABI2,-0.040442,3'UTR
cg25616535,ABI3,-0.131549,Body
cg00709652,ABI3BP,-0.112404,Body
cg14102055,ABL1,0.09884,Body
cg12639574,ABL2,0.072116,TSS1500
