ID,gene,dbeta,feature
cg19815813,A2LD1,0.161625,TSS200
cg19734045,A4GNT,-0.345372,TSS1500
cg05399607,AAA1,-0.214595,TSS1500
cg22861965,AAAS,-0.021697,TSS1500
cg21473545,AACSL,-0.120938,TSS200
cg25159668,AADACL2,-0.000992,TSS1500
cg04505750,AADACL3,-0.312307,TSS1500
cg00150882,AADAT,-0.09683,TSS1500
cg00910127,AARS2,-0.180814,TSS1500
cg12283482,AASDH,-0.159191,TSS1500
cg11857445,AATF,-0.041496,TSS1500
cg14019050,ABCA1,0.092823,TSS1500
cg01517431,ABCA9,-0.115259,TSS1500
cg21346679,ABCB11,-0.111166,TSS1500
cg06716437,ABCB6,-0.101751,TSS1500
cg06289735,ABCC6P1,-0.001416,TSS1500
cg00375964,ABCE1,-0.013637,TSS200
cg03020891,ABCF1,-0.08934,TSS1500
cg09866366,ABCF3,-0.201112,TSS1500
cg25101396,ABHD1,-0.162607,TSS1500
cg10672681,ABHD10,-0.090258,TSS1500
cg12623930,ABHD14B,0.02436,TSS200
cg20000047,ABHD4,-0.014839,TSS1500
cg12639574,ABL2,0.208479,TSS1500
cg00997917,ABLIM1,-0.319479,TSS1500
cg06818865,ABO,0.132829,TSS1500
cg14909495,ABP1,-0.110475,TSS200
cg08837344,ABRA,-0.315983,TSS200
cg25793571,ACAD9,-0.021707,TSS1500
cg19427188,ACADL,0.169734,TSS200
cg05258079,ACADM,-0.029145,TSS1500
cg24825722,ACADVL,-0.103331,TSS1500
cg27621340,ACAN,0.300988,TSS1500
cg25736982,ACAT2,-0.087486,TSS1500
cg14240646,ACBD5,-0.045067,TSS1500
cg25695166,ACBD7,-0.018923,TSS1500
cg08834429,ACD,-0.009586,TSS200
cg02499308,ACMSD,-0.502799,TSS1500
cg12965421,ACN9,-0.058253,TSS1500
cg08101264,ACOT8,-0.184149,TSS1500
cg13705284,ACOX2,-0.080779,TSS1500
cg27542552,ACP5,0.189526,TSS1500
cg01834614,ACP6,-0.039044,TSS1500
cg19541865,ACPP,-0.161277,TSS1500
cg21050637,ACPT,-0.176965,TSS1500
cg05615487,ACR,-0.274883,TSS1500
cg09588284,ACRV1,-0.016403,TSS1500
cg27274989,ACSBG2,-0.295053,TSS1500
cg03919657,ACSF2,-0.164738,TSS1500
cg20707765,ACSL5,-0.149414,TSS1500
cg06478823,ACSM3,-0.097554,TSS1500
cg21343895,ACSM4,-0.298507,TSS1500
cg06686156,ACSM5,-0.344662,TSS1500
cg03321508,ACSS1,-0.10823,TSS200
cg22989379,ACSS2,-0.192705,TSS200
cg25358039,ACSS3,0.34775,TSS200
cg04490349,ACTB,-0.173657,TSS1500
cg20772593,ACTBL2,-0.40309,TSS200
cg03490703,ACTC1,-0.152837,TSS1500
cg05036147,ACTG1,-0.009642,TSS200
cg19863405,ACTL7B,-0.088318,TSS1500
cg02339243,ACTL9,-0.298374,TSS1500
cg06698844,ACTR1B,-0.056202,TSS1500
cg01234517,ACTR3C,-0.126007,TSS1500
cg06203251,ACTR8,-0.010431,TSS1500
cg15211996,ACTRT2,-0.291766,TSS1500
cg18061904,ACVR1C,0.147667,TSS200
cg12193731,ACVRL1,0.132072,TSS1500
cg01903327,ACYP1,0.058934,TSS1500
cg01705811,ADAD2,-0.208376,TSS1500
cg02155558,ADAL,0.197915,TSS1500
cg08898775,ADAM10,-0.110632,TSS1500
cg25558103,ADAM11,0.305172,TSS1500
cg20291846,ADAM17,-0.011722,TSS1500
cg15352186,ADAM2,-0.262879,TSS200
cg03512208,ADAM21,-0.187162,TSS1500
cg19992629,ADAM21P1,-0.004464,TSS1500
cg17897391,ADAM7,-0.253462,TSS1500
cg01759110,ADAMDEC1,0.02575,TSS200
cg10445453,ADAMTS14,0.266708,TSS200
cg15048991,ADAMTS16,0.425632,TSS1500
cg05211662,ADAMTS19,0.244301,TSS1500
cg08190291,ADAMTS5,0.590044,TSS200
cg11763094,ADAMTSL3,0.353608,TSS1500
cg23684973,ADARB2,0.539682,TSS1500
cg02350320,ADC,-0.089587,TSS1500
cg14287235,ADCY4,0.448028,TSS1500
cg05362860,ADCY7,-0.077764,TSS1500
cg01245966,ADCY8,0.37147,TSS1500
cg15170605,ADD2,0.499741,TSS200
cg23949936,ADH1A,-0.200319,TSS1500
cg05641529,ADH1B,-0.194178,TSS1500
cg15785860,ADH1C,0.117194,TSS1500
cg12011299,ADH4,-0.103858,TSS200
cg09954820,ADH7,-0.07678,TSS1500
cg01588438,ADHFE1,0.691966,TSS200
cg23249140,ADIPOQ,-0.148713,TSS200
cg17218466,ADIPOR1,-0.133989,TSS1500
cg24959938,ADNP2,-0.372632,TSS200
cg09164955,ADO,-0.012669,TSS1500
cg03547181,ADORA1,0.154809,TSS200
cg15499799,ADORA2A,-0.200284,TSS1500
cg10862018,ADPGK,-0.070594,TSS1500
cg22295787,ADRA1A,0.389963,TSS1500
