Probe_ID,import_level_in_forest,gene
cg14231297,0.09616574903298915,ZSCAN18
cg26995244,0.07423172988644593,PRR5
cg11174855,0.05265025943495705,NKX6-2
cg24604013,0.05230980144388314,SOX1
cg06173663,0.051166995989183846,CUX1
cg06083330,0.03929203029162192,POU4F2
cg13023623,0.034374332912917825,OTX2
cg16768018,0.03386080209403774,ZIC4
cg05860723,0.031058381925051243,MYF6
cg25547580,0.025225198564181317,ONECUT2
cg26299169,0.02286465837801588,PDX1
cg20072171,0.018235350381734298,FEZF2
cg13019491,0.0178001573245069,SIX6
cg04415798,0.01546373912857402,PAX9
cg02177231,0.015192675526412198,TBX15
cg07489048,0.012299207354206969,FOXG1
cg18372607,0.0109321216391192,PAX6
cg13482308,0.009233433783401279,PAX5
cg14861089,0.007621733772158127,TLX1
cg06215569,0.007568421427007486,ALX3
cg14425564,0.007386703947481976,LHX2
cg18642503,0.007346075803370457,RFX1
cg17302155,0.007262825719828122,PRDM13
cg10717463,0.007224814732278224,SALL3
cg04738965,0.006579579187453115,ZIC1
cg10364040,0.006395957504641804,HOXD10
cg01146232,0.006030772916099054,SALL1
cg15540820,0.005989889247593297,EOMES
cg14625175,0.005534844846625277,HOXA10
cg06714480,0.005123678885031231,NEUROD1
cg07847030,0.00390247382752779,TCF7L1
cg18451588,0.0036950643237643683,PRR15
cg10244666,0.003505389012915581,WT1
cg18369516,0.003453903036392187,ZBTB46
cg02374745,0.003420023350800786,FBXO39
cg16727923,0.003216572628976937,SLITRK1
cg00396667,0.003110486325057689,PITX1
cg14866200,0.0029752776039162826,SHISA3
cg00764217,0.002874744218643025,ST7
cg15564098,0.0028586267945079173,EVX1
cg06947913,0.002855803901276308,FAIM2
cg20985450,0.0028530444767871396,ZIC5
cg24909660,0.0027958192492095546,NR1H3
cg22474464,0.002728879723862981,NKX2-2
cg21185289,0.0027128738195998934,TLX2
cg11546137,0.0026357649830004997,HOXD11
cg23906738,0.0025643733021085352,NKX2-1
cg20388732,0.0025002502613429584,STAT5A
cg12702981,0.0021990262445593274,NR1I2
cg27252696,0.0021013649369051334,SIM1
cg05452406,0.0019047776272344984,GCM2
cg04436818,0.0018393739077577694,PAX2
cg23710218,0.0017945816582792026,MSC
cg15133719,0.0016290225896927375,PAX3
cg09420439,0.0015388208038373957,HOXA1
cg21183523,0.0015218730791121107,ZNF521
cg00097146,0.0014958135774276835,SIX3
cg16428251,0.0014648330422161518,SOX14
cg07317062,0.0013121128688562906,HOXA4
cg03576469,0.001277321017213999,CCDC8
cg07084627,0.0011290197803589283,NFIL3
cg09238180,0.0011199862830612254,HOXD8
cg18279094,0.0010980193106743374,FOXD3
cg09106903,0.0010830586045251847,ESRRG
cg08044097,0.0010124459180063953,SOX17
cg14416311,0.0009860053193077322,GAS1
cg13791254,0.0009666970195901576,FOXE1
cg03604011,0.000948887118219067,AHRR
cg13713922,0.0009462347969603681,GLI2
cg07979401,0.0009393824038331887,LEMD2
cg03774514,0.0007921673342234089,FOXA2
cg18396984,0.0007718715318352478,NKX2-8
cg09180848,0.0007685282176058651,BNC1
cg08097882,0.0007315259050000412,POU4F1
cg18710784,0.0005971322242068983,OPCML
cg04142864,0.0005850802366224026,PHLDB1
cg06733419,0.0005596572291573559,TBX18
cg06550984,0.0004888602963002535,PTF1A
cg06274159,0.000480386901089587,ZFP42
cg12122146,0.000480079736131506,TMEM132D
cg13267264,0.00046960009178835586,PRDM14
cg26492446,0.00046823894705056134,BHLHE23
cg22674699,0.00045344060798403616,HOXD9
cg18722841,0.0003706781567109533,PHOX2A
cg14002960,0.0003511685617877466,NOL4
cg06392169,0.0002941541003924809,IRF4
cg26422161,0.0002879559977351775,FOXQ1
cg07974511,0.0002837979868548246,OTX1
cg26844246,0.00027068199204692935,TLX3
cg10530883,0.0002640557780744697,IRX1
cg19897940,0.0002617781797592524,FLI1
cg00800229,0.00019617027138724342,SALL2
cg18091615,0.0001408227848101266,CREB3L2
cg07080050,1.9482517420151197e-05,HOXC4
cg09159022,0.0,CSMD1
cg05835105,0.0,PITX2
cg16126280,0.0,EBF1
cg26521404,0.0,HOXA9
cg04778012,0.0,STAG3
