estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
RandomForest,APOC3,C15orf2,FBRSL1,RNH1,0.9735099337748344,1.0,0.7647058823529411,0.9710144927536232,0.9852941176470589,0.9986830553116769,0.861707893928478,0.9940652818991098
RandomForest,ATG3,C15orf2,FBRSL1,RNH1,0.9668874172185431,1.0,0.7058823529411765,0.9640287769784173,0.9816849816849816,0.997585601404741,0.8249187241156124,0.9925925925925926
RandomForest,C1orf212,C2orf89,IKBKB,MNX1,0.9933774834437086,1.0,0.9411764705882353,0.9925925925925926,0.9962825278810409,0.9991220368744512,0.9665427010889496,0.9985096870342772
RandomForest,C1orf212,MME,IKBKB,MNX1,0.9668874172185431,0.9850746268656716,0.8235294117647058,0.9777777777777777,0.9814126394052045,0.9940737489025461,0.8303972273348158,0.9836065573770492
RandomForest,ATG3,ICOSLG,IRF7,MME,0.9735099337748344,1.0,0.7647058823529411,0.9710144927536232,0.9852941176470589,0.9969271290605793,0.861707893928478,0.9940652818991098
RandomForest,ATG3,PTPRG,IRF7,MME,0.9867549668874173,1.0,0.8823529411764706,0.9852941176470589,0.9925925925925926,0.9982440737489026,0.9324039696557269,0.9970238095238095
RandomForest,ACCN4,APBB1,DNMT1,MME,0.9801324503311258,0.9925373134328358,0.8823529411764706,0.9851851851851852,0.9888475836431226,0.9945127304653204,0.8984699642118827,0.9910581222056631
RandomForest,ACCN4,APBB1,FXR2,MME,0.9801324503311258,1.0,0.8235294117647058,0.9781021897810219,0.988929889298893,0.9969271290605795,0.8974942456618514,0.9955423476968797
RandomForest,ACCN4,ARRB2,DNMT1,MME,0.9867549668874173,0.9925373134328358,0.9411764705882353,0.9925373134328358,0.9925373134328358,0.9956101843722565,0.9337137840210711,0.9925373134328358
RandomForest,ACCN4,ARRB2,FXR2,MME,0.9668874172185431,0.9776119402985075,0.8823529411764706,0.9849624060150376,0.9812734082397003,0.966198419666374,0.8388716221807728,0.9790732436472347
