selection_model,train_model,features,fpr,tpr,threshold
SVM,SVM,4,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.972972972972973, 0.972972972972973, 1.0, 1.0]",[       inf 0.99999171 0.9841941  0.96777979 0.91642523 0.01185707]
SVM,DecisionTree,4,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.9864864864864865, 1.0]",[inf  1.  0.]
SVM,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.17391304347826086, 1.0]","[0.0, 0.3918918918918919, 0.4594594594594595, 0.5135135135135135, 0.527027027027027, 0.581081081081081, 0.6351351351351351, 0.7297297297297297, 0.7567567567567568, 0.8108108108108109, 0.8378378378378378, 0.8648648648648649, 0.8783783783783784, 0.918918918918919, 0.9459459459459459, 0.9459459459459459, 1.0, 1.0, 1.0, 1.0]","[       inf 0.96956336 0.9677329  0.9672958  0.9672468  0.9652173
 0.95920783 0.95898795 0.954919   0.9545843  0.9357444  0.93024004
 0.9291305  0.9274087  0.9083507  0.88782674 0.7884897  0.19418946
 0.17720436 0.13610855]"
SVM,RandomForest,5,"[0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 0.2608695652173913, 1.0]","[0.0, 0.972972972972973, 0.9864864864864865, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.2  0.05 0.  ]
SVM,SVM,5,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.9594594594594594, 0.9594594594594594, 1.0, 1.0]",[       inf 1.         0.97486741 0.93090103 0.71975775 0.01167278]
SVM,DecisionTree,5,"[0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 1.0, 1.0]",[       inf 1.         0.33333333 0.        ]
SVM,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.34782608695652173, 0.5217391304347826, 0.5652173913043478, 0.6521739130434783, 0.7391304347826086, 0.8260869565217391, 1.0]","[0.0, 0.36486486486486486, 0.3783783783783784, 0.43243243243243246, 0.44594594594594594, 0.5, 0.5135135135135135, 0.5675675675675675, 0.6216216216216216, 0.6486486486486487, 0.6621621621621622, 0.7027027027027027, 0.7432432432432432, 0.7972972972972973, 0.9594594594594594, 0.9594594594594594, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9965354  0.9964324  0.9961134  0.9957884  0.9948428
 0.99454355 0.9940707  0.99317944 0.9931717  0.99309397 0.9929137
 0.9920542  0.99169827 0.97134393 0.9695351  0.91932076 0.08401719
 0.02547067 0.02485934 0.02292152 0.0227276  0.02166536 0.02152706
 0.02000177]"
SVM,RandomForest,6,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.21739130434782608, 1.0]","[0.0, 0.8918918918918919, 0.9594594594594594, 0.9864864864864865, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.1  0.05 0.  ]
SVM,SVM,6,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.9864864864864865, 0.9864864864864865, 1.0, 1.0]",[       inf 0.99999652 0.97979817 0.85438495 0.75582382 0.01281104]
SVM,DecisionTree,6,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.9864864864864865, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.17391304347826086, 0.30434782608695654, 0.6086956521739131, 1.0]","[0.0, 0.581081081081081, 0.6621621621621622, 0.7027027027027027, 0.7297297297297297, 0.7297297297297297, 0.7432432432432432, 0.7702702702702703, 0.7837837837837838, 0.8108108108108109, 0.8648648648648649, 0.8783783783783784, 0.9594594594594594, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99675    0.9958152  0.98455185 0.9789995  0.97309756
 0.9634309  0.95576435 0.9447637  0.942692   0.9400792  0.93923646
 0.934424   0.7045581  0.10345308 0.08075649 0.07730994 0.07071931]"
DecisionTree,RandomForest,2,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.2608695652173913, 0.4782608695652174, 1.0]","[0.0, 0.8378378378378378, 0.8513513513513513, 0.8648648648648649, 0.8783783783783784, 0.918918918918919, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.94 0.92 0.9  0.88 0.82 0.06 0.04 0.02 0.  ]
DecisionTree,SVM,2,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.7837837837837838, 0.7837837837837838, 1.0, 1.0]",[       inf 0.99999789 0.98620965 0.98577223 0.85298193 0.00750272]
DecisionTree,DecisionTree,2,"[0.0, 0.043478260869565216, 0.13043478260869565, 0.21739130434782608, 0.21739130434782608, 1.0]","[0.0, 0.8648648648648649, 0.8783783783783784, 0.9054054054054054, 0.9594594594594594, 1.0]",[       inf 1.         0.75       0.66666667 0.33333333 0.        ]
DecisionTree,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.34782608695652173, 0.43478260869565216, 0.5217391304347826, 0.6956521739130435, 0.8260869565217391, 1.0]","[0.0, 0.32432432432432434, 0.36486486486486486, 0.4189189189189189, 0.44594594594594594, 0.47297297297297297, 0.5135135135135135, 0.581081081081081, 0.6351351351351351, 0.6891891891891891, 0.7162162162162162, 0.7837837837837838, 0.8243243243243243, 0.9594594594594594, 0.9594594594594594, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9974038  0.99724376 0.9958032  0.9948902  0.9917529
 0.9883487  0.9805015  0.9784918  0.9745009  0.9649178  0.9642813
 0.9631066  0.9140026  0.8791179  0.40168372 0.10526637 0.08907648
 0.07895872 0.07812776 0.07046823 0.05498847]"
DecisionTree,RandomForest,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.43478260869565216, 0.6956521739130435, 0.8695652173913043, 1.0]","[0.0, 0.6756756756756757, 0.7027027027027027, 0.7567567567567568, 0.8108108108108109, 0.8378378378378378, 0.9324324324324325, 0.9324324324324325, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99333333 0.97333333 0.97171429 0.96914286
 0.88       0.86333333 0.80666667 0.71166667 0.03       0.01
 0.00666667 0.        ]"
DecisionTree,SVM,3,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.9324324324324325, 0.9324324324324325, 1.0, 1.0]",[       inf 0.99999565 0.96024018 0.95554048 0.39824486 0.01266943]
DecisionTree,DecisionTree,3,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.9594594594594594, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.17391304347826086, 1.0]","[0.0, 0.5135135135135135, 0.527027027027027, 0.7162162162162162, 0.7297297297297297, 0.8648648648648649, 0.8918918918918919, 0.9324324324324325, 0.9459459459459459, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9682247  0.9461809  0.932443   0.9320286  0.92730737
 0.8986873  0.8670015  0.861325   0.5872833  0.39193344 0.2710777
 0.21249978]"
DecisionTree,RandomForest,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.21739130434782608, 0.4782608695652174, 1.0]","[0.0, 0.7027027027027027, 0.8513513513513513, 0.8918918918918919, 0.9054054054054054, 0.9324324324324325, 0.9459459459459459, 0.9594594594594594, 0.9864864864864865, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.98 0.96 0.94 0.92 0.9  0.88 0.84 0.82 0.06 0.04 0.02 0.  ]
DecisionTree,SVM,4,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.9324324324324325, 0.9324324324324325, 1.0, 1.0]",[       inf 0.99999636 0.9852411  0.96381106 0.43451182 0.01359007]
DecisionTree,DecisionTree,4,"[0.0, 0.043478260869565216, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
DecisionTree,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.17391304347826086, 1.0]","[0.0, 0.6621621621621622, 0.6891891891891891, 0.8918918918918919, 0.972972972972973, 0.9864864864864865, 1.0, 1.0, 1.0]","[       inf 0.9683375  0.9673585  0.9654478  0.869813   0.7703837
 0.7382688  0.15509382 0.11561415]"
DecisionTree,RandomForest,5,"[0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.21739130434782608, 1.0]","[0.0, 0.8783783783783784, 0.9459459459459459, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 1.0]","[       inf 1.         0.9        0.8        0.7        0.66666667
 0.1        0.        ]"
DecisionTree,SVM,5,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.9459459459459459, 0.9459459459459459, 1.0, 1.0]",[       inf 0.99999389 0.97992089 0.93285277 0.3489483  0.01557202]
DecisionTree,DecisionTree,5,"[0.0, 0.0, 0.0, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 0.9864864864864865, 1.0, 1.0]",[       inf 1.         0.8        0.66666667 0.        ]
DecisionTree,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21739130434782608, 1.0]","[0.0, 0.7297297297297297, 0.8918918918918919, 0.9324324324324325, 0.9594594594594594, 1.0, 1.0, 1.0]","[       inf 0.9212202  0.9150945  0.8513233  0.8499701  0.8148165
 0.35152444 0.2913157 ]"
DecisionTree,RandomForest,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17391304347826086, 0.30434782608695654, 1.0]","[0.0, 0.8108108108108109, 0.8243243243243243, 0.9054054054054054, 0.9324324324324325, 0.9459459459459459, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.95       0.9        0.86666667 0.82
 0.8        0.1        0.05       0.        ]"
DecisionTree,SVM,6,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.972972972972973, 0.972972972972973, 1.0, 1.0]",[       inf 0.9999923  0.88873429 0.8529427  0.64855849 0.01740923]
DecisionTree,DecisionTree,6,"[0.0, 0.043478260869565216, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.34782608695652173, 0.43478260869565216, 0.5652173913043478, 0.7391304347826086, 0.9130434782608695, 1.0]","[0.0, 0.5945945945945946, 0.6081081081081081, 0.6756756756756757, 0.7162162162162162, 0.7702702702702703, 0.7837837837837838, 0.8108108108108109, 0.8918918918918919, 0.918918918918919, 0.9324324324324325, 0.9324324324324325, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.9956333  0.99540675 0.9951191  0.99475694 0.98915327
 0.98788494 0.980792   0.9773063  0.9713868  0.9560141  0.9533197
 0.7925727  0.06535599 0.0602171  0.05258273 0.05112738 0.04830696
 0.04491175 0.0420853 ]"
RandomForest,RandomForest,2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.2608695652173913, 0.391304347826087, 0.43478260869565216, 0.5217391304347826, 1.0]","[0.0, 0.7432432432432432, 0.7702702702702703, 0.7837837837837838, 0.8108108108108109, 0.8243243243243243, 0.8513513513513513, 0.8918918918918919, 0.8918918918918919, 0.9459459459459459, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99       0.985      0.96733333 0.96166667
 0.96       0.93533333 0.92666667 0.896      0.8027619  0.02
 0.01333333 0.01       0.00666667 0.        ]"
RandomForest,SVM,2,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.8513513513513513, 0.8513513513513513, 1.0, 1.0]",[       inf 0.99499412 0.98128502 0.98106544 0.96209369 0.01360379]
RandomForest,DecisionTree,2,"[0.0, 0.043478260869565216, 1.0]","[0.0, 1.0, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 1.0]","[0.0, 0.7027027027027027, 0.7297297297297297, 0.7432432432432432, 0.8108108108108109, 0.8378378378378378, 0.8648648648648649, 0.8918918918918919, 0.8918918918918919, 0.918918918918919, 1.0, 1.0, 1.0]","[       inf 0.9953334  0.99308914 0.99275017 0.9919518  0.9894426
 0.9875202  0.98561156 0.9787915  0.9772125  0.8301733  0.05711926
 0.05314413]"
RandomForest,RandomForest,3,"[0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.2608695652173913, 0.30434782608695654, 1.0]","[0.0, 0.8783783783783784, 0.9054054054054054, 0.9594594594594594, 1.0, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.85 0.8  0.2  0.1  0.05 0.  ]
RandomForest,SVM,3,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.972972972972973, 0.972972972972973, 1.0, 1.0]",[       inf 0.99321303 0.98103785 0.98070176 0.95187495 0.01027661]
RandomForest,DecisionTree,3,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.9459459459459459, 0.9864864864864865, 1.0, 1.0]",[       inf 1.         0.66666667 0.5        0.        ]
RandomForest,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.17391304347826086, 0.391304347826087, 0.43478260869565216, 0.5652173913043478, 0.6521739130434783, 0.9130434782608695, 1.0]","[0.0, 0.20270270270270271, 0.44594594594594594, 0.4864864864864865, 0.6216216216216216, 0.6351351351351351, 0.6621621621621622, 0.7027027027027027, 0.7567567567567568, 0.8648648648648649, 0.8918918918918919, 0.9459459459459459, 0.9459459459459459, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99685884 0.99666756 0.9952733  0.99498594 0.9947089
 0.99457353 0.99438745 0.9942321  0.9898796  0.98942685 0.9564326
 0.95394534 0.9392314  0.8976907  0.03201658 0.03166389 0.02915037
 0.02748735 0.02613132 0.02400426 0.02377903 0.0229777 ]"
RandomForest,RandomForest,4,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 1.0]","[0.0, 0.8648648648648649, 0.9594594594594594, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.7  0.05 0.  ]
RandomForest,SVM,4,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.16216216216216217, 0.16216216216216217, 1.0, 1.0]",[       inf 0.99669389 0.99612332 0.99612085 0.97641161 0.00839273]
RandomForest,DecisionTree,4,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.17391304347826086, 0.2608695652173913, 1.0]","[0.0, 0.22972972972972974, 0.3108108108108108, 0.4189189189189189, 0.47297297297297297, 0.581081081081081, 0.6351351351351351, 0.6621621621621622, 0.7027027027027027, 0.7567567567567568, 0.8108108108108109, 0.8243243243243243, 0.8783783783783784, 0.918918918918919, 0.918918918918919, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99679995 0.9958825  0.9953968  0.99362177 0.9928219
 0.99083775 0.99077433 0.9896924  0.9876373  0.9854988  0.98500174
 0.9830998  0.97478706 0.9737326  0.8510557  0.05684892 0.05061196
 0.03755405]"
RandomForest,RandomForest,5,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 1.0]","[0.0, 0.8513513513513513, 0.9054054054054054, 0.9459459459459459, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.65 0.05 0.  ]
RandomForest,SVM,5,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.3918918918918919, 0.3918918918918919, 1.0, 1.0]",[       inf 0.99998145 0.99563761 0.9954871  0.97984874 0.00843549]
RandomForest,DecisionTree,5,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 1.0]",[inf  1.  0.]
RandomForest,XGBoost,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 1.0]","[0.0, 0.4594594594594595, 0.5135135135135135, 0.7027027027027027, 0.7297297297297297, 0.7702702702702703, 0.7837837837837838, 0.8108108108108109, 0.8513513513513513, 0.9864864864864865, 0.9864864864864865, 1.0, 1.0, 1.0]","[       inf 0.9687742  0.96767944 0.9669736  0.9664719  0.96614635
 0.9652352  0.9647933  0.96282643 0.88735586 0.8814351  0.86388236
 0.33697307 0.1220076 ]"
RandomForest,RandomForest,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.2608695652173913, 0.391304347826087, 1.0]","[0.0, 0.7297297297297297, 0.7432432432432432, 0.7972972972972973, 0.8243243243243243, 0.8648648648648649, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.99333333 0.99       0.98333333 0.98
 0.93       0.91647619 0.84566667 0.02       0.01333333 0.        ]"
RandomForest,SVM,6,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.7162162162162162, 0.7162162162162162, 1.0, 1.0]",[       inf 0.99998234 0.99276694 0.99262912 0.97223954 0.01004456]
RandomForest,DecisionTree,6,"[0.0, 0.0, 0.043478260869565216, 1.0]","[0.0, 0.9864864864864865, 1.0, 1.0]",[ inf 1.   0.75 0.  ]
XGBoost,XGBoost,2,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 1.0]","[0.0, 0.7162162162162162, 0.8243243243243243, 0.8513513513513513, 0.8783783783783784, 0.8918918918918919, 0.918918918918919, 0.972972972972973, 1.0, 1.0, 1.0]","[       inf 0.9677876  0.96623445 0.9408664  0.92626286 0.92197967
 0.92132217 0.72542834 0.5741475  0.18670443 0.17116599]"
XGBoost,RandomForest,2,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 1.0]","[0.0, 0.8648648648648649, 0.9054054054054054, 0.918918918918919, 0.9594594594594594, 1.0, 1.0, 1.0]",[  inf 1.    0.95  0.925 0.9   0.45  0.05  0.   ]
XGBoost,SVM,2,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.32432432432432434, 0.32432432432432434, 1.0, 1.0]",[       inf 0.99708328 0.98551075 0.98534585 0.96932511 0.05961518]
XGBoost,DecisionTree,2,"[0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 0.9864864864864865, 1.0]",[ inf 1.   0.75 0.  ]
XGBoost,XGBoost,3,"[0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.7567567567567568, 0.7972972972972973, 0.8243243243243243, 0.918918918918919, 0.9324324324324325, 0.972972972972973, 1.0, 1.0]","[       inf 0.9678977  0.932174   0.9146889  0.8735127  0.8618547
 0.8593376  0.75891745 0.19013223]"
XGBoost,RandomForest,3,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.21739130434782608, 0.30434782608695654, 1.0]","[0.0, 0.8783783783783784, 0.9594594594594594, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.7  0.15 0.05 0.  ]
XGBoost,SVM,3,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.7297297297297297, 0.7297297297297297, 1.0, 1.0]",[       inf 0.99621444 0.99246758 0.99244103 0.93948432 0.01026869]
XGBoost,DecisionTree,3,"[0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 1.0, 1.0]",[       inf 1.         0.66666667 0.        ]
XGBoost,XGBoost,4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 1.0]","[0.0, 0.581081081081081, 0.5945945945945946, 0.6216216216216216, 0.7567567567567568, 0.7702702702702703, 0.7837837837837838, 0.8108108108108109, 0.8513513513513513, 0.918918918918919, 0.9594594594594594, 1.0, 1.0, 1.0]","[       inf 0.9895264  0.9879624  0.9871029  0.9807122  0.97953874
 0.9773408  0.9648706  0.9429266  0.9377996  0.91821223 0.8690503
 0.13882023 0.09790605]"
XGBoost,RandomForest,4,"[0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.08695652173913043, 0.21739130434782608, 1.0]","[0.0, 0.8783783783783784, 0.9054054054054054, 0.9459459459459459, 0.972972972972973, 1.0, 1.0, 1.0, 1.0]",[ inf 1.   0.95 0.9  0.85 0.6  0.1  0.05 0.  ]
XGBoost,SVM,4,"[0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 1.0]","[0.0, 0.013513513513513514, 0.8243243243243243, 0.8243243243243243, 1.0, 1.0]",[       inf 0.99673629 0.98960485 0.98936308 0.92536002 0.00910162]
XGBoost,DecisionTree,4,"[0.0, 0.043478260869565216, 1.0]","[0.0, 0.972972972972973, 1.0]",[inf  1.  0.]
XGBoost,XGBoost,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.391304347826087, 0.4782608695652174, 0.7391304347826086, 0.8260869565217391, 1.0]","[0.0, 0.4189189189189189, 0.5, 0.5135135135135135, 0.6351351351351351, 0.6756756756756757, 0.6891891891891891, 0.7162162162162162, 0.7972972972972973, 0.8783783783783784, 0.9054054054054054, 0.972972972972973, 0.972972972972973, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 0.99683666 0.9961592  0.995443   0.995362   0.9951218
 0.99010617 0.9893658  0.98909444 0.98621297 0.9833815  0.9480945
 0.9374619  0.88323665 0.04214642 0.03497062 0.0307889  0.02769838
 0.024893   0.02015162]"
