ID,gene,dbeta,feature
cg17118435,ABAT,0.269926,TSS200
cg24613080,ACCN1,0.248488,TSS1500
cg07841119,ACSL6,0.219394,TSS1500
cg21980043,ADAMTS20,0.268925,TSS200
cg24676071,ADCY1,0.229269,TSS1500
cg05031016,ADCY4,0.216709,TSS1500
cg01004363,AGAP11,0.218592,TSS1500
cg21052656,AIP,-0.215671,TSS1500
cg25800765,ALX1,0.295556,TSS1500
cg16065899,ALX4,0.28051,TSS1500
cg15680620,ANKRD45,0.225198,TSS200
cg03414757,ANXA11,-0.298087,TSS1500
cg08783253,AOC2,0.221201,TSS200
cg14479889,APC,0.246696,TSS200
cg10526374,ASCL2,0.243583,TSS1500
cg23339656,ATG16L1,-0.221358,TSS1500
cg21068480,ATOH8,0.290128,TSS1500
cg13477804,ATP5G2,0.221297,TSS1500
cg18759209,BMP7,0.229473,TSS1500
cg27169020,BNC1,0.230181,TSS1500
cg08357286,C12orf10,0.261462,TSS1500
cg26383838,C12orf74,-0.227572,TSS200
cg11126134,C13orf33,0.226526,TSS200
cg03231735,C16orf72,0.23672,TSS1500
cg26510796,C1QTNF1,0.235151,TSS1500
cg23818870,C1orf114,0.233423,TSS200
cg24464789,C1orf210,-0.217241,TSS1500
cg03763518,C1orf54,0.272091,TSS200
cg02537838,C20orf151,-0.232105,TSS200
cg21838979,C2orf40,0.215603,TSS200
cg20140201,C2orf54,-0.256215,TSS200
cg09236434,C2orf55,0.239648,TSS1500
cg00273449,C2orf65,0.218455,TSS200
cg07222863,C8orf56,0.221035,TSS200
cg12059257,C9orf129,0.232488,TSS200
cg07560510,CA3,0.262316,TSS1500
cg03685774,CCDC19,-0.222426,TSS1500
cg23135886,CCDC33,-0.21554,TSS1500
cg03576469,CCDC8,0.224894,TSS200
cg27625491,CD36,0.227624,TSS1500
cg21377673,CDO1,0.247824,TSS1500
cg14287089,CDR2L,-0.240469,TSS1500
cg17204129,CFTR,0.244257,TSS1500
cg19961043,CHAD,0.279714,TSS1500
cg00774579,CHMP6,-0.228661,TSS1500
cg06761398,CLASP2,0.290917,TSS1500
cg15722751,CLEC1A,0.211257,TSS200
cg11637892,CLUAP1,-0.216559,TSS200
cg08032924,CMTM2,0.283936,TSS1500
cg25916759,COL26A1,0.230598,TSS1500
cg05272373,CORO1A,-0.266358,TSS1500
cg25158734,CREB1,-0.263898,TSS1500
cg02712145,CRHR2,0.229194,TSS1500
cg04991805,CRTAC1,0.311614,TSS1500
cg15811515,CSDAP1,0.266506,TSS200
cg00356435,CUL1,0.232814,TSS1500
cg21301440,CYGB,0.239557,TSS1500
cg03625109,DBC1,0.252499,TSS1500
cg23172480,DCBLD1,0.250058,TSS1500
cg01510609,DCDC2C,0.212134,TSS200
cg00611847,DDC-AS1,-0.218403,TSS200
cg25071651,DDIT4L,0.236237,TSS1500
cg23213217,DEGS1,-0.237917,TSS1500
cg06277657,DGKI,0.241219,TSS1500
cg16556511,DKFZp686K1684,0.238182,TSS200
cg15503081,DNASE2,-0.227324,TSS1500
cg03890691,DOC2A,0.238541,TSS1500
cg12758687,DRD2,0.22062,TSS1500
cg23847712,DRD5,0.215878,TSS200
cg25274376,EID3,0.216954,TSS1500
cg10989897,ELAVL4,0.245116,TSS200
cg16986578,ELF3,-0.260691,TSS200
cg27528510,EMID2,0.271503,TSS200
cg19035595,ENG,0.223946,TSS200
cg15540820,EOMES,0.377772,TSS1500
cg25755575,ESRRG,0.252804,TSS1500
cg18463607,EXOC1,-0.224821,TSS1500
cg24148368,FAAP20,0.273573,TSS1500
cg06947913,FAIM2,0.312666,TSS200
cg03531754,FAM83A,-0.21533,TSS1500
cg13011109,FBLL1,0.243332,TSS1500
cg07724074,FGF12-AS1,-0.213064,TSS1500
cg06169131,FGF8,0.251183,TSS1500
cg02122540,FLJ43860,-0.213328,TSS1500
cg13369611,FOXB2,0.243259,TSS200
cg09269866,FOXD2,0.255169,TSS1500
cg06005891,FOXF2,0.212934,TSS1500
cg23917057,FOXI3,0.214247,TSS1500
cg04037038,FRZB,0.221963,TSS1500
cg01418527,FSCN1,-0.222445,TSS1500
cg22769317,FSTL1,0.256067,TSS1500
cg10876207,GALNTL1,0.234914,TSS1500
cg10854758,GALR2,0.23203,TSS1500
cg08202226,GATAD2B,-0.299916,TSS1500
cg15368455,GDNF,0.228829,TSS1500
cg03330485,GFRA2,0.210921,TSS1500
cg25783892,GHITM,-0.214261,TSS1500
cg15599826,GHR,-0.228728,TSS200
cg22070855,GHSR,0.239656,TSS1500
cg08606110,GJA5,0.229965,TSS1500
cg26883974,GJB2,0.265486,TSS1500
cg05994665,GLIS2-AS1,0.231613,TSS1500
cg22941646,GNG4,0.31866,TSS1500
cg01840860,GPX4,-0.23842,TSS1500
cg11709405,GRHL3,-0.2243,TSS200
cg06165395,GRIK3,0.256536,TSS1500
cg02920817,GSDMD,-0.231832,TSS1500
cg11571585,GSX1,0.224349,TSS1500
cg18833140,HABP2,-0.245055,TSS1500
cg17879405,HBQ1,0.210773,TSS200
cg26996097,HDAC9,-0.328968,TSS1500
cg14652095,HIST1H1A,0.211415,TSS200
cg06484167,HIST1H2AL,0.239098,TSS1500
cg13687570,HKR1,0.228564,TSS1500
cg15833843,HLF,0.247268,TSS1500
cg09473613,HMGCL,-0.27192,TSS1500
cg26841048,HOXB2,0.223601,TSS200
cg07625529,HOXD10,0.296421,TSS1500
cg06571387,HOXD12,0.268056,TSS1500
cg12127282,HOXD4,0.362143,TSS1500
cg09238180,HOXD8,0.271703,TSS1500
cg18827602,HPCAL1,0.219225,TSS1500
cg21336434,HPVC1,-0.227716,TSS1500
cg06457736,HRH1,-0.215708,TSS200
cg14893857,HSP90AA1,0.261259,TSS1500
cg16280141,HTR1A,0.24556,TSS1500
cg22203219,IFFO1,0.303531,TSS200
cg12879160,IFRD1,-0.244546,TSS1500
cg21342392,IMMP2L,-0.249667,TSS1500
cg22779708,IQSEC1,0.233084,TSS200
cg21410991,ISL1,0.233241,TSS1500
cg26674943,ISL2,0.212457,TSS1500
cg27479086,KCCAT333,-0.220662,TSS1500
cg11735997,KCNA4,0.212259,TSS1500
cg11200222,KCNK2,0.282721,TSS1500
cg21415530,KCNK9,0.284379,TSS1500
cg16709232,KIF19,0.221086,TSS200
cg07947016,KLK2,-0.211761,TSS1500
cg17367472,KRTAP11-1,-0.229795,TSS1500
