ID,gene,dbeta,feature
cg19815813,A2LD1,-0.058239,TSS200
cg22294666,A2MP1,-0.145508,TSS200
cg01951142,A3GALT2,-0.119467,TSS1500
cg00866241,AA06,-0.107026,TSS1500
cg05399607,AAA1,-0.058583,TSS1500
cg07833959,AAAS,-0.03007,TSS1500
cg15296538,AACSL,0.002908,TSS200
cg25159668,AADACL2,-0.010824,TSS1500
cg04505750,AADACL3,-0.133606,TSS1500
cg07875832,AADACL4,-0.109573,TSS1500
cg06339629,AADAT,0.056279,TSS1500
cg07903985,AAED1,-0.030407,TSS1500
cg05385881,AARD,-0.062312,TSS1500
cg00910127,AARS2,-0.102782,TSS1500
cg00016255,AARSD1,-0.083662,TSS1500
cg12283482,AASDH,-0.053692,TSS1500
cg00058652,ABALON,-0.09254,TSS1500
cg17118435,ABAT,0.269926,TSS200
cg13806966,ABCA2,-0.139362,TSS1500
cg09360041,ABCA4,-0.198938,TSS1500
cg10187674,ABCA5,-0.076202,TSS1500
cg10478231,ABCB10,-0.188114,TSS1500
cg25823085,ABCB4,0.124456,TSS1500
cg05021649,ABCC10,-0.130772,TSS1500
cg04388863,ABCC11,-0.120574,TSS1500
cg24056885,ABCC5-AS1,0.035543,TSS200
cg09185990,ABCC9,-0.06894,TSS1500
cg11309874,ABCF2,-0.079778,TSS1500
cg08979515,ABHD10,0.059049,TSS1500
cg27647810,ABHD11-AS1,-0.015214,TSS1500
cg23734017,ABHD12B,0.11573,TSS200
cg04499553,ABHD16B,0.002083,TSS1500
cg11492043,ABL1,0.187698,TSS1500
cg12505603,ABL2,0.18243,TSS1500
cg13603551,ABP1,-0.128414,TSS200
cg07005767,ABRA,0.086914,TSS200
cg23825830,ACAA2,-0.023521,TSS1500
cg11711771,ACACA,-0.13294,TSS1500
cg02022322,ACACB,-0.116089,TSS1500
cg24637361,ACADL,-0.107799,TSS1500
cg05258079,ACADM,0.006696,TSS1500
cg23907586,ACADS,0.017755,TSS1500
cg16595918,ACADVL,0.086325,TSS1500
cg12009856,ACBD7,-0.024207,TSS1500
cg24613080,ACCN1,0.248488,TSS1500
cg08403064,ACCSL,-0.138578,TSS1500
cg04265926,ACD,0.001776,TSS1500
cg15387403,ACE,0.13353,TSS1500
cg26358225,ACKR3,0.025942,TSS1500
cg00555456,ACN9,-0.0349,TSS1500
cg21703462,ACOT2,-0.102809,TSS1500
cg08101264,ACOT8,0.030121,TSS1500
cg03302259,ACP5,-0.107775,TSS1500
cg09264377,ACP6,-0.112728,TSS1500
cg19541865,ACPP,-0.190395,TSS1500
cg15782391,ACPT,-0.095456,TSS1500
cg27236246,ACR,-0.104473,TSS1500
cg02402091,ACSL5,-0.140039,TSS1500
cg07841119,ACSL6,0.219394,TSS1500
cg02009395,ACSM1,-0.091078,TSS200
cg00394823,ACSM3,-0.160776,TSS200
