estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
DecisionTree,CFTR,LAMA4,TMEM196,0.9646643109540636,0.9839679358717435,0.8208955223880597,0.9761431411530815,0.9800399201596807,0.9914007118715042,0.8267146186904584,0.9823929571828731
DecisionTree,SYN2,LAMA4,TMEM196,0.9646643109540636,0.9839679358717435,0.8208955223880597,0.9761431411530815,0.9800399201596807,0.9914007118715042,0.8267146186904584,0.9823929571828731
DecisionTree,HCK,SBK2,WISP1,0.9893992932862191,0.9939879759519038,0.9552238805970149,0.9939879759519038,0.9939879759519038,0.9992971016660186,0.9492118565489187,0.9939879759519038
DecisionTree,PTPRN,SBK2,WISP1,0.980565371024735,0.9819639278557114,0.9701492537313433,0.9959349593495935,0.9889001009081736,0.9981156342535817,0.9123843782574187,0.9847266881028939
DecisionTree,HCK,LAMA4,SIM1,0.9929328621908127,0.9979959919839679,0.9552238805970149,0.9940119760479041,0.996,0.999611162623755,0.965840073736705,0.9971966359631558
DecisionTree,HCK,LAMA4,MIR921,0.9699646643109541,0.9719438877755511,0.9552238805970149,0.9938524590163934,0.9827760891590679,0.9953040409176562,0.8689379948311631,0.9762479871175523
DecisionTree,CFTR,LEP,MIR921,0.980565371024735,0.9879759519038076,0.9253731343283582,0.9899598393574297,0.9889669007021064,0.99732300421739,0.9075182033589578,0.9883720930232558
DecisionTree,PTPRN,LEP,MIR921,0.991166077738516,0.9899799599198397,1.0,1.0,0.9949647532729103,0.9996261179074567,0.9598079764161542,0.9919678714859438
DecisionTree,C7orf16,SYN2,WISP1,0.9876325088339223,0.9879759519038076,0.9850746268656716,0.9979757085020243,0.9929506545820745,0.9991176382615978,0.9433945582443147,0.9899598393574297
DecisionTree,ZNF177,SYN2,WISP1,0.9752650176678446,0.9899799599198397,0.8656716417910447,0.9821073558648111,0.9860279441117764,0.9958424311309186,0.8788816045515605,0.9883953581432573
DecisionTree,C7orf16,SFRP2,SLC4A11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,MIR921,SFRP2,SLC4A11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DecisionTree,C7orf16,SYN2,WISP1,0.9876325088339223,0.9879759519038076,0.9850746268656716,0.9979757085020243,0.9929506545820745,0.9991176382615978,0.9433945582443147,0.9899598393574297
DecisionTree,ZNF177,SYN2,WISP1,0.9752650176678446,0.9899799599198397,0.8656716417910447,0.9821073558648111,0.9860279441117764,0.9958424311309186,0.8788816045515605,0.9883953581432573
DecisionTree,CFTR,LAMA4,TMEM196,0.9646643109540636,0.9839679358717435,0.8208955223880597,0.9761431411530815,0.9800399201596807,0.9914007118715042,0.8267146186904584,0.9823929571828731
DecisionTree,SYN2,LAMA4,TMEM196,0.9646643109540636,0.9839679358717435,0.8208955223880597,0.9761431411530815,0.9800399201596807,0.9914007118715042,0.8267146186904584,0.9823929571828731
DecisionTree,HCK,SBK2,WISP1,0.9893992932862191,0.9939879759519038,0.9552238805970149,0.9939879759519038,0.9939879759519038,0.9992971016660186,0.9492118565489187,0.9939879759519038
DecisionTree,PTPRN,SBK2,WISP1,0.980565371024735,0.9819639278557114,0.9701492537313433,0.9959349593495935,0.9889001009081736,0.9981156342535817,0.9123843782574187,0.9847266881028939
DecisionTree,HCK,LAMA4,SIM1,0.9929328621908127,0.9979959919839679,0.9552238805970149,0.9940119760479041,0.996,0.999611162623755,0.965840073736705,0.9971966359631558
DecisionTree,HCK,LAMA4,MIR921,0.9699646643109541,0.9719438877755511,0.9552238805970149,0.9938524590163934,0.9827760891590679,0.9953040409176562,0.8689379948311631,0.9762479871175523
