estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
Voting,CFTR,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99895784 0.61805131 0.02300596]
Voting,SYN2,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99895784 0.61805131 0.02300596]
Voting,HCK,SBK2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99901784 0.57299306 0.00804111]
Voting,PTPRN,SBK2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99992351 0.57642513 0.01193639]
Voting,HCK,LAMA4,SIM1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99991757 0.57319706 0.02068974]
Voting,HCK,LAMA4,MIR921,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99590678 0.60629927 0.03199415]
Voting,CFTR,LEP,MIR921,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99997358 0.56607125 0.00669853]
Voting,PTPRN,LEP,MIR921,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99996854 0.5726041  0.00961964]
Voting,C7orf16,SYN2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99996726 0.63305693 0.02090687]
Voting,ZNF177,SYN2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99888885 0.64033963 0.01440496]
Voting,C7orf16,SFRP2,SLC4A11,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99993055 0.67507379 0.04150958]
Voting,MIR921,SFRP2,SLC4A11,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99996753 0.66662145 0.02553535]
Voting,C7orf16,SYN2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99996726 0.63305693 0.02090687]
Voting,ZNF177,SYN2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99888885 0.64033963 0.01440496]
Voting,CFTR,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99895784 0.61805131 0.02300596]
Voting,SYN2,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99895784 0.61805131 0.02300596]
Voting,HCK,SBK2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99901784 0.57299306 0.00804111]
Voting,PTPRN,SBK2,WISP1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99992351 0.57642513 0.01193639]
Voting,HCK,LAMA4,SIM1,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99991757 0.57319706 0.02068974]
Voting,HCK,LAMA4,MIR921,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.002004008016032064, 1.0, 1.0]",[       inf 0.99590678 0.60629927 0.03199415]
