estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,CFTR,LAMA4,TMEM196,0.9540636042402827,0.9659318637274549,0.8656716417910447,0.9816700610997964,0.9737373737373738,0.9745461071396524,0.792378362582521,0.9690390028146361
SVM,SYN2,LAMA4,TMEM196,0.9540636042402827,0.9659318637274549,0.8656716417910447,0.9816700610997964,0.9737373737373738,0.9745461071396524,0.792378362582521,0.9690390028146361
SVM,HCK,SBK2,WISP1,0.9699646643109541,0.9859719438877755,0.8507462686567164,0.9800796812749004,0.983016983016983,0.9842670415457782,0.8535423039137875,0.9847878302642114
SVM,PTPRN,SBK2,WISP1,0.9611307420494699,0.9739478957915831,0.8656716417910447,0.9818181818181818,0.9778672032193159,0.9866000658032482,0.8189142647675324,0.9755118426334806
SVM,HCK,LAMA4,SIM1,0.9681978798586572,0.9799599198396793,0.8805970149253731,0.9839034205231388,0.9819277108433735,0.9820237489905184,0.8496978965064474,0.9807460890493381
SVM,HCK,LAMA4,MIR921,0.9399293286219081,0.9599198396793587,0.7910447761194029,0.9716024340770791,0.9657258064516129,0.9677863189064697,0.7238061330632742,0.9622338288469264
SVM,CFTR,LEP,MIR921,0.9717314487632509,0.9859719438877755,0.8656716417910447,0.9820359281437125,0.984,0.989621033110998,0.8629189626127334,0.9851822186623949
SVM,PTPRN,LEP,MIR921,0.9699646643109541,0.9799599198396793,0.8955223880597015,0.9858870967741935,0.9829145728643216,0.9877366673645799,0.8591029098330468,0.9811396468699839
SVM,C7orf16,SYN2,WISP1,0.9558303886925795,0.9719438877755511,0.835820895522388,0.9778225806451613,0.9748743718592965,0.9834893667932881,0.7926523123659468,0.9731139646869984
SVM,ZNF177,SYN2,WISP1,0.9646643109540636,0.9759519038076152,0.8805970149253731,0.9838383838383838,0.9798792756539235,0.9724523674214098,0.8354261622367505,0.9775190686471297
SVM,C7orf16,SFRP2,SLC4A11,0.9593639575971732,0.9679358717434869,0.8955223880597015,0.9857142857142858,0.9767441860465116,0.9717046032363232,0.8181335193791076,0.9714400643604183
SVM,MIR921,SFRP2,SLC4A11,0.9522968197879859,0.9579158316633266,0.9104477611940298,0.987603305785124,0.9725330620549338,0.9761612777794395,0.7970024822788109,0.9637096774193549
SVM,C7orf16,SYN2,WISP1,0.9558303886925795,0.9719438877755511,0.835820895522388,0.9778225806451613,0.9748743718592965,0.9834893667932881,0.7926523123659468,0.9731139646869984
SVM,ZNF177,SYN2,WISP1,0.9646643109540636,0.9759519038076152,0.8805970149253731,0.9838383838383838,0.9798792756539235,0.9724523674214098,0.8354261622367505,0.9775190686471297
SVM,CFTR,LAMA4,TMEM196,0.9540636042402827,0.9659318637274549,0.8656716417910447,0.9816700610997964,0.9737373737373738,0.9745461071396524,0.792378362582521,0.9690390028146361
SVM,SYN2,LAMA4,TMEM196,0.9540636042402827,0.9659318637274549,0.8656716417910447,0.9816700610997964,0.9737373737373738,0.9745461071396524,0.792378362582521,0.9690390028146361
SVM,HCK,SBK2,WISP1,0.9699646643109541,0.9859719438877755,0.8507462686567164,0.9800796812749004,0.983016983016983,0.9842670415457782,0.8535423039137875,0.9847878302642114
SVM,PTPRN,SBK2,WISP1,0.9611307420494699,0.9739478957915831,0.8656716417910447,0.9818181818181818,0.9778672032193159,0.9866000658032482,0.8189142647675324,0.9755118426334806
SVM,HCK,LAMA4,SIM1,0.9681978798586572,0.9799599198396793,0.8805970149253731,0.9839034205231388,0.9819277108433735,0.9820237489905184,0.8496978965064474,0.9807460890493381
SVM,HCK,LAMA4,MIR921,0.9399293286219081,0.9599198396793587,0.7910447761194029,0.9716024340770791,0.9657258064516129,0.9677863189064697,0.7238061330632742,0.9622338288469264
