ID,gene,dbeta,feature
cg00336946,A2LD1,-0.088995,TSS1500
cg00146928,A2M,-0.088,TSS1500
cg05399607,AAA1,-0.184587,TSS1500
cg05224385,AAAS,-0.009611,TSS1500
cg03228145,AACSL,0.031023,TSS1500
cg13001012,AADAC,-0.009065,TSS1500
cg06751920,AADACL4,0.083511,TSS1500
cg00910127,AARS2,-0.080749,TSS1500
cg04573661,AASDH,-0.054022,TSS1500
cg14019050,ABCA1,0.119589,TSS1500
cg22093121,ABCA9,0.06105,TSS200
cg18313106,ABCB10,0.01526,TSS200
cg21346679,ABCB11,-0.067891,TSS1500
cg04388863,ABCC11,-0.128714,TSS1500
cg06289735,ABCC6P1,-0.056636,TSS1500
cg09185990,ABCC9,-0.133777,TSS1500
cg02148324,ABCF2,-0.090779,TSS1500
cg13491563,ABCF3,-0.058438,TSS1500
cg20214535,ABCG1,0.107189,TSS1500
cg03222066,ABCG4,0.098089,TSS1500
cg10672681,ABHD10,-0.026058,TSS1500
cg06813554,ABHD4,-0.069336,TSS1500
cg24530660,ABI2,0.054859,TSS1500
cg04574732,ABL2,0.035397,TSS1500
cg24267699,ABO,0.140013,TSS1500
cg07897701,ABP1,0.058233,TSS1500
cg07005767,ABRA,0.092438,TSS200
cg18353563,ABTB1,0.115219,TSS1500
cg02022322,ACACB,-0.083289,TSS1500
cg01958008,ACAD9,-0.025318,TSS1500
cg01812328,ACADL,0.070285,TSS1500
cg20003976,ACADM,-0.024879,TSS1500
cg21721566,ACADS,0.135217,TSS1500
cg21636577,ACADVL,-0.063123,TSS1500
cg26111327,ACAP2,-0.175752,TSS1500
cg14841842,ACBD7,-0.009671,TSS200
cg24613080,ACCN1,0.226223,TSS1500
cg18265608,ACCS,0.210733,TSS1500
cg15035528,ACCSL,-0.049094,TSS1500
cg09920557,ACE,0.243815,TSS1500
cg02616710,ACER2,-0.045957,TSS1500
cg02208432,ACER3,0.164794,TSS1500
cg02499308,ACMSD,-0.133334,TSS1500
cg20642712,ACN9,-0.161374,TSS1500
cg21527621,ACOT11,0.162949,TSS1500
cg08101264,ACOT8,0.054505,TSS1500
cg16587010,ACOX2,0.25204,TSS1500
cg27542552,ACP5,0.206182,TSS1500
cg19541865,ACPP,-0.133141,TSS1500
cg14582544,ACPT,0.068787,TSS200
cg26034629,ACR,-0.04501,TSS1500
cg07665222,ACRV1,0.061486,TSS1500
cg14672994,ACSF2,0.259753,TSS1500
cg07870237,ACSL6,0.155971,TSS1500
cg09620718,ACSM1,-0.142443,TSS1500
cg03612990,ACSM4,-0.095998,TSS1500
cg06686156,ACSM5,0.136654,TSS1500
cg06342430,ACSS2,-0.092288,TSS1500
cg11659501,ACSS3,0.280048,TSS200
cg09990481,ACTA2,0.130935,TSS200
cg26657920,ACTBL2,-0.086189,TSS1500
cg18862171,ACTN3,0.138349,TSS200
cg07466585,ACTR1A,0.003203,TSS1500
cg06698844,ACTR1B,-0.018194,TSS1500
cg07998951,ACTR3B,-0.071642,TSS1500
cg21577356,ACTR3C,0.11877,TSS1500
cg15211996,ACTRT2,-0.137899,TSS1500
cg11440409,ACY1,0.003727,TSS200
cg01903327,ACYP1,-0.099217,TSS1500
cg02155558,ADAL,0.102899,TSS1500
cg08898775,ADAM10,-0.021255,TSS1500
cg07078329,ADAM17,-0.074345,TSS1500
cg06544308,ADAM18,-0.00816,TSS200
cg15352186,ADAM2,0.026167,TSS200
cg03512208,ADAM21,-0.0217,TSS1500
cg20576094,ADAM21P1,-0.01057,TSS1500
cg24399540,ADAM23,0.139311,TSS1500
cg08827307,ADAM32,0.186039,TSS200
cg22333888,ADAM33,0.148495,TSS1500
cg10327428,ADAM5P,0.167278,TSS200
cg26573704,ADAMTS12,0.323375,TSS200
cg13701109,ADAMTS19,0.108579,TSS1500
cg02800810,ADAMTS5,0.140124,TSS1500
cg04137171,ADAMTS7,0.151111,TSS1500
cg04268950,ADAMTS8,0.140675,TSS1500
cg16714091,ADAMTSL1,0.131184,TSS1500
cg26459372,ADCY1,0.190133,TSS1500
cg12265829,ADCY4,0.288455,TSS200
cg08857144,ADD2,0.093697,TSS200
cg05641529,ADH1B,0.022923,TSS1500
cg15785860,ADH1C,-0.100108,TSS1500
cg10099209,ADH6,-0.02277,TSS200
cg02235049,ADIPOQ,0.102962,TSS1500
cg12132617,ADIPOR1,0.049175,TSS1500
cg02181247,ADM,-0.058974,TSS1500
cg10140309,ADNP,0.08014,TSS1500
cg26914205,ADNP2,0.06544,TSS1500
cg02237342,ADORA2A,0.036851,TSS200
cg06970461,ADRA2B,0.114332,TSS200
cg09651145,AFAP1L1,0.291047,TSS1500
cg20196291,AFAP1L2,0.177448,TSS1500
cg10983938,AFARP1,-0.008661,TSS200
