Unnamed: 0,dbeta,gene
cg00134295,0.20714281290068884,A2M
cg15769388,-0.1431616349739644,A2ML1
cg13001012,-0.05693953980961385,AADAC
cg00150882,0.15761409062379506,AADAT
cg20940607,0.009114364928503099,AAGAB
cg04582695,-0.13196525696087108,AANAT
cg04893558,0.17238583321895296,AASS
cg11262262,0.1089863528131504,AATF
cg00231389,0.2774750381354942,ABAT
cg14019050,0.2908156078900648,ABCA1
cg14019757,-0.09162196432022301,ABCA10
cg13845858,0.07361886763395142,ABCA2
cg10275969,0.11599727039700343,ABCA3
cg01807748,-0.2079646561714473,ABCA4
cg17302455,-0.01870151001437529,ABCA5
cg03850529,-0.16112351791998858,ABCA8
cg01517431,-0.2231674271238152,ABCA9
cg00862116,0.24260117117972174,ABCB1
cg00295325,0.08415952685182619,ABCB11
cg04996195,0.22615838691890205,ABCB4
cg20966504,0.09313616002312315,ABCB5
cg23153680,0.13459602676050167,ABCB6
cg09109383,0.24843611020348877,ABCC1
cg25545088,0.06005289494037713,ABCC10
cg04388863,-0.2615381564526869,ABCC11
cg14303526,-0.17002573709833332,ABCC2
cg14592673,-0.3116319747450803,ABCC3
cg18016288,-0.22852200444487306,ABCC4
cg01324343,0.04524499493975048,ABCC5
cg10024478,-0.17485446855071823,ABCC6
cg06535308,0.1975947804530392,ABCC8
cg01306662,0.027805316245464985,ABCE1
cg27243685,0.21163718565346581,ABCG1
cg24207176,0.19849113354382414,ABCG2
cg06622994,-0.11672510141987054,ABCG4
cg10173620,-0.29960364871831335,ABHD2
cg24595152,-0.08525697732136679,ABHD5
cg17574812,-0.127024003374862,ABHD6
cg17850367,-0.2031251835037534,ABI1
cg24747427,0.08473580832639895,ABI2
cg00980784,0.19311080996885166,ABI3
cg15028548,0.20695959027341393,ABI3BP
cg13670057,0.359169701884117,ABL1
cg11243304,-0.16390944198822946,ABL2
cg24267699,0.32724622619837984,ABO
cg05648510,0.3286774576423132,ABR
cg17939040,-0.2805395613332803,ACACA
cg15996769,0.18124278291446297,ACACB
cg01692842,0.07803580069535762,ACAD8
cg09068528,0.2844591809944002,ACADL
cg22875332,0.06437531588394203,ACADM
cg21721566,0.13518635284458894,ACADS
cg12497142,-0.22821885699522296,ACAN
cg24079790,0.027261243204026293,ACAT1
cg00507135,-0.24567831226462092,ACBD5
cg18265608,0.2475234319438898,ACCS
cg08834429,0.005213861095663776,ACD
cg21094739,-0.06527853617108985,ACE
cg14628274,0.22671497920664085,ACER2
cg04156293,0.3180665929554597,ACHE
cg16502747,0.0964716449154869,ACIN1
cg12641024,-0.13526350290479747,ACLY
cg13567378,-0.0635003615069076,ACO1
cg03907864,0.0015765087585246798,ACO2
cg10266490,0.403402408382871,ACOT11
cg10976772,0.3655126995102371,ACOT7
cg26205890,-0.26439348138282326,ACOX1
cg26398848,-0.045288205105325365,ACP1
cg26570683,-0.08277523704144316,ACP5
cg08423507,0.16367441446663344,ACR
cg12216208,0.19190540864815983,ACRBP
cg02119938,0.1876863407633182,ACSBG1
cg08823975,-0.16068861493946435,ACSL1
cg16920551,0.17221223483617973,ACSL5
cg07870237,0.276332098136526,ACSL6
cg00394823,-0.15774652564429792,ACSM3
cg15988792,0.1985289156133102,ACSS1
cg06342430,-0.15626028939071782,ACSS2
cg11649376,0.06835888708854046,ACSS3
cg02970384,0.3075671161369362,ACTA1
cg04490349,-0.08534696464365228,ACTB
cg20772593,-0.17348449861591164,ACTBL2
cg19415364,0.04202457893933678,ACTG1
cg25118606,0.1758686911703668,ACTG2
cg25198545,0.010376967407751961,ACTL6A
cg08170227,0.2872835178263664,ACTN1
cg18770350,0.3750856406953129,ACTN2
cg26831416,0.10923907601725584,ACTN4
cg08825816,0.013278552164660663,ACTR10
cg06698844,-0.07169923191667887,ACTR1B
cg08053057,-0.01687051115100837,ACTR2
cg12644353,0.02455716360156494,ACTR3
cg26993105,0.037026280803572426,ACTR3B
cg11740103,-0.11696958489707258,ACTR3C
cg09499849,0.3836613032393413,ACVR1
cg09039672,0.10950862294708058,ACVR1B
cg24893551,0.12609614490517587,ACVR1C
cg14425722,0.16223790875933314,ACVR2A
cg02147316,-0.19157074329563237,ACVR2B
cg12193731,0.319024299219648,ACVRL1
cg25719102,0.01031406205671148,ACY1
cg23130075,-0.14343046314115873,ACY3
cg18959907,0.021255376355624803,ACYP2
cg20622019,-0.058058143631590564,ADA
cg02625641,-0.010132997381582904,ADAM10
cg25558103,0.2773663906803045,ADAM11
cg24166018,-0.22368132647582908,ADAM12
cg24935121,-0.12184770628543644,ADAM15
cg01231165,-0.011557922417529055,ADAM17
cg13667243,0.3587279132649087,ADAM19
cg03512208,-0.01756058152967085,ADAM21
cg14825462,0.1992557029927545,ADAM22
cg09553380,0.2196572315259883,ADAM23
cg17969683,-0.13279608786109595,ADAM28
cg08746033,-0.1206007183097754,ADAM29
cg22848598,0.20647040126706406,ADAM32
cg06251395,0.2008165558585952,ADAM33
cg12891178,0.11149911065640733,ADAM8
cg13863753,0.009294281267349967,ADAM9
cg14124415,-0.18078123662599785,ADAMTS1
cg26573704,0.40802645507969404,ADAMTS12
cg00115654,0.18193315247929964,ADAMTS13
cg04838832,0.22824757448465027,ADAMTS14
cg10773249,-0.019503316670147392,ADAMTS15
cg22784954,0.4065454756161215,ADAMTS16
cg26941368,-0.16102349759260395,ADAMTS18
cg18275958,-0.33807311221311553,ADAMTS2
cg19619405,0.4464036345843648,ADAMTS20
cg24329783,0.03414058995811988,ADAMTS4
cg15237494,0.2656958966875934,ADAMTS5
cg16580073,-0.12759850331037045,ADAMTS6
cg04268950,0.2562799325287511,ADAMTS8
cg21938436,0.26013711511307297,ADAMTS9
cg01152302,0.24704597556130126,ADAMTSL3
cg24441324,0.14497693857631647,ADAMTSL4
cg00048381,0.1726655902447927,ADAR
cg14526825,-0.23883552984285822,ADARB1
cg03480068,-0.31528784040086916,ADARB2
cg22800823,-0.0322323587544753,ADAT2
cg04556393,-0.24712444031316516,ADCY10
cg27107076,0.18076572430077759,ADCY3
cg02842496,0.2540240278323849,ADCY8
cg11859607,0.38506216632286056,ADCYAP1
cg01556466,-0.36241841935847446,ADCYAP1R1
cg00162104,-0.1273957694640458,ADD1
cg03962527,0.2566257775267862,ADD3
cg03806087,-0.03374745711632354,ADH1A
cg05641529,0.08743623740317177,ADH1B
cg15785860,-0.04152421569708656,ADH1C
cg18060627,0.13011007063347413,ADH5
cg25223878,-0.017892488210840878,ADH6
cg16642695,-0.2332334512148909,ADHFE1
cg11901362,0.05813515825798386,ADI1
cg03573747,-0.17404983469258242,ADIPOQ
cg17218466,-0.3220672583468045,ADIPOR1
cg21601852,0.018664816704916428,ADIPOR2
cg12505085,0.16333959090772499,ADK
cg08259810,-0.12869281675056657,ADM
cg12318501,0.22575986787869448,ADM2
cg12093180,0.07497571594522327,ADNP
cg19580792,0.06366929345181621,ADO
cg03547181,0.22021277933485006,ADORA1
cg26001125,-0.09670605320206557,ADORA2A
cg07563400,0.35035763286496263,ADORA2B
cg14669379,0.41559102432844425,ADORA3
cg16904330,0.2914104700378593,ADPRH
cg22461835,0.20813112396405395,ADRA1A
cg16162590,-0.16441064377424316,ADRA1B
cg05563110,0.1828971532541877,ADRA2A
cg21542793,0.19773554900875562,ADRA2B
cg10235817,0.19077702288586232,ADRA2C
cg05575054,0.32263127079877935,ADRB1
cg21580376,0.14821102079369447,ADRB2
cg22275864,0.2971720836596649,ADRB3
cg08178815,-0.1591436807696964,ADRM1
cg14249876,0.27090683966460555,AEBP1
cg23750206,0.3550671740321171,AFAP1
cg09651145,0.4094948028699523,AFAP1L1
cg06346505,0.22104818942786697,AFAP1L2
cg26245086,-0.2859097147136442,AFF1
cg14445389,-0.2985460670265589,AFF3
cg00797183,-0.04821613171293666,AFM
cg14772412,-0.13086861836756308,AGA
cg22199080,-0.18901298755433657,AGAP2
cg16174121,-0.07862793498046484,AGBL2
cg05436760,0.1515792944429,AGER
cg06118116,-0.11743922306330298,AGFG1
cg19543017,-0.10675437808662346,AGFG2
cg27064238,-0.02829597886511775,AGGF1
cg02137183,0.17228978321519223,AGK
cg25758167,-0.20655641540356282,AGL
cg17385448,-0.11957837371477999,AGMAT
cg15720535,0.27138154660318087,AGPAT2
cg03550352,-0.11231641900626553,AGPS
cg12565635,-0.25850618913102746,AGR2
cg06810461,0.008281671670550049,AGRP
cg07502417,0.11909799305680183,AGT
cg05710753,0.24421159567810494,AGTR1
cg11385353,-0.1663074255058321,AGXT
cg09414557,-0.08155620885055719,AGXT2
cg19595244,0.10103149497432595,AHCYL1
cg14564351,-0.02625838355544586,AHI1
cg25272143,0.39782623500203207,AHNAK
cg25706683,-0.2036027219757334,AHR
cg03604011,0.393768616008904,AHRR
cg14520941,-0.00794867541196103,AHSA1
cg17151621,-0.2659522144406242,AHSG
cg15494122,-0.12214684699981786,AICDA
cg21440587,0.10151724924713568,AIF1
cg19990744,0.1616128195493148,AIFM3
cg20935933,0.026380090862611148,AIG1
cg11003133,-0.40562579616578337,AIM2
cg21052656,-0.13030175586559137,AIP
cg08089567,0.26803797874730667,AIRE
cg26231761,-0.3778983002433148,AJAP1
cg00114084,0.011122212777164365,AK2
cg08754294,0.07239089720420379,AKAP1
cg25907965,0.1659789458783882,AKAP10
cg13033898,0.2137335947110118,AKAP12
cg22527572,-0.17879984778219418,AKAP3
cg17757376,0.012199160750661202,AKAP9
cg15991104,0.2406283062011766,AKIRIN2
cg24332710,0.12973072828948454,AKR1A1
cg18416881,0.3090801069031126,AKR1B1
cg12001930,0.05184237524730776,AKR1B10
cg10158681,0.05400996508281154,AKR1C2
cg20015657,-0.006277423503921489,AKR1C3
cg20130789,-0.018104079549821298,AKR1C4
cg16675581,-0.1069105493379282,AKR7A2
cg07037032,-0.23027091604811784,AKR7A3
cg13121732,-0.18541683525539293,AKT1
cg05496229,0.06942872869497126,AKT1S1
cg15153957,0.24883116705723604,AKT2
cg04221461,0.23094445936729666,AKT3
cg01257194,-0.08379793172890122,ALAD
cg15698299,-0.13793033189308762,ALAS1
cg24018190,0.13635290207063228,ALB
cg16654432,0.10356041001773346,ALCAM
cg12304200,-0.08198605730192025,ALDH18A1
cg01812894,-0.19594219204157287,ALDH1A1
cg19619909,-0.31540944244425806,ALDH1A2
cg12791065,-0.1862902926233373,ALDH1A3
cg03237166,-0.0577117776701317,ALDH1B1
cg21601837,0.30256052902751207,ALDH1L1
cg16290534,-0.23914700562533886,ALDH2
cg23098051,0.2125510264898716,ALDH3A1
cg08702413,0.05298998624455271,ALDH7A1
cg26519342,-0.20637155552017292,ALDOA
cg13585586,-0.1594965254186718,ALDOB
cg21157234,0.0189048486870939,ALG2
cg27606607,0.02703515992346912,ALG3
cg03602297,-0.32054495408358563,ALK
cg11180129,-0.22789896445019076,ALKBH1
cg05858136,-0.1436297615805985,ALKBH2
cg21125143,0.16356698321556462,ALKBH3
cg24318076,0.1144958039683697,ALKBH5
cg05977776,-0.33506002744198726,ALLC
cg03762994,0.25073695367829685,ALOX12
cg10227358,0.33583338447637767,ALOX15
cg26926665,0.19917786731961268,ALOX15B
cg21981270,0.33778438289841495,ALOX5
cg13306478,-0.10300530710998551,ALOX5AP
cg04519870,-0.13501941970613018,ALPI
cg19339179,0.19410611446808151,ALPK1
cg02269083,-0.13321787394422385,ALPK2
cg07142010,0.335891076742793,ALPL
cg23667432,-0.10248523321382119,ALPP
cg02409351,0.29658900062048865,ALX1
cg06215569,0.397535705440324,ALX3
cg00268840,0.2538171644214923,ALX4
cg23960088,0.08175648345984204,AMACR
cg13003878,-0.11391820395289123,AMBP
cg19244380,0.268036855870368,AMBRA1
cg04591119,0.005808038295363655,AMD1
cg07336016,-0.13020926428895496,AMFR
cg26000619,0.26430359853430235,AMH
cg10063575,-0.34525878238269153,AMHR2
cg18436898,0.12150613556158184,AMIGO2
cg11038340,0.268996486676532,AMN
cg01872024,0.3357133983592212,AMOTL1
cg27565899,0.14935251039608294,AMPD2
cg02082273,-0.18819664074926942,AMPD3
cg15777769,-0.2855818362307269,AMPH
cg05924489,0.2108930716998333,AMT
cg01713505,-0.009146176518265737,ANAPC10
cg08184047,-0.01828437680015092,ANAPC11
cg13579295,0.13535172325982917,ANAPC2
