Unnamed: 0,dbeta,gene
cg10523679,-0.0305997320580635,ACADM
cg13642872,0.0306516235860889,ACSBG1
cg07568040,0.0331227243706748,ACVR1C
cg04892170,-0.0404513772301763,ADAM12
cg20395881,0.0336277559935478,ADARB2
cg00256593,0.0307941120817945,ADCYAP1R1
cg14274357,-0.0307231309799761,AKT1
cg18789685,-0.0435002970024319,ALPL
cg07708487,0.0323167776241449,ANKRD11
cg01782711,0.0330841094502674,ANKS1B
cg25953130,0.0457452101230257,ARID5B
cg12317815,0.0510421503658113,ASPA
cg23100626,0.0744061336726968,ASTL
cg04293307,0.0346932891769988,AXIN2
cg21268422,0.0661682097529424,BACE2
cg17486314,0.0314708568606158,BACH2
cg05837855,0.0302951327603492,BDH1
cg01873886,-0.030672668345862,BMP4
cg01937395,0.0317054725103575,BRD1
cg21391023,0.0305758901650918,BTBD8
cg18067840,0.0303501295980536,BTNL2
cg16026813,-0.0389820702852213,BTRC
cg20099906,0.0316083848782929,CACNA1A
cg26325335,-0.0378239574784413,CACNA2D2
cg23487721,0.0340392701370274,CACNA2D3
cg13916255,0.0334869299853874,CALCR
cg10548968,0.0300146340781805,CAPN5
cg02901006,0.0316424410991471,CCL25
cg12032655,0.0309693966338162,CD177
cg10207609,0.0372459867444234,CD36
cg23186333,0.0520352567108932,CD44
cg27098804,-0.0317911671054297,CD6
cg08145373,0.0341776873488023,CD81
cg21648425,0.0342395336360427,CD8A
cg04039397,0.03710833701131,CD96
cg24765079,0.0459436384097119,CDH1
cg06688763,-0.0679010003995216,CDK6
cg10131286,0.0569106015014518,CDKL2
cg06682875,-0.0345382446484818,CDO1
cg11117637,-0.0402953953391829,CDX1
cg17777683,0.0309469630903209,CFLAR
cg03994820,-0.0321549248781059,CHL1
cg26834418,0.0330539079177231,CHORDC1
cg06647068,0.033052460327913,CHST11
cg18738190,0.0354247601430426,CHST3
cg15886307,0.0304660215415038,CIT
cg08241465,0.0313746175070574,CNGB1
cg11830800,0.0306347469146892,CNTN1
cg17372101,0.0305192696930299,CNTNAP2
cg02100381,0.0301329131681732,COL4A2
cg19480198,-0.0344967213428666,COMP
cg16616467,-0.0391941180324483,CPNE7
cg26715042,-0.0452973239203596,CRISP2
cg20708990,0.0317854467175746,CSMD3
cg27488007,0.0379680554522006,CTBP2
cg13215003,0.0333741504563408,CTNNA3
cg22654980,0.0321460144543217,CTSB
cg15001032,0.0321330610412878,DDC
cg16047567,0.0312190277189109,DHRS3
cg00933411,0.0359496916937328,DLC1
cg26449294,0.0344194278848924,DLG2
cg13494348,0.03308639587767,DLL1
cg14366292,0.0373919660420327,DMBT1
cg25707994,-0.0306499880709435,DNAJB6
cg22811478,0.0403547101427634,DOCK4
cg18248586,0.0322997130250157,DRD2
cg14871544,0.0335840137711295,DSG3
cg26893861,0.1086440310173637,DUSP3
cg18756771,0.0301955086513288,DUSP5
cg13691961,0.0544617869987271,DUSP6
cg26229752,-0.0311012115955192,EBF3
cg27637738,0.0309006312776624,EGFR
cg20255370,-0.0404777279648093,EIF2AK4
cg26153045,0.0333721662795239,ELN
cg02320003,-0.0348101389519671,ELOVL7
cg10512376,0.0315545387125197,EMCN
cg27144368,0.0310869431481269,EML1
cg08955099,0.0322950870308024,ERBB4
cg06496041,-0.0743029750704616,ERG
cg16714654,0.0313687620523682,ERH
cg11426075,-0.0483668191580934,ERRFI1
cg03295554,0.0393654353837773,ETS1
cg23298114,0.0342514734993671,EXT1
cg27589058,0.0317474704531218,EYA2
cg25075347,0.0400601949530076,EYA4
cg17769793,0.033393105446874,FAM13A
cg26334801,0.0382279419857362,FAM163A
cg04873577,0.0304733232276079,FAM3C
cg04697056,0.0319576974821653,FAT1
cg01709096,0.0342184565614471,FBLIM1
cg09639890,0.0360856265754251,FGF12
cg08130275,0.0337576211245708,FNDC3B
cg27572370,0.0343744092817698,FRMD4A
cg02315732,0.0306967119919502,FTH1
cg14821257,0.0326322520550534,GABPB1
cg14417760,0.0374552437335652,GABRA5
cg24556382,0.0451334763609017,GALNT7
cg03044573,0.0440508344222735,GAS5
cg11068071,0.0320254588500493,GBP2
cg07309340,0.0360544275268461,GDNF
cg04689379,0.034245971266483,GIPR
cg10055593,0.0357487051497957,GLI3
cg06047881,0.032356439473975,GNAS
cg01876338,-0.0304994086894125,GPR75
cg03593823,0.0337418349392513,GREM2
cg23715749,0.0306880362300816,GRIK3
cg05800983,0.0302898195336071,GRM4
cg01967399,0.0309744214691644,HAND2
cg01561528,0.0349396328799931,HAPLN2
cg07717512,0.037408191183669,HCG22
cg19990651,-0.0522590550875156,HLA-DPB1
cg16431720,-0.0722859847449597,HLA-DQA1
cg14255617,-0.0325028647010076,HLA-DQB2
cg15568074,0.1353811889033996,HLA-DRB1
cg08265274,-0.0591328933238241,HLA-DRB5
