ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
cg06213598,0.994494398127314,0.973514307398689,0.964380424567082,0.993852625269846,0.992554956242342,0.98798903982187,0.990483386449231,0.988925624729284,0.98901560390617,0.993186279742056,0.995371334138398,0.992652350659891,0.987926713360738,0.993325775088971,0.990438863530602,0.972778688472764,0.992638273087542,0.99579016392446,0.950162715074258,0.912990964494235,0.965093233569624,0.981641323385612,0.981952030777993,0.989277560056209,0.990140460525722,0.986792629693215,0.986527023160672,0.988808885879191,0.984725841078129,0.993578870374792,0.985367359108799,0.990299699993679,0.98112787375234,0.988471661018711,0.985549781516931,0.975660406824436,0.947364363690408,0.989313654329997,0.964238059484338,0.982875564712022,0.966549049014923,0.986805380945553,0.985052419894452,0.976345124885779,0.987412819558716,0.986112117514407,0.967748613608628,0.9719372585407,0.969594611079545,0.98053703996457,0.980294503748471,0.947051562513618,0.980309131890426,0.981150847324589,0.98903189537398,0.950804304945373,0.994033657611713,0.97586631763775,0.993917528580647,0.977633903423288,0.987501116900068,0.961404229727818,0.978941740175433,0.952376177231049,0.994445365267046,0.969146237899164,0.966688642735516,0.970369675429248,0.998195787633851,0.988410091122421,0.981650279296717,0.972012077150425,0.984420188749923,0.992172739184605,0.975129946682792,0.934504915174472,0.993834933988733,0.981114331282269,0.966067712095223,0.999717878351237,0.988921053599234,0.976966496436093,0.993288735040465,0.992651898514607,0.980289400183479,0.992419135480718,0.974120905353786,0.956130300658464,0.978608780421036,0.976774562796023,0.967380072390226,0.976914364270043
cg08888968,0.992110153601399,0.984872260844707,0.990694494334778,0.994435901031073,0.993994917974548,0.985416895446109,0.997522891776908,0.996251128922005,0.998037187638519,0.997171261740369,0.992207051796221,0.993620541526063,0.996221759002341,0.993218206403193,0.985715533245139,0.990372547035349,0.997444881405737,0.992101893848493,0.987046170157761,0.998792259460633,0.96489260771479,0.964516767082172,0.981669757694742,0.990601718070227,0.99532500495422,0.992708152871606,0.985615903237463,0.992058166963728,0.998004661314266,0.991911290236061,0.991334755777849,0.984933973950217,0.980925573528329,0.988942616786938,0.988750879049842,0.992414581654015,0.989785726954759,0.990713359569542,0.97717051452202,0.981900797042835,0.978729085397329,0.986647344960065,0.995312784589484,0.97466887551989,0.986734816324445,0.98824902926895,0.992766507343969,0.998811263749141,0.979248703408668,0.980153800920854,0.984345119503687,0.981765602449999,0.973295047827984,0.983602142635098,0.985945658855418,0.936963964249338,0.988205153982116,0.987828954741681,0.980227438683228,0.979467987984914,0.993595723377016,0.977443986761692,0.969625270910892,0.9916043608613,0.98319329014602,0.979888468691631,0.991671610165553,0.990183708906502,0.966245619256203,0.980899597514024,0.986746300492716,0.978871733018359,0.988480694280602,0.987494814213201,0.979953438866857,0.981523397913286,0.996303499947422,0.976219211721122,0.983450953646394,0.982973095979696,0.990976944818957,0.981039041205261,0.995663331018048,0.997007351849344,0.988318918744603,0.989978473847344,0.981932673821498,0.99168445965487,0.985803651250571,0.991093216925258,0.989742090460088,0.993692387631759
cg08404739,0.958072681968065,0.984768179114771,0.977621153118539,0.991246034347085,0.993133605700226,0.985456762000752,0.989385877846098,0.990974437314857,0.99070545516157,0.991245884052355,0.991524016968681,0.988898874524484,0.987686618682485,0.989621170343518,0.987073083824771,0.981495539757976,0.997077245760067,0.979824570786003,0.980393585298893,0.963224351157706,0.948822667940906,0.950466072751583,0.978259945891829,0.980162648377608,0.993724496328756,0.988537397611125,0.973264015635946,0.986770157439638,0.987924614667707,0.97959507616236,0.993095819952591,0.982507718192431,0.990590584199804,0.978468456152998,0.970382136309269,0.988935730333545,0.968075913258999,0.989237692362627,0.944928052053334,0.968143992430991,0.987756933217055,0.97433136389731,0.992215232980902,0.975458439665895,0.978653047223752,0.986962048515386,0.96225386186375,0.974390985638904,0.975789947398548,0.954959261348985,0.958556372408104,0.954579912887587,0.973304732654152,0.976303672084757,0.983816995510208,0.915016618849015,0.98103806081867,0.978562176195186,0.965724359098371,0.970784641364799,0.997301580213794,0.969128007842165,0.977720784807819,0.987675423335425,0.971507260768664,0.972152179696702,0.980252981737329,0.980247739269472,0.956019780855639,0.964821793366959,0.983505487016531,0.967378512486877,0.972141465140977,0.975722463744396,0.988016389888812,0.938094842033514,0.976434480336029,0.968703429748279,0.970907704726861,0.96129073204451,0.965257925580265,0.992080069595435,0.992425071361509,0.983534115742595,0.97288377223418,0.987324532408359,0.980496768509187,0.965957906803785,0.984661013067891,0.988291731643368,0.970422607175524,0.9831105983265
cg24691835,0.951025817071301,0.936246604959709,0.934886727665649,0.981445279386384,0.970814487390767,0.947500505731655,0.969547624896331,0.965278730003784,0.982485349274116,0.985346381495682,0.973116334213738,0.966369345599974,0.973795663396636,0.973514569896391,0.971031739555871,0.975431867478186,0.973282049610869,0.970947829091591,0.954967228022376,0.939019470910131,0.931697598102546,0.951368468909571,0.943777787184594,0.953867242610776,0.975521209255256,0.97268244250838,0.9758693506595,0.964073684306951,0.961650896642347,0.976756910618746,0.96986341431151,0.970601839767595,0.961883443267535,0.964758142432496,0.982734207909547,0.981720940331879,0.962171752276271,0.955262003204506,0.924986248202697,0.93147371596196,0.946903373092915,0.938441936314986,0.943860686275222,0.938915057978633,0.948034427401031,0.936010906413283,0.945544133551627,0.921799785788128,0.951298253762186,0.948550392516743,0.942703740284269,0.96434932493462,0.942448132481443,0.936601622729643,0.947505605989866,0.950479666553939,0.955212741562694,0.953856550998492,0.963746264109122,0.959831784866427,0.959336113879244,0.950734833395941,0.946844719278865,0.945092763068093,0.953570054132742,0.945309415548907,0.974535728197269,0.951827519622073,0.934915624923766,0.936664333400674,0.918542921859406,0.947590471674849,0.944400707225132,0.951402379061793,0.947222480675073,0.946367965971786,0.931891053923441,0.944096437978859,0.951023096227872,0.947804491416104,0.949590560025668,0.943431596691135,0.953022472781744,0.96315460374364,0.951570438183742,0.960308496618969,0.929791204488716,0.941594371199054,0.969173560338987,0.93631566309028,0.930709682056296,0.956674431865057
cg03512208,0.966990532784816,0.933894953260584,0.918953341242928,0.92899663069353,0.9422989317486,0.974601432247593,0.966454455835501,0.956399502526401,0.962873543827348,0.945674001401003,0.941009776708465,0.962242584223318,0.956158691405365,0.914469861078377,0.951566366937441,0.916710411191149,0.951459209450553,0.906338130812745,0.937496117429251,0.961469431323255,0.963034268154323,0.952160777756233,0.951402598994998,0.945903513840183,0.959959551400262,0.960158666136162,0.964168218759129,0.962917410994147,0.970171738842985,0.966508958989686,0.957286587628051,0.962076871211212,0.957141863027588,0.952773321683587,0.952334733657066,0.966494146961517,0.954565766168522,0.95540377934365,0.96214029369976,0.9479263313068,0.979070763685599,0.944109694194418,0.961763533287056,0.965595284787752,0.952291211754579,0.941172598775617,0.949472872786708,0.960577271095105,0.94959809605763,0.948084192256649,0.950983041360725,0.938712199278558,0.947981908178777,0.960495537355071,0.942575589071377,0.946832416474784,0.946745644240458,0.94838486110387,0.950630435674677,0.971978288051462,0.973670840788628,0.936832763449481,0.9406794893037,0.942341039506389,0.962348206804278,0.94699599163699,0.959611707122742,0.947660034242766,0.929316213056629,0.947893981332053,0.951147489798882,0.956967334194122,0.958282316119338,0.961538611436761,0.963715252949791,0.937164442805114,0.956378909743577,0.934291455324834,0.931904955289181,0.961149001661939,0.954452306089055,0.946057093556357,0.960950642624818,0.960061577129132,0.947657288286874,0.962778900703774,0.965565593847321,0.954307150055331,0.959173954252659,0.937598925346954,0.94005679087352,0.971583574688763
cg16870595,0.970620287717802,0.945556070713524,0.9496681368294,0.974774485066914,0.961415597693182,0.961708544865272,0.983493075134392,0.952964628615892,0.984574010009979,0.984729470508047,0.974724293345939,0.97509548750286,0.969303704903897,0.954872204529013,0.96061763740667,0.988853203321318,0.961441345600111,0.977622641108771,0.96789440859467,0.970381468078031,0.953516648110037,0.956813612442748,0.96288804197799,0.9641492700503,0.960457158829077,0.963174865859665,0.961891359134015,0.971766379207072,0.961108466400624,0.966632929446395,0.964149563924545,0.966314073698963,0.982598305055224,0.974941271171842,0.963824793401396,0.955532609477214,0.950683371016269,0.972642947640019,0.970694215123966,0.959248616642447,0.965181562163725,0.971538650211598,0.962751066013646,0.952844386372592,0.959032997258161,0.963663961437355,0.962617592980525,0.975766910439821,0.957245011539631,0.949253700071947,0.974765067996805,0.955939865700554,0.948452774343046,0.956236578362048,0.959831367494824,0.961950294318314,0.977678739209961,0.961326231111833,0.951601475232834,0.963003644158512,0.933659399927005,0.962607890541653,0.964451715916948,0.975351390014954,0.973424826692172,0.958621115792039,0.960175333178543,0.964725970093768,0.966306859994236,0.940621297527368,0.960195088628898,0.964072609024369,0.9815963898419,0.976014211045891,0.973955541090452,0.91189473812079,0.955154844156132,0.954981614530229,0.946580497892958,0.946956509168543,0.943284608941314,0.971072494687544,0.969155504658261,0.974420965640229,0.952631488030914,0.963381274754083,0.96337507767613,0.802551720636816,0.948009219620845,0.963195853558375,0.961535856074611,0.965561333082749
cg03899708,0.930886335573982,0.883198544247285,0.903507909731527,0.908212501964242,0.939848749619402,0.939741446301585,0.897787230535134,0.929456777479757,0.960661621033128,0.91385922428582,0.929568436300581,0.926888509393936,0.949213617718489,0.946732225530975,0.9598710224796,0.948267294443182,0.955456976735836,0.925898326389086,0.92150214943221,0.900495697874006,0.915407596083539,0.877539710264401,0.932171503319535,0.946076357114755,0.942841872132424,0.922061034816953,0.904594964157054,0.888791787718542,0.917708994951396,0.927648744587456,0.912701857269513,0.909625480504383,0.916395061961495,0.915315438833546,0.909374833141267,0.914096589845405,0.923025306797673,0.914467002156532,0.902705144950488,0.8948972247024,0.911258756584514,0.89673497720675,0.922727307378547,0.90864985956377,0.9367601335663,0.938245222217089,0.910180680454524,0.889764848069674,0.895533454385838,0.925056911433502,0.904235148649343,0.932460120886445,0.934154724471752,0.890158875005783,0.916399956421134,0.869853136798577,0.946153746263978,0.919752249321998,0.950292859927341,0.956382206396483,0.941115900625188,0.953395271158878,0.908696473875888,0.931593872473198,0.934366652288686,0.898215496521069,0.938787144830642,0.930770629480475,0.877343796783075,0.886860930726805,0.868107112548968,0.914079475628653,0.921628356112855,0.924689182895959,0.894213033150534,0.906737130904094,0.922401822533181,0.916453518565656,0.919952641381702,0.924474033939347,0.894438044957496,0.921232377793623,0.91465527119444,0.946963875825148,0.9142693552519,0.965142033382734,0.916320891871532,0.923759245180422,0.898753302401398,0.849292303097272,0.890097650761006,0.927215760957474
cg03806087,0.890999352193598,0.877021631975161,0.888618986707522,0.902411415697525,0.907619546954091,0.908134499649473,0.909080822289118,0.896355829417262,0.933004631473012,0.913793592431407,0.922905311879379,0.912737403137659,0.886709048716097,0.928306653263079,0.89121078479448,0.913695769291958,0.897928907403771,0.930097601788945,0.899696800014008,0.921930130541564,0.902485858214999,0.88643464574131,0.903214590974148,0.885447991103358,0.923501849011485,0.909136502061371,0.935047091482264,0.88714221776017,0.926162602568834,0.945703244959289,0.935682750630316,0.927237460161771,0.914140319945036,0.92952096112117,0.916138199798929,0.929368982909655,0.941032009386257,0.934543399230952,0.926668967969357,0.932912156259169,0.918790112858707,0.925629812710742,0.913821709950307,0.924442779028091,0.925253154137756,0.923992058017224,0.91409816987676,0.920754292951759,0.940547643824969,0.910801963688284,0.923572523670526,0.936381145152298,0.908059379305262,0.916327504328737,0.919732033215165,0.926265744313041,0.90846977620684,0.903113380471641,0.911264555243903,0.922365300632135,0.929834228269484,0.924299672986378,0.92832754481038,0.931083515373181,0.916230101951105,0.924521363976692,0.914556593540994,0.935525132733294,0.907628765565038,0.881099256313844,0.896710237868367,0.927537381305491,0.905037204839741,0.919934466134754,0.939807009430647,0.908526332842463,0.935776184460085,0.921940467586541,0.922599055228067,0.898236348171038,0.909396607990926,0.915225977099138,0.926863108766487,0.912872628967345,0.900829043189346,0.895719001302564,0.893533220448084,0.918988104666249,0.899808619173199,0.906951945742586,0.909561468932587,0.919058173530126
cg24368912,0.933287296412798,0.850475554452637,0.898695852544589,0.881336377806226,0.899689653122754,0.915450568486927,0.907614471825511,0.899460443778617,0.940893580506009,0.929048711166829,0.85683834324927,0.89313537943706,0.883151691459105,0.879928161208972,0.920404090892338,0.931072862893423,0.885557096361929,0.84852686528351,0.859047997013031,0.849464151473498,0.873888208550037,0.901509266112906,0.891315776151897,0.890824809332731,0.896320498404163,0.942802017264489,0.902475267349577,0.878314204305977,0.902190880994705,0.903330635922445,0.914641546327422,0.940844646382857,0.859651352409419,0.926936736030262,0.911979965503752,0.900972877466231,0.87208006352971,0.918979964117482,0.903778293856727,0.899472459939075,0.87586453841025,0.867689846735421,0.881614047624511,0.90301309946374,0.896738622628519,0.907205329070448,0.867032161407751,0.878168123114678,0.901466024762234,0.864420394495122,0.936512402447426,0.915994023991561,0.912912114260193,0.903724861676289,0.881761371972756,0.898987549633939,0.92929389505192,0.91967789491055,0.918717486505985,0.931881857919673,0.934084888105602,0.923804011656763,0.936887177263892,0.941902924361691,0.932821883788383,0.901280332260938,0.922516041348211,0.755770133169469,0.872475046307423,0.921209432295241,0.900608166629465,0.940731802056357,0.910554476461456,0.913725756592101,0.93960108002973,0.882426590169374,0.919279710419899,0.876972609089042,0.883959446212032,0.901496938769961,0.909947212055661,0.879220538204461,0.922097876982126,0.894651296578726,0.954504347249744,0.907023532928791,0.904745578321097,0.87726725750012,0.908082431742634,0.895573328567026,0.880481634270778,0.945851309347671
cg15785860,0.782355917331818,0.75838278395257,0.773718234487735,0.697174291946777,0.787071538408962,0.827106872597943,0.801897991458649,0.782671560505723,0.879792086445084,0.860860666068704,0.835251854354417,0.839706097858017,0.804982512102752,0.717762457966449,0.821450243637478,0.794292688267282,0.655857249101317,0.719524853034149,0.818227561276239,0.786624137818613,0.798120792058218,0.79615470944707,0.762200476870401,0.737574413167213,0.865498680804473,0.870740175634805,0.877737567250392,0.812664370237186,0.810414543826479,0.8503962169154,0.838271579740911,0.829186214205993,0.801781986031726,0.885592780149131,0.845677432541039,0.860459982289714,0.819419971474092,0.826300963949575,0.826673988083433,0.84593142079379,0.825334371371052,0.784891885367873,0.822017596104919,0.847920689982497,0.831028811373267,0.79959515561625,0.753404067684581,0.802306374159424,0.860657336435758,0.850489252658555,0.835589395457698,0.839196569519773,0.870650966079584,0.737490183687832,0.843840852923868,0.800917813943671,0.831711154200927,0.828246161005496,0.876934448838189,0.883573341392886,0.888380470983036,0.83165346377231,0.84021104747176,0.855985540955807,0.854581093054888,0.856549271276424,0.833308608868499,0.778308570177414,0.706368191196368,0.839866573010201,0.851684587024362,0.815616828286149,0.840654705208011,0.858820330656757,0.821722859462845,0.805084783992972,0.784042831914054,0.757991728715504,0.749287357957771,0.809488387816268,0.794976971918154,0.846273209534742,0.819713375323188,0.799231061385422,0.799670840525388,0.818460046825846,0.781777747637013,0.77790011705588,0.840763981502832,0.789379595385671,0.773340667170542,0.890781447992001
