ID,gene,dbeta,feature
cg00336946,A2LD1,-0.251164,TSS1500
cg00134295,A2M,-0.19344,TSS1500
cg23669440,A4GNT,-0.18996,TSS1500
cg05399607,AAA1,-0.363563,TSS1500
cg05224385,AAAS,-0.018289,TSS1500
cg21473545,AACSL,-0.034906,TSS200
cg13001012,AADAC,-0.033845,TSS1500
cg25159668,AADACL2,-0.017869,TSS1500
cg11157076,AADACL4,0.098248,TSS1500
cg18673409,AANAT,-0.143352,TSS1500
cg05523882,AARS,-0.071575,TSS1500
cg00910127,AARS2,-0.192504,TSS1500
cg12283482,AASDH,-0.073129,TSS1500
cg09142578,AATK,0.319695,TSS1500
cg14019050,ABCA1,0.109445,TSS1500
cg16937333,ABCA11P,0.003843,TSS1500
cg18313106,ABCB10,-0.01188,TSS200
cg04388863,ABCC11,-0.190564,TSS1500
cg00826767,ABCC2,-0.182133,TSS1500
cg06289735,ABCC6P1,-0.07923,TSS1500
cg25747468,ABCC9,-0.10893,TSS1500
cg01013312,ABCE1,0.005932,TSS200
cg02148324,ABCF2,-0.174562,TSS1500
cg13491563,ABCF3,-0.105534,TSS1500
cg03222066,ABCG4,0.113766,TSS1500
cg01255747,ABHD13,0.00954,TSS1500
cg06813554,ABHD4,-0.165999,TSS1500
cg07704718,ABHD6,-0.045296,TSS1500
cg24530660,ABI2,0.110802,TSS1500
cg18433086,ABL2,0.087162,TSS1500
cg24267699,ABO,0.258313,TSS1500
cg07897701,ABP1,0.116341,TSS1500
cg07005767,ABRA,0.083797,TSS200
cg18353563,ABTB1,0.132019,TSS1500
cg02022322,ACACB,-0.201066,TSS1500
cg20003976,ACADM,-0.021778,TSS1500
cg21721566,ACADS,0.125549,TSS1500
cg21636577,ACADVL,-0.10555,TSS1500
cg26111327,ACAP2,-0.303008,TSS1500
cg24613080,ACCN1,0.381825,TSS1500
cg01106572,ACCN3,0.315721,TSS1500
cg05385306,ACCN5,0.039389,TSS1500
cg18265608,ACCS,0.349076,TSS1500
cg08403064,ACCSL,-0.039234,TSS1500
cg02131967,ACE,0.410868,TSS1500
cg02208432,ACER3,0.28643,TSS1500
cg02499308,ACMSD,-0.294813,TSS1500
cg20642712,ACN9,-0.245103,TSS1500
cg10266490,ACOT11,0.40184,TSS200
cg21233517,ACOT4,0.021251,TSS200
cg08101264,ACOT8,0.041468,TSS1500
cg16587010,ACOX2,0.325664,TSS1500
cg05739167,ACOXL,-0.204405,TSS1500
cg02874942,ACP5,0.294947,TSS1500
cg09264377,ACP6,-0.055331,TSS1500
cg03774468,ACPL2,0.341852,TSS1500
cg19541865,ACPP,-0.218936,TSS1500
cg26034629,ACR,-0.136886,TSS1500
cg14672994,ACSF2,0.392636,TSS1500
cg07870237,ACSL6,0.306853,TSS1500
cg06478823,ACSM3,-0.028016,TSS1500
cg21343895,ACSM4,-0.181644,TSS1500
cg06686156,ACSM5,0.188409,TSS1500
cg03321508,ACSS1,-0.094629,TSS200
cg04490349,ACTB,0.067465,TSS1500
cg25198545,ACTL6A,0.010094,TSS200
cg22482658,ACTL7A,-0.033225,TSS200
cg19863405,ACTL7B,-0.031212,TSS1500
cg02259743,ACTR10,0.011407,TSS1500
cg06698844,ACTR1B,-0.080383,TSS1500
cg07998951,ACTR3B,-0.152827,TSS1500
cg21577356,ACTR3C,0.240186,TSS1500
cg20707666,ACTR6,0.012112,TSS1500
cg15211996,ACTRT2,-0.355166,TSS1500
cg14425722,ACVR2A,0.254814,TSS1500
cg12193731,ACVRL1,0.312992,TSS1500
cg18509826,ACY1,0.01172,TSS200
cg01903327,ACYP1,-0.222747,TSS1500
cg02155558,ADAL,0.169973,TSS1500
cg08898775,ADAM10,-0.059899,TSS1500
cg25558103,ADAM11,0.357746,TSS1500
cg05276226,ADAM18,-0.035893,TSS200
cg11186850,ADAM2,-0.027256,TSS200
cg03512208,ADAM21,-0.003304,TSS1500
cg19992629,ADAM21P1,-0.02106,TSS1500
cg24399540,ADAM23,0.134239,TSS1500
cg10327428,ADAM5P,0.311722,TSS200
cg08383526,ADAM7,-0.046659,TSS1500
cg01759110,ADAMDEC1,-0.018722,TSS200
cg15621322,ADAMTS1,0.173946,TSS1500
cg26573704,ADAMTS12,0.537121,TSS200
cg19813025,ADAMTS16,0.136644,TSS1500
cg13701109,ADAMTS19,0.123104,TSS1500
cg02800810,ADAMTS5,0.157163,TSS1500
cg13110574,ADARB1,-0.220654,TSS1500
cg24676071,ADCY1,0.396025,TSS1500
cg23179456,ADCY4,0.584053,TSS200
