ID,gene,dbeta,feature
cg00336946,A2LD1,-0.339044,TSS1500
cg07393322,A4GALT,-0.02227,TSS1500
cg03538079,AAA1,-0.095273,TSS1500
cg21473545,AACSL,-0.225812,TSS200
cg00016255,AARSD1,-0.037515,TSS1500
cg14019050,ABCA1,0.380878,TSS1500
cg01517431,ABCA9,-0.105049,TSS1500
cg04996195,ABCB4,0.129252,TSS1500
cg20966504,ABCB5,0.222553,TSS1500
cg04388863,ABCC11,-0.32275,TSS1500
cg09448875,ABCC2,-0.19293,TSS200
cg13792075,ABCC5,0.02877,TSS200
cg13185308,ABCC8,0.212708,TSS1500
cg27220130,ABCF3,0.007934,TSS200
cg22207732,ABCG8,-0.242714,TSS1500
cg02059996,ABHD5,0.013793,TSS200
cg20151668,ABI1,0.003336,TSS200
cg05716556,ABI3,0.205718,TSS200
cg24267699,ABO,0.202909,TSS1500
cg13603551,ABP1,-0.338003,TSS200
cg17049320,ABRA,-0.136452,TSS1500
cg22875332,ACADM,0.060544,TSS1500
cg21721566,ACADS,0.222896,TSS1500
cg13295242,ACAP1,0.029167,TSS200
cg26111327,ACAP2,-0.260363,TSS1500
cg05903298,ACAT1,0.008014,TSS200
cg23500094,ACAT2,-0.002244,TSS200
cg02317321,ACBD7,0.012743,TSS1500
cg24613080,ACCN1,0.495892,TSS1500
cg18265608,ACCS,0.24191,TSS1500
cg08403064,ACCSL,-0.265694,TSS1500
cg02131967,ACE,0.020136,TSS1500
cg10266490,ACOT11,0.23441,TSS200
cg16381688,ACOT13,-0.154333,TSS1500
cg08101264,ACOT8,0.152513,TSS1500
cg19541865,ACPP,-0.146158,TSS1500
cg15782391,ACPT,-0.257258,TSS1500
cg26034629,ACR,-0.181808,TSS1500
cg09588284,ACRV1,-0.122172,TSS1500
cg21343895,ACSM4,-0.106076,TSS1500
cg10938486,ACSM5,0.040179,TSS200
cg26657920,ACTBL2,-0.270731,TSS1500
cg23473045,ACTG1,0.018206,TSS200
cg10112003,ACTL6A,0.001273,TSS200
cg26645063,ACTR2,0.008082,TSS200
cg24474409,ACTR3C,0.274889,TSS1500
cg02828779,ACTRT2,-0.332863,TSS1500
cg14425722,ACVR2A,0.064013,TSS1500
cg12075442,ACYP1,-0.330493,TSS1500
cg18704595,ADA,-0.01199,TSS1500
cg25558103,ADAM11,0.25942,TSS1500
cg21463869,ADAM18,0.013636,TSS200
cg06123396,ADAM23,0.05067,TSS1500
cg18757155,ADAM28,-0.022802,TSS200
cg14561282,ADAM29,0.096602,TSS200
cg01565608,ADAM32,0.190727,TSS1500
cg10327428,ADAM5P,0.239306,TSS200
cg00805360,ADAM8,-0.151234,TSS1500
cg26573704,ADAMTS12,0.261012,TSS200
cg05859267,ADAMTS18,-0.099156,TSS1500
cg02800810,ADAMTS5,0.182712,TSS1500
cg04137171,ADAMTS7,0.172643,TSS1500
cg18637232,ADAMTSL3,0.212823,TSS1500
cg13110574,ADARB1,-0.183726,TSS1500
cg06008401,ADAT1,0.015874,TSS200
cg04628197,ADAT2,0.003381,TSS200
cg07776993,ADCK5,-0.20147,TSS1500
cg14287235,ADCY4,0.371151,TSS1500
cg07557260,ADCY8,0.182793,TSS200
cg03806087,ADH1A,-0.107221,TSS1500
cg12011299,ADH4,0.198436,TSS200
cg23249140,ADIPOQ,-0.196759,TSS200
cg17218466,ADIPOR1,-0.159633,TSS1500
cg08259810,ADM,-0.092004,TSS1500
