ID,gene,dbeta,feature
cg04508114,ABLIM1,0.330869,TSS200
cg24267699,ABO,0.336952,TSS1500
cg24613080,ACCN1,0.425215,TSS1500
cg10266490,ACOT11,0.403446,TSS200
cg12193731,ACVRL1,0.335349,TSS1500
cg10327428,ADAM5P,0.362083,TSS200
cg26573704,ADAMTS12,0.403968,TSS200
cg19619405,ADAMTS20,0.447989,TSS200
cg23179456,ADCY4,0.435473,TSS200
cg09651145,AFAP1L1,0.407643,TSS1500
cg16204509,ALDH1L2,0.356257,TSS1500
cg10227358,ALOX15,0.357522,TSS200
cg11052143,ALS2CR11,0.380684,TSS200
cg08076018,ANGPTL2,0.493064,TSS200
cg02693127,ARHGAP10,0.334704,TSS1500
cg11772171,ASCL2,0.337183,TSS1500
cg12024292,ASTN2,0.340826,TSS1500
cg04418091,ATP5G2,0.420114,TSS1500
cg18868483,B3GAT2,0.364717,TSS1500
cg11823511,BARHL2,0.46937,TSS1500
cg20539474,BASE,-0.369263,TSS200
cg21048162,BATF,-0.424617,TSS1500
cg26492446,BHLHE23,0.344066,TSS200
cg18759209,BMP7,0.412658,TSS1500
cg26429925,BNC1,0.384804,TSS1500
cg10616411,C10orf82,-0.338526,TSS1500
cg26459819,C11orf93,0.383288,TSS1500
cg10082647,C12orf23,0.347734,TSS1500
cg09695735,C17orf64,0.385463,TSS1500
cg12374721,C17orf93,0.396452,TSS1500
cg08047907,C1orf114,0.57879,TSS200
cg19366877,C1orf157,0.390815,TSS1500
cg20727124,C21orf130,-0.366451,TSS1500
cg21838979,C2orf40,0.374908,TSS200
cg14856606,C4BPA,-0.36302,TSS200
cg19640007,C4orf51,-0.335251,TSS1500
cg13577149,C5orf20,-0.343601,TSS1500
cg11208222,C5orf49,-0.338445,TSS1500
cg21097036,C6orf174,0.365128,TSS200
cg23348723,C7orf16,-0.361982,TSS1500
cg18674980,CA3,0.474765,TSS1500
cg05863502,CACNA1B,0.418021,TSS1500
cg16678467,CACNG3,-0.397896,TSS1500
cg06203976,CADM3,-0.408005,TSS1500
cg02313130,CAPN8,-0.383184,TSS1500
cg03685774,CCDC19,-0.376999,TSS1500
cg03576469,CCDC8,0.505093,TSS200
cg07145284,CD248,0.335193,TSS200
cg22232207,CD40,0.483013,TSS200
cg22222281,CD9,0.340757,TSS1500
cg15323528,CDH23,0.376521,TSS1500
cg00044665,CDH5,0.404761,TSS200
cg07469637,CDK6,0.421587,TSS1500
cg02792792,CDO1,0.381574,TSS200
cg00735923,CFTR,0.441361,TSS200
cg20539142,CHRNA6,-0.337365,TSS200
cg07285673,CLIP4,0.346745,TSS1500
cg08523865,CNTNAP5,0.377861,TSS1500
cg03520644,COL11A1,0.369196,TSS1500
cg08481075,COL11A2,0.453319,TSS1500
cg26996818,COL23A1,0.335627,TSS1500
cg24335895,COX7A1,0.449517,TSS200
cg24319381,CPEB1,0.363925,TSS200
cg15811515,CSDAP1,0.5027,TSS200
cg02694099,CT62,-0.336453,TSS1500
cg08260891,CTSA,0.450852,TSS1500
cg11256607,DAB1,0.339645,TSS200
cg10808936,DARC,-0.339345,TSS1500
cg03625109,DBC1,0.380668,TSS1500
