ID,gene,dbeta,feature
cg05399607,AAA1,-0.363563,TSS1500
cg24613080,ACCN1,0.381825,TSS1500
cg02131967,ACE,0.410868,TSS1500
cg10266490,ACOT11,0.40184,TSS200
cg14672994,ACSF2,0.392636,TSS1500
cg26573704,ADAMTS12,0.537121,TSS200
cg24676071,ADCY1,0.396025,TSS1500
cg23179456,ADCY4,0.584053,TSS200
cg09651145,AFAP1L1,0.490839,TSS1500
cg07330230,ALDH1L1,0.469527,TSS1500
cg14375499,ALOX12,0.376994,TSS200
cg08135379,AMIGO2,0.378649,TSS1500
cg08076018,ANGPTL2,0.425555,TSS200
cg14904662,ANK1,0.449789,TSS1500
cg21215929,ANKH,0.423404,TSS1500
cg20118643,ANXA2,0.560044,TSS1500
cg05308656,ARL4C,0.372493,TSS1500
cg15076145,ATOH1,0.388883,TSS1500
cg04418091,ATP5G2,0.383003,TSS1500
cg11617147,ATXN7L1,0.440127,TSS1500
cg25959149,BANF2,0.424255,TSS200
cg24715680,BARD1,0.363827,TSS1500
cg03276883,BDH2,-0.372236,TSS1500
cg09696939,BICC1,0.461661,TSS1500
cg18759209,BMP7,0.435415,TSS1500
cg04542030,BOLA3,0.38734,TSS1500
cg11623855,C11orf41,-0.38404,TSS200
cg26459819,C11orf93,0.420731,TSS1500
cg04986616,C11orf95,0.459587,TSS1500
cg25029264,C15orf26,0.375591,TSS1500
cg25374649,C18orf1,0.383136,TSS1500
cg08047907,C1orf114,0.488937,TSS200
cg19856273,C1orf190,0.396279,TSS1500
cg08350814,C2orf88,0.505529,TSS1500
cg08504812,C3orf55,0.379808,TSS1500
cg10908188,C3orf63,-0.409855,TSS1500
cg23348723,C7orf16,-0.417316,TSS1500
cg18674980,CA3,0.398058,TSS1500
cg20608990,CASP8,-0.407639,TSS1500
cg17469978,CAV1,0.413643,TSS200
cg20687242,CBX5,0.520276,TSS200
cg08096786,CCDC102A,0.398892,TSS1500
cg03576469,CCDC8,0.554111,TSS200
cg11142705,CCK,0.435443,TSS1500
cg05281206,CCL13,-0.389425,TSS1500
cg01520122,CCL7,-0.393254,TSS1500
cg21462428,CCND2,0.392428,TSS1500
cg16993682,CD1C,-0.372712,TSS1500
cg20143092,CD44,0.391392,TSS200
cg22222281,CD9,0.397595,TSS1500
cg09857273,CDH17,-0.388806,TSS1500
cg24331301,CDH23,0.478454,TSS1500
cg23180938,CDO1,0.371318,TSS200
cg07984133,CDX2,0.380701,TSS1500
cg24816460,CDYL,0.43559,TSS1500
cg12441967,CECR6,0.434571,TSS1500
cg00735923,CFTR,0.417982,TSS200
cg05746024,CHRNB2,0.381274,TSS200
cg09469554,CLDN10,0.389899,TSS200
cg25737323,CLIP4,0.566136,TSS1500
cg18344652,CNN3,0.447862,TSS1500
cg20559608,CPNE4,0.383716,TSS200
cg02032778,CPVL,0.456625,TSS200
cg12178980,CUGBP2,0.401643,TSS200
cg03789645,CUL1,0.425725,TSS1500
cg20427865,CX3CL1,0.36708,TSS200
cg02029926,CXCL1,0.444508,TSS1500
cg08843517,CYBA,0.591415,TSS200
cg13570656,CYP1A1,0.37977,TSS1500
cg06145435,CYP2W1,0.36534,TSS200
cg01687040,DCD,-0.369561,TSS1500
cg20303028,DCTN1,0.400295,TSS200
cg08663159,DDIT4L,0.404646,TSS1500
cg16886987,DSCR6,0.422203,TSS1500
cg09025324,DSE,0.482013,TSS1500
cg26530706,DTNA,0.405033,TSS200
cg13605988,DUOX1,0.39087,TSS1500
cg23214755,E2F6,-0.365961,TSS1500
cg11095319,E2F8,0.360525,TSS1500
cg05385513,EFEMP1,0.542922,TSS200
cg18844382,EFS,0.521161,TSS200
cg16317273,EGFLAM,0.488075,TSS1500
cg02156680,ENPP2,0.48241,TSS1500
cg26010734,EPHX3,0.422354,TSS200
cg20787173,EYA4,0.474293,TSS200
cg06947913,FAIM2,0.503244,TSS200
cg06443533,FAM132A,0.397319,TSS1500
cg07696699,FAM184B,0.435302,TSS1500
cg18478850,FAM193B,-0.416338,TSS1500
cg03686593,FAM38B,0.393908,TSS1500
cg25489866,FAM81A,0.428423,TSS1500
cg08268017,FAM92A1,0.362146,TSS1500
cg08151731,FBN1,0.361861,TSS1500
cg27223047,FBN2,0.448337,TSS1500
cg06244497,FBXO17,0.469634,TSS200
cg23095615,FBXO30,0.52555,TSS1500
cg14696870,FCER1A,-0.401175,TSS1500
cg02582940,FER1L5,0.43421,TSS200
cg19056772,FGF11,0.368941,TSS1500
cg25209842,FGF8,0.38639,TSS1500
cg23083315,FJX1,0.421264,TSS200
cg01779765,FLJ43390,0.441588,TSS1500
cg04744713,FLJ43860,-0.408009,TSS200
cg13804182,FLOT1,0.424042,TSS1500
cg25078444,FOXG1,0.378435,TSS1500
cg13463203,FREQ,0.423766,TSS1500
cg14000361,GCM2,0.466369,TSS1500
cg12242450,GCNT2,0.393238,TSS200
cg09994356,GDAP1L1,0.497791,TSS200
cg09350274,GFRA3,0.448198,TSS200
cg12080909,GIT1,0.386742,TSS1500
cg25726664,GLI3,0.426076,TSS1500
cg06223162,GPR88,0.371596,TSS200
cg13081720,GPX3,0.376822,TSS200
cg03884132,GREM1,0.384301,TSS1500
cg14616251,GRHL3,0.478392,TSS1500
cg13506653,GSX2,0.497199,TSS1500
cg15613420,H2AFY,0.362303,TSS1500
cg08421126,HAAO,0.453211,TSS200
cg03698393,HAPLN3,0.409678,TSS200
cg02453462,HCN4,0.362112,TSS1500
cg12081743,HDAC9,0.368881,TSS1500
cg09827752,HES5,0.520845,TSS200
cg14117138,HIF3A,0.598852,TSS1500
cg00036011,HIST1H3G,0.418398,TSS200
cg09473613,HMGCL,-0.368722,TSS1500
cg21336434,HPVC1,-0.387857,TSS1500
cg07816687,HSF4,0.385206,TSS200
cg22325530,HVCN1,0.468837,TSS1500
cg14993276,ICAM4,0.383281,TSS200
cg21406461,IFI16,-0.406638,TSS1500
cg22212414,IFNGR2,0.412133,TSS200
cg13385210,IGFBP4,0.363388,TSS1500
cg19045644,IGFBP7,0.382408,TSS1500
cg07589773,IKZF1,0.492211,TSS1500
cg07935264,IL1B,0.362696,TSS200
cg18673954,INA,0.363928,TSS1500
cg16852483,ITGBL1,-0.418188,TSS1500
cg10119075,ITIH5,0.491179,TSS1500
cg10101773,JDP2,0.405032,TSS1500
cg24926465,KCNAB1,-0.370785,TSS1500
cg20883831,KCNH2,0.543661,TSS200
cg24040450,KCNT2,-0.385983,TSS1500
cg00668150,KIAA0664,0.381437,TSS1500
cg26067203,KIAA1751,0.398583,TSS200
cg07429623,KLHDC8A,0.370942,TSS200
cg20104456,KLK13,0.431471,TSS200
cg20640433,LAMA2,0.441909,TSS200
cg26412532,LDB1,0.489612,TSS1500
cg00840332,LEP,0.378317,TSS200
cg24257776,LOC100129354,0.363623,TSS1500
cg19664945,LOC100302652,0.409491,TSS200
cg25908973,LOC145663,0.391784,TSS200
cg03596016,LOC149134,0.603841,TSS1500
cg01876288,LOC154822,-0.36353,TSS200
cg08596532,LOC340094,-0.39686,TSS1500
cg14102988,LPAR1,0.457529,TSS1500
cg02454806,LRFN5,0.362328,TSS1500
cg21340845,LRP1B,-0.369226,TSS1500
cg09242181,LRP4,0.36709,TSS1500
cg26307117,LTF,0.376728,TSS200
