ID,gene,dbeta,feature
cg03123289,A1BG,0.179981,Body
cg27540481,A1BG-AS1,-0.083583,Body
cg27535533,A1CF,0.152084,Body
cg00590139,A2BP1,0.355892,Body
cg01723761,A2LD1,0.090523,TSS200
cg11007201,A2M,-0.393768,Body
cg13863204,A2ML1,-0.345354,1stExon
cg23570073,A2MP1,-0.187135,TSS1500
cg27629276,A3GALT2,-0.217356,TSS200
cg25657413,A4GALT,0.132516,ExonBnd
cg19734045,A4GNT,-0.367286,TSS1500
cg09712233,AA06,-0.217031,TSS1500
cg23862011,AAA1,0.166994,Body
cg10765909,AAAS,0.044491,TSS200
cg01392656,AACS,0.272,Body
cg03228145,AACSL,0.060506,TSS1500
cg10094930,AACSP1,-0.038573,Body
cg00060683,AADAC,-0.120407,1stExon
cg04394119,AADACL2,-0.056577,TSS1500
cg12431505,AADACL2-AS1,-0.183427,Body
cg12377113,AADACL3,-0.240275,TSS200
cg14699189,AADACL4,-0.202506,Body
cg26827139,AADACP1,-0.027672,TSS1500
cg08247450,AADAT,-0.061482,5'UTR
cg16275569,AAED1,0.140588,Body
cg21047465,AAGAB,-0.089524,TSS1500
cg24355908,AAK1,0.236465,Body
cg00071596,AAMDC,0.046417,5'UTR
cg06255766,AAMP,0.066198,Body
cg04582695,AANAT,-0.092689,5'UTR
cg17658914,AAR2,0.058042,5'UTR
cg20212252,AARD,0.268011,1stExon
cg06733215,AARS,0.145456,5'UTR
cg15447628,AARS2,-0.158864,TSS1500
cg16981346,AARSD1,0.178399,Body
cg04573661,AASDH,-0.023908,TSS1500
cg06083887,AASDHPPT,0.110825,Body
cg06320626,AASS,-0.338697,Body
cg01929505,AATBC,0.026066,Body
cg00871353,AATF,0.123082,Body
cg25460655,AATK,-0.245902,Body
cg20392110,AATK-AS1,-0.19113,Body
cg00058652,ABALON,-0.089155,TSS1500
cg17118435,ABAT,0.192622,TSS200
cg25894955,ABCA1,-0.24996,Body
cg23607917,ABCA10,-0.138826,5'UTR
cg04146609,ABCA11P,0.007536,Body
cg17546605,ABCA12,-0.345476,TSS200
cg25191305,ABCA13,-0.301802,Body
cg07537563,ABCA17P,-0.283503,Body
cg14485901,ABCA2,-0.143918,Body
cg06305375,ABCA3,-0.206871,Body
cg18377941,ABCA4,-0.318235,3'UTR
cg01083495,ABCA5,-0.08899,Body
cg05842846,ABCA6,0.16645,Body
cg02253236,ABCA7,0.11977,Body
cg05524546,ABCA8,-0.232138,Body
cg06213598,ABCA9,-0.120367,TSS1500
cg16531022,ABCA9-AS1,-0.18155,Body
cg07872519,ABCB1,-0.295221,TSS1500
cg00355656,ABCB10,0.05971,Body
cg04346909,ABCB11,-0.155822,Body
cg16366514,ABCB4,-0.210182,ExonBnd
cg16830520,ABCB5,-0.346518,Body
cg19964303,ABCB6,0.039821,Body
cg03550138,ABCB8,-0.11215,Body
cg01705312,ABCB9,0.145023,Body
cg01332683,ABCC1,0.308094,Body
cg27426127,ABCC10,0.136653,TSS1500
cg09301057,ABCC11,-0.264199,Body
cg11342296,ABCC12,-0.271465,ExonBnd
cg11429658,ABCC13,0.076898,Body
cg17044311,ABCC2,-0.266304,Body
cg18680920,ABCC3,-0.213191,Body
cg07237438,ABCC4,-0.297288,Body
cg20075575,ABCC5,0.219714,5'UTR
cg13582966,ABCC5-AS1,-0.119756,TSS200
cg14434498,ABCC6,0.116071,ExonBnd
cg17381377,ABCC8,0.220881,TSS200
cg20025970,ABCC9,-0.317495,1stExon
cg13432163,ABCD2,-0.289535,Body
cg11689700,ABCD3,0.115988,3'UTR
cg05930438,ABCD4,-0.179522,TSS1500
cg03223159,ABCE1,0.03077,Body
cg22953267,ABCF1,0.156433,Body
cg26105143,ABCF2,0.192282,TSS1500
cg05629195,ABCF3,-0.091481,TSS1500
cg03394664,ABCG1,-0.181134,TSS1500
cg25653848,ABCG2,-0.259769,5'UTR
cg06628823,ABCG4,0.21725,5'UTR
cg22395779,ABCG5,0.094365,Body
cg22207732,ABCG8,-0.133,TSS1500
cg05668105,ABHD1,-0.119862,Body
cg22314619,ABHD10,-0.005549,TSS1500
cg07174085,ABHD11,0.146258,Body
cg27647810,ABHD11-AS1,-0.009474,TSS1500
cg05931415,ABHD12,0.257248,Body
cg21052932,ABHD12B,-0.165203,5'UTR
cg15039162,ABHD13,-0.113241,5'UTR
cg23527366,ABHD14A,0.101062,Body
cg11530593,ABHD14A-ACY1,0.043879,Body
cg25069476,ABHD14B,0.188005,Body
cg00574412,ABHD15,0.077642,Body
cg20149270,ABHD16A,0.223822,Body
cg01809435,ABHD16B,0.013931,TSS1500
cg21368590,ABHD17A,-0.003107,TSS200
cg11203680,ABHD17B,-0.04946,5'UTR
cg19623359,ABHD17C,0.167088,Body
cg17860366,ABHD2,-0.293183,5'UTR
cg19164487,ABHD3,0.132724,TSS1500
cg06813554,ABHD4,0.049024,TSS1500
cg24595152,ABHD5,0.023849,Body
cg27143326,ABHD6,0.223427,5'UTR
cg08145177,ABHD8,0.187718,5'UTR
cg26944978,ABI1,0.143024,Body
cg25163132,ABI2,0.142505,5'UTR
cg25616535,ABI3,-0.143565,Body
cg08184663,ABI3BP,-0.354874,ExonBnd
cg24545533,ABL1,0.2997,Body
cg12639574,ABL2,0.147797,TSS1500
cg00997917,ABLIM1,-0.358587,TSS1500
cg23928713,ABLIM2,-0.261011,Body
cg26923597,ABLIM3,-0.227555,Body
cg06818865,ABO,0.133466,TSS1500
cg01104073,ABP1,0.061025,Body
cg07788600,ABR,-0.287587,Body
cg08837344,ABRA,-0.286047,TSS200
cg00080663,ABRACL,0.01478,5'UTR
cg06728252,ABT1,0.07644,Body
cg01631732,ABTB1,0.105756,TSS1500
cg26761967,ABTB2,-0.25322,Body
cg12726679,ACAA1,0.103831,Body
cg27183400,ACAA2,0.04871,Body
cg04790857,ACACA,0.327634,Body
cg19245525,ACACB,-0.101942,Body
cg05505660,ACAD10,0.237649,Body
cg12165180,ACAD11,0.068096,Body
cg01692842,ACAD8,-0.052786,Body
cg20862335,ACAD9,-0.086107,Body
cg25145979,ACADL,-0.296565,Body
cg20003976,ACADM,0.052273,TSS1500
cg14666369,ACADS,0.332896,Body
cg26391229,ACADSB,0.017034,Body
cg17355042,ACADVL,0.149924,3'UTR
cg20510724,ACAN,0.340698,1stExon
cg07925670,ACAP1,0.06742,Body
cg20615639,ACAP2,0.254065,Body
cg23310884,ACAP3,0.126654,Body
cg04180462,ACAT1,0.112845,Body
cg09900253,ACAT2,-0.020009,Body
cg25746764,ACBD3,0.222872,5'UTR
cg14825187,ACBD4,-0.269568,5'UTR
cg26476574,ACBD5,-0.049792,3'UTR
cg07787767,ACBD6,-0.272476,Body
cg12009856,ACBD7,-0.054421,TSS1500
cg01890568,ACCN1,-0.29043,Body
cg01043616,ACCN2,0.155587,Body
cg01650776,ACCN3,0.181755,Body
cg19485911,ACCN4,-0.280045,Body
