estimator_name,gene_0,gene_1,gene_2,gene_3,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
DecisionTree,FOXI2,MMP26,PDE4B,SLC18A3,0.9524390243902439,0.978048780487805,0.9268292682926831,0.9303684687405618,0.9535243494988357,0.955026769779893,0.906275561840493,0.9680664242188092
DecisionTree,CLRN1,VSTM2B,WDR8,ZNF135,0.9439024390243903,0.9853658536585366,0.902439024390244,0.9098989898989899,0.9461012311901505,0.9663295657346819,0.890951147321025,0.9692675745307323
DecisionTree,CLRN1,VSTM2B,WDR8,ZNF334,0.9268292682926831,0.975609756097561,0.878048780487805,0.8888559508124725,0.9301457615925279,0.9738251041046997,0.8579448319586295,0.9568822624743678
DecisionTree,CLRN1,VSTM2B,WDR8,ZNF793,0.9682926829268294,0.9853658536585366,0.9512195121951219,0.9528239202657808,0.9687894434882386,0.968292682926829,0.9372043481749571,0.9786595375451432
DecisionTree,MIR124-3,PDE4B,UNC5D,UNCX,0.9804878048780488,0.9853658536585366,0.9756097560975612,0.9758420441347271,0.9805465765501028,0.9804878048780488,0.9610917364964866,0.9834241060857212
DecisionTree,MIR124-3,PTPN5,UNC5D,UNCX,0.9170731707317076,0.9560975609756099,0.878048780487805,0.8868451961475218,0.9201042277376066,0.946281975014872,0.8368665047141992,0.9413499988442782
DecisionTree,CLRN1,LRRFIP1,PIGB,PODN,0.9524390243902439,0.978048780487805,0.9268292682926831,0.9303760193295076,0.9535540481252742,0.9799226650803092,0.9062154450337031,0.968085252712205
DecisionTree,SIRPG,LRRFIP1,PIGB,PODN,0.9878048780487806,0.975609756097561,1.0,1.0,0.9875617283950617,0.9917906008328377,0.9760660091251333,0.9803342026465758
DecisionTree,B3GALT1,CLRN1,FOXI2,PODN,0.9646341463414633,0.978048780487805,0.9512195121951219,0.9524808902574076,0.9650287561395408,0.9748958953004166,0.929746319474322,0.9727822449182701
DecisionTree,B3GALT1,EFS,FOXI2,PODN,0.9317073170731707,0.9853658536585366,0.878048780487805,0.8898550724637679,0.9351510291365944,0.9544616299821534,0.8685109302374185,0.964638869902028
DecisionTree,B3GALT1,SIRPG,FOXI2,PODN,0.9463414634146341,0.9658536585365856,0.9268292682926831,0.9295681063122924,0.9473321858864028,0.9463414634146341,0.8934328087225818,0.9583509216265653
DecisionTree,CD40,CMTM3,LRRFIP1,TMEM196,0.9451219512195121,0.9634146341463413,0.9268292682926831,0.929378789106526,0.9459798118483361,0.9494348602022604,0.8910878894293301,0.9563359972942849
DecisionTree,CD40,KRTAP24-1,LRRFIP1,TMEM196,0.9475609756097562,0.9439024390243903,0.9512195121951219,0.9508187737767997,0.9471478856450449,0.9475609756097562,0.8955228766131222,0.9451498043620987
DecisionTree,OR10J5,CMTM3,LRRFIP1,TMEM196,0.9439024390243903,0.9853658536585366,0.902439024390244,0.9098989898989899,0.9461012311901505,0.955205234979179,0.890951147321025,0.9692675745307323
DecisionTree,OR10J5,KRTAP24-1,LRRFIP1,TMEM196,0.9585365853658534,0.9658536585365853,0.9512195121951219,0.9519109742592443,0.9587709723913072,0.9674003569303986,0.9172968665641379,0.9629930870857883
DecisionTree,KRTAP24-1,MMP26,OR10J5,ZNF793,0.9634146341463412,1.0,0.9268292682926831,0.9318181818181819,0.9647058823529411,0.9634146341463415,0.9293203772845852,0.9855769230769231
DecisionTree,CD40,KRTAP24-1,LRRFIP1,MMP26,0.9170731707317075,0.9560975609756099,0.878048780487805,0.8868451961475218,0.9201042277376066,0.9284354550862581,0.8368665047141992,0.9413499988442782
DecisionTree,OR10J5,KRTAP24-1,LRRFIP1,MMP26,0.9353658536585365,0.9439024390243901,0.9268292682926831,0.9280325743456771,0.9358185354659054,0.9467876264128494,0.8710252154758233,0.9406319316464588
DecisionTree,CLSTN2,KRTAP24-1,LRRFIP1,OR10J5,0.9256097560975611,0.9487804878048781,0.902439024390244,0.9067041863411687,0.9271275715693271,0.9605889351576444,0.8524410365489045,0.9399641132820719
DecisionTree,MIR124-3,KRTAP24-1,LRRFIP1,OR10J5,0.9439024390243903,0.9853658536585366,0.902439024390244,0.9098989898989899,0.9461012311901505,0.9416418798334325,0.890951147321025,0.9692675745307323
DecisionTree,KRTAP24-1,LRRFIP1,MIR124-3,OR10J5,0.9439024390243903,0.9853658536585366,0.902439024390244,0.9098989898989899,0.9461012311901505,0.9416418798334325,0.890951147321025,0.9692675745307323
