ID,gene,dbeta,feature
cg22286978,A1BG,0.337052,Body
cg03817621,A1CF,-0.040065,5'UTR
cg08160063,A2BP1,-0.264978,Body
cg25710107,A2LD1,0.271882,TSS1500
cg00134295,A2M,-0.266358,TSS1500
cg03490200,A2ML1,-0.206299,1stExon
cg20706071,A4GALT,0.106397,TSS200
cg23669440,A4GNT,0.158064,TSS1500
cg03382549,AAA1,0.119924,Body
cg10765909,AAAS,-0.072066,TSS200
cg02766259,AACS,-0.18934,3'UTR
cg21473545,AACSL,-0.036516,TSS200
cg13001012,AADAC,0.077627,TSS1500
cg19620994,AADACL3,-0.182526,TSS1500
cg06751920,AADACL4,0.23666,TSS1500
cg18716979,AADAT,-0.108765,TSS1500
cg07462279,AAGAB,0.350422,3'UTR
cg11423556,AAK1,0.191953,Body
cg21613754,AAMP,0.162276,Body
cg14699839,AANAT,-0.066372,5'UTR
cg08750807,AARS,-0.062361,3'UTR
cg10131297,AARS2,-0.112139,3'UTR
cg16981346,AARSD1,-0.088221,Body
cg12283482,AASDH,-0.120235,TSS1500
cg02453779,AASDHPPT,-0.059119,1stExon
cg04893558,AASS,0.211124,5'UTR
cg11414044,AATF,-0.055149,Body
cg25986678,AATK,-0.184171,Body
cg05007180,ABAT,-0.171141,Body
cg14326305,ABCA1,0.088961,Body
cg16937333,ABCA11P,-7.3e-05,TSS1500
cg04530015,ABCA12,-0.055689,3'UTR
cg03372042,ABCA13,-0.194853,Body
cg07915849,ABCA17P,0.068934,Body
cg14151317,ABCA2,-0.210925,Body
cg00644103,ABCA3,-0.192722,Body
cg18800235,ABCA4,0.279646,Body
cg07372195,ABCA5,0.117997,5'UTR
cg12082025,ABCA7,-0.158212,Body
cg20561863,ABCA8,-0.067512,Body
cg01517431,ABCA9,-0.063356,TSS1500
cg17960051,ABCB1,0.397337,5'UTR
cg18313106,ABCB10,-0.053889,TSS200
cg24334048,ABCB11,-0.108566,Body
cg25679366,ABCB4,0.16462,5'UTR
cg02470904,ABCB5,-0.110087,Body
cg23153680,ABCB6,-0.108318,TSS1500
cg22134611,ABCB8,-0.030205,Body
cg03131767,ABCB9,0.098173,5'UTR
cg09255514,ABCC1,0.258868,Body
cg25545088,ABCC10,0.167967,TSS1500
cg09228051,ABCC11,-0.179058,1stExon
cg09648454,ABCC12,-0.204519,Body
cg11429658,ABCC13,0.066294,Body
cg09448875,ABCC2,-0.252281,TSS200
cg13725958,ABCC3,-0.1548,5'UTR
cg24603573,ABCC4,-0.096672,Body
cg09230938,ABCC5,0.268048,Body
cg10024478,ABCC6,0.040421,3'UTR
cg06289735,ABCC6P1,-0.025234,TSS1500
cg11981631,ABCC8,0.234864,Body
cg09711028,ABCC9,0.008634,Body
cg11790681,ABCD2,0.029968,1stExon
cg11237362,ABCD3,0.161734,Body
cg05878073,ABCD4,-0.182505,Body
cg07702259,ABCE1,0.022792,5'UTR
cg11606826,ABCF1,0.158603,Body
cg07824710,ABCF2,-0.044216,Body
cg13436085,ABCF3,0.022431,Body
cg01881899,ABCG1,0.148745,Body
cg24207176,ABCG2,-0.13693,1stExon
cg10024063,ABCG4,0.154499,5'UTR
cg14583675,ABCG5,0.098339,Body
cg25781162,ABCG8,0.161773,TSS200
cg25101396,ABHD1,-0.108516,TSS1500
cg22488352,ABHD10,-0.042406,TSS1500
cg23795429,ABHD11,-0.110966,Body
cg24626310,ABHD12,0.211812,Body
cg07628705,ABHD12B,0.205261,5'UTR
cg25018673,ABHD13,-0.020839,Body
cg04210566,ABHD14A,0.047989,Body
cg18328933,ABHD14B,-0.070734,1stExon
cg00574412,ABHD15,0.088627,Body
cg23124613,ABHD2,0.091018,Body
cg25890168,ABHD3,-0.25102,Body
cg01806590,ABHD4,0.33431,TSS1500
