ID,gene,dbeta,feature
cg22286978,A1BG,0.031693,Body
cg03817621,A1CF,-0.132061,5'UTR
cg08390979,A2BP1,-0.203781,5'UTR
cg07218357,A2LD1,-0.093872,TSS200
cg00146928,A2M,-0.081349,TSS1500
cg04884118,A2ML1,-0.090015,Body
cg09744051,A4GALT,0.13894,5'UTR
cg09866565,A4GNT,0.095633,Body
cg05399607,AAA1,-0.19402,TSS1500
cg05224385,AAAS,-0.009153,TSS1500
cg17297045,AACS,-0.146499,Body
cg03228145,AACSL,0.03992,TSS1500
cg13001012,AADAC,-0.012473,TSS1500
cg04291383,AADACL3,-0.121418,3'UTR
cg11157076,AADACL4,0.072137,TSS1500
cg07462279,AAGAB,0.03362,3'UTR
cg24171555,AAK1,-0.127785,Body
cg04582695,AANAT,-0.097906,5'UTR
cg05523882,AARS,-0.029139,TSS1500
cg00910127,AARS2,-0.086527,TSS1500
cg22396850,AARSD1,0.127712,3'UTR
cg04573661,AASDH,-0.067243,TSS1500
cg19292625,AASDHPPT,0.048767,Body
cg13561372,AASS,-0.04213,5'UTR
cg04703476,AATF,0.048672,Body
cg24924502,AATK,-0.13597,Body
cg26778345,ABAT,0.234047,5'UTR
cg14019050,ABCA1,0.108349,TSS1500
cg14019757,ABCA10,-0.041965,5'UTR
cg04530015,ABCA12,-0.141876,3'UTR
cg20307184,ABCA13,-0.167659,Body
cg04119462,ABCA17P,0.195848,Body
cg14151317,ABCA2,-0.188242,Body
cg07701514,ABCA3,0.095022,Body
cg01922613,ABCA4,0.117976,Body
cg03805929,ABCA5,0.080841,5'UTR
cg22081096,ABCA6,-0.051257,1stExon
cg02253236,ABCA7,0.034418,Body
cg20561863,ABCA8,0.044227,Body
cg22093121,ABCA9,0.063378,TSS200
cg15759056,ABCB1,0.146929,5'UTR
cg18313106,ABCB10,0.01466,TSS200
cg21346679,ABCB11,-0.071414,TSS1500
cg04219946,ABCB4,0.159183,Body
cg25826515,ABCB5,0.0722,Body
cg02776283,ABCB6,0.028832,3'UTR
cg26175729,ABCB8,-0.053288,Body
cg15656257,ABCB9,0.116968,5'UTR
cg06503456,ABCC1,-0.146196,Body
cg00050375,ABCC10,0.121498,Body
cg04388863,ABCC11,-0.149956,TSS1500
cg09648454,ABCC12,0.037028,Body
cg11429658,ABCC13,-0.102072,Body
cg02672229,ABCC2,0.040697,Body
cg14592673,ABCC3,-0.14498,3'UTR
cg00241432,ABCC4,-0.08836,Body
cg05044414,ABCC5,0.064459,5'UTR
cg10024478,ABCC6,0.073315,3'UTR
cg06289735,ABCC6P1,-0.068235,TSS1500
cg06535308,ABCC8,0.173237,Body
cg09185990,ABCC9,-0.137509,TSS1500
cg13406085,ABCD2,-0.030273,Body
cg11689700,ABCD3,0.03461,3'UTR
cg05878073,ABCD4,0.060078,Body
cg03020891,ABCF1,-0.110645,TSS1500
cg02148324,ABCF2,-0.103715,TSS1500
cg13491563,ABCF3,-0.056385,TSS1500
cg20214535,ABCG1,0.098621,TSS1500
cg24207176,ABCG2,0.120287,1stExon
cg03222066,ABCG4,0.087517,TSS1500
cg15889012,ABCG5,0.036874,Body
cg13724820,ABCG8,-0.128201,Body
cg17345276,ABHD1,-0.150249,Body
cg10672681,ABHD10,-0.040835,TSS1500
cg24614218,ABHD11,-0.028383,Body
cg24007254,ABHD12,0.052587,3'UTR
cg01270593,ABHD12B,0.135787,5'UTR
cg04210566,ABHD14A,0.119899,Body
cg18328933,ABHD14B,-0.125597,1stExon
cg23473955,ABHD15,0.134901,1stExon
cg23124613,ABHD2,-0.179457,Body
cg05766064,ABHD3,0.189266,Body
cg06813554,ABHD4,-0.074544,TSS1500
cg24595152,ABHD5,-0.127204,Body
cg17574812,ABHD6,0.042724,Body
cg12247222,ABHD8,0.125516,3'UTR
cg26142490,ABI1,0.118494,Body
cg24530660,ABI2,0.05853,TSS1500
cg06952307,ABI3,0.112138,5'UTR
cg06675705,ABI3BP,-0.126745,Body
cg13670057,ABL1,0.248621,Body
cg04574732,ABL2,0.030612,TSS1500
cg04055345,ABLIM1,0.225012,Body
cg15688324,ABLIM2,0.140286,Body
cg10879397,ABLIM3,0.140464,Body
cg24267699,ABO,0.137779,TSS1500
cg07897701,ABP1,0.051065,TSS1500
cg19029445,ABR,-0.23004,3'UTR
cg07005767,ABRA,0.089014,TSS200
cg02478829,ABT1,-0.127259,Body
cg18353563,ABTB1,0.108623,TSS1500
cg04954111,ABTB2,0.197111,Body
cg10548708,ACAA1,-0.118177,Body
cg00231140,ACAA2,0.109744,Body
cg21096718,ACACA,0.138493,Body
cg02022322,ACACB,-0.08346,TSS1500
cg25200151,ACAD10,-0.137116,5'UTR
cg05279761,ACAD11,0.150998,Body
cg01692842,ACAD8,-0.112993,Body
cg01958008,ACAD9,-0.02741,TSS1500
cg01812328,ACADL,0.074295,TSS1500
cg20003976,ACADM,-0.027322,TSS1500
cg21721566,ACADS,0.130553,TSS1500
cg18474502,ACADSB,-0.08344,Body
cg21636577,ACADVL,-0.068524,TSS1500
cg08631783,ACAN,-0.126727,3'UTR
cg25900902,ACAP1,0.101167,Body
cg26111327,ACAP2,-0.181129,TSS1500
cg27185793,ACAP3,0.146134,Body
cg04180462,ACAT1,0.0209,Body
cg10268548,ACAT2,-0.100156,Body
cg18385299,ACBD3,-0.060522,Body
cg00677574,ACBD4,0.360211,3'UTR
cg00507135,ACBD5,-0.097293,Body
cg15107887,ACBD6,0.095201,Body
cg14841842,ACBD7,-0.010256,TSS200
cg24613080,ACCN1,0.227991,TSS1500
cg06587257,ACCN2,0.098496,5'UTR
cg07243147,ACCN3,0.177053,TSS1500
cg06175981,ACCN4,0.186349,Body
cg15736994,ACCN5,0.026019,Body
