ID,gene,dbeta,feature
cg27394794,A1CF,-0.011610387536923599,Body
cg27166707,A2M,0.007494242485669769,Body
cg15769388,A2ML1,-0.008228518247293759,TSS1500
cg10110884,AADAC,0.01035268588605082,1stExon
cg00150882,AADAT,0.016598406123632316,TSS1500
cg07462279,AAGAB,0.0021352455537353714,3'UTR
cg08499881,AANAT,0.01116198899162047,5'UTR
cg13561372,AASS,0.010165497544287081,5'UTR
cg05443407,AATF,0.003759094643448629,Body
cg04332619,ABAT,0.01887754879676516,5'UTR
cg14019050,ABCA1,0.013666395557912103,TSS1500
cg14019757,ABCA10,0.0001589620730027964,5'UTR
cg04723721,ABCA2,0.01135659940402964,Body
cg00039478,ABCA3,0.010735847428453873,Body
cg04100956,ABCA4,0.018091486895736367,Body
cg25793628,ABCA5,-0.007951539455379691,TSS200
cg17334372,ABCA8,0.008834155466482663,Body
cg01517431,ABCA9,-0.00984691966229874,TSS1500
cg23479988,ABCB1,-0.006301282749880515,Body
cg18912768,ABCB11,-0.0041714472643436,5'UTR
cg04996195,ABCB4,0.008233414936337466,TSS1500
cg14878128,ABCB5,0.009303380450532563,TSS200
cg23153680,ABCB6,0.012935204401340087,TSS1500
cg16702014,ABCC1,0.015430379306923411,Body
cg23781719,ABCC10,0.005021113132975183,TSS1500
cg09228051,ABCC11,0.016205859681179297,1stExon
cg19604369,ABCC2,0.00972453129004669,Body
cg20004659,ABCC3,0.007766419073582092,Body
cg11744861,ABCC4,0.018693885510040854,Body
cg05044414,ABCC5,0.009942054600362354,5'UTR
cg10024478,ABCC6,0.004778487071059747,3'UTR
cg09575421,ABCC8,0.014601803381862354,Body
cg07702259,ABCE1,-0.00712378766389233,5'UTR
cg07397296,ABCG1,0.013926595977350197,Body
cg15443907,ABCG2,0.004114454954956611,5'UTR
cg22138302,ABCG4,0.02118773612264263,TSS1500
cg03432151,ABHD2,0.02562015687556759,3'UTR
cg24595152,ABHD5,0.010733117714476043,Body
cg00206999,ABHD6,0.010451852056733539,TSS1500
cg06960024,ABI1,0.00998555875655694,TSS1500
cg05158606,ABI2,0.018518933108752696,Body
cg26334023,ABI3,-0.016000562431807832,TSS200
cg16163419,ABI3BP,0.015951721909933256,5'UTR
cg14362370,ABL1,-0.0136577835532513,5'UTR
cg04574732,ABL2,0.008199123378204819,TSS1500
cg14294971,ABO,0.022122117245518578,Body
cg05648510,ABR,0.02807878116060817,Body
cg15939920,ACACA,0.02064105523228163,Body
cg23921871,ACACB,0.013732324601438564,1stExon
cg01692842,ACAD8,0.012013274575848104,Body
cg06062084,ACADL,-0.015549297893491415,TSS200
cg10523679,ACADM,-0.00620783173332159,TSS1500
cg21721566,ACADS,0.022851765679618562,TSS1500
cg14914908,ACAN,0.014537957502653088,TSS1500
cg04180462,ACAT1,0.008154464890118552,Body
cg03373185,ACBD5,0.009653838736237213,1stExon
cg18265608,ACCS,-0.010334450198826018,TSS1500
cg05241309,ACD,0.0028730259384918276,3'UTR
cg01489398,ACE,0.007846669444861084,Body
cg02616710,ACER2,0.009037556940771834,TSS1500
cg11844970,ACHE,0.008844067738481837,5'UTR
cg23712970,ACIN1,0.050743660291932835,1stExon
cg14583225,ACLY,-0.011951498211397765,5'UTR
cg13572911,ACO1,-0.0067824651847485755,TSS1500
cg08172947,ACO2,-0.004526090170584208,Body
cg10710218,ACOT11,0.019008078087581787,TSS1500
cg23095988,ACOT7,0.012873115249312554,Body
cg23099439,ACOX1,0.012157774395006569,3'UTR
cg13354988,ACP1,0.013136638407441075,TSS1500
cg17658002,ACP5,0.01952085050095137,TSS1500
cg25232725,ACR,-0.01149058957650293,TSS1500
cg12216208,ACRBP,0.01596124022700398,Body
cg17519101,ACSBG1,0.01939506761339646,1stExon
cg00372249,ACSL1,0.01005280176383417,5'UTR
cg20707765,ACSL5,0.014781026434078826,TSS1500
cg11010552,ACSL6,0.010818670068150227,Body
