estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
SVM,E2F8,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.5, 0.5, 0.6764705882352942, 0.6764705882352942, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.296, 0.296, 0.408, 0.408, 0.576, 0.576, 0.896, 0.896, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 1.         0.99998238 0.99998196 0.99594466 0.99579078
 0.98743821 0.98659532 0.81894724 0.79011296 0.69318963 0.55365367
 0.51702984 0.44365515 0.36477155 0.26475747 0.26269531 0.22295559
 0.2179524  0.09827498 0.09163529 0.07701336]"
SVM,MIR9-1,FLOT1,HDAC9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.23529411764705882, 0.23529411764705882, 0.3235294117647059, 0.3235294117647059, 0.9117647058823529, 0.9117647058823529, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.008, 0.288, 0.288, 0.496, 0.496, 0.52, 0.52, 0.84, 0.84, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 1.         0.99999698 0.99999697 0.99488849 0.99482867
 0.99417059 0.99411521 0.9145079  0.90752274 0.56280834 0.4587839
 0.39510739 0.39460679 0.39292166 0.3692303  0.36837586 0.3344609
 0.33375809 0.11639627 0.11248393 0.1008062  0.09099093 0.06948968]"
SVM,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.4411764705882353, 0.4411764705882353, 0.5588235294117647, 0.5588235294117647, 0.6176470588235294, 0.6176470588235294, 0.8529411764705882, 0.8529411764705882, 0.9705882352941176, 0.9705882352941176, 1.0, 1.0]","[0.0, 0.008, 0.248, 0.248, 0.408, 0.408, 0.568, 0.568, 0.92, 0.92, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.99999998 0.99999588 0.99999451 0.99661151 0.99644023
 0.99047166 0.98916515 0.73079975 0.69536516 0.64188311 0.62674551
 0.62487107 0.60771342 0.58338153 0.26616749 0.2535225  0.22364967
 0.21904312 0.2099469  0.20012983 0.14371706 0.1136778  0.09763888
 0.07119974 0.07028196 0.05962161]"
SVM,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.29411764705882354, 0.29411764705882354, 0.47058823529411764, 0.47058823529411764, 0.5588235294117647, 0.5588235294117647, 0.6176470588235294, 0.6176470588235294, 0.6470588235294118, 0.6470588235294118, 0.9411764705882353, 0.9411764705882353, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.272, 0.272, 0.48, 0.48, 0.76, 0.76, 0.84, 0.84, 0.896, 0.896, 0.936, 0.936, 0.944, 0.944, 0.952, 0.952, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0, 1.0]","[       inf 0.9940859  0.97322019 0.97301006 0.96594403 0.96482766
 0.94256117 0.94204409 0.93824478 0.93763255 0.92792952 0.85706865
 0.73932629 0.50703114 0.44019283 0.24719255 0.23961683 0.21895798
 0.19256823 0.17831452 0.17530751 0.17338184 0.16913712 0.14653371
 0.14270812 0.14139771 0.13653159 0.09016633]"
SVM,E2F8,FLOT1,PAQR9,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.47058823529411764, 0.47058823529411764, 0.6764705882352942, 0.6764705882352942, 0.9705882352941176, 0.9705882352941176, 1.0]","[0.0, 0.008, 0.272, 0.272, 0.312, 0.312, 0.44, 0.44, 0.856, 0.856, 0.912, 0.912, 0.928, 0.928, 0.936, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 1.         0.99998783 0.99998696 0.99998361 0.99998321
 0.99528634 0.99528385 0.84605792 0.83845599 0.75034912 0.57104286
 0.50845885 0.50554251 0.5        0.45212957 0.30916724 0.29379062
 0.25883521 0.24950974 0.12693771 0.12322018 0.11708852]"
SVM,DUOX1,FBXO30,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.20588235294117646, 0.23529411764705882, 0.23529411764705882, 0.4411764705882353, 0.4411764705882353, 0.6176470588235294, 0.6176470588235294, 0.7352941176470589, 0.7352941176470589, 0.7941176470588235, 0.7941176470588235, 1.0]","[0.0, 0.008, 0.184, 0.184, 0.4, 0.4, 0.408, 0.408, 0.888, 0.888, 0.912, 0.912, 0.92, 0.92, 0.928, 0.928, 0.936, 0.936, 0.944, 0.944, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 1.0, 1.0]","[       inf 0.97977672 0.96127129 0.96050429 0.95260028 0.95258201
 0.95256953 0.95217851 0.93732095 0.92914687 0.84031515 0.8076112
 0.79274232 0.67105795 0.66194196 0.48415536 0.48396496 0.46862696
 0.40658122 0.18629006 0.17288292 0.14447453 0.14143333 0.11566479
 0.11516822 0.11171813 0.10099277 0.07014738]"
SVM,DUOX1,SFXN5,MIR9-1,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.20588235294117646, 0.20588235294117646, 0.2647058823529412, 0.2647058823529412, 0.4117647058823529, 0.4117647058823529, 0.4411764705882353, 0.4411764705882353, 0.6176470588235294, 0.6176470588235294, 0.7352941176470589, 0.7352941176470589, 0.7941176470588235, 0.7941176470588235, 1.0, 1.0]","[0.0, 0.008, 0.08, 0.08, 0.64, 0.64, 0.664, 0.664, 0.816, 0.816, 0.912, 0.912, 0.928, 0.928, 0.952, 0.952, 0.96, 0.96, 0.968, 0.968, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 1.         0.99999998 0.99999998 0.99188019 0.99016067
 0.98786041 0.98713955 0.92373963 0.91417098 0.61706559 0.47371922
 0.43712324 0.4183584  0.37776292 0.33362288 0.32010887 0.30525317
 0.30116619 0.23102879 0.22286781 0.18993354 0.18475472 0.18150921
 0.17829739 0.13023971 0.12160766]"
SVM,FBXO30,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.35294117647058826, 0.35294117647058826, 0.5882352941176471, 0.5882352941176471, 0.8235294117647058, 0.8235294117647058, 0.8529411764705882, 0.8529411764705882, 1.0]","[0.0, 0.008, 0.312, 0.312, 0.632, 0.632, 0.832, 0.832, 0.872, 0.872, 0.944, 0.944, 0.952, 0.952, 0.96, 0.96, 0.976, 0.976, 0.992, 0.992, 1.0, 1.0]","[       inf 0.98036117 0.97084849 0.97070046 0.96060949 0.9605344
 0.95710305 0.95690845 0.95274877 0.94750074 0.57617439 0.49417762
 0.39346103 0.20768207 0.20167262 0.14339083 0.14110368 0.10893961
 0.10575628 0.10294904 0.10127909 0.09628842]"
SVM,HDAC9,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.47058823529411764, 0.47058823529411764, 0.6470588235294118, 0.6470588235294118, 0.9411764705882353, 0.9411764705882353, 1.0, 1.0]","[0.0, 0.008, 0.288, 0.288, 0.544, 0.544, 0.904, 0.904, 0.92, 0.92, 0.952, 0.952, 0.96, 0.96, 0.976, 0.976, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 0.9823214  0.97358358 0.97355099 0.96079822 0.96071672
 0.93495883 0.92101838 0.90582813 0.88963354 0.79757833 0.43723847
 0.4273988  0.2122293  0.17774696 0.14006078 0.13462475 0.0866374
 0.08660232 0.08275903 0.08091758]"
SVM,SFXN5,FLOT1,NAT8L,"[0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.058823529411764705, 0.08823529411764706, 0.08823529411764706, 0.11764705882352941, 0.11764705882352941, 0.14705882352941177, 0.14705882352941177, 0.2647058823529412, 0.2647058823529412, 0.3235294117647059, 0.3235294117647059, 0.8235294117647058, 0.8235294117647058, 0.8823529411764706, 0.8823529411764706, 1.0, 1.0]","[0.0, 0.008, 0.12, 0.12, 0.56, 0.56, 0.896, 0.896, 0.912, 0.912, 0.928, 0.928, 0.944, 0.944, 0.96, 0.96, 0.968, 0.968, 0.984, 0.984, 0.992, 0.992, 1.0]","[       inf 1.         0.99999991 0.99999988 0.99587584 0.9954352
 0.84982666 0.77676047 0.75575844 0.7265819  0.65124479 0.61545173
 0.5        0.38387797 0.33819021 0.29531472 0.29101557 0.15104727
 0.1425703  0.12801462 0.12343101 0.10702066 0.09013396]"
