estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,E2F8,FLOT1,HDAC9,0.8691176470588236,0.9441176470588235,0.7941176470588235,0.8209143049932524,0.8781459541733515,0.9230968858131489,0.7469214553886717,0.9165537766830871
SVM,MIR9-1,FLOT1,HDAC9,0.9029411764705884,0.9235294117647059,0.8823529411764708,0.886965452847806,0.9047984411155768,0.9211937716262975,0.8067340825491567,0.9159246726026191
SVM,FBXO30,KLHDC8A,PYCARD,0.8749999999999998,0.9558823529411764,0.7941176470588235,0.8227345215759849,0.8842616314945083,0.9217993079584774,0.760245621027815,0.9258666263115416
SVM,LPAR1,KLHDC8A,PYCARD,0.8558823529411763,0.9470588235294117,0.7647058823529411,0.8009756097560976,0.8678918918918919,0.91219723183391,0.7239880049250811,0.9137134052388289
SVM,E2F8,FLOT1,PAQR9,0.8838235294117647,0.9147058823529413,0.8529411764705881,0.861379037153031,0.8870561390508438,0.9088235294117647,0.7695399078616891,0.9033934957143025
SVM,DUOX1,FBXO30,MIR9-1,0.8676470588235293,0.911764705882353,0.8235294117647058,0.8377667140825036,0.8731052984574109,0.895242214532872,0.7384173943607567,0.8958714788324349
SVM,DUOX1,SFXN5,MIR9-1,0.8779411764705882,0.9029411764705884,0.8529411764705881,0.859836528257581,0.8806894993147291,0.9160899653979238,0.7572254372689944,0.8938614829530636
SVM,FBXO30,FLOT1,NAT8L,0.9044117647058825,0.9264705882352942,0.8823529411764708,0.8872485931309463,0.906283292251377,0.9303633217993079,0.8099490364429653,0.9182496251012651
SVM,HDAC9,FLOT1,NAT8L,0.8955882352941178,0.9382352941176471,0.8529411764705881,0.8644302196933775,0.899708249496982,0.9319204152249135,0.7943675982927737,0.9224045222986034
SVM,SFXN5,FLOT1,NAT8L,0.8867647058823531,0.9205882352941177,0.8529411764705881,0.8621762740183792,0.8902898550724639,0.9260380622837371,0.7756415639644068,0.9081884241477791
SVM,CAV1,FJX1,JDP2,0.8808823529411767,0.9382352941176471,0.8235294117647058,0.8416128679286572,0.8871953180268827,0.9083910034602075,0.7671392785520637,0.9171007147128336
SVM,CAV1,SFXN5,JDP2,0.8955882352941178,0.9382352941176471,0.8529411764705881,0.8644302196933775,0.899708249496982,0.912629757785467,0.7943675982927738,0.9224045222986031
SVM,HDAC9,HES5,KLHDC8A,0.8558823529411763,0.9470588235294117,0.7647058823529411,0.8009023496828375,0.8677691303415888,0.9063148788927335,0.7243076721853466,0.9136346076319413
SVM,HDAC9,JDP2,KLHDC8A,0.8808823529411767,0.9382352941176471,0.8235294117647058,0.8416128679286572,0.8871953180268827,0.8989619377162631,0.7671392785520637,0.9171007147128336
SVM,ANKH,CBX5,FLOT1,0.8897058823529413,0.9264705882352942,0.8529411764705881,0.8629270247691301,0.8934286880704517,0.9211937716262975,0.7818805154538444,0.9129269642741402
SVM,SFXN5,CBX5,FLOT1,0.8602941176470587,0.9264705882352942,0.7941176470588235,0.8180783820257505,0.8687834419408796,0.9057958477508651,0.7273762426975513,0.9024646440198565
SVM,ANKH,C1orf114,HIF3A,0.911764705882353,0.9411764705882353,0.8823529411764708,0.8888545688545688,0.9141970664567113,0.9238754325259515,0.8251232087951111,0.9301775296780284
SVM,HDAC9,C1orf114,HIF3A,0.8970588235294118,0.9411764705882353,0.8529411764705881,0.864825351667457,0.9013212608987258,0.9182525951557092,0.7974004172692001,0.9248010253510157
SVM,ANKH,C1orf114,HIF3A,0.911764705882353,0.9411764705882353,0.8823529411764708,0.8888545688545688,0.9141970664567113,0.9238754325259515,0.8251232087951111,0.9301775296780284
SVM,HDAC9,C1orf114,HIF3A,0.8970588235294118,0.9411764705882353,0.8529411764705881,0.864825351667457,0.9013212608987258,0.9182525951557092,0.7974004172692001,0.9248010253510157
