estimator_name,gene_0,gene_1,gene_2,accuracy,recall,specificity,precision,f1_score,AUC,MCC,fbeta2_score
SVM,E2F8,FLOT1,HDAC9,0.9182389937106918,0.952,0.7941176470588235,0.9444444444444444,0.9482071713147411,0.9237647058823528,0.7543267943378198,0.950479233226837
SVM,MIR9-1,FLOT1,HDAC9,0.9308176100628931,0.944,0.8823529411764706,0.9672131147540983,0.9554655870445344,0.9221176470588235,0.80182439423868,0.9485530546623794
SVM,FBXO30,KLHDC8A,PYCARD,0.9182389937106918,0.952,0.7941176470588235,0.9444444444444444,0.9482071713147411,0.9148235294117646,0.7543267943378198,0.950479233226837
SVM,LPAR1,KLHDC8A,PYCARD,0.89937106918239,0.936,0.7647058823529411,0.936,0.936,0.9150588235294118,0.7007058823529412,0.936
SVM,E2F8,FLOT1,PAQR9,0.89937106918239,0.912,0.8529411764705882,0.957983193277311,0.9344262295081968,0.9107058823529411,0.7228014716194104,0.9208400646203554
SVM,DUOX1,FBXO30,MIR9-1,0.9056603773584906,0.928,0.8235294117647058,0.9508196721311475,0.9392712550607287,0.9063529411764706,0.7292218437352915,0.932475884244373
SVM,DUOX1,SFXN5,MIR9-1,0.89937106918239,0.912,0.8529411764705882,0.957983193277311,0.9344262295081968,0.9157647058823529,0.7228014716194104,0.9208400646203554
SVM,FBXO30,FLOT1,NAT8L,0.9245283018867925,0.936,0.8823529411764706,0.9669421487603306,0.9512195121951219,0.9331764705882352,0.7867751404716284,0.9420289855072463
SVM,HDAC9,FLOT1,NAT8L,0.9308176100628931,0.952,0.8529411764705882,0.9596774193548387,0.9558232931726908,0.936470588235294,0.7965512883683984,0.9535256410256411
SVM,SFXN5,FLOT1,NAT8L,0.9182389937106918,0.936,0.8529411764705882,0.9590163934426229,0.9473684210526315,0.9265882352941177,0.7655231189869858,0.9405144694533762
SVM,CAV1,FJX1,JDP2,0.9182389937106918,0.944,0.8235294117647058,0.9516129032258065,0.9477911646586346,0.9096470588235294,0.759529465845576,0.9455128205128205
SVM,CAV1,SFXN5,JDP2,0.9245283018867925,0.944,0.8529411764705882,0.959349593495935,0.9516129032258065,0.912235294117647,0.7807588676239966,0.9470304975922953
SVM,HDAC9,HES5,KLHDC8A,0.9119496855345912,0.952,0.7647058823529411,0.937007874015748,0.9444444444444444,0.9065882352941176,0.7329233944805786,0.94896331738437
SVM,HDAC9,JDP2,KLHDC8A,0.9182389937106918,0.944,0.8235294117647058,0.9516129032258065,0.9477911646586346,0.9011764705882354,0.759529465845576,0.9455128205128205
SVM,ANKH,CBX5,FLOT1,0.9182389937106918,0.936,0.8529411764705882,0.9590163934426229,0.9473684210526315,0.9204705882352942,0.7655231189869858,0.9405144694533762
SVM,SFXN5,CBX5,FLOT1,0.9056603773584906,0.936,0.7941176470588235,0.9435483870967742,0.9397590361445783,0.9042352941176471,0.7225076433227536,0.9375
SVM,ANKH,C1orf114,HIF3A,0.9308176100628931,0.944,0.8823529411764706,0.9672131147540983,0.9554655870445344,0.9287058823529412,0.80182439423868,0.9485530546623794
SVM,HDAC9,C1orf114,HIF3A,0.9245283018867925,0.944,0.8529411764705882,0.959349593495935,0.9516129032258065,0.9164705882352941,0.7807588676239966,0.9470304975922953
SVM,ANKH,C1orf114,HIF3A,0.9308176100628931,0.944,0.8823529411764706,0.9672131147540983,0.9554655870445344,0.9287058823529412,0.80182439423868,0.9485530546623794
SVM,HDAC9,C1orf114,HIF3A,0.9245283018867925,0.944,0.8529411764705882,0.959349593495935,0.9516129032258065,0.9164705882352941,0.7807588676239966,0.9470304975922953
