estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
DecisionTree,E2F8,FLOT1,HDAC9,"[0.0, 0.2647058823529412, 0.38235294117647056, 1.0]","[0.0, 0.952, 0.984, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,MIR9-1,FLOT1,HDAC9,"[0.0, 0.3235294117647059, 0.38235294117647056, 1.0]","[0.0, 0.912, 0.936, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,FBXO30,KLHDC8A,PYCARD,"[0.0, 0.14705882352941177, 0.17647058823529413, 0.20588235294117646, 0.23529411764705882, 0.23529411764705882, 0.2647058823529412, 0.29411764705882354, 0.4117647058823529, 0.47058823529411764, 0.6764705882352942, 1.0]","[0.0, 0.848, 0.848, 0.856, 0.912, 0.92, 0.936, 0.936, 0.96, 0.96, 0.96, 1.0]","[       inf 1.         0.8        0.75       0.66666667 0.6
 0.5        0.4        0.33333333 0.25       0.2        0.        ]"
DecisionTree,LPAR1,KLHDC8A,PYCARD,"[0.0, 0.4411764705882353, 0.5, 1.0]","[0.0, 0.936, 0.944, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,E2F8,FLOT1,PAQR9,"[0.0, 0.17647058823529413, 0.17647058823529413, 0.20588235294117646, 0.29411764705882354, 0.3235294117647059, 0.4117647058823529, 1.0]","[0.0, 0.888, 0.904, 0.912, 0.92, 0.92, 0.92, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.33333333
 0.25       0.        ]"
DecisionTree,DUOX1,FBXO30,MIR9-1,"[0.0, 0.2647058823529412, 0.38235294117647056, 1.0]","[0.0, 0.928, 0.928, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,DUOX1,SFXN5,MIR9-1,"[0.0, 0.14705882352941177, 0.23529411764705882, 0.3235294117647059, 0.4117647058823529, 0.4117647058823529, 0.5294117647058824, 0.5294117647058824, 0.6176470588235294, 1.0]","[0.0, 0.856, 0.88, 0.92, 0.92, 0.936, 0.944, 0.952, 0.952, 1.0]","[       inf 1.         0.8        0.66666667 0.6        0.5
 0.4        0.33333333 0.2        0.        ]"
DecisionTree,FBXO30,FLOT1,NAT8L,"[0.0, 0.2647058823529412, 0.3235294117647059, 1.0]","[0.0, 0.928, 0.928, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,HDAC9,FLOT1,NAT8L,"[0.0, 0.17647058823529413, 0.29411764705882354, 0.3235294117647059, 0.38235294117647056, 1.0]","[0.0, 0.904, 0.904, 0.904, 0.904, 1.0]",[       inf 1.         0.75       0.5        0.33333333 0.        ]
DecisionTree,SFXN5,FLOT1,NAT8L,"[0.0, 0.35294117647058826, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4411764705882353, 1.0]","[0.0, 0.888, 0.904, 0.912, 0.944, 0.96, 1.0]","[       inf 1.         0.75       0.5        0.33333333 0.25
 0.        ]"
DecisionTree,CAV1,FJX1,JDP2,"[0.0, 0.14705882352941177, 0.17647058823529413, 0.20588235294117646, 0.29411764705882354, 0.29411764705882354, 0.35294117647058826, 0.4411764705882353, 1.0]","[0.0, 0.872, 0.88, 0.928, 0.936, 0.944, 0.968, 1.0, 1.0]","[       inf 1.         0.75       0.66666667 0.5        0.4
 0.33333333 0.2        0.        ]"
DecisionTree,CAV1,SFXN5,JDP2,"[0.0, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.2647058823529412, 1.0]","[0.0, 0.92, 0.92, 0.944, 0.952, 1.0]",[       inf 1.         0.66666667 0.5        0.33333333 0.        ]
DecisionTree,HDAC9,HES5,KLHDC8A,"[0.0, 0.17647058823529413, 0.23529411764705882, 0.35294117647058826, 0.5, 1.0]","[0.0, 0.904, 0.904, 0.92, 0.92, 1.0]",[       inf 1.         0.75       0.5        0.33333333 0.        ]
DecisionTree,HDAC9,JDP2,KLHDC8A,"[0.0, 0.35294117647058826, 0.35294117647058826, 1.0]","[0.0, 0.928, 0.936, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,ANKH,CBX5,FLOT1,"[0.0, 0.35294117647058826, 0.4411764705882353, 1.0]","[0.0, 0.888, 0.888, 1.0]",[inf 1.  0.5 0. ]
DecisionTree,SFXN5,CBX5,FLOT1,"[0.0, 0.2647058823529412, 0.2647058823529412, 0.2647058823529412, 0.29411764705882354, 1.0]","[0.0, 0.912, 0.928, 0.936, 0.936, 1.0]",[       inf 1.         0.66666667 0.5        0.25       0.        ]
DecisionTree,ANKH,C1orf114,HIF3A,"[0.0, 0.35294117647058826, 1.0]","[0.0, 0.976, 1.0]",[inf  1.  0.]
DecisionTree,HDAC9,C1orf114,HIF3A,"[0.0, 0.29411764705882354, 1.0]","[0.0, 0.936, 1.0]",[inf  1.  0.]
DecisionTree,ANKH,C1orf114,HIF3A,"[0.0, 0.35294117647058826, 1.0]","[0.0, 0.976, 1.0]",[inf  1.  0.]
DecisionTree,HDAC9,C1orf114,HIF3A,"[0.0, 0.29411764705882354, 1.0]","[0.0, 0.936, 1.0]",[inf  1.  0.]
