estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
SVM,FNDC1,MIR1178,SALL1,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.19047619047619047, 0.19047619047619047, 0.23809523809523808, 0.23809523809523808, 1.0]","[0.0, 0.011904761904761904, 0.5952380952380952, 0.5952380952380952, 0.9285714285714286, 0.9285714285714286, 0.9642857142857143, 0.9642857142857143, 0.9761904761904762, 0.9761904761904762, 1.0, 1.0]","[       inf 0.99999999 0.96767746 0.96711211 0.93961582 0.93814813
 0.92038537 0.7193095  0.5339035  0.35538175 0.19539069 0.01356623]"
SVM,SERPINB5,MIR1178,SALL1,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.19047619047619047, 0.19047619047619047, 0.38095238095238093, 0.38095238095238093, 1.0]","[0.0, 0.011904761904761904, 0.23809523809523808, 0.23809523809523808, 0.42857142857142855, 0.42857142857142855, 0.9761904761904762, 0.9761904761904762, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 0.99999689 0.99278129 0.99257418 0.98502153 0.98476429
 0.84610732 0.4650116  0.44281974 0.10897318 0.10097938 0.0024772 ]"
SVM,FNDC1,KLF6,PIK3R5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.19047619047619047, 0.19047619047619047, 1.0]","[0.0, 0.011904761904761904, 0.8333333333333334, 0.8333333333333334, 0.8928571428571429, 0.8928571428571429, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 1.         0.96803969 0.96791484 0.95727118 0.95560601
 0.93682971 0.53524605 0.44445991 0.07328165]"
SVM,FNDC1,PRDM2,PIK3R5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.023809523809523808, 0.7619047619047619, 0.7619047619047619, 0.9285714285714286, 0.9285714285714286, 0.9761904761904762, 0.9761904761904762, 1.0, 1.0]","[       inf 1.         0.98803851 0.98796592 0.83125946 0.81959811
 0.57257636 0.38398427 0.3209349  0.05586077]"
SVM,DLX5,MIR1178,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.19047619047619047, 0.19047619047619047, 1.0]","[0.0, 0.011904761904761904, 0.7857142857142857, 0.7857142857142857, 0.7976190476190477, 0.7976190476190477, 0.9642857142857143, 0.9642857142857143, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[           inf 9.99999995e-01 9.43078530e-01 9.40401572e-01
 9.39137927e-01 9.38311109e-01 7.67351449e-01 7.59856829e-01
 7.33750874e-01 3.52920672e-01 3.32236011e-01 5.92653056e-04]"
SVM,SALL1,MIR1178,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.19047619047619047, 0.19047619047619047, 0.38095238095238093, 0.38095238095238093, 1.0]","[0.0, 0.011904761904761904, 0.23809523809523808, 0.23809523809523808, 0.42857142857142855, 0.42857142857142855, 0.9761904761904762, 0.9761904761904762, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 0.99999689 0.99278129 0.99257418 0.98502153 0.98476429
 0.84610732 0.4650116  0.44281974 0.10897318 0.10097938 0.0024772 ]"
SVM,IMMP2L,KLF6,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.19047619047619047, 0.19047619047619047, 0.3333333333333333, 0.3333333333333333, 0.5714285714285714, 0.5714285714285714, 0.6190476190476191, 0.6190476190476191, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[0.0, 0.011904761904761904, 0.4166666666666667, 0.4166666666666667, 0.8928571428571429, 0.8928571428571429, 0.9047619047619048, 0.9047619047619048, 0.9166666666666666, 0.9166666666666666, 0.9285714285714286, 0.9285714285714286, 0.9404761904761905, 0.9404761904761905, 0.9523809523809523, 0.9523809523809523, 0.9642857142857143, 0.9642857142857143, 0.9761904761904762, 0.9761904761904762, 1.0]","[       inf 1.         0.97980787 0.97805344 0.94248049 0.94231758
 0.93910417 0.87104776 0.8637263  0.7414766  0.65109436 0.51460885
 0.44174687 0.27463162 0.26886813 0.26740213 0.26379082 0.16149159
 0.15794495 0.13978959 0.08114581]"
SVM,IMMP2L,SALL1,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.23809523809523808, 0.23809523809523808, 0.38095238095238093, 0.38095238095238093, 0.47619047619047616, 0.47619047619047616, 1.0]","[0.0, 0.011904761904761904, 0.7261904761904762, 0.7261904761904762, 0.8809523809523809, 0.8809523809523809, 0.9642857142857143, 0.9642857142857143, 0.9761904761904762, 0.9761904761904762, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 1.         0.97028462 0.96917399 0.93910599 0.93233813
 0.58875946 0.47356365 0.45624635 0.28800798 0.24154942 0.19777305
 0.18315822 0.02867586]"
SVM,KLF6,MIR196A1,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.011904761904761904, 0.9166666666666666, 0.9166666666666666, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]","[       inf 1.         0.91506465 0.90860843 0.87343529 0.74467859
 0.43476714 0.04395251]"
SVM,ZNF529,MIR196A1,SERPINB5,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 0.19047619047619047, 0.19047619047619047, 1.0]","[0.0, 0.011904761904761904, 0.6547619047619048, 0.6547619047619048, 0.9047619047619048, 0.9047619047619048, 0.9761904761904762, 0.9761904761904762, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 1.         0.98171169 0.97164782 0.83227641 0.83174272
 0.4945155  0.36150529 0.35694286 0.33571986 0.33034414 0.03094465]"
SVM,CSPP1,MIR137,ZNF793,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.011904761904761904, 1.0, 1.0]",[       inf 1.         0.59121185 0.06622431]
SVM,NPY,MIR137,ZNF793,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.8571428571428571, 0.8571428571428571, 1.0]","[0.0, 0.011904761904761904, 0.8452380952380952, 0.8452380952380952, 0.9880952380952381, 0.9880952380952381, 1.0, 1.0]","[       inf 1.         0.9741512  0.9737683  0.69595648 0.13909804
 0.13580659 0.11738269]"
SVM,RAB5A,MIR137,ZNF793,"[0.0, 0.0, 0.0, 0.047619047619047616, 0.047619047619047616, 0.09523809523809523, 0.09523809523809523, 0.14285714285714285, 0.14285714285714285, 1.0]","[0.0, 0.011904761904761904, 0.34523809523809523, 0.34523809523809523, 0.9166666666666666, 0.9166666666666666, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[       inf 1.         0.99998444 0.99998105 0.93829367 0.93132745
 0.87750714 0.85587509 0.58532053 0.0462388 ]"
