ID,gene,dbeta,feature
cg07218357,A2LD1,-0.093872,TSS200
cg00146928,A2M,-0.081349,TSS1500
cg05399607,AAA1,-0.19402,TSS1500
cg05224385,AAAS,-0.009153,TSS1500
cg03228145,AACSL,0.03992,TSS1500
cg13001012,AADAC,-0.012473,TSS1500
cg11157076,AADACL4,0.072137,TSS1500
cg05523882,AARS,-0.029139,TSS1500
cg00910127,AARS2,-0.086527,TSS1500
cg04573661,AASDH,-0.067243,TSS1500
cg14019050,ABCA1,0.108349,TSS1500
cg22093121,ABCA9,0.063378,TSS200
cg18313106,ABCB10,0.01466,TSS200
cg21346679,ABCB11,-0.071414,TSS1500
cg04388863,ABCC11,-0.149956,TSS1500
cg06289735,ABCC6P1,-0.068235,TSS1500
cg09185990,ABCC9,-0.137509,TSS1500
cg03020891,ABCF1,-0.110645,TSS1500
cg02148324,ABCF2,-0.103715,TSS1500
cg13491563,ABCF3,-0.056385,TSS1500
cg20214535,ABCG1,0.098621,TSS1500
cg03222066,ABCG4,0.087517,TSS1500
cg10672681,ABHD10,-0.040835,TSS1500
cg06813554,ABHD4,-0.074544,TSS1500
cg24530660,ABI2,0.05853,TSS1500
cg04574732,ABL2,0.030612,TSS1500
cg24267699,ABO,0.137779,TSS1500
cg07897701,ABP1,0.051065,TSS1500
cg07005767,ABRA,0.089014,TSS200
cg18353563,ABTB1,0.108623,TSS1500
cg02022322,ACACB,-0.08346,TSS1500
cg01958008,ACAD9,-0.02741,TSS1500
cg01812328,ACADL,0.074295,TSS1500
cg20003976,ACADM,-0.027322,TSS1500
cg21721566,ACADS,0.130553,TSS1500
cg21636577,ACADVL,-0.068524,TSS1500
cg26111327,ACAP2,-0.181129,TSS1500
cg14841842,ACBD7,-0.010256,TSS200
cg24613080,ACCN1,0.227991,TSS1500
cg07243147,ACCN3,0.177053,TSS1500
cg18265608,ACCS,0.214922,TSS1500
cg15035528,ACCSL,-0.047912,TSS1500
cg09920557,ACE,0.236497,TSS1500
cg02616710,ACER2,-0.052929,TSS1500
cg02499308,ACMSD,-0.136389,TSS1500
cg20642712,ACN9,-0.187352,TSS1500
cg21527621,ACOT11,0.155539,TSS1500
cg08101264,ACOT8,0.073775,TSS1500
cg16587010,ACOX2,0.248377,TSS1500
cg27542552,ACP5,0.186114,TSS1500
cg19541865,ACPP,-0.147451,TSS1500
cg26034629,ACR,-0.041896,TSS1500
cg07665222,ACRV1,0.058662,TSS1500
cg14672994,ACSF2,0.253642,TSS1500
cg07870237,ACSL6,0.147307,TSS1500
cg09620718,ACSM1,-0.161457,TSS1500
cg03612990,ACSM4,-0.108124,TSS1500
cg06686156,ACSM5,0.132502,TSS1500
cg06342430,ACSS2,-0.095035,TSS1500
cg09990481,ACTA2,0.120482,TSS200
cg26657920,ACTBL2,-0.094206,TSS1500
cg18862171,ACTN3,0.126325,TSS200
cg07466585,ACTR1A,0.003678,TSS1500
cg06698844,ACTR1B,-0.031031,TSS1500
cg07998951,ACTR3B,-0.07762,TSS1500
cg21577356,ACTR3C,0.111253,TSS1500
cg15211996,ACTRT2,-0.156733,TSS1500
cg12193731,ACVRL1,0.142336,TSS1500
cg11440409,ACY1,0.003372,TSS200
cg01903327,ACYP1,-0.105616,TSS1500
cg17561452,ADAD2,-0.053937,TSS200
cg02155558,ADAL,0.104649,TSS1500
cg08898775,ADAM10,-0.034642,TSS1500
cg07078329,ADAM17,-0.088449,TSS1500
cg06544308,ADAM18,-0.014852,TSS200
cg15352186,ADAM2,0.031342,TSS200
cg03512208,ADAM21,-0.021564,TSS1500
cg19992629,ADAM21P1,-0.025068,TSS1500
cg24399540,ADAM23,0.134011,TSS1500
cg08827307,ADAM32,0.174023,TSS200
cg22333888,ADAM33,0.145414,TSS1500
cg10327428,ADAM5P,0.167813,TSS200
cg00337466,ADAM8,0.156146,TSS200
cg26573704,ADAMTS12,0.322027,TSS200
cg05859267,ADAMTS18,-0.054696,TSS1500
cg13701109,ADAMTS19,0.089114,TSS1500
cg02800810,ADAMTS5,0.151443,TSS1500
cg04137171,ADAMTS7,0.142179,TSS1500
cg04268950,ADAMTS8,0.142578,TSS1500
cg16714091,ADAMTSL1,0.139776,TSS1500
cg00927699,ADARB1,-0.124512,TSS1500
cg26459372,ADCY1,0.200881,TSS1500
cg12265829,ADCY4,0.282241,TSS200
cg19962990,ADCYAP1,0.145494,TSS1500
cg08857144,ADD2,0.090981,TSS200
cg05641529,ADH1B,0.007147,TSS1500
cg15785860,ADH1C,-0.116274,TSS1500
cg10099209,ADH6,-0.037362,TSS200
cg16642695,ADHFE1,-0.167402,TSS1500
cg02235049,ADIPOQ,0.095075,TSS1500
cg17218466,ADIPOR1,0.044905,TSS1500
cg10140309,ADNP,0.063349,TSS1500
cg26914205,ADNP2,0.067013,TSS1500
cg02237342,ADORA2A,0.026568,TSS200
cg06970461,ADRA2B,0.116247,TSS200
cg09651145,AFAP1L1,0.282019,TSS1500
cg20196291,AFAP1L2,0.161854,TSS1500
cg10983938,AFARP1,-0.012634,TSS200
cg20012885,AFG3L2,0.024219,TSS1500
cg26176204,AGAP1,0.175725,TSS1500
cg17951488,AGAP7,0.005432,TSS1500
cg05914981,AGER,0.100257,TSS200
cg02137183,AGK,0.176208,TSS1500
cg15778610,AGPAT4,0.144181,TSS1500
cg11039314,AGR3,-0.107218,TSS200
cg10368536,AGRP,0.027134,TSS1500
cg14079243,AGTPBP1,-0.010678,TSS1500
cg05710753,AGTR1,0.152254,TSS1500
cg07890104,AGXT2L1,0.047379,TSS1500
cg18042806,AGXT2L2,0.146333,TSS200
cg09513758,AHCYL1,-0.103152,TSS1500
cg13676215,AHR,-0.114419,TSS1500
cg10720080,AHSG,-0.120484,TSS200
cg21440587,AIF1,0.13178,TSS1500
cg14006239,AIF1L,0.043339,TSS1500
cg24004139,AIM1L,-0.05507,TSS1500
cg24491749,AIMP1,-0.095373,TSS1500
cg21052656,AIP,-0.103559,TSS1500
cg11630242,AKAP10,0.110593,TSS1500
cg10270306,AKAP12,0.179595,TSS200
cg13640414,AKAP8L,-0.049804,TSS1500
cg03130816,AKIRIN1,0.064189,TSS1500
cg24332710,AKR1A1,0.063774,TSS1500
cg12001930,AKR1B10,-0.052612,TSS200
cg10158681,AKR1C2,0.141306,TSS1500
cg13585175,AKR1CL1,-0.010177,TSS1500
cg12255897,AKR1E2,0.140932,TSS200
cg13494428,AKR7A2,0.108323,TSS1500
cg17594860,AKR7A3,0.084018,TSS200
cg12798157,AKR7L,0.137001,TSS200
cg08711674,AKT1S1,0.041313,TSS1500
cg26862316,AKT2,0.104852,TSS1500
cg03004426,AKTIP,0.000531,TSS200
cg13891189,ALAD,-0.036373,TSS1500
cg02951062,ALB,-0.143285,TSS200
cg00467553,ALDH1B1,-0.101573,TSS1500
cg11022432,ALDH1L1,0.308101,TSS1500
cg10286983,ALDH5A1,0.18756,TSS1500
cg20352402,ALDH8A1,-0.096296,TSS200
cg00583733,ALDOA,0.095555,TSS1500
cg13344757,ALDOC,0.064905,TSS1500
cg07904879,ALG1,0.001758,TSS1500
