ID,gene,dbeta,feature
cg24613080,ACCN1,0.227991,TSS1500
cg18265608,ACCS,0.214922,TSS1500
cg09920557,ACE,0.236497,TSS1500
cg16587010,ACOX2,0.248377,TSS1500
cg14672994,ACSF2,0.253642,TSS1500
cg26573704,ADAMTS12,0.322027,TSS200
cg12265829,ADCY4,0.282241,TSS200
cg09651145,AFAP1L1,0.282019,TSS1500
cg11022432,ALDH1L1,0.308101,TSS1500
cg25229172,AMDHD1,0.22243,TSS1500
cg18031596,ANGPT1,0.255517,TSS200
cg27498387,ANK1,0.230629,TSS1500
cg20118643,ANXA2,0.290101,TSS1500
cg08952506,AOX1,0.37989,TSS200
cg16970232,APC,0.325786,TSS200
cg06825512,APCDD1,0.236245,TSS1500
cg10316474,APOBEC3C,0.214629,TSS200
cg03369807,ATOH1,0.234902,TSS1500
cg04418091,ATP5G2,0.246639,TSS1500
cg18664667,ATXN7L1,0.297435,TSS1500
cg22777979,B3GAT1,0.227906,TSS1500
cg16408970,BAMBI,0.226672,TSS1500
cg17260706,BCL9L,0.235371,TSS1500
cg11014463,BEND6,0.243824,TSS1500
cg09696939,BICC1,0.26823,TSS1500
cg04042468,BIK,0.216428,TSS1500
cg18759209,BMP7,0.260653,TSS1500
cg04542030,BOLA3,0.305218,TSS1500
cg03232933,BTG3,0.210559,TSS1500
cg12117658,BZRAP1,0.218976,TSS200
cg11623855,C11orf41,-0.215717,TSS200
cg10045354,C11orf93,0.267563,TSS1500
cg09907758,C11orf95,0.324533,TSS1500
cg03231735,C16orf72,0.232081,TSS1500
cg01559356,C19orf35,0.269227,TSS1500
cg12891160,C1QL2,0.219622,TSS1500
cg08047907,C1orf114,0.36475,TSS200
cg01025836,C20orf95,0.286493,TSS1500
cg17968795,C2orf55,0.260075,TSS1500
cg08350814,C2orf88,0.361177,TSS1500
cg08504812,C3orf55,0.24867,TSS1500
cg10908188,C3orf63,-0.232804,TSS1500
cg07492240,C4orf31,0.24658,TSS1500
cg24021113,C6orf145,0.250827,TSS1500
cg20931973,C6orf186,0.254136,TSS1500
cg23348723,C7orf16,-0.229709,TSS1500
cg07064711,C8orf85,0.217648,TSS200
cg07560510,CA3,0.283695,TSS1500
cg17469978,CAV1,0.280787,TSS200
cg23824801,CBX5,0.279102,TSS200
cg26433034,CCDC136,0.285065,TSS1500
cg03576469,CCDC8,0.316289,TSS200
cg10395685,CCDC81,0.212129,TSS200
cg11142705,CCK,0.297212,TSS1500
cg06571407,CD40,0.220383,TSS200
cg20143092,CD44,0.254485,TSS200
cg24860534,CDC42BPA,0.221859,TSS1500
cg15323528,CDH23,0.258901,TSS1500
cg00401972,CDH5,0.218533,TSS200
cg12441967,CECR6,0.310122,TSS1500
cg17204129,CFTR,0.284143,TSS1500
cg24467291,CLIP1,0.263872,TSS1500
cg21647257,CLIP3,0.232231,TSS200
cg13257636,CLIP4,0.335487,TSS200
cg08032924,CMTM2,0.211792,TSS1500
cg16335762,CMTM3,0.222576,TSS1500
cg26227186,CNN3,0.217355,TSS1500
cg07769790,CPEB1,0.244241,TSS1500
cg02363950,CRABP2,0.225137,TSS1500
cg02712145,CRHR2,0.252972,TSS1500
cg18618429,CSTA,0.210714,TSS200
cg06159340,CTF1,0.228487,TSS1500
cg00328724,CTPS,0.233795,TSS200
cg08260891,CTSA,0.262438,TSS1500
cg26150462,CUGBP2,0.216663,TSS200
cg03789645,CUL1,0.287059,TSS1500
cg02029926,CXCL1,0.23469,TSS1500
cg07516956,CXCL14,0.229664,TSS200
cg13215970,CXCL5,0.216082,TSS200
cg22549041,CYP1A1,0.258575,TSS1500
cg11256607,DAB1,0.310857,TSS200
cg07817783,DAP,0.236929,TSS1500
cg20303028,DCTN1,0.267811,TSS200
cg25071651,DDIT4L,0.241112,TSS1500
cg06142946,DKFZp686O24166,0.221919,TSS200
cg04567445,DNAJC6,0.227857,TSS200
cg04965987,DSCR6,0.234631,TSS1500
cg09025324,DSE,0.339851,TSS1500
cg22009464,DTNA,0.273753,TSS200
cg06127885,DUOX1,0.229406,TSS1500
cg11095319,E2F8,0.278872,TSS1500
cg12710510,EFCAB4B,0.236913,TSS200
cg16585972,EFS,0.281456,TSS1500
cg15182643,EGFLAM,0.281465,TSS1500
cg02156680,ENPP2,0.2858,TSS1500
